number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.08286516853932584	2020-04-05 23:27:49.483132	2020-04-05 23:28:07.912061	256	59	512	1.0073503823035261	0.009831460674157303	0.08286516853932584	0.023876404494382022	0.041666666666666664	48.60486891385768	0.049313777193767665	0.009831460674157303	0.08286516853932584	0.023876404494382022	0.041666666666666664	48.60486891385768	0.049313777193767665	1420401171	150	0.009831460674157303	0.08286516853932584	0.023876404494382022	0.041666666666666664	48.60486891385768	0.049313777193767665	0	COMPLETE
1	0.09925093632958802	2020-04-05 23:28:07.944183	2020-04-05 23:28:25.070303	64	99	512	1.0257435946294529	0.012640449438202247	0.09925093632958802	0.03417602996254682	0.050093632958801496	49.487827715355806	0.054375977931605805	0.012640449438202247	0.09925093632958802	0.03417602996254682	0.050093632958801496	49.487827715355806	0.054375977931605805	2656670412	150	0.012640449438202247	0.09925093632958802	0.03417602996254682	0.050093632958801496	49.487827715355806	0.054375977931605805	1	COMPLETE
2	0.21301498127340823	2020-04-05 23:28:25.114937	2020-04-05 23:33:00.797093	128	9	128	0.5024236802409372	0.01638576779026217	0.21301498127340823	0.06179775280898876	0.09925093632958802	24.300093632958802	0.09212163988794075	0.01638576779026217	0.21301498127340823	0.06179775280898876	0.09925093632958802	24.300093632958802	0.09212163988794075	1418973723	650	0.01638576779026217	0.21301498127340823	0.06179775280898876	0.09925093632958802	24.300093632958802	0.09212163988794075	2	COMPLETE
3	0.09878277153558053	2020-04-05 23:33:00.845126	2020-04-05 23:33:17.179372	128	18	512	0.9716368013712113	0.009831460674157303	0.09878277153558053	0.02855805243445693	0.047752808988764044	46.88061797752809	0.052312310571105636	0.009831460674157303	0.09878277153558053	0.02855805243445693	0.047752808988764044	46.88061797752809	0.052312310571105636	4255805242	150	0.009831460674157303	0.09878277153558053	0.02855805243445693	0.047752808988764044	46.88061797752809	0.052312310571105636	3	COMPLETE
4	0.09035580524344569	2020-04-05 23:33:17.207272	2020-04-05 23:34:26.776489	64	22	128	1.0370882982893914	0.014044943820224719	0.09035580524344569	0.025749063670411985	0.04728464419475655	50.100187265917604	0.05238348022558744	0.014044943820224719	0.09035580524344569	0.025749063670411985	0.04728464419475655	50.0997191011236	0.05238374948447914	2940602081	200	0.014044943820224719	0.09035580524344569	0.025749063670411985	0.04728464419475655	50.10065543071161	0.052383217458439164	4	COMPLETE
5	0.10205992509363296	2020-04-05 23:34:26.819069	2020-04-05 23:35:06.261557	64	26	256	1.004964052658521	0.007958801498127341	0.10205992509363296	0.03323970037453183	0.04541198501872659	48.53160112359551	0.05205720463704772	0.007958801498127341	0.10205992509363296	0.03323970037453183	0.04541198501872659	48.530430711610485	0.052057636627796264	1711429196	200	0.007958801498127341	0.10205992509363296	0.03323970037453183	0.04541198501872659	48.53277153558052	0.052056781558104434	5	COMPLETE
6	0.09644194756554307	2020-04-05 23:35:06.308603	2020-04-05 23:35:53.304718	128	31	128	1.0260319925455745	0.008895131086142321	0.09644194756554307	0.02762172284644195	0.05056179775280899	49.578417602996254	0.05012121495060844	0.008895131086142321	0.09644194756554307	0.02762172284644195	0.05056179775280899	49.57677902621723	0.050122275884761446	3333862968	150	0.008895131086142321	0.09644194756554307	0.02762172284644195	0.05056179775280899	49.58005617977528	0.05012018915982529	6	COMPLETE
7	0.10767790262172285	2020-04-05 23:35:53.346813	2020-04-05 23:38:33.285958	128	28	128	0.9640592725019664	0.008426966292134831	0.10767790262172285	0.03838951310861423	0.06367041198501873	46.43937265917603	0.05527755423570503	0.008426966292134831	0.10767790262172285	0.03838951310861423	0.06367041198501873	46.43913857677903	0.055277597863027175	3095694022	400	0.008426966292134831	0.10767790262172285	0.03838951310861423	0.06367041198501873	46.43960674157304	0.05527751119794128	7	COMPLETE
8	0.10112359550561797	2020-04-05 23:38:33.325962	2020-04-05 23:39:20.248392	64	56	128	0.9958311595190107	0.009831460674157303	0.10112359550561797	0.03417602996254682	0.05056179775280899	48.13412921348315	0.05264766450287544	0.009831460674157303	0.10112359550561797	0.03417602996254682	0.05056179775280899	48.12453183520599	0.052656141993444594	364474210	150	0.009831460674157303	0.10112359550561797	0.03417602996254682	0.05056179775280899	48.1437265917603	0.052639580121656974	8	COMPLETE
9	0.10299625468164794	2020-04-05 23:39:20.275706	2020-04-05 23:40:54.856492	128	42	128	1.029667278542445	0.008426966292134831	0.10299625468164794	0.023876404494382022	0.047752808988764044	49.70903558052434	0.04986649624482324	0.008426966292134831	0.10299625468164794	0.023876404494382022	0.047752808988764044	49.70692883895131	0.04987201601145965	195273082	250	0.008426966292134831	0.10299625468164794	0.023876404494382022	0.047752808988764044	49.71114232209738	0.049861454178157856	9	COMPLETE
10	0.10346441947565543	2020-04-05 23:40:54.878121	2020-04-05 23:41:12.015362	128	66	512	1.0234322617587386	0.008426966292134831	0.10346441947565543	0.03136704119850187	0.05056179775280899	49.37640449438202	0.05099581166945265	0.008426966292134831	0.10346441947565543	0.03136704119850187	0.05056179775280899	49.37640449438202	0.05099581166945265	2928696159	150	0.008426966292134831	0.10346441947565543	0.03136704119850187	0.05056179775280899	49.37640449438202	0.05099581166945265	10	COMPLETE
11	0.11282771535580524	2020-04-05 23:41:12.038289	2020-04-05 23:42:08.107211	128	97	256	0.971117821659837	0.008895131086142321	0.11282771535580524	0.03136704119850187	0.05337078651685393	46.954588014981276	0.05489228397318765	0.008895131086142321	0.11376404494382023	0.03136704119850187	0.05337078651685393	46.93867041198502	0.054927420238508995	2121761566	250	0.008895131086142321	0.11282771535580524	0.03136704119850187	0.05337078651685393	46.97050561797753	0.05486011150931793	11	COMPLETE
12	0.09644194756554307	2020-04-05 23:42:08.152250	2020-04-05 23:42:59.941378	256	14	256	1.0268289210878256	0.006554307116104869	0.09644194756554307	0.028089887640449437	0.04728464419475655	49.58661048689139	0.048820585832055875	0.006554307116104869	0.09644194756554307	0.028089887640449437	0.04728464419475655	49.58614232209738	0.04882219519429739	1642349120	250	0.006554307116104869	0.09644194756554307	0.028089887640449437	0.04728464419475655	49.587078651685395	0.04881909720939676	12	COMPLETE
13	0.09597378277153558	2020-04-05 23:42:59.968613	2020-04-05 23:44:32.726048	128	91	128	1.0007554543333665	0.008895131086142321	0.09597378277153558	0.024812734082397005	0.04681647940074907	48.401451310861425	0.05117675324699016	0.008895131086142321	0.09644194756554307	0.024812734082397005	0.048220973782771535	48.350187265917604	0.051276279058936225	979271849	250	0.008895131086142321	0.09597378277153558	0.024812734082397005	0.04681647940074907	48.452715355805246	0.05108728132567533	13	COMPLETE
14	0.0950374531835206	2020-04-05 23:44:32.753373	2020-04-05 23:45:41.698084	128	56	128	1.01232935262544	0.008895131086142321	0.0950374531835206	0.02762172284644195	0.047752808988764044	48.932818352059925	0.05076086230126782	0.008895131086142321	0.09550561797752809	0.02762172284644195	0.047752808988764044	48.920411985018724	0.0507778790851047	1014978002	200	0.008895131086142321	0.0950374531835206	0.02762172284644195	0.047752808988764044	48.94522471910113	0.050744918865306125	14	COMPLETE
15	0.10065543071161048	2020-04-05 23:45:41.736494	2020-04-05 23:46:50.564637	64	98	128	1.0021891934755311	0.008895131086142321	0.10065543071161048	0.03136704119850187	0.05898876404494382	48.41011235955056	0.05327358023811051	0.008895131086142321	0.10112359550561797	0.03136704119850187	0.05945692883895131	48.36189138576779	0.05334633311896984	3757359225	200	0.008895131086142321	0.10065543071161048	0.03136704119850187	0.05898876404494382	48.458333333333336	0.05320667190143044	15	COMPLETE
16	0.11189138576779026	2020-04-05 23:46:50.610962	2020-04-05 23:47:07.703161	128	78	512	0.989361898686688	0.009363295880149813	0.11189138576779026	0.03698501872659176	0.05664794007490637	47.74485018726592	0.05546878829384784	0.009363295880149813	0.11189138576779026	0.03698501872659176	0.05664794007490637	47.74485018726592	0.05546878829384784	4047761003	150	0.009363295880149813	0.11189138576779026	0.03698501872659176	0.05664794007490637	47.74485018726592	0.05546878829384784	16	COMPLETE
17	0.10674157303370786	2020-04-05 23:47:07.747390	2020-04-05 23:47:24.467995	256	28	512	0.9888488328649422	0.00749063670411985	0.10674157303370786	0.0299625468164794	0.05290262172284644	47.69709737827716	0.052593271447132266	0.00749063670411985	0.10674157303370786	0.0299625468164794	0.05290262172284644	47.69709737827716	0.052593271447132266	2913238692	150	0.00749063670411985	0.10674157303370786	0.0299625468164794	0.05290262172284644	47.69709737827716	0.052593271447132266	17	COMPLETE
18	0.09316479400749064	2020-04-05 23:47:24.495390	2020-04-05 23:47:52.310503	256	54	256	1.0179616468121413	0.008426966292134831	0.09316479400749064	0.02902621722846442	0.04962546816479401	49.21161048689139	0.050320847783268535	0.008426966292134831	0.09316479400749064	0.02902621722846442	0.04962546816479401	49.21161048689139	0.050320847783268535	3511389337	150	0.008426966292134831	0.09316479400749064	0.02902621722846442	0.04962546816479401	49.21161048689139	0.050320847783268535	18	COMPLETE
19	0.10159176029962547	2020-04-05 23:47:52.352542	2020-04-05 23:48:23.986373	64	69	512	0.986180346099876	0.01451310861423221	0.10159176029962547	0.024812734082397005	0.04260299625468165	47.5058520599251	0.05432221779462266	0.01451310861423221	0.10159176029962547	0.024812734082397005	0.04260299625468165	47.50514981273408	0.0543231990410563	1636103678	250	0.01451310861423221	0.10159176029962547	0.024812734082397005	0.04260299625468165	47.506554307116104	0.054321278101809534	19	COMPLETE
20	0.09737827715355805	2020-04-05 23:48:24.013695	2020-04-05 23:49:02.508951	64	37	256	0.9945074145713549	0.008895131086142321	0.09737827715355805	0.025280898876404494	0.046348314606741575	48.05828651685393	0.05109513095052452	0.008895131086142321	0.09737827715355805	0.025280898876404494	0.046348314606741575	48.05524344569288	0.05110055252768145	2391559547	200	0.008895131086142321	0.09737827715355805	0.025280898876404494	0.046348314606741575	48.06132958801498	0.05109009390700808	20	COMPLETE
21	0.10205992509363296	2020-04-05 23:49:02.536658	2020-04-05 23:49:55.746373	256	35	256	1.0010208609873212	0.008895131086142321	0.10205992509363296	0.025749063670411985	0.05056179775280899	48.35697565543071	0.05135953339421109	0.008895131086142321	0.10205992509363296	0.025749063670411985	0.05056179775280899	48.355805243445694	0.05136069017555493	159033456	250	0.008895131086142321	0.10205992509363296	0.025749063670411985	0.05056179775280899	48.35814606741573	0.05135842834297403	21	COMPLETE
22	0.0950374531835206	2020-04-05 23:49:55.774011	2020-04-05 23:50:12.373401	64	95	512	1.0368022349155561	0.009831460674157303	0.0950374531835206	0.030430711610486893	0.05056179775280899	50.01966292134831	0.05100347304760097	0.009831460674157303	0.0950374531835206	0.030430711610486893	0.05056179775280899	50.01966292134831	0.05100347304760097	1274748913	150	0.009831460674157303	0.0950374531835206	0.030430711610486893	0.05056179775280899	50.01966292134831	0.05100347304760097	22	COMPLETE
23	0.10159176029962547	2020-04-05 23:50:12.399652	2020-04-05 23:51:03.621633	128	25	256	1.0183343401646123	0.008895131086142321	0.10159176029962547	0.025280898876404494	0.04868913857677903	49.20786516853933	0.050224794865311874	0.008895131086142321	0.10159176029962547	0.025280898876404494	0.04868913857677903	49.20692883895131	0.050225745035575316	2594821144	250	0.008895131086142321	0.10159176029962547	0.025280898876404494	0.04868913857677903	49.20880149812734	0.050223886988626176	23	COMPLETE
24	0.09316479400749064	2020-04-05 23:51:03.648924	2020-04-05 23:51:49.635898	64	32	128	1.0123918601468709	0.008895131086142321	0.09316479400749064	0.02949438202247191	0.050093632958801496	48.90847378277154	0.051363129604909276	0.008895131086142321	0.09316479400749064	0.02949438202247191	0.050093632958801496	48.90777153558052	0.05136356692637967	709375081	150	0.008895131086142321	0.09316479400749064	0.02949438202247191	0.050093632958801496	48.909176029962545	0.05136270399398671	24	COMPLETE
25	0.10580524344569288	2020-04-05 23:51:49.663532	2020-04-05 23:52:43.929525	256	53	256	0.9922860231710954	0.012172284644194757	0.10580524344569288	0.03277153558052434	0.05711610486891386	47.943820224719104	0.05571308242509569	0.012172284644194757	0.10580524344569288	0.03277153558052434	0.05711610486891386	47.940074906367045	0.05572200153324246	3487784130	250	0.012172284644194757	0.10580524344569288	0.03277153558052434	0.05711610486891386	47.947565543071164	0.05570497125379673	25	COMPLETE
26	0.11563670411985019	2020-04-05 23:52:43.957822	2020-04-05 23:53:10.029964	128	22	256	0.9974163793461669	0.008426966292134831	0.11563670411985019	0.03323970037453183	0.05383895131086142	48.129681647940075	0.05412880331660977	0.008426966292134831	0.11563670411985019	0.03323970037453183	0.05383895131086142	48.129681647940075	0.05412880331660977	1766781279	150	0.008426966292134831	0.11563670411985019	0.03323970037453183	0.05383895131086142	48.129681647940075	0.05412880331660977	26	COMPLETE
27	0.10065543071161048	2020-04-05 23:53:10.067497	2020-04-05 23:53:56.112491	64	75	128	0.9997699862844851	0.010767790262172285	0.10065543071161048	0.02762172284644195	0.04868913857677903	48.28323970037453	0.0530758233886404	0.010767790262172285	0.10065543071161048	0.02762172284644195	0.04868913857677903	48.26310861423221	0.05309493495696275	3693516366	150	0.010767790262172285	0.10065543071161048	0.02762172284644195	0.04868913857677903	48.30337078651685	0.0530576709142436	27	COMPLETE
28	0.10018726591760299	2020-04-05 23:53:56.139757	2020-04-05 23:54:41.921635	64	37	128	1.0064163676921754	0.007958801498127341	0.10018726591760299	0.03089887640449438	0.05102996254681648	48.625702247191015	0.052041612216077525	0.007958801498127341	0.10018726591760299	0.03089887640449438	0.05102996254681648	48.62453183520599	0.05204203246737058	604270831	150	0.007958801498127341	0.10018726591760299	0.03089887640449438	0.05102996254681648	48.62687265917603	0.05204120016707899	28	COMPLETE
29	0.10065543071161048	2020-04-05 23:54:41.965966	2020-04-05 23:55:08.425647	256	37	256	0.9987924294877616	0.010299625468164793	0.10065543071161048	0.0351123595505618	0.05383895131086142	48.219569288389515	0.05440355299501985	0.010299625468164793	0.10065543071161048	0.0351123595505618	0.05383895131086142	48.219569288389515	0.05440355299501985	601988133	150	0.010299625468164793	0.10065543071161048	0.0351123595505618	0.05383895131086142	48.219569288389515	0.05440355299501985	29	COMPLETE
30	0.09176029962546817	2020-04-05 23:55:08.451589	2020-04-05 23:55:53.580109	128	19	128	1.0222407398171625	0.008895131086142321	0.09176029962546817	0.025280898876404494	0.04447565543071161	49.38998127340824	0.04942502541281686	0.008895131086142321	0.09176029962546817	0.025280898876404494	0.04447565543071161	49.38998127340824	0.04942502541281686	209261250	150	0.008895131086142321	0.09176029962546817	0.025280898876404494	0.04447565543071161	49.38998127340824	0.04942502541281686	30	COMPLETE
31	0.10299625468164794	2020-04-05 23:55:53.607161	2020-04-05 23:56:09.499708	128	23	512	1.0101332899666138	0.008895131086142321	0.10299625468164794	0.028089887640449437	0.05290262172284644	48.691947565543074	0.05194854517676718	0.008895131086142321	0.10299625468164794	0.028089887640449437	0.05290262172284644	48.691947565543074	0.05194854517676718	159878588	150	0.008895131086142321	0.10299625468164794	0.028089887640449437	0.05290262172284644	48.691947565543074	0.05194854517676718	31	COMPLETE
32	0.10205992509363296	2020-04-05 23:56:09.526656	2020-04-05 23:56:56.071949	128	80	128	0.9822598319598351	0.008895131086142321	0.10205992509363296	0.03323970037453183	0.056179775280898875	47.46910112359551	0.05441457955634395	0.008895131086142321	0.10205992509363296	0.03323970037453183	0.056179775280898875	47.443820224719104	0.05445834299581097	3563812763	150	0.008895131086142321	0.10205992509363296	0.03323970037453183	0.056179775280898875	47.49438202247191	0.05437570471042711	32	COMPLETE
