number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0006196883852691218	2020-01-14 03:07:51.494087	2020-01-14 03:31:53.796085	350.0	61.0	0.0014395629852209239	0.07213320213125313	1600.0	0.9929675680808073	4.426345609065156e-05	0.0006196883852691218	0.0002655807365439094	0.000398371104815864	20130.7590740085	0.0004277936701856655	4.426345609065156e-05	0.0006196883852691218	0.0002655807365439094	0.000398371104815864	20130.758896954674	0.0004277936704907508	4.426345609065156e-05	0.0006196883852691218	0.0002655807365439094	0.000398371104815864	20130.75925106232	0.0004277936698805963	9	0.0008852691218130312	0.000708215297450425		
10	TrialState.COMPLETE	0.0002213172804532578	2020-01-14 03:31:53.796827	2020-01-14 03:58:14.885067	350.0	81.0	0.005071145883302521	0.08021038692633713	1700.0	1.0023055877374745	0.0	0.0002213172804532578	0.0	0.0	20320.11822769122	0.00026795656208911887	0.0	0.0002213172804532578	0.0	0.0	20320.118050637393	0.00026795657499874184	0.0	0.0002213172804532578	0.0	0.0	20320.118404745044	0.00026795654918736103	10	0.0002655807365439094	0.00023607176581680832		
11	TrialState.COMPLETE	0.0003098441926345609	2020-01-14 03:58:14.886058	2020-01-14 04:11:21.099135	50.0	21.0	0.03455009733146106	0.03549484890752436	1200.0	0.9937406618603597	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	8.852691218130312e-05	20146.447835516996	0.0003141242641933718	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	8.852691218130312e-05	20146.447769121813	0.00031412426511329925	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	8.852691218130312e-05	20146.447901912183	0.0003141242632735762	11	0.0002655807365439094	0.0002950897072710104		
12	TrialState.COMPLETE	0.0004426345609065156	2020-01-14 04:11:21.099856	2020-01-14 04:24:39.474828	50.0	81.0	0.0010138641005538293	0.037339778283538676	1800.0	1.0077471743464126	8.852691218130312e-05	0.0004426345609065156	0.0002213172804532578	0.0003541076487252125	20430.18455648017	0.00042222262483463714	8.852691218130312e-05	0.0004426345609065156	0.0002213172804532578	0.0003541076487252125	20430.184401558072	0.0004222226349669067	8.852691218130312e-05	0.0004426345609065156	0.0002213172804532578	0.0003541076487252125	20430.184711402268	0.0004222226147078378	12	0.00017705382436260624	0.0003541076487252125		
13	TrialState.COMPLETE	0.0002213172804532578	2020-01-14 04:24:39.475590	2020-01-14 04:37:54.308721	50.0	21.0	0.00498119413436298	0.06609695630213759	600.0	0.9961588489047654	0.0	0.0002213172804532578	0.0	0.0	20195.39695467422	0.00024746909206825016	0.0	0.0002213172804532578	0.0	0.0	20195.396866147308	0.0002474690962560108	0.0	0.0002213172804532578	0.0	0.0	20195.397043201134	0.0002474690878815438	13	0.0002655807365439094	0.00023607176581680832		
14	TrialState.COMPLETE	0.0003541076487252125	2020-01-14 04:37:54.309463	2020-01-14 05:01:03.665675	450.0	21.0	0.0016456789320927452	0.0282290629449403	1800.0	1.010955037717924	0.0	0.0003541076487252125	8.852691218130312e-05	8.852691218130312e-05	20495.446928116147	0.00027524980174204345	0.0	0.0003541076487252125	8.852691218130312e-05	8.852691218130312e-05	20495.4465740085	0.0002752498104393812	0.0	0.0003541076487252125	8.852691218130312e-05	8.852691218130312e-05	20495.447282223795	0.0002752497930470082	14	0.00017705382436260624	0.0002950897072710104		
15	TrialState.COMPLETE	0.0002213172804532578	2020-01-14 05:01:03.666677	2020-01-14 05:14:19.310177	50.0	81.0	0.016335432318214892	0.09227860325459257	2000.0	0.9986910705362518	0.0	0.0002213172804532578	4.426345609065156e-05	4.426345609065156e-05	20246.91596582861	0.00028565709554477644	0.0	0.0002213172804532578	4.426345609065156e-05	4.426345609065156e-05	20246.915855169973	0.000285657095712777	0.0	0.0002213172804532578	4.426345609065156e-05	4.426345609065156e-05	20246.91607648725	0.00028565709537678257	15	0.0004426345609065156	0.0002950897072710104		
16	TrialState.COMPLETE	0.0003098441926345609	2020-01-14 05:14:19.311040	2020-01-14 05:35:12.296892	250.0	81.0	0.005027154451901931	0.023367852522737417	1300.0	0.9946934381351058	0.0	0.0003098441926345609	0.0	8.852691218130312e-05	20165.53237871813	0.00028814884428893434	0.0	0.0003098441926345609	0.0	8.852691218130312e-05	20165.53226805949	0.000288148847877103	0.0	0.0003098441926345609	0.0	8.852691218130312e-05	20165.532489376772	0.0002881488407018831	16	0.0004426345609065156	0.0003541076487252125		
17	TrialState.COMPLETE	0.0001327903682719547	2020-01-14 05:35:12.297617	2020-01-14 05:59:13.852470	350.0	61.0	0.0022719401777035945	0.0764326559771617	600.0	0.9973642742162616	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20219.92468572946	0.00031278606585500077	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20219.92448654391	0.00031278606858112614	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20219.924884915014	0.00031278606312937007	17	0.0002655807365439094	0.00017705382436260624		
18	TrialState.COMPLETE	0.000398371104815864	2020-01-14 05:59:13.853235	2020-01-14 06:17:48.454161	250.0	51.0	0.0029473137291043876	0.010885845604110699	1000.0	0.9969881003834908	4.426345609065156e-05	0.000398371104815864	8.852691218130312e-05	0.0001327903682719547	20212.338903151558	0.0003323788266809364	4.426345609065156e-05	0.000398371104815864	8.852691218130312e-05	0.0001327903682719547	20212.33874822946	0.0003323788289237879	4.426345609065156e-05	0.000398371104815864	8.852691218130312e-05	0.0001327903682719547	20212.339058073656	0.00033237882443861485	18	0.0004426345609065156	0.00041312559017941453		
19	TrialState.COMPLETE	0.0002213172804532578	2020-01-14 06:17:48.454987	2020-01-14 06:51:34.418326	450.0	91.0	0.005380416805438131	0.08799981614290972	700.0	0.9963433216654658	0.0	0.0002213172804532578	0.0	0.0	20199.175172627478	0.00027494734399101877	0.0	0.0002213172804532578	0.0	0.0	20199.17506196884	0.0002749473454395079	0.0	0.0002213172804532578	0.0	0.0	20199.17528328612	0.00027494734254283383	19	8.852691218130312e-05	0.00017705382436260624		
20	TrialState.COMPLETE	0.00017705382436260624	2020-01-14 06:51:34.419109	2020-01-14 07:09:10.242101	250.0	21.0	0.09696037017184354	0.08581737485385234	1100.0	0.9979399367791806	0.0	0.00017705382436260624	4.426345609065156e-05	8.852691218130312e-05	20231.58832772663	0.00026451547255563606	0.0	0.00017705382436260624	4.426345609065156e-05	8.852691218130312e-05	20231.588261331446	0.0002645154732181449	0.0	0.00017705382436260624	4.426345609065156e-05	8.852691218130312e-05	20231.588394121813	0.0002645154718932112	20	0.0003541076487252125	0.00023607176581680832		
21	TrialState.COMPLETE	0.00017705382436260624	2020-01-14 07:09:10.242804	2020-01-14 07:24:06.213950	150.0	21.0	0.001811931688482747	0.010535691820041607	900.0	0.9908687716273892	0.0	0.00017705382436260624	0.0	0.0	20088.24209897309	0.00024282206111617754	0.0	0.00017705382436260624	0.0	0.0	20088.241899787536	0.00024282206835363535	0.0	0.00017705382436260624	0.0	0.0	20088.24229815864	0.0002428220538824308	21	0.0	0.00011803588290840416		
22	TrialState.COMPLETE	0.0004868980169971671	2020-01-14 07:24:06.214897	2020-01-14 07:42:17.301231	250.0	41.0	0.0021765682436697326	0.013654475625247868	1000.0	0.9904339030175892	0.00017705382436260624	0.0004868980169971671	0.0002213172804532578	0.0003098441926345609	20079.42220697592	0.0005018603719419711	0.00017705382436260624	0.0004868980169971671	0.0002213172804532578	0.0003098441926345609	20079.42209631728	0.0005018603727820525	0.00017705382436260624	0.0004868980169971671	0.0002213172804532578	0.0003098441926345609	20079.422317634562	0.0005018603711020248	22	0.0004426345609065156	0.00047214353163361664		
23	TrialState.COMPLETE	0.000398371104815864	2020-01-14 07:42:17.302174	2020-01-14 08:06:21.260687	350.0	61.0	0.03363002308007084	0.012081187003742068	500.0	0.994196202513326	0.0	0.000398371104815864	0.0001327903682719547	0.00017705382436260624	20155.59886242918	0.0003182193456926765	0.0	0.000398371104815864	0.0001327903682719547	0.00017705382436260624	20155.598663243625	0.0003182193461233229	0.0	0.000398371104815864	0.0001327903682719547	0.00017705382436260624	20155.599061614732	0.00031821934526205474	23	0.0004426345609065156	0.00041312559017941453		
24	TrialState.COMPLETE	0.0004868980169971671	2020-01-14 08:06:21.261458	2020-01-14 08:25:41.895624	250.0	61.0	0.015327293185065783	0.06508150786853002	1400.0	0.9974897090950777	0.0002213172804532578	0.0004868980169971671	0.000398371104815864	0.000398371104815864	20222.4367917847	0.0005104698144057617	0.0002213172804532578	0.0004868980169971671	0.000398371104815864	0.000398371104815864	20222.43661473088	0.0005104698231214042	0.0002213172804532578	0.0004868980169971671	0.000398371104815864	0.000398371104815864	20222.436968838527	0.0005104698056934756	24	0.0002655807365439094	0.00041312559017941453		
25	TrialState.COMPLETE	0.0003098441926345609	2020-01-14 08:25:41.896399	2020-01-14 08:37:13.435631	50.0	1.0	0.003440939211051265	0.019888098644111035	500.0	0.9915302025091423	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	4.426345609065156e-05	20101.747034348442	0.0002642092425864649	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	4.426345609065156e-05	20101.746857294616	0.0002642092476768641	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	4.426345609065156e-05	20101.747211402268	0.0002642092374975979	25	8.852691218130312e-05	0.00023607176581680832		
26	TrialState.COMPLETE	0.0	2020-01-14 08:37:13.436442	2020-01-14 09:02:23.361097	350.0	71.0	0.007854301592321915	0.038242604975621146	700.0	1.0087561776611724	0.0	0.0	0.0	0.0	20450.746304001415	0.00023164902814448664	0.0	0.0	0.0	0.0	20450.746193342777	0.00023164902926907835	0.0	0.0	0.0	0.0	20450.746414660058	0.00023164902702006273	26	0.0	0.0		
27	TrialState.COMPLETE	0.0002655807365439094	2020-01-14 09:02:23.361839	2020-01-14 09:27:32.086181	350.0	71.0	0.0024011838458139444	0.01726425016132296	1700.0	1.0046248583498874	4.426345609065156e-05	0.0002655807365439094	0.0002213172804532578	0.0002213172804532578	20367.143834100567	0.00035498708258010597	4.426345609065156e-05	0.0002655807365439094	0.0002213172804532578	0.0002213172804532578	20367.143723441928	0.0003549870828701321	4.426345609065156e-05	0.0002655807365439094	0.0002213172804532578	0.0002213172804532578	20367.143944759206	0.0003549870822900972	27	0.00017705382436260624	0.00023607176581680832		
28	TrialState.COMPLETE	0.0002655807365439094	2020-01-14 09:27:32.086985	2020-01-14 09:45:15.580809	250.0	31.0	0.033068019053769146	0.011382090522764492	500.0	1.0025611051211156	0.0	0.0002655807365439094	0.0	0.00017705382436260624	20325.3491944051	0.00024325666665747466	0.0	0.0002655807365439094	0.0	0.00017705382436260624	20325.349105878187	0.00024325666725130325	0.0	0.0002655807365439094	0.0	0.00017705382436260624	20325.349282932013	0.00024325666606370302	28	0.0	0.00017705382436260624		
29	TrialState.COMPLETE	0.0004426345609065156	2020-01-14 09:45:15.581515	2020-01-14 10:00:11.931193	150.0	11.0	0.001124715877393476	0.0648831023280697	2000.0	0.992581513120141	0.0	0.0004426345609065156	0.00017705382436260624	0.0002655807365439094	20122.943032932013	0.0003275747915154664	0.0	0.0004426345609065156	0.00017705382436260624	0.0002655807365439094	20122.9429444051	0.0003275748003383431	0.0	0.0004426345609065156	0.00017705382436260624	0.0002655807365439094	20122.943121458924	0.0003275747826979618	29	0.0	0.0002950897072710104		
30	TrialState.COMPLETE	0.00017705382436260624	2020-01-14 10:00:11.932011	2020-01-14 10:23:30.932383	350.0	51.0	0.001556747303116782	0.037048431662834815	1500.0	0.9937403143276732	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	20146.355944582152	0.00022651380194994435	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	20146.355745396602	0.00022651380226994185	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	20146.356143767705	0.00022651380162996105	30	0.00017705382436260624	0.00017705382436260624		
31	TrialState.COMPLETE	0.0003098441926345609	2020-01-14 10:23:30.933106	2020-01-14 10:39:54.623834	150.0	71.0	0.002062586691907752	0.03248525247175011	500.0	1.0037890241825886	0.0	0.0003098441926345609	0.0	0.00017705382436260624	20350.11209720255	0.00030146341340026294	0.0	0.0003098441926345609	0.0	0.00017705382436260624	20350.11198654391	0.00030146341377982374	0.0	0.0003098441926345609	0.0	0.00017705382436260624	20350.11220786119	0.00030146341302072745	31	0.0002655807365439094	0.0002950897072710104		
32	TrialState.COMPLETE	0.01962768110076892	2020-01-14 10:39:54.624805	2020-01-14 11:30:26.352905	450.0	1.0	0.009506500766352654	0.016938145387722654	1600.0	0.46451984615271225	0.0025546337515176044	0.01962768110076892	0.006753338729259409	0.010749696479158235	9415.17790115338	0.010395344642767262	0.0025546337515176044	0.01962768110076892	0.006753338729259409	0.010749696479158235	9415.177584985835	0.010395344740010491	0.0025546337515176044	0.01962768110076892	0.006753338729259409	0.010749696479158235	9415.178217320923	0.010395344545732233	32			0.018201133144475922	0.01903328611898017
33	TrialState.COMPLETE	0.0002655807365439094	2020-01-14 11:30:26.353602	2020-01-14 11:49:01.448310	250.0	41.0	0.0319400100576093	0.036908209188027834	1800.0	1.0045251916078806	0.0	0.0002655807365439094	0.0	8.852691218130312e-05	20364.95097822238	0.0002568155714650349	0.0	0.0002655807365439094	0.0	8.852691218130312e-05	20364.95082330028	0.00025681557435856865	0.0	0.0002655807365439094	0.0	8.852691218130312e-05	20364.951133144477	0.0002568155685721568	33	0.0	0.00017705382436260624		
34	TrialState.COMPLETE	0.0003541076487252125	2020-01-14 11:49:01.449016	2020-01-14 12:12:24.554156	350.0	51.0	0.0074926734212507696	0.04887710086569447	1900.0	1.0029963657376357	4.426345609065156e-05	0.0003541076487252125	0.0001327903682719547	0.0002213172804532578	20333.928713703965	0.0003387358746851089	4.426345609065156e-05	0.0003541076487252125	0.0001327903682719547	0.0002213172804532578	20333.928514518415	0.00033873587780347027	4.426345609065156e-05	0.0003541076487252125	0.0001327903682719547	0.0002213172804532578	20333.928912889518	0.0003387358715677583	34	0.00017705382436260624	0.0002950897072710104		
35	TrialState.COMPLETE	0.0002213172804532578	2020-01-14 12:12:24.554962	2020-01-14 12:33:00.889044	250.0	71.0	0.0039061517077910216	0.010779373582535737	1300.0	1.0092417805621483	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20460.70128806657	0.0002959249216036206	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20460.70108888102	0.0002959249223864463	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20460.701487252125	0.0002959249208208697	35	0.0002655807365439094	0.00023607176581680832		
36	TrialState.COMPLETE	0.0001327903682719547	2020-01-14 12:33:00.889867	2020-01-14 12:47:00.370215	50.0	61.0	0.008859020113616141	0.020725610942357465	1900.0	0.9977846850155345	0.0	0.0001327903682719547	0.0	0.0	20228.292492917848	0.00025980616581197815	0.0	0.0001327903682719547	0.0	0.0	20228.292448654393	0.0002598061660322702	0.0	0.0001327903682719547	0.0	0.0	20228.292537181303	0.0002598061655917047	36	8.852691218130312e-05	0.00011803588290840416		
37	TrialState.COMPLETE	0.00017705382436260624	2020-01-14 12:47:00.370930	2020-01-14 12:59:14.416580	50.0	1.0	0.0014818012831464117	0.012868449215165861	900.0	1.0027060604923086	0.0	0.00017705382436260624	0.0001327903682719547	0.00017705382436260624	20328.202527443344	0.00024292798374806612	0.0	0.00017705382436260624	0.0001327903682719547	0.00017705382436260624	20328.20223973088	0.00024292798716125914	0.0	0.00017705382436260624	0.0001327903682719547	0.00017705382436260624	20328.202815155808	0.0002429279803357748	37	0.00017705382436260624	0.00017705382436260624		
38	TrialState.COMPLETE	0.0004426345609065156	2020-01-14 12:59:14.417509	2020-01-14 13:22:47.044471	450.0	21.0	0.02273763751051717	0.026752710066411105	600.0	1.007744920832776	8.852691218130312e-05	0.0004426345609065156	8.852691218130312e-05	0.0002213172804532578	20430.229992917848	0.0003401458443418268	8.852691218130312e-05	0.0004426345609065156	8.852691218130312e-05	0.0002213172804532578	20430.229771600567	0.0003401458783557372	8.852691218130312e-05	0.0004426345609065156	8.852691218130312e-05	0.0002213172804532578	20430.23021423513	0.00034014581035684356	38	0.0003541076487252125	0.00041312559017941453		
39	TrialState.COMPLETE	0.000398371104815864	2020-01-14 13:22:47.045249	2020-01-14 13:53:09.993581	450.0	71.0	0.02335936611499002	0.06762265678919802	1000.0	0.9917170388837725	0.0	0.000398371104815864	0.0002213172804532578	0.0003541076487252125	20105.45496193343	0.0003667238453931298	0.0	0.000398371104815864	0.0002213172804532578	0.0003541076487252125	20105.45480701133	0.00036672384605081286	0.0	0.000398371104815864	0.0002213172804532578	0.0003541076487252125	20105.455116855523	0.00036672384473549765	39	0.0002655807365439094	0.0003541076487252125		
40	TrialState.COMPLETE	8.852691218130312e-05	2020-01-14 13:53:09.994402	2020-01-14 14:06:38.537024	50.0	61.0	0.09708842676577525	0.012124407566111777	1400.0	1.0012219503925803	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20298.237384915014	0.0002824799329050424	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20298.237296388103	0.00028247993300052496	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20298.237473441928	0.0002824799328095631	40	0.00017705382436260624	0.00011803588290840416		
41	TrialState.COMPLETE	0.0003098441926345609	2020-01-14 14:06:38.538010	2020-01-14 14:22:02.645025	150.0	41.0	0.005943394031815209	0.03399238853119106	1500.0	0.9999949467028749	0.0	0.0003098441926345609	0.0	0.0001327903682719547	20273.045679886687	0.0002579416193169623	0.0	0.0003098441926345609	0.0	0.0001327903682719547	20273.04550283286	0.00025794164899480335	0.0	0.0003098441926345609	0.0	0.0001327903682719547	20273.04585694051	0.00025794158966261293	41	0.0004426345609065156	0.0003541076487252125		
42	TrialState.COMPLETE	0.0001327903682719547	2020-01-14 14:22:02.645834	2020-01-14 14:45:17.388304	450.0	11.0	0.026925395517273184	0.0781520727596764	800.0	0.9953733201798163	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	20179.47395095609	0.00021470202128691317	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	20179.47384029745	0.0002147020217086847	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	20179.474061614732	0.00021470202086517224	42	0.0002655807365439094	0.00017705382436260624		
43	TrialState.COMPLETE	0.00017705382436260624	2020-01-14 14:45:17.389261	2020-01-14 15:12:15.483766	350.0	81.0	0.023734249226185403	0.03370806762387525	600.0	0.9818835732328449	0.0	0.00017705382436260624	8.852691218130312e-05	8.852691218130312e-05	19905.87059578612	0.0002898911175984185	0.0	0.00017705382436260624	8.852691218130312e-05	8.852691218130312e-05	19905.870573654393	0.00028989111798045366	0.0	0.00017705382436260624	8.852691218130312e-05	8.852691218130312e-05	19905.870617917848	0.0002898911172164335	43	0.00017705382436260624	0.00017705382436260624		
44	TrialState.COMPLETE	0.0003541076487252125	2020-01-14 15:12:15.484482	2020-01-14 15:34:28.041968	350.0	41.0	0.019788017269418857	0.07347050851065905	1400.0	1.0019566669790714	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20313.000863137393	0.0002899691904899876	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20313.00066395184	0.0002899691911372174	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20313.001062322946	0.00028996918984282256	44	0.0005311614730878187	0.00041312559017941453		
45	TrialState.COMPLETE	0.0002655807365439094	2020-01-14 15:34:28.042677	2020-01-14 16:02:22.244581	350.0	91.0	0.0217883871997126	0.05061309922510297	1000.0	1.0030423631336962	0.0	0.0002655807365439094	0.0001327903682719547	0.0001327903682719547	20335.059379426344	0.0003232844264792712	0.0	0.0002655807365439094	0.0001327903682719547	0.0001327903682719547	20335.05931303116	0.00032328442684008266	0.0	0.0002655807365439094	0.0001327903682719547	0.0001327903682719547	20335.05944582153	0.00032328442611849245	45	0.00017705382436260624	0.00023607176581680832		
46	TrialState.COMPLETE	0.0004868980169971671	2020-01-14 16:02:22.245379	2020-01-14 16:17:14.271128	150.0	11.0	0.01476561282489933	0.046311758986763006	600.0	0.9892852081665294	0.0	0.0004868980169971671	4.426345609065156e-05	8.852691218130312e-05	20056.07721759915	0.0002768141461513393	0.0	0.0004868980169971671	4.426345609065156e-05	8.852691218130312e-05	20056.077018413598	0.0002768141765921878	0.0	0.0004868980169971671	4.426345609065156e-05	8.852691218130312e-05	20056.0774167847	0.00027681411573440015	46	0.0002655807365439094	0.00041312559017941453		
47	TrialState.COMPLETE	0.0003098441926345609	2020-01-14 16:17:14.271937	2020-01-14 16:32:35.367015	250.0	1.0	0.00685238378153911	0.02762993406230829	600.0	0.990625775440746	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	0.00017705382436260624	20083.41359773371	0.0002530353323468083	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	0.00017705382436260624	20083.41337641643	0.0002530353335695113	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	0.00017705382436260624	20083.41381905099	0.0002530353311242512	47	0.0004426345609065156	0.0003541076487252125		
48	TrialState.COMPLETE	0.0001327903682719547	2020-01-14 16:32:35.367823	2020-01-14 16:47:50.966964	150.0	41.0	0.0029005552655803997	0.07424344659544212	1700.0	1.0016229649709165	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	20306.116921919263	0.00025715136873992304	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	20306.11672273371	0.0002571513703713469	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	20306.117121104817	0.0002571513671087096	48	8.852691218130312e-05	0.00011803588290840416		
