number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.5694053836882282	2020-05-21 02:47:04.964312	2020-05-21 04:49:28.727408	256	13	0.0020239037344342045	2048	0.07474251829090324	0.32965046203294496	0.5694053836882282	0.46323824829248694	0.5156689433507433	4270.2930895942145	0.41338165340652044	0.32965046203294496	0.5694053836882282	0.46323824829248694	0.5156689433507433	4270.292286058658	0.4133816534373352	694367457	70	0.32965046203294496	0.5694053836882282	0.46323824829248694	0.5156689433507433	4270.293893129771	0.4133816533757214	0	COMPLETE
1	0.5804539975893933	2020-05-21 04:49:28.819526	2020-05-21 06:56:04.607792	64	47	0.0031203314193578744	2048	0.05581899137815731	0.32161510646846125	0.5804539975893933	0.4700683005222981	0.5262153475291281	3233.172659702692	0.41261622979852364	0.32161510646846125	0.5804539975893933	0.4700683005222981	0.5262153475291281	3233.1721574929693	0.41261622979971724	92195137	120	0.32161510646846125	0.5804539975893933	0.4700683005222981	0.5262153475291281	3233.173161912415	0.41261622979733026	1	COMPLETE
2	0.6105865809562073	2020-05-21 06:56:04.692524	2020-05-21 08:40:37.129448	128	18	0.004411596732657202	8192	0.051188153444496	0.36631177179590196	0.6105865809562073	0.5068300522298111	0.5584572117316191	2950.160958216151	0.4524644574332088	0.36631177179590196	0.6105865809562073	0.5068300522298111	0.5584572117316191	2950.1603053435115	0.4524644574459887	3374205891	130	0.36631177179590196	0.6105865809562073	0.5068300522298111	0.5584572117316191	2950.161611088791	0.4524644574204332	2	COMPLETE
3	0.4749899558055444	2020-05-21 08:40:37.216965	2020-05-21 10:11:45.140421	64	12	0.013721174663177124	1024	0.06239532405003904	0.15458015267175573	0.4749899558055444	0.29479710727199676	0.3689232623543592	3397.6242969063883	0.2568267997507573	0.15458015267175573	0.4749899558055444	0.29479710727199676	0.3689232623543592	3397.623744475693	0.2568267997515444	2904318186	90	0.15458015267175573	0.4749899558055444	0.29479710727199676	0.3689232623543592	3397.624849337083	0.25682679974997025	3	COMPLETE
4	0.4533949377259944	2020-05-21 10:11:45.202308	2020-05-21 13:09:51.147488	128	38	0.032757964249224975	2048	0.08179917196501457	0.16623141824025714	0.4533949377259944	0.2893732422659703	0.357774206508638	4708.344716753716	0.25754187910466636	0.16623141824025714	0.4533949377259944	0.2893732422659703	0.357774206508638	4708.344114102049	0.25754187910986026	1787497689	120	0.16623141824025714	0.4533949377259944	0.2893732422659703	0.357774206508638	4708.345319405384	0.25754187909947374	4	COMPLETE
5	0.4853354760948172	2020-05-21 13:09:51.216035	2020-05-21 15:07:55.821016	64	35	0.03429517380512484	4096	0.06534672654935082	0.16894335074327038	0.4853354760948172	0.3064483728404982	0.3803736440337485	3760.7416130976294	0.2696895819534305	0.16894335074327038	0.4853354760948172	0.3064483728404982	0.3803736440337485	3760.74096022499	0.26968958195783127	3949058883	150	0.16894335074327038	0.4853354760948172	0.3064483728404982	0.3803736440337485	3760.7422659702693	0.26968958194903053	5	COMPLETE
6	0.607673764564082	2020-05-21 15:07:55.899496	2020-05-21 17:47:43.307117	128	48	0.003938378957438002	8192	0.05651257033419955	0.37424668541582967	0.607673764564082	0.510646846122941	0.5593611892326236	3291.5986842105262	0.45767111424688395	0.37424668541582967	0.607673764564082	0.510646846122941	0.5593611892326236	3291.5981317798314	0.45767111424787377	2970895774	120	0.37424668541582967	0.607673764564082	0.510646846122941	0.5593611892326236	3291.5992366412215	0.4576711142458941	6	COMPLETE
7	0.592808356769787	2020-05-21 17:47:43.368028	2020-05-21 19:48:27.292107	128	42	0.0054039651424262584	2048	0.049839832667799865	0.33075532342306146	0.592808356769787	0.480614704700683	0.5340498192044998	2856.2203194053836	0.4222692830733496	0.33075532342306146	0.592808356769787	0.480614704700683	0.5340498192044998	2856.219465648855	0.42226928312079837	160533120	80	0.33075532342306146	0.592808356769787	0.480614704700683	0.5340498192044998	2856.2211731619122	0.42226928302593997	7	COMPLETE
8	0.5701084773001205	2020-05-21 19:48:27.360550	2020-05-21 22:11:26.398776	128	44	0.0026063208025757945	1024	0.07288174677917893	0.3246283648051426	0.5701084773001205	0.46564885496183206	0.5158698272398554	4209.34853354761	0.4112938922957716	0.3246283648051426	0.5701084773001205	0.46564885496183206	0.5158698272398554	4209.347930895942	0.41129389230556074	2287802140	70	0.3246283648051426	0.5701084773001205	0.46564885496183206	0.5158698272398554	4209.3491361992765	0.4112938922859861	8	COMPLETE
9	0.4347127360385697	2020-05-21 22:11:26.468326	2020-05-22 03:23:11.334622	128	33	0.08640152784789773	2048	0.08817566693658407	0.1657292085174769	0.4347127360385697	0.27902772197669745	0.3435114503816794	5096.045701084773	0.25173185464458975	0.1657292085174769	0.4347127360385697	0.27902772197669745	0.3435114503816794	5096.045299316995	0.2517318546450952	1478483892	220	0.1657292085174769	0.4347127360385697	0.27902772197669745	0.3435114503816794	5096.0461028525515	0.25173185464408443	9	COMPLETE
