number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
11	0.18305243445692884	2020-03-13 11:51:14.237904	2020-03-13 11:52:42.884012	2.006163991241597	0.07079076573073907	256	0.036695090092099224	128	0.054486322534017126	0.7833051547523211	0.026217228464419477	0.18305243445692884	0.06741573033707865	0.1104868913857678	37.572565543071164	0.0883169026968331	0.026217228464419477	0.18305243445692884	0.06741573033707865	0.1104868913857678	37.572565543071164	0.0883169026968331	453585613	400	0.026217228464419477	0.18305243445692884	0.06741573033707865	0.1104868913857678	37.572565543071164	0.0883169026968331	11	COMPLETE
12	0.17649812734082396	2020-03-13 11:52:42.895875	2020-03-13 11:53:45.992135	4.724945011135162	0.010549218422496634	128	0.004480515729797706	128	0.0014216047117840114	0.7749671024847636	0.019662921348314606	0.17649812734082396	0.056179775280898875	0.09363295880149813	37.113529962546814	0.07983168730986061	0.019662921348314606	0.17649812734082396	0.056179775280898875	0.09363295880149813	37.11329588014981	0.07983182488399929	4140256819	300	0.019662921348314606	0.17649812734082396	0.056179775280898875	0.09363295880149813	37.11376404494382	0.07983155301129663	12	COMPLETE
13	0.1549625468164794	2020-03-13 11:53:46.003898	2020-03-13 11:54:51.097844	3.336601870340839	0.030135634677459753	128	0.0014889775749746845	256	0.6014258160008096	0.8360760120207562	0.024344569288389514	0.1549625468164794	0.060861423220973786	0.08707865168539326	40.125	0.07915992488808479	0.024344569288389514	0.1549625468164794	0.060861423220973786	0.08707865168539326	40.125	0.07915992488808479	715282770	400	0.024344569288389514	0.1549625468164794	0.060861423220973786	0.08707865168539326	40.125	0.07915992488808479	13	COMPLETE
14	0.20224719101123595	2020-03-13 11:54:51.109834	2020-03-13 11:55:43.341108	6.80746619388696	0.0923185489513798	256	0.0012708756948459808	128	0.021482622624995975	0.7049722179904762	0.021067415730337078	0.20224719101123595	0.06273408239700375	0.1100187265917603	33.677434456928836	0.08775626246836687	0.021067415730337078	0.20224719101123595	0.06273408239700375	0.1100187265917603	33.677434456928836	0.08775626246836687	360722186	250	0.021067415730337078	0.20224719101123595	0.06273408239700375	0.1100187265917603	33.677434456928836	0.08775626246836687	14	COMPLETE
15	0.15215355805243447	2020-03-13 11:55:43.358122	2020-03-13 11:56:29.549043	5.815696087541355	0.022285319706197123	128	0.001954537298277489	256	0.040943298301897	0.8121291603805839	0.02200374531835206	0.15215355805243447	0.056179775280898875	0.08754681647940075	38.85744382022472	0.0777099552358341	0.02200374531835206	0.15215355805243447	0.056179775280898875	0.08754681647940075	38.857209737827716	0.0777100928099728	4050216318	300	0.02200374531835206	0.15215355805243447	0.056179775280898875	0.08754681647940075	38.857677902621724	0.07770982093727012	15	COMPLETE
16	0.17134831460674158	2020-03-13 11:56:29.560014	2020-03-13 11:57:08.290084	2.7415409525745926	0.08169368546017004	64	0.030449426868978034	128	0.011841831575077648	0.8024803791125392	0.017790262172284643	0.17134831460674158	0.05805243445692884	0.09691011235955056	38.41198501872659	0.07906672436687703	0.017790262172284643	0.17134831460674158	0.05805243445692884	0.09691011235955056	38.41198501872659	0.07906672436687703	1208507046	200	0.017790262172284643	0.17134831460674158	0.05805243445692884	0.09691011235955056	38.41198501872659	0.07906672436687703	16	COMPLETE
17	0.13295880149812733	2020-03-13 11:57:08.301787	2020-03-13 11:57:46.906256	6.399789818245324	0.014958893785799416	64	0.018649322216285385	128	0.4619998964077373	0.8934121502429065	0.01451310861423221	0.13295880149812733	0.04962546816479401	0.0749063670411985	42.94616104868914	0.06658420569894247	0.01451310861423221	0.13295880149812733	0.04962546816479401	0.0749063670411985	42.94616104868914	0.06658420569894247	2871325435	200	0.01451310861423221	0.13295880149812733	0.04962546816479401	0.0749063670411985	42.94616104868914	0.06658420569894247	17	COMPLETE
18	0.14232209737827714	2020-03-13 11:57:46.918273	2020-03-13 11:59:27.694454	5.582483745450242	0.013573564272953937	64	0.017785979305459835	128	0.3910471143743956	0.8799711055451941	0.012640449438202247	0.14232209737827714	0.047752808988764044	0.07584269662921349	42.36563670411985	0.06670224949403675	0.012640449438202247	0.14232209737827714	0.047752808988764044	0.07584269662921349	42.36563670411985	0.06670224949403675	2379982817	450	0.012640449438202247	0.14232209737827714	0.047752808988764044	0.07584269662921349	42.36563670411985	0.06670224949403675	18	COMPLETE
19	0.16853932584269662	2020-03-13 11:59:27.706402	2020-03-13 12:02:23.178253	8.957470975076806	0.013377728330988437	64	0.004743263903295275	128	0.0025956333070614873	0.8403811563331327	0.02153558052434457	0.16853932584269662	0.056179775280898875	0.08801498127340825	40.249063670411985	0.07805276661774523	0.02153558052434457	0.16853932584269662	0.056179775280898875	0.08801498127340825	40.249063670411985	0.07805276661774523	3146334177	750	0.02153558052434457	0.16853932584269662	0.056179775280898875	0.08801498127340825	40.249063670411985	0.07805276661774523	19	COMPLETE
20	0.1647940074906367	2020-03-13 12:02:23.190024	2020-03-13 12:03:31.221522	2.9300935810255826	0.019982555250200883	128	0.0013613089120803	512	0.11155294908840621	0.7864688911417688	0.02153558052434457	0.1647940074906367	0.05383895131086142	0.08707865168539326	37.670411985018724	0.07871455149904771	0.02153558052434457	0.1647940074906367	0.05383895131086142	0.08707865168539326	37.670411985018724	0.07871455149904771	3735434909	500	0.02153558052434457	0.1647940074906367	0.05383895131086142	0.08707865168539326	37.670411985018724	0.07871455149904771	20	COMPLETE
21	0.15168539325842698	2020-03-13 12:03:31.232807	2020-03-13 12:03:54.378257	3.166126017456814	0.012898049198658808	128	0.016708440952525806	512	0.003541122448451316	0.8453783706652022	0.020131086142322098	0.15168539325842698	0.04307116104868914	0.07631086142322098	40.54026217228464	0.07235784143071454	0.020131086142322098	0.15168539325842698	0.04307116104868914	0.07631086142322098	40.54026217228464	0.07235784143071454	1205154035	200	0.020131086142322098	0.15168539325842698	0.04307116104868914	0.07631086142322098	40.54026217228464	0.07235784143071454	21	COMPLETE
22	0.18305243445692884	2020-03-13 12:03:54.390261	2020-03-13 12:04:37.725381	7.666075365310559	0.04199403832233554	256	0.036906055406672515	512	0.025733742495644137	0.7771694110000108	0.027153558052434457	0.18305243445692884	0.06694756554307116	0.10252808988764045	37.26357677902622	0.08775952729297805	0.027153558052434457	0.18305243445692884	0.06694756554307116	0.10252808988764045	37.26357677902622	0.08775952729297805	3086400383	300	0.027153558052434457	0.18305243445692884	0.06694756554307116	0.10252808988764045	37.26357677902622	0.08775952729297805	22	COMPLETE
23	0.14372659176029962	2020-03-13 12:04:37.737480	2020-03-13 12:05:14.716550	7.268923005568389	0.029158673139316294	64	0.012430009502371147	256	0.11040658144410222	0.8482915545056822	0.01638576779026217	0.14372659176029962	0.05102996254681648	0.0800561797752809	40.68258426966292	0.07120905844270357	0.01638576779026217	0.14372659176029962	0.05102996254681648	0.0800561797752809	40.68258426966292	0.07120905844270357	3981453813	250	0.01638576779026217	0.14372659176029962	0.05102996254681648	0.0800561797752809	40.68258426966292	0.07120905844270357	23	COMPLETE
24	0.16151685393258428	2020-03-13 12:05:14.728498	2020-03-13 12:06:15.964269	5.52164561341253	0.020175263765807486	128	0.0016817752214333729	512	0.028022189925747506	0.8039248358739073	0.01638576779026217	0.16151685393258428	0.04728464419475655	0.08426966292134831	38.43211610486891	0.07311094771544571	0.01638576779026217	0.16151685393258428	0.04728464419475655	0.08426966292134831	38.43211610486891	0.07311094771544571	1245432376	450	0.01638576779026217	0.16151685393258428	0.04728464419475655	0.08426966292134831	38.43211610486891	0.07311094771544571	24	COMPLETE
25	0.15355805243445692	2020-03-13 12:06:15.976205	2020-03-13 12:07:55.891922	9.788674575940394	0.011064189836806192	64	0.01122502040130545	128	0.1405486431941372	0.8418409767715881	0.02200374531835206	0.15355805243445692	0.054775280898876406	0.0800561797752809	40.44475655430712	0.07676031010265603	0.02200374531835206	0.15355805243445692	0.054775280898876406	0.0800561797752809	40.44475655430712	0.07676031010265603	1114119323	450	0.02200374531835206	0.15355805243445692	0.054775280898876406	0.0800561797752809	40.44475655430712	0.07676031010265603	25	COMPLETE
26	0.18820224719101122	2020-03-13 12:07:55.904344	2020-03-13 12:08:31.909464	1.5838292699609187	0.08796086949796571	256	0.018381936802051847	512	0.010915053390422296	0.7217836026669121	0.0149812734082397	0.18820224719101122	0.060861423220973786	0.09784644194756555	34.45107677902622	0.08124645833895933	0.0149812734082397	0.18820224719101122	0.060861423220973786	0.09784644194756555	34.450842696629216	0.08124801888827268	1637013541	250	0.0149812734082397	0.18820224719101122	0.060861423220973786	0.09784644194756555	34.451310861423224	0.08124501783190086	26	COMPLETE
27	0.1605805243445693	2020-03-13 12:08:31.921717	2020-03-13 12:09:01.782502	5.87009457454646	0.028552719406767162	256	0.08139998725007001	256	0.02398280221640114	0.8829159291516919	0.015917602996254682	0.1605805243445693	0.04868913857677903	0.08239700374531835	42.573970037453186	0.07167682660593447	0.015917602996254682	0.1605805243445693	0.04868913857677903	0.08239700374531835	42.573970037453186	0.07167682660593447	3250079689	200	0.015917602996254682	0.1605805243445693	0.04868913857677903	0.08239700374531835	42.573970037453186	0.07167682660593447	27	COMPLETE
28	0.18352059925093633	2020-03-13 12:09:01.794462	2020-03-13 12:10:16.299372	4.795301880015396	0.05159100518934074	128	0.022864294203562386	256	0.06684557309086955	0.7529724697514406	0.01638576779026217	0.18352059925093633	0.054307116104868915	0.08707865168539326	36.014044943820224	0.07920607981503638	0.01638576779026217	0.18352059925093633	0.054307116104868915	0.08707865168539326	36.014044943820224	0.07920607981503638	1906717376	450	0.01638576779026217	0.18352059925093633	0.054307116104868915	0.08707865168539326	36.014044943820224	0.07920607981503638	28	COMPLETE
29	0.15683520599250936	2020-03-13 12:10:16.311736	2020-03-13 12:10:51.862199	3.502962544105142	0.04223527375497055	256	0.0011536873262540253	512	0.23028582023566857	0.7883144625923021	0.012640449438202247	0.15683520599250936	0.050093632958801496	0.08426966292134831	37.804073033707866	0.07145305912470656	0.012640449438202247	0.15683520599250936	0.050093632958801496	0.08426966292134831	37.80383895131086	0.07145313054572777	3542544035	250	0.012640449438202247	0.15683520599250936	0.050093632958801496	0.08426966292134831	37.804307116104866	0.07145298893508228	29	COMPLETE
30	0.13904494382022473	2020-03-13 12:10:51.874216	2020-03-13 12:11:50.211593	9.631360607040751	0.027454023562069618	256	0.06548014322683587	256	0.006786353315240183	0.8838681027429242	0.017790262172284643	0.13904494382022473	0.041666666666666664	0.07303370786516854	42.52340823970037	0.06888943750342111	0.017790262172284643	0.13904494382022473	0.041666666666666664	0.07303370786516854	42.52340823970037	0.06888943750342111	1846546666	350	0.017790262172284643	0.13904494382022473	0.041666666666666664	0.07303370786516854	42.52340823970037	0.06888943750342111	30	COMPLETE
31	0.18164794007490637	2020-03-13 12:11:50.228527	2020-03-13 12:12:54.498605	8.63143675473583	0.059375839991250644	64	0.06943635597528967	256	0.20311676742241935	0.8126201049035785	0.019662921348314606	0.18164794007490637	0.060861423220973786	0.09878277153558053	39.073970037453186	0.08131443630234916	0.019662921348314606	0.18164794007490637	0.060861423220973786	0.09878277153558053	39.073970037453186	0.08131443630234916	2726024045	400	0.019662921348314606	0.18164794007490637	0.060861423220973786	0.09878277153558053	39.073970037453186	0.08131443630234916	31	COMPLETE
32	0.18352059925093633	2020-03-13 12:12:54.510695	2020-03-13 12:13:59.138639	3.357480677965693	0.033879277204495656	128	0.03231666706267927	128	0.0015730057957891574	0.7983382662133861	0.023408239700374533	0.18352059925093633	0.06835205992509363	0.10486891385767791	38.250936329588015	0.0861733566675429	0.023408239700374533	0.18352059925093633	0.06835205992509363	0.10486891385767791	38.250936329588015	0.0861733566675429	674487417	300	0.023408239700374533	0.18352059925093633	0.06835205992509363	0.10486891385767791	38.250936329588015	0.0861733566675429	32	COMPLETE
33	0.17462546816479402	2020-03-13 12:13:59.149481	2020-03-13 12:14:56.986719	5.227300409983215	0.07104642111365427	128	0.054772381223572975	256	0.4042194738635521	0.8122453092822407	0.02200374531835206	0.17462546816479402	0.0599250936329588	0.09878277153558053	38.99578651685393	0.08154637788253694	0.02200374531835206	0.17462546816479402	0.0599250936329588	0.09878277153558053	38.99578651685393	0.08154637788253694	3674175532	350	0.02200374531835206	0.17462546816479402	0.0599250936329588	0.09878277153558053	38.99578651685393	0.08154637788253694	33	COMPLETE
34	0.16666666666666666	2020-03-13 12:14:56.998454	2020-03-13 12:15:36.504997	8.981869999138762	0.07489393752712696	64	0.018879907492741887	512	0.014133667072261482	0.7916682257564661	0.019194756554307114	0.16666666666666666	0.05711610486891386	0.09363295880149813	37.919709737827716	0.07824405615199592	0.019194756554307114	0.16666666666666666	0.05711610486891386	0.09363295880149813	37.91947565543071	0.07824484298358249	998057810	300	0.019194756554307114	0.16666666666666666	0.05711610486891386	0.09363295880149813	37.91994382022472	0.07824331303327527	34	COMPLETE
35	0.1549625468164794	2020-03-13 12:15:36.516975	2020-03-13 12:16:36.781941	4.534788334021131	0.010247217393643971	256	0.06237160783588082	256	0.03615054112209801	0.8689273937137916	0.017790262172284643	0.1549625468164794	0.05149812734082397	0.0847378277153558	41.80898876404494	0.07329923900534163	0.017790262172284643	0.1549625468164794	0.05149812734082397	0.0847378277153558	41.80898876404494	0.07329923900534163	903811950	350	0.017790262172284643	0.1549625468164794	0.05149812734082397	0.0847378277153558	41.80898876404494	0.07329923900534163	35	COMPLETE
36	0.14840823970037453	2020-03-13 12:16:36.794234	2020-03-13 12:17:54.663247	6.742077622474582	0.012756894770498326	64	0.002189121806023039	128	0.005250514874576194	0.8637191565543385	0.01544943820224719	0.14840823970037453	0.04447565543071161	0.07865168539325842	41.4747191011236	0.06890456575105665	0.01544943820224719	0.14840823970037453	0.04447565543071161	0.07865168539325842	41.4747191011236	0.06890456575105665	3892761853	350	0.01544943820224719	0.14840823970037453	0.04447565543071161	0.07865168539325842	41.4747191011236	0.06890456575105665	36	COMPLETE
37	0.19288389513108614	2020-03-13 12:17:54.675335	2020-03-13 12:18:49.079685	2.1643950705961443	0.095150443616944	128	0.02336868023597653	512	0.029795601790211068	0.7283850102371463	0.019662921348314606	0.19288389513108614	0.06647940074906367	0.10112359550561797	34.77200374531835	0.08640395884450379	0.019662921348314606	0.19288389513108614	0.06647940074906367	0.10112359550561797	34.77200374531835	0.08640395884450379	3671121885	400	0.019662921348314606	0.19288389513108614	0.06647940074906367	0.10112359550561797	34.77200374531835	0.08640395884450379	37	COMPLETE
38	0.1849250936329588	2020-03-13 12:18:49.092083	2020-03-13 12:19:28.054685	8.212906283576409	0.046828901909123206	128	0.013726565785584219	512	0.06942154566726241	0.7565113717370949	0.015917602996254682	0.1849250936329588	0.0552434456928839	0.09831460674157304	36.19545880149813	0.07949485722278127	0.015917602996254682	0.1849250936329588	0.0552434456928839	0.09831460674157304	36.19522471910113	0.07950085933552495	2331406522	300	0.015917602996254682	0.1849250936329588	0.0552434456928839	0.09831460674157304	36.195692883895134	0.07948971255471525	38	COMPLETE
39	0.17088014981273408	2020-03-13 12:19:28.066669	2020-03-13 12:21:33.865136	5.151057650402078	0.08371991877052598	64	0.0013418937503246473	512	0.07131404518637002	0.8100130616831994	0.017322097378277154	0.17088014981273408	0.0552434456928839	0.0852059925093633	38.85299625468165	0.07722593670664399	0.017322097378277154	0.17088014981273408	0.0552434456928839	0.0852059925093633	38.85299625468165	0.07722593670664399	487957843	900	0.017322097378277154	0.17088014981273408	0.0552434456928839	0.0852059925093633	38.85299625468165	0.07722593670664399	39	COMPLETE
40	0.18071161048689138	2020-03-13 12:21:33.877508	2020-03-13 12:22:31.239196	9.333396589366671	0.020629339384663138	256	0.020053674430082682	256	0.020174162420482835	0.7894922534582879	0.02294007490636704	0.18071161048689138	0.06741573033707865	0.10393258426966293	37.87663857677903	0.08481947407976749	0.02294007490636704	0.18071161048689138	0.06741573033707865	0.10393258426966293	37.87640449438202	0.0848222118855804	2701041004	350	0.02294007490636704	0.18071161048689138	0.06741573033707865	0.10393258426966293	37.87687265917603	0.08481701005453587	40	COMPLETE
41	0.16198501872659177	2020-03-13 12:22:31.251318	2020-03-13 12:23:09.276731	5.043536695272755	0.04723905232477966	128	0.08257235349165717	256	0.007464378038031372	0.8522508456049075	0.020599250936329586	0.16198501872659177	0.06132958801498127	0.09129213483146068	40.97003745318352	0.07759647199255588	0.020599250936329586	0.16198501872659177	0.06132958801498127	0.09129213483146068	40.97003745318352	0.07759647199255588	3076107278	250	0.020599250936329586	0.16198501872659177	0.06132958801498127	0.09129213483146068	40.97003745318352	0.07759647199255588	41	COMPLETE
42	0.16245318352059926	2020-03-13 12:23:09.288707	2020-03-13 12:23:55.409889	2.964898968901919	0.055901846627591734	64	0.02216804603757685	256	0.057429864734772525	0.8175015779280135	0.017790262172284643	0.16245318352059926	0.04541198501872659	0.07631086142322098	39.07865168539326	0.07240565631497484	0.017790262172284643	0.16245318352059926	0.04541198501872659	0.07631086142322098	39.07865168539326	0.07240565631497484	1546369185	300	0.017790262172284643	0.16245318352059926	0.04541198501872659	0.07631086142322098	39.07865168539326	0.07240565631497484	42	COMPLETE
43	0.15823970037453183	2020-03-13 12:23:55.421845	2020-03-13 12:26:19.833522	4.087542819606623	0.015411579268332093	64	0.005513452590816401	128	0.03834429285169362	0.82138492096798	0.01544943820224719	0.15823970037453183	0.046348314606741575	0.08286516853932584	39.40823970037453	0.07187887628773568	0.01544943820224719	0.15823970037453183	0.046348314606741575	0.08286516853932584	39.40823970037453	0.07187887628773568	3798152901	600	0.01544943820224719	0.15823970037453183	0.046348314606741575	0.08286516853932584	39.40823970037453	0.07187887628773568	43	COMPLETE
44	0.15543071161048688	2020-03-13 12:26:19.845435	2020-03-13 12:27:07.633701	3.193461847644032	0.0351138562486706	64	0.042818353185875305	256	0.12442079304558297	0.8430887742477299	0.011235955056179775	0.15543071161048688	0.04681647940074907	0.08941947565543071	40.42696629213483	0.06917458896701151	0.011235955056179775	0.15543071161048688	0.04681647940074907	0.08941947565543071	40.42696629213483	0.06917458896701151	635082448	300	0.011235955056179775	0.15543071161048688	0.04681647940074907	0.08941947565543071	40.42696629213483	0.06917458896701151	44	COMPLETE
45	0.1601123595505618	2020-03-13 12:27:07.645759	2020-03-13 12:28:35.762964	8.89039925976807	0.04190426849229742	128	0.005984320319046288	128	0.6120796937484727	0.8502686620107416	0.017790262172284643	0.1601123595505618	0.05758426966292135	0.09035580524344569	40.798689138576776	0.07517193495960552	0.017790262172284643	0.1601123595505618	0.05758426966292135	0.09035580524344569	40.798689138576776	0.07517193495960552	4172679032	400	0.017790262172284643	0.1601123595505618	0.05758426966292135	0.09035580524344569	40.798689138576776	0.07517193495960552	45	COMPLETE
46	0.16245318352059926	2020-03-13 12:28:35.775015	2020-03-13 12:30:27.102617	4.741777914311012	0.019632994316011544	64	0.0019202500311687302	128	0.003204900952237838	0.8169167345077539	0.011235955056179775	0.16245318352059926	0.04915730337078652	0.0852059925093633	39.09784644194757	0.07077654995224243	0.011235955056179775	0.16245318352059926	0.04915730337078652	0.0852059925093633	39.09784644194757	0.07077654995224243	1414108130	500	0.011235955056179775	0.16245318352059926	0.04915730337078652	0.0852059925093633	39.09784644194757	0.07077654995224243	46	COMPLETE
47	0.16807116104868913	2020-03-13 12:30:27.115029	2020-03-13 12:30:58.091104	7.377791919054128	0.05825083771498051	128	0.02986713402265384	512	0.5408565377411022	0.8160611460384762	0.017322097378277154	0.16807116104868913	0.054775280898876406	0.09035580524344569	39.15800561797753	0.07667190436690144	0.017322097378277154	0.16807116104868913	0.054775280898876406	0.09035580524344569	39.15777153558052	0.07667279104264765	523311174	250	0.017322097378277154	0.16807116104868913	0.054775280898876406	0.09035580524344569	39.15823970037453	0.07667106984855204	47	COMPLETE
48	0.17368913857677903	2020-03-13 12:30:58.103252	2020-03-13 12:32:13.929607	4.1900525579379835	0.018017738662700667	128	0.012437968164846085	512	0.11994070916902157	0.7980960376014801	0.020131086142322098	0.17368913857677903	0.05571161048689138	0.08707865168539326	38.23829588014981	0.07898869545332604	0.020131086142322098	0.17368913857677903	0.05571161048689138	0.08707865168539326	38.23829588014981	0.07898869545332604	2677579808	550	0.020131086142322098	0.17368913857677903	0.05571161048689138	0.08707865168539326	38.23829588014981	0.07898869545332604	48	COMPLETE
