number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0005311614730878187	2020-01-08 02:25:23.673298	2020-01-08 02:51:07.819306	0.6864186249221237	23.253071509046883	250.0	70.0	0.0011512380363243814	900.0	1.004216982388331	0.0	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	20358.931767882437	0.0003469645583184489	0.0	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	20358.906427053826	0.00034696501396175013	0.0	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	20358.95710871105	0.00034696410318292174	9	0.0005311614730878187	0.0005311614730878187			
10	TrialState.COMPLETE	0.0	2020-01-08 02:51:07.820019	2020-01-08 03:06:28.515985	0.7845952453945298	10.44707571374342	50.0	20.0	0.004419898745267593	1800.0	1.014082912275636	0.0	0.0	0.0	0.0	20559.303912889518	0.00015280998137507239	0.0	0.0	0.0	0.0	20559.293997875353	0.00015281006892196977	0.0	0.0	0.0	0.0	20559.313827903683	0.00015280989384924962	10	0.0	0.0			
11	TrialState.COMPLETE	0.0003541076487252125	2020-01-08 03:06:28.516953	2020-01-08 03:31:14.189511	0.1522262093064452	8.824102959279498	250.0	50.0	0.001568876466197562	900.0	1.0026910944409047	0.0	0.0003541076487252125	0.0	0.0	20327.648039128897	0.00024455812506842087	0.0	0.0003541076487252125	0.0	0.0	20327.62420325779	0.0002445584416237586	0.0	0.0003541076487252125	0.0	0.0	20327.671875	0.00024455780867607295	11	0.0003541076487252125	0.0003541076487252125			
12	TrialState.COMPLETE	0.0	2020-01-08 03:31:14.190216	2020-01-08 03:55:27.796678	0.480918183877058	20.1612052252341	250.0	30.0	0.0013095730792781353	1300.0	1.0222750955294826	0.0	0.0	0.0	0.0	20725.229815864022	0.00015204557656958785	0.0	0.0	0.0	0.0	20725.20653328612	0.00015205151422837752	0.0	0.0	0.0	0.0	20725.253098441928	0.00015203969303106027	12	0.0	0.0			
13	TrialState.COMPLETE	0.014828257790368272	2020-01-08 03:55:27.797710	2020-01-08 05:09:37.474067	0.8236678828039042	3.9504616611754653	250.0	60.0	0.059157818103458014	1600.0	0.8878730644034714	0.0018590651558073655	0.014828257790368272	0.005798512747875354	0.008764164305949009	17998.77838394122	0.006204301632094462	0.0018590651558073655	0.014828257790368272	0.005798512747875354	0.008764164305949009	17998.75635180595	0.00620430247542607	0.0018590651558073655	0.014828257790368272	0.005798512747875354	0.008764164305949009	17998.800416076487	0.006204300790492913	13				0.01363314447592068	0.014316066369890733
14	TrialState.COMPLETE	4.426345609065156e-05	2020-01-08 05:09:37.474876	2020-01-08 05:46:24.772168	0.10677161233195893	12.280073560694312	450.0	50.0	0.0577505668933216	1800.0	1.0759551137959646	0.0	4.426345609065156e-05	0.0	0.0	21813.682365439094	0.00016595691537094246	0.0	4.426345609065156e-05	0.0	0.0	21813.65377124646	0.00016595744302535728	0.0	4.426345609065156e-05	0.0	0.0	21813.710959631728	0.00016595638836809968	14	8.852691218130312e-05	5.901794145420208e-05			
15	TrialState.COMPLETE	0.0	2020-01-08 05:46:24.772926	2020-01-08 06:06:56.383127	0.6734852060754023	8.18942779368398	150.0	80.0	0.06813952855839016	1300.0	1.0478937580902252	0.0	0.0	0.0	0.0	21244.8455648017	0.00018469240419369539	0.0	0.0	0.0	0.0	21244.828744688384	0.00018469379231233552	0.0	0.0	0.0	0.0	21244.862384915014	0.0001846910216892239	15	0.0	0.0			
16	TrialState.COMPLETE	0.0	2020-01-08 06:06:56.383916	2020-01-08 06:49:19.155726	0.15122696572457967	27.95304518720263	450.0	90.0	0.043510668208889415	1600.0	1.063993948240013	0.0	0.0	0.0	0.0	21570.824805240794	0.0001819288243246144	0.0	0.0	0.0	0.0	21570.79426345609	0.00018192933370279936	0.0	0.0	0.0	0.0	21570.855347025496	0.00018192831542516506	16	0.0	0.0			
17	TrialState.COMPLETE	0.0	2020-01-08 06:49:19.156863	2020-01-08 07:23:57.219454	0.6799828928119382	28.56790887805819	450.0	30.0	0.0018431250026819323	1500.0	1.0077376133835492	0.0	0.0	0.0	0.0	20430.145648902268	0.00019689437996839478	0.0	0.0	0.0	0.0	20430.114907932013	0.0001968951053915119	0.0	0.0	0.0	0.0	20430.176389872522	0.0001968936552177635	17	0.0	0.0			
18	TrialState.COMPLETE	0.01527721570214488	2020-01-08 07:23:57.220466	2020-01-08 08:31:50.098665	0.809860939692425	2.1871307914462905	350.0	10.0	0.06479200171008716	1000.0	0.8472934000211871	0.002301699716713881	0.01527721570214488	0.006348644273573452	0.008979158235532173	17175.77172703359	0.006913216911434484	0.002301699716713881	0.01527721570214488	0.006348644273573452	0.008979158235532173	17175.746054229057	0.006913217723360682	0.002301699716713881	0.01527721570214488	0.006348644273573452	0.008979158235532173	17175.797399838124	0.006913216100841234	18			0.01423512747875354	0.014843012275731822	
19	TrialState.COMPLETE	0.0006196883852691218	2020-01-08 08:31:50.099696	2020-01-08 09:02:42.889350	0.43770533699463055	4.980020207391996	350.0	50.0	0.020184991557724626	700.0	0.9795862249572769	0.0	0.0006196883852691218	0.0	0.0	19859.466293378187	0.00034873073613057485	0.0	0.0006196883852691218	0.0	0.0	19859.439580382437	0.0003487314364036726	0.0	0.0006196883852691218	0.0	0.0	19859.493006373938	0.0003487300368668449	19	0.0003541076487252125	0.0005311614730878187			
20	TrialState.COMPLETE	0.0	2020-01-08 09:02:42.890045	2020-01-08 09:23:03.313027	0.8792341927614514	2.7975605384576423	150.0	70.0	0.002610645471706171	900.0	0.9883382518488752	0.0	0.0	0.0	0.0	20036.741988314447	0.0002172899577254819	0.0	0.0	0.0	0.0	20036.724017351276	0.00021729042717282058	0.0	0.0	0.0	0.0	20036.75995927762	0.0002172894888305973	20	0.0	0.0			
21	TrialState.COMPLETE	0.0162636584378794	2020-01-08 09:23:03.313728	2020-01-08 10:33:24.856683	0.32353722177588284	1.9246615359868406	350.0	20.0	0.06774373133372914	1400.0	0.8550083194680133	0.0018717118575475515	0.0162636584378794	0.005943949817887495	0.009232092270335897	17332.057795426954	0.006743218047013226	0.0018717118575475515	0.0162636584378794	0.005943949817887495	0.009232092270335897	17332.032729664104	0.006743229681623831	0.0018717118575475515	0.0162636584378794	0.005943949817887495	0.009232092270335897	17332.082861189803	0.00674320658627129	21			0.015191218130311615	0.015816808309726156	
22	TrialState.COMPLETE	0.00017705382436260624	2020-01-08 10:33:24.857689	2020-01-08 10:59:45.204961	0.42614547329294705	10.45883180411059	250.0	80.0	0.00911431583384627	800.0	1.0270504330932282	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20821.94723796034	0.00026076650840626035	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20821.922716005665	0.000260766875426782	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20821.971759915014	0.00026076614167367155	22	0.00017705382436260624	0.00017705382436260624			
23	TrialState.COMPLETE	0.0004426345609065156	2020-01-08 10:59:45.205702	2020-01-08 11:15:38.872511	0.7834542592514355	1.5381688632575172	50.0	50.0	0.012688884216693667	600.0	0.975254128909412	0.0	0.0004426345609065156	8.852691218130312e-05	0.00017705382436260624	19771.409326310197	0.0003086235038106209	0.0	0.0004426345609065156	8.852691218130312e-05	0.00017705382436260624	19771.398459631728	0.00030862422134899286	0.0	0.0004426345609065156	8.852691218130312e-05	0.00017705382436260624	19771.42019298867	0.00030862278871507306	23	0.0003541076487252125	0.00041312559017941453			
24	TrialState.COMPLETE	0.0	2020-01-08 11:15:38.873531	2020-01-08 11:56:32.002798	0.804758273242003	23.155557012924348	450.0	80.0	0.0037043670923649474	1900.0	0.9967904841798769	0.0	0.0	0.0	0.0	20208.328722556656	0.00021222368539768798	0.0	0.0	0.0	0.0	20208.296919263455	0.00021222421320599751	0.0	0.0	0.0	0.0	20208.360525849857	0.00021222315799342058	24	0.0	0.0			
25	TrialState.COMPLETE	0.00017705382436260624	2020-01-08 11:56:32.003572	2020-01-08 12:12:15.061098	0.2848111672425526	15.200511879538912	50.0	30.0	0.05976892986347059	1100.0	1.0260718004486964	0.0	0.00017705382436260624	4.426345609065156e-05	4.426345609065156e-05	20802.233556126062	0.00023148626844999678	0.0	0.00017705382436260624	4.426345609065156e-05	4.426345609065156e-05	20802.222468130312	0.00023148667341641834	0.0	0.00017705382436260624	4.426345609065156e-05	4.426345609065156e-05	20802.244644121813	0.000231485864243405	25	0.0003541076487252125	0.00023607176581680832			
26	TrialState.COMPLETE	0.00017705382436260624	2020-01-08 12:12:15.062082	2020-01-08 12:42:55.950741	0.8467762818603168	12.425752496556692	350.0	50.0	0.002859770599894786	1500.0	1.019266534951641	0.0	0.00017705382436260624	0.0	0.0	20663.647707152973	0.00019822377066650146	0.0	0.00017705382436260624	0.0	0.0	20663.61853753541	0.00019822865414419617	0.0	0.00017705382436260624	0.0	0.0	20663.67687677054	0.0001982189507368167	26	0.00017705382436260624	0.00017705382436260624			
27	TrialState.COMPLETE	0.0	2020-01-08 12:42:55.951514	2020-01-08 13:15:30.311989	0.7519316586615558	28.284275187839263	350.0	70.0	0.028314712285840246	700.0	1.037054747931545	0.0	0.0	0.0	0.0	21024.841182719545	0.00018986792080250185	0.0	0.0	0.0	0.0	21024.812809844192	0.00018986833113318307	0.0	0.0	0.0	0.0	21024.8695555949	0.00018986751073712583	27	0.0	0.0			
28	TrialState.COMPLETE	0.000708215297450425	2020-01-08 13:15:30.312983	2020-01-08 13:40:10.370639	0.6821467877783198	20.314980125422856	250.0	40.0	0.0032247865161600907	1200.0	1.0101505838812392	0.00017705382436260624	0.000708215297450425	0.00017705382436260624	0.00017705382436260624	20479.081666076487	0.0004322702084368129	0.00017705382436260624	0.000708215297450425	0.00017705382436260624	0.00017705382436260624	20479.058383498585	0.00043227058919169853	0.00017705382436260624	0.000708215297450425	0.00017705382436260624	0.00017705382436260624	20479.104948654393	0.00043226982810433434	28	0.000708215297450425	0.000708215297450425			
29	TrialState.COMPLETE	0.0004426345609065156	2020-01-08 13:40:10.371343	2020-01-08 13:58:02.387527	0.561808504249889	1.567085028280934	150.0	10.0	0.0022603748197809314	1100.0	0.9896876873729334	0.00017705382436260624	0.0004426345609065156	0.00017705382436260624	0.00017705382436260624	20064.33912446884	0.00045951760535502115	0.00017705382436260624	0.0004426345609065156	0.00017705382436260624	0.00017705382436260624	20064.320378895183	0.000459517913856241	0.00017705382436260624	0.0004426345609065156	0.00017705382436260624	0.00017705382436260624	20064.35787004249	0.0004595172971063667	29	0.0003541076487252125	0.00041312559017941453			
30	TrialState.COMPLETE	0.0006639518413597734	2020-01-08 13:58:02.388274	2020-01-08 14:38:55.673512	0.7378906150304493	26.44651176868334	450.0	80.0	0.08960093326715986	900.0	1.092458354850187	0.0	0.0006639518413597734	0.0	0.0	22148.101916607648	0.000277268013425808	0.0	0.0006639518413597734	0.0	0.0	22148.072901912183	0.00027726861176408666	0.0	0.0006639518413597734	0.0	0.0	22148.130931303116	0.000277267415641266	30	0.0006196883852691218	0.0006491973559962229			
31	TrialState.COMPLETE	0.0	2020-01-08 14:38:55.674484	2020-01-08 14:58:47.979191	0.5364644195371447	7.589513159050866	150.0	50.0	0.0034302076240284047	900.0	1.0036996387379187	0.0	0.0	0.0	0.0	20348.303603045326	0.000172720756834139	0.0	0.0	0.0	0.0	20348.285145184134	0.0001727209517937664	0.0	0.0	0.0	0.0	20348.322060906514	0.00017272056195759232	31	0.0	0.0			
32	TrialState.COMPLETE	0.0	2020-01-08 14:58:47.979932	2020-01-08 15:23:59.181271	0.24914617529109642	10.79229010627829	250.0	50.0	0.0017241776982892787	1400.0	0.9996806773562006	0.0	0.0	0.0	0.0	20266.93433516289	0.0001863629183222947	0.0	0.0	0.0	0.0	20266.91032223796	0.00018636334393200342	0.0	0.0	0.0	0.0	20266.958348087817	0.00018636249303088739	32	0.0	0.0			
33	TrialState.COMPLETE	0.0002655807365439094	2020-01-08 15:23:59.181984	2020-01-08 15:59:10.617517	0.8064602656874741	9.336838253165482	450.0	30.0	0.012562593954968755	1000.0	1.0073410402490999	0.0	0.0002655807365439094	0.0	0.0	20422.405962287536	0.000255735817031779	0.0	0.0002655807365439094	0.0	0.0	20422.373362252125	0.0002557370350093964	0.0	0.0002655807365439094	0.0	0.0	20422.438562322946	0.00025573460307981246	33	0.0003541076487252125	0.0002950897072710104			
34	TrialState.COMPLETE	0.00017705382436260624	2020-01-08 15:59:10.618728	2020-01-08 16:40:36.830960	0.1321808882183088	5.376501111444672	450.0	80.0	0.05304891062842478	1400.0	0.965450752088076	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19572.590673689803	0.0003087370281581043	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19572.55785233711	0.0003087375188929107	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19572.62349504249	0.0003087365378540264	34	0.00017705382436260624	0.00017705382436260624			
35	TrialState.COMPLETE	0.000708215297450425	2020-01-08 16:40:36.831714	2020-01-08 17:00:55.162020	0.40388182508559334	23.078375404735908	150.0	20.0	0.0032306803305768416	2000.0	1.0219990066200773	0.00017705382436260624	0.000708215297450425	0.0005311614730878187	0.000708215297450425	20719.657666430594	0.000592962638947722	0.00017705382436260624	0.000708215297450425	0.0005311614730878187	0.000708215297450425	20719.63845609065	0.0005929629950191564	0.00017705382436260624	0.000708215297450425	0.0005311614730878187	0.000708215297450425	20719.67687677054	0.0005929622832244313	35	0.000708215297450425	0.000708215297450425			
36	TrialState.COMPLETE	0.0	2020-01-08 17:00:55.163024	2020-01-08 17:34:06.972397	0.5810875639768098	18.167880164786407	350.0	70.0	0.03131721987508143	800.0	1.0538764329141317	0.0	0.0	0.0	0.0	21365.721405807366	0.00020187458317442517	0.0	0.0	0.0	0.0	21365.69427230878	0.00020188105824741416	0.0	0.0	0.0	0.0	21365.74853930595	0.00020186820380709147	36	0.0	0.0			
37	TrialState.COMPLETE	0.0	2020-01-08 17:34:06.973385	2020-01-08 18:18:26.396119	0.39103656083303384	20.48132176997645	450.0	100.0	0.015562049892533823	1000.0	1.0498868151726488	0.0	0.0	0.0	0.0	21285.26914394476	0.0001894246066390969	0.0	0.0	0.0	0.0	21285.238181657223	0.00018942483680508513	0.0	0.0	0.0	0.0	21285.300106232295	0.00018942437653654163	37	0.0	0.0			
