number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
45	0.8309925093632958	2020-05-16 05:42:14.895263	2020-05-16 05:49:19.719034	0.603056139721308	16.018302175008685	256	0.0643573762870629	0.3343767968787569	42	0.08533210952431447	16	0.001789254781242665	512	0.14126118715706	0.2298689138576779	0.8309925093632958	0.5117041198501873	0.6502808988764045	6.803838951310861	0.41682459147341533	0.2298689138576779	0.8309925093632958	0.5117041198501873	0.6502808988764045	6.803838951310861	0.41682459147341533		3503466150.0	250.0	0.2298689138576779	0.8309925093632958	0.5117041198501873	0.6502808988764045	6.803838951310861	0.41682459147341533	45		COMPLETE
46	0.87312734082397	2020-05-16 05:49:19.822710	2020-05-16 05:56:03.755107	0.47774075255161996	3.428967024651709	128	0.4299964029784771	0.39727455226238445	16	0.036957703028634936	40	0.029778889449389598	256	0.11169671776620776	0.25	0.87312734082397	0.548689138576779	0.7027153558052435	5.405430711610487	0.446698192671653	0.25	0.87312734082397	0.548689138576779	0.7027153558052435	5.405430711610487	0.446698192671653		1568219759.0	250.0	0.25	0.87312734082397	0.548689138576779	0.7027153558052435	5.405430711610487	0.446698192671653	46		COMPLETE
47	0.552434456928839	2020-05-16 05:56:03.855114	2020-05-16 06:32:28.702406	0.4712919021371512	18.47267862733143	256	0.3989948050223676	0.04955215407514374	45	0.3899978768574536	90	0.004389750681317657	256	0.27914315549925334	0.06460674157303371	0.552434456928839	0.21395131086142322	0.3352059925093633	13.51615168539326	0.20724500981455263	0.06460674157303371	0.552434456928839	0.21395131086142322	0.3352059925093633	13.457397003745319	0.20726797794961657		3274160211.0	250.0	0.06460674157303371	0.552434456928839	0.21395131086142322	0.3352059925093633	13.574906367041198	0.20722980748138586	47		COMPLETE
48	0.7874531835205992	2020-05-16 06:32:28.843685	2020-05-16 06:59:03.857745	0.5645750622913176	23.095218166931485	128	0.47357324920002647	0.4810279133052709	39	0.4926194332223777	97	0.009928654830945433	128	0.20021181112270425	0.21348314606741572	0.7874531835205992	0.4794007490636704	0.6104868913857678	9.63623595505618	0.3914176317182969	0.21348314606741572	0.7874531835205992	0.4794007490636704	0.6104868913857678	9.63623595505618	0.3914176317182969		2743830448.0	300.0	0.21348314606741572	0.7874531835205992	0.4794007490636704	0.6104868913857678	9.63623595505618	0.3914176317182969	48		COMPLETE
49	0.829119850187266	2020-05-16 06:59:03.965286	2020-05-16 07:07:31.189065	0.5764341961219593	29.775284292845438	128	0.15352405342260228	0.4663607272494706	55	0.4181897925509201	22	0.0029232383021076604	256	0.13442556352672003	0.23735955056179775	0.829119850187266	0.5163857677902621	0.6596441947565543	6.476123595505618	0.42244552419242914	0.23735955056179775	0.829119850187266	0.5163857677902621	0.6596441947565543	6.476123595505618	0.42244552419242914		896331654.0	300.0	0.23735955056179775	0.829119850187266	0.5163857677902621	0.6596441947565543	6.476123595505618	0.42244552419242914	49		COMPLETE
50	0.9091760299625468	2020-05-16 07:07:31.292649	2020-05-16 07:12:37.685592	0.5064116178715292	5.371863724160427	64	0.25586941712480293	0.3408011917841946	18	0.38119085098799543	14	0.00244319472111076	128	0.09724843027401534	0.28370786516853935	0.9091760299625468	0.5781835205992509	0.7340823970037453	4.698970037453184	0.47685833391739335	0.28370786516853935	0.9091760299625468	0.5781835205992509	0.7340823970037453	4.698970037453184	0.47685833391739335		2463975090.0	400.0	0.28370786516853935	0.9091760299625468	0.5781835205992509	0.7340823970037453	4.698970037453184	0.47685833391739335	50		COMPLETE
51	0.8220973782771536	2020-05-16 07:12:37.782907	2020-05-16 07:19:07.325372	0.9572298242735018	9.684262495184162	256	0.4735434276291993	0.23816213560162336	37	0.27514104855637955	16	0.025346784005227	512	0.14882695384250347	0.2551498127340824	0.8220973782771536	0.5234082397003745	0.6615168539325843	7.169007490636704	0.434532250713676	0.2551498127340824	0.8220973782771536	0.5234082397003745	0.6615168539325843	7.169007490636704	0.434532250713676		1123094851.0	250.0	0.2551498127340824	0.8220973782771536	0.5234082397003745	0.6615168539325843	7.169007490636704	0.434532250713676	51		COMPLETE
52	0.9311797752808989	2020-05-16 07:19:07.429240	2020-05-16 07:24:34.530059	0.9801063373567462	1.9092002158722432	128	0.24774143876551125	0.34791849433187033	40	0.012386698395497553	24	0.00264324364855602	128	0.08551599156400991	0.3544007490636704	0.9311797752808989	0.697565543071161	0.825374531835206	4.128277153558052	0.5541518562636017	0.3544007490636704	0.9311797752808989	0.697565543071161	0.825374531835206	4.128277153558052	0.5541518562636017		1302309771.0	200.0	0.3544007490636704	0.9311797752808989	0.697565543071161	0.825374531835206	4.128277153558052	0.5541518562636017	52		COMPLETE
53	0.9176029962546817	2020-05-16 07:24:34.643267	2020-05-16 07:29:49.400243	0.7597606083096596	20.376103830248688	256	0.46680275880849725	0.22370344360024902	28	0.303140155700619	20	0.015834340801951126	256	0.09497458764006582	0.29447565543071164	0.9176029962546817	0.6245318352059925	0.778558052434457	4.576310861423221	0.49683994112921176	0.29447565543071164	0.9176029962546817	0.6245318352059925	0.778558052434457	4.576310861423221	0.49683994112921176		922840712.0	200.0	0.29447565543071164	0.9176029962546817	0.6245318352059925	0.778558052434457	4.576310861423221	0.49683994112921176	53		COMPLETE
54	0.8684456928838952	2020-05-16 07:29:49.545011	2020-05-16 07:46:56.118785	0.4054617810400446	23.996517786013655	256	0.3708169614233268	0.1552541824586413	43	0.1533798970626331	42	0.0013353902010397364	512	0.12477827856965949	0.24344569288389514	0.8684456928838952	0.5397940074906367	0.6928838951310862	6.01123595505618	0.4376913116028154	0.24344569288389514	0.8684456928838952	0.5397940074906367	0.6928838951310862	6.01123595505618	0.4376913116028154		1176873920.0	250.0	0.24344569288389514	0.8684456928838952	0.5397940074906367	0.6928838951310862	6.01123595505618	0.4376913116028154	54		COMPLETE
55	0.9414794007490637	2020-05-16 07:46:56.234617	2020-05-16 07:50:19.325450	0.9025228194125908	5.440913671787689	256	0.2574419919303572	0.10705799160495982	57	0.2262361458358721	1	0.013457751140890357	128	0.07910243461906129	0.3815543071161049	0.9414794007490637	0.7265917602996255	0.8553370786516854	3.822565543071161	0.5773013498556677	0.3815543071161049	0.9414794007490637	0.7265917602996255	0.8553370786516854	3.822565543071161	0.5773013498556677		2657929557.0	300.0	0.3815543071161049	0.9414794007490637	0.7265917602996255	0.8553370786516854	3.822565543071161	0.5773013498556677	55		COMPLETE
56	0.9433520599250936	2020-05-16 07:50:19.510288	2020-05-16 07:58:29.412364	0.7224434719734952	20.536098123527626	128	0.4172142423948499	0.44647255095402605	35	0.2806669809054243	21	0.021125834621665143	256	0.08284049544375292	0.324438202247191	0.9433520599250936	0.6610486891385767	0.8108614232209738	3.990168539325843	0.5254153458514641	0.324438202247191	0.9433520599250936	0.6610486891385767	0.8108614232209738	3.990168539325843	0.5254153458514641		1322116674.0	350.0	0.324438202247191	0.9433520599250936	0.6610486891385767	0.8108614232209738	3.990168539325843	0.5254153458514641	56		COMPLETE
57	0.11470037453183521	2020-05-16 07:58:29.584611	2020-05-16 08:02:22.399126	0.7549264631516635	29.626146579987736	64	0.2018279100306859	0.33130028887967805	50	0.38286269614231166	31	0.008848635017930784	256	0.8878653137717912	0.010299625468164793	0.11470037453183521	0.03277153558052434	0.05758426966292135	42.71699438202247	0.056013313513371785	0.0351123595505618	0.5182584269662921	0.06367041198501873	0.10252808988764045	24.769662921348313	0.11825912642196588		2956447086.0	200.0	0.010299625468164793	0.11470037453183521	0.03277153558052434	0.05758426966292135	60.66432584269663	0.0522707180861543	57		COMPLETE
58	0.34691011235955055	2020-05-16 08:02:22.497103	2020-05-16 08:04:58.440843	0.1088942041892861	23.62724120483368	64	0.37177338309554764	0.08847532865977026	52	0.4676452115686831	13	0.00564027851981763	128	0.4359482954045207	0.04588014981273408	0.34691011235955055	0.12125468164794008	0.18820224719101122	21.058286516853933	0.14209567957640618	0.04588014981273408	0.3487827715355805	0.12125468164794008	0.18867041198501872	20.836142322097377	0.14249885293566109		586391179.0	200.0	0.04588014981273408	0.34691011235955055	0.12125468164794008	0.18820224719101122	21.280430711610485	0.14186331380526634	58		COMPLETE
59	0.8108614232209738	2020-05-16 08:04:58.555245	2020-05-16 08:21:49.648516	0.18232172072025252	9.50617915597476	256	0.1409752267608146	0.13564284955576794	60	0.30245531639790435	43	0.07983836630707994	256	0.14524980626864295	0.15543071161048688	0.8108614232209738	0.39185393258426965	0.552434456928839	7.039794007490637	0.3389072350875737	0.15543071161048688	0.8108614232209738	0.39185393258426965	0.552434456928839	7.039794007490637	0.3389072350875737		3816318275.0	200.0	0.15543071161048688	0.8108614232209738	0.39185393258426965	0.552434456928839	7.039794007490637	0.3389072350875737	59		COMPLETE
60	0.8455056179775281	2020-05-16 08:21:49.755994	2020-05-16 08:30:59.890309	0.7368194057177048	13.525528241534806	256	0.06506475872500633	0.22441627556479143	31	0.021110985257805137	38	0.001556198541284996	256	0.13579609201024617	0.22846441947565543	0.8455056179775281	0.5304307116104869	0.6788389513108615	6.564606741573034	0.4234951424293675	0.22846441947565543	0.8455056179775281	0.5304307116104869	0.6788389513108615	6.564606741573034	0.4234951424293675		3624939530.0	200.0	0.22846441947565543	0.8455056179775281	0.5304307116104869	0.6788389513108615	6.564606741573034	0.4234951424293675	60		COMPLETE
61	0.9489700374531835	2020-05-16 08:31:00.039207	2020-05-16 08:39:56.693518	0.9718511271575191	2.1622283092748065	64	0.3640049125971549	0.358133242219274	51	0.060084400089730094	49	0.004270635910428186	256	0.07877787025662816	0.3586142322097378	0.9489700374531835	0.7219101123595506	0.8450374531835206	3.8010299625468167	0.565474224442607	0.3586142322097378	0.9489700374531835	0.7219101123595506	0.8450374531835206	3.8010299625468167	0.565474224442607		1247269310.0	300.0	0.3586142322097378	0.9489700374531835	0.7219101123595506	0.8450374531835206	3.8010299625468167	0.565474224442607	61		COMPLETE
62	0.24531835205992508	2020-05-16 08:39:56.808717	2020-05-16 08:44:38.344502	0.9863565485384831	24.22475469826946	256	0.17008112786798513	0.09228693100019919	16	0.07328408502077588	25	0.05153241131411964	256	0.6021722223930591	0.03651685393258427	0.24531835205992508	0.0945692883895131	0.14840823970037453	28.97799625468165	0.11252481518179348	0.03651685393258427	0.24531835205992508	0.0945692883895131	0.14840823970037453	28.97799625468165	0.11252481518179348		810750621.0	200.0	0.03651685393258427	0.24531835205992508	0.0945692883895131	0.14840823970037453	28.97799625468165	0.11252481518179348	62		COMPLETE
63		2020-05-16 08:44:38.459322	2020-05-16 08:44:41.047605	0.8257250103850039	6.6938735664883104	256	0.26203431320806225	0.09962433426974632	39	0.3520304420148076	65	0.0014261284878152986	512														The current model can't be trained on this hardware with these parameters.									63	Setting status of trial#63 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
64	0.7191011235955056	2020-05-16 08:44:41.143761	2020-05-16 09:00:26.353060	0.26336763480311187	20.805525252836738	128	0.20865097283012807	0.13930448255153327	43	0.1749461213714411	98	0.002607439558408148	512	0.17681003307787638	0.18211610486891386	0.7191011235955056	0.4035580524344569	0.528558052434457	8.485486891385769	0.3475070524963977	0.18211610486891386	0.7191011235955056	0.4035580524344569	0.528558052434457	8.485486891385769	0.3475070524963977		998077756.0	200.0	0.18211610486891386	0.7191011235955056	0.4035580524344569	0.528558052434457	8.485486891385769	0.3475070524963977	64		COMPLETE
65	0.7813670411985019	2020-05-16 09:00:26.469937	2020-05-16 09:12:31.750738	0.39057195297598746	22.948396072000957	128	0.45798171751812744	0.15501979113359093	50	0.07325602823755006	42	0.0015750821070548257	128	0.1591357640487801	0.1858614232209738	0.7813670411985019	0.40777153558052437	0.5646067415730337	7.655430711610487	0.3601379370303235	0.1858614232209738	0.7813670411985019	0.40777153558052437	0.5646067415730337	7.655430711610487	0.3601379370303235		4201100211.0	250.0	0.1858614232209738	0.7813670411985019	0.40777153558052437	0.5646067415730337	7.655430711610487	0.3601379370303235	65		COMPLETE
66	0.8778089887640449	2020-05-16 09:12:31.862959	2020-05-16 09:16:06.409691	0.2555668509174003	11.080083280019688	256	0.3713202464135455	0.10624281122082974	17	0.22583818304321457	15	0.00311591938318739	128	0.11272765765723525	0.274812734082397	0.8778089887640449	0.575374531835206	0.7303370786516854	5.447565543071161	0.4683753385705236	0.274812734082397	0.8778089887640449	0.575374531835206	0.7303370786516854	5.447565543071161	0.4683753385705236		2637822804.0	200.0	0.274812734082397	0.8778089887640449	0.575374531835206	0.7303370786516854	5.447565543071161	0.4683753385705236	66		COMPLETE
67	0.9414794007490637	2020-05-16 09:16:06.514812	2020-05-16 09:32:16.873925	0.5443394883262624	22.73120586600945	256	0.04146321605732006	0.42662437631854383	52	0.16108810084991088	46	0.05154429108263617	256	0.08165085851563636	0.3562734082397004	0.9414794007490637	0.6985018726591761	0.8441011235955056	3.941011235955056	0.5537230459446518	0.3562734082397004	0.9414794007490637	0.6985018726591761	0.8441011235955056	3.941011235955056	0.5537230459446518		2755646273.0	200.0	0.3562734082397004	0.9414794007490637	0.6985018726591761	0.8441011235955056	3.941011235955056	0.5537230459446518	67		COMPLETE
68	0.34831460674157305	2020-05-16 09:32:16.980385	2020-05-16 09:36:07.051588	0.72008076762558	7.614366845546549	64	0.18834410947093144	0.2860794363123973	20	0.24872428513451733	45	0.09719245650806746	128	0.3555968714457647	0.03932584269662921	0.34831460674157305	0.11282771535580524	0.1750936329588015	17.132256554307116	0.1403667508962434	0.03932584269662921	0.34831460674157305	0.11282771535580524	0.1750936329588015	17.132022471910112	0.14036790401149962		1259089479.0	200.0	0.03932584269662921	0.34831460674157305	0.11282771535580524	0.1750936329588015	17.13249063670412	0.14036567465533764	68		COMPLETE
69	0.5093632958801498	2020-05-16 09:36:07.208413	2020-05-16 09:47:19.503044	0.30723626217050976	21.41928936725871	128	0.2295377935371457	0.24787947897060297	22	0.3067860669036227	96	0.0033595908650023007	256	0.3069313940834533	0.12921348314606743	0.5093632958801498	0.2762172284644195	0.37265917602996257	14.797752808988765	0.255464988846237	0.12921348314606743	0.5093632958801498	0.2762172284644195	0.37265917602996257	14.797752808988765	0.255464988846237		2138223849.0	200.0	0.12921348314606743	0.5093632958801498	0.2762172284644195	0.37265917602996257	14.797752808988765	0.255464988846237	69		COMPLETE
70	0.6549625468164794	2020-05-16 09:47:19.636138	2020-05-16 09:57:15.129968	0.8856455399227983	20.489642793197945	64	0.4493787426467524	0.044234861050530705	48	0.09060824028165088	95	0.002384564241362298	128	0.2169152098822962	0.13389513108614232	0.6549625468164794	0.31413857677902624	0.4550561797752809	10.493445692883896	0.2882791875423117	0.13389513108614232	0.6549625468164794	0.31413857677902624	0.4550561797752809	10.493445692883896	0.2882791875423117		539497086.0	200.0	0.13389513108614232	0.6549625468164794	0.31413857677902624	0.4550561797752809	10.493445692883896	0.2882791875423117	70		COMPLETE
71	0.9330524344569289	2020-05-16 09:57:15.236402	2020-05-16 10:13:01.557625	0.34173206262358946	5.835909624555456	64	0.12188373077823822	0.402690155782304	37	0.16836938663729256	92	0.006706885470800821	256	0.08999937199481697	0.29260299625468167	0.9330524344569289	0.6259363295880149	0.7851123595505618	4.354400749063671	0.49798972355578014	0.29260299625468167	0.9330524344569289	0.6259363295880149	0.7851123595505618	4.354400749063671	0.49798972355578014		1615750776.0	350.0	0.29260299625468167	0.9330524344569289	0.6259363295880149	0.7851123595505618	4.354400749063671	0.49798972355578014	71		COMPLETE
72	0.6704119850187266	2020-05-16 10:13:01.729855	2020-05-16 10:31:29.937803	0.6260270814416925	10.806115028276743	256	0.30402644943220525	0.07223692086200362	38	0.06359975409790208	65	0.0036073559293319808	128	0.21483332719235274	0.13857677902621723	0.6704119850187266	0.33192883895131087	0.46254681647940077	10.340355805243446	0.2958549762799803	0.13857677902621723	0.6704119850187266	0.33192883895131087	0.46254681647940077	10.340355805243446	0.2958549762799803		2525866191.0	200.0	0.13857677902621723	0.6704119850187266	0.33192883895131087	0.46254681647940077	10.340355805243446	0.2958549762799803	72		COMPLETE
73	0.5500936329588015	2020-05-16 10:31:30.081992	2020-05-16 10:39:04.126618	0.2585198097462027	18.336637548643864	64	0.13997592949437765	0.10075078953433969	40	0.3078574730066544	51	0.09293820508198467	128	0.24172678647287302	0.05711610486891386	0.5500936329588015	0.1900749063670412	0.30196629213483145	11.752808988764045	0.19610056441911977	0.05711610486891386	0.5500936329588015	0.1900749063670412	0.30196629213483145	11.752808988764045	0.19610056441911977		4106916870.0	250.0	0.05711610486891386	0.5500936329588015	0.1900749063670412	0.30196629213483145	11.752808988764045	0.19610056441911977	73		COMPLETE
74	0.21676029962546817	2020-05-16 10:39:04.249400	2020-05-16 10:41:17.343917	0.3514965598682882	10.435223691172341	128	0.13744404290693457	0.16868155146897312	24	0.35330130751578803	13	0.004449803926252457	512	0.6979984045438539	0.025280898876404494	0.21676029962546817	0.07677902621722846	0.12078651685393259	33.61821161048689	0.09369962322244897	0.03885767790262172	0.3792134831460674	0.09831460674157304	0.1647940074906367	23.884831460674157	0.13322991328043307		2586386896.0	200.0	0.025280898876404494	0.21676029962546817	0.07677902621722846	0.12078651685393259	43.35159176029963	0.0908725229892661	74		COMPLETE
75	0.23267790262172286	2020-05-16 10:41:17.484396	2020-05-16 10:55:12.152315	0.27349946007974624	14.564264566559231	128	0.35791514686598386	0.2551932990780046	62	0.429928361275966	45	0.0039469074210484265	128	0.5975143155248746	0.018258426966292134	0.23267790262172286	0.062265917602996254	0.09691011235955056	28.823033707865168	0.09125501653351828	0.018258426966292134	0.2495318352059925	0.06413857677902622	0.10627340823970037	26.836610486891384	0.0959583417049179		2785655518.0	250.0	0.018258426966292134	0.23267790262172286	0.062265917602996254	0.09691011235955056	30.80945692883895	0.09008604273711628	75		COMPLETE
76	0.7139513108614233	2020-05-16 10:55:12.260362	2020-05-16 11:00:02.468696	0.19269461194510695	27.235815273426518	256	0.14823448620032198	0.028034655942865416	20	0.27952770370277114	26	0.0028714793841375713	512	0.17845368394296798	0.16245318352059926	0.7139513108614233	0.38436329588014984	0.5051498127340824	8.599250936329588	0.33095334311179375	0.16245318352059926	0.7139513108614233	0.38436329588014984	0.5051498127340824	8.599250936329588	0.33095334311179375		2454120824.0	200.0	0.16245318352059926	0.7139513108614233	0.38436329588014984	0.5051498127340824	8.599250936329588	0.33095334311179375	76		COMPLETE
77	0.9105805243445693	2020-05-16 11:00:02.575653	2020-05-16 11:07:40.801580	0.9204007620759307	27.822611998393796	64	0.39682479923899994	0.38683340224552637	37	0.14722373817290024	46	0.01324375070471573	256	0.09932320687243164	0.25374531835205993	0.9105805243445693	0.5786516853932584	0.7312734082397003	4.8085205992509366	0.4593524025562613	0.25374531835205993	0.9105805243445693	0.5786516853932584	0.7312734082397003	4.8085205992509366	0.4593524025562613		873686510.0	300.0	0.25374531835205993	0.9105805243445693	0.5786516853932584	0.7312734082397003	4.8085205992509366	0.4593524025562613	77		COMPLETE
78	0.849250936329588	2020-05-16 11:07:40.914121	2020-05-16 11:25:09.878587	0.8190752209320491	19.60816470530305	128	0.32856972808667273	0.40578688721311784	22	0.3938724357729211	65	0.0016709425795795388	512	0.12437156500375031	0.24672284644194756	0.849250936329588	0.522003745318352	0.6638576779026217	6.013576779026217	0.43283984914595225	0.24672284644194756	0.849250936329588	0.522003745318352	0.6638576779026217	6.013576779026217	0.43283984914595225		885016533.0	400.0	0.24672284644194756	0.849250936329588	0.522003745318352	0.6638576779026217	6.013576779026217	0.43283984914595225	78		COMPLETE
79	0.9157303370786517	2020-05-16 11:25:09.987874	2020-05-16 11:28:26.500841	0.8988895810009535	23.13852009367224	64	0.11259226725131716	0.23273097112187535	50	0.016187821537668068	20	0.005825429943836882	512	0.09454120086307187	0.2916666666666667	0.9157303370786517	0.6343632958801498	0.7790262172284644	4.574906367041199	0.4963865343462807	0.2916666666666667	0.9157303370786517	0.6343632958801498	0.7790262172284644	4.574906367041199	0.4963865343462807		3940469320.0	250.0	0.2916666666666667	0.9157303370786517	0.6343632958801498	0.7790262172284644	4.574906367041199	0.4963865343462807	79		COMPLETE
80	0.8506554307116105	2020-05-16 11:28:26.650954	2020-05-16 11:37:45.509864	0.9708818255289066	27.98256648547782	256	0.2546388767046067	0.49862083907045873	21	0.41959301589597764	31	0.03759502421063883	128	0.12109271709524681	0.20271535580524344	0.8506554307116105	0.4911048689138577	0.6409176029962547	5.873595505617978	0.39968501549988694	0.20271535580524344	0.8506554307116105	0.4911048689138577	0.6409176029962547	5.873595505617978	0.39968501549988694		480445354.0	250.0	0.20271535580524344	0.8506554307116105	0.4911048689138577	0.6409176029962547	5.873595505617978	0.39968501549988694	80		COMPLETE
81	0.9293071161048689	2020-05-16 11:37:45.620332	2020-05-16 11:58:13.148461	0.994913057155759	17.099655989203697	256	0.14887660701222755	0.31212871907339196	44	0.2606809371931875	68	0.03621194315022987	256	0.08879279133807938	0.34176029962546817	0.9293071161048689	0.6877340823970037	0.8164794007490637	4.287453183520599	0.5429671209538929	0.34176029962546817	0.9293071161048689	0.6877340823970037	0.8164794007490637	4.287453183520599	0.5429671209538929		1115077592.0	200.0	0.34176029962546817	0.9293071161048689	0.6877340823970037	0.8164794007490637	4.287453183520599	0.5429671209538929	81		COMPLETE
82	0.9147940074906367	2020-05-16 11:58:13.252352	2020-05-16 12:07:09.893386	0.2915690378180893	5.1263270169270045	64	0.41988489496300296	0.49166356515764253	46	0.16468372841618667	52	0.007077597673579844	256	0.09312800753317522	0.30102996254681647	0.9147940074906367	0.6118913857677902	0.75	4.504213483146067	0.49513650474377974	0.30102996254681647	0.9147940074906367	0.6118913857677902	0.75	4.504213483146067	0.49513650474377974		1444814115.0	300.0	0.30102996254681647	0.9147940074906367	0.6118913857677902	0.75	4.504213483146067	0.49513650474377974	82		COMPLETE
83		2020-05-16 12:07:09.995502	2020-05-16 12:07:12.202010	0.1934892835244349	7.934270598411159	256	0.17416451499966362	0.30935847124027266	37	0.3005848471536776	85	0.0537025020976019	512														The current model can't be trained on this hardware with these parameters.									83	Setting status of trial#83 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
84	0.7944756554307116	2020-05-16 12:07:12.297051	2020-05-16 12:35:27.102016	0.6796933874259182	14.875996729925202	256	0.07180191129061542	0.31741993238243443	56	0.1861848969862226	79	0.001331799198225886	256	0.15229230766160212	0.24297752808988765	0.7944756554307116	0.5243445692883895	0.653558052434457	7.294475655430712	0.4246791597528388	0.24297752808988765	0.7944756554307116	0.5243445692883895	0.653558052434457	7.294475655430712	0.4246791597528388		1292667627.0	200.0	0.24297752808988765	0.7944756554307116	0.5243445692883895	0.653558052434457	7.294475655430712	0.4246791597528388	84		COMPLETE
85	0.5379213483146067	2020-05-16 12:35:27.206183	2020-05-16 12:48:35.362508	0.3784368784657183	5.326929966845538	128	0.15452294889685797	0.14992859621382398	51	0.05498810267160642	70	0.0017056347434655876	128	0.30028954072949593	0.08426966292134831	0.5379213483146067	0.2546816479400749	0.3553370786516854	14.486891385767791	0.2263137645365148	0.08426966292134831	0.5379213483146067	0.2546816479400749	0.3553370786516854	14.486891385767791	0.2263137645365148		1279002077.0	200.0	0.08426966292134831	0.5379213483146067	0.2546816479400749	0.3553370786516854	14.486891385767791	0.2263137645365148	85		COMPLETE
86	0.8277153558052435	2020-05-16 12:48:35.447099	2020-05-16 13:18:20.162376	0.49018403655767673	19.023361145279104	256	0.17445094300788216	0.031848591341088195	38	0.16653708256250288	68	0.0010989226116833756	256	0.1296632058285386	0.2102059925093633	0.8277153558052435	0.49391385767790263	0.6451310861423221	6.264513108614232	0.4038188163790583	0.2102059925093633	0.8277153558052435	0.49391385767790263	0.6451310861423221	6.264513108614232	0.4038188163790583		374020461.0	300.0	0.2102059925093633	0.8277153558052435	0.49391385767790263	0.6451310861423221	6.264513108614232	0.4038188163790583	86		COMPLETE
87	0.8955992509363296	2020-05-16 13:18:20.235482	2020-05-16 13:21:40.117583	0.7174586542404268	3.8075534060961607	256	0.030655397611363988	0.1725411148520794	24	0.11756322748897485	14	0.0021214794336180884	256	0.1095808185523634	0.30852059925093633	0.8955992509363296	0.62687265917603	0.7687265917602997	5.285580524344569	0.5038769532659405	0.30852059925093633	0.8955992509363296	0.62687265917603	0.7687265917602997	5.285580524344569	0.5038769532659405		2520281702.0	200.0	0.30852059925093633	0.8955992509363296	0.62687265917603	0.7687265917602997	5.285580524344569	0.5038769532659405	87		COMPLETE
88	0.300561797752809	2020-05-16 13:21:40.239552	2020-05-16 13:33:57.108085	0.41334932589224394	17.469569434266457	64	0.3996726055683188	0.24738778128580946	53	0.21680148927101772	89	0.03817156352126047	128	0.44151207257484254	0.03417602996254682	0.300561797752809	0.09316479400749064	0.15823970037453183	21.19943820224719	0.1242591561268735	0.03417602996254682	0.300561797752809	0.09316479400749064	0.15823970037453183	21.19943820224719	0.1242591561268735		2468996806.0	250.0	0.03417602996254682	0.300561797752809	0.09316479400749064	0.15823970037453183	21.19943820224719	0.1242591561268735	88		COMPLETE
89		2020-05-16 13:33:57.213721	2020-05-16 13:33:59.660439	0.13306140176488374	26.36403486352988	256	0.435436142432538	0.2850509668819131	62	0.12230805450628107	95	0.014613788401276608	256														The current model can't be trained on this hardware with these parameters.									89	Setting status of trial#89 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
90	0.7490636704119851	2020-05-16 13:33:59.740655	2020-05-16 13:37:08.479759	0.4459372736436147	24.151909059915862	128	0.2392762886153149	0.3577554057133215	40	0.23656212419134132	15	0.012764577166521733	256	0.1653217489356768	0.14794007490636704	0.7490636704119851	0.3586142322097378	0.5060861423220974	7.957397003745318	0.3178809413248832	0.14794007490636704	0.7490636704119851	0.3586142322097378	0.5060861423220974	7.957397003745318	0.3178809413248832		2623392062.0	200.0	0.14794007490636704	0.7490636704119851	0.3586142322097378	0.5060861423220974	7.957397003745318	0.3178809413248832	90		COMPLETE
91	0.8450374531835206	2020-05-16 13:37:08.582348	2020-05-16 13:56:42.124308	0.9377649594900752	21.783025211042307	256	0.2874479664269769	0.03708626331464254	21	0.24788219303989606	87	0.0011141655506199685	256	0.12600659256825425	0.24157303370786518	0.8450374531835206	0.5332397003745318	0.6764981273408239	6.0706928838951315	0.4342705147211315	0.24157303370786518	0.8450374531835206	0.5332397003745318	0.6764981273408239	6.0706928838951315	0.4342705147211315		4009501261.0	250.0	0.24157303370786518	0.8450374531835206	0.5332397003745318	0.6764981273408239	6.0706928838951315	0.4342705147211315	91		COMPLETE
92		2020-05-16 13:56:42.217738	2020-05-16 13:56:44.135400	0.831088228184341	12.990940879440414	256	0.4094271725171885	0.3587572368126851	63	0.2424495355677162	52	0.001557176604312899	512														The current model can't be trained on this hardware with these parameters.									92	Setting status of trial#92 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
