number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.4293555240793201	2021-04-07 12:24:23.144835	2021-04-07 13:20:49.249937	4.749848857196851	64	12	0.0010425994754959646	256	0.25090537113874944	0.31940509915014165	0.4293555240793201	0.3813739376770538	0.4047450424929179	5086.47848796034	0.3588360735462031	0.31940509915014165	0.4293555240793201	0.3813739376770538	0.4047450424929179	5086.476983002833	0.3588360776643031	2862199834	601	0.31940509915014165	0.4293555240793201	0.3813739376770538	0.4047450424929179	5086.479992917847	0.35883606945386987	0	COMPLETE
1	0.42174220963172804	2021-04-07 13:20:49.304438	2021-04-07 13:42:16.665048	3.044731442212209	64	26	0.004756975536469719	256	0.2085004686284539	0.3064801699716714	0.42174220963172804	0.374114730878187	0.3976628895184136	4226.448565864022	0.34970141759087875	0.3064801699716714	0.42174220963172804	0.374114730878187	0.3976628895184136	4226.447592067989	0.34970142055359044	861800223	201	0.3064801699716714	0.42174220963172804	0.374114730878187	0.3976628895184136	4226.449539660057	0.3497014146448507	1	COMPLETE
2	0.42245042492917845	2021-04-07 13:42:16.686458	2021-04-07 14:12:21.395123	7.448033618323679	256	71	0.005383248685060456	256	0.2530749166623205	0.34702549575070823	0.42245042492917845	0.39075779036827196	0.4031515580736544	5129.014695467422	0.375229811777924	0.34702549575070823	0.42245042492917845	0.39075779036827196	0.4031515580736544	5129.012747875354	0.37522981208978434	883887334	201	0.34702549575070823	0.42245042492917845	0.39075779036827196	0.4031515580736544	5129.01664305949	0.37522981146646	2	COMPLETE
3	0.39288243626062325	2021-04-07 14:12:21.439215	2021-04-07 15:30:43.141255	0.545169455639124	256	20	0.05397700594958627	128	0.2578576583258638	0.31728045325779036	0.39288243626062325	0.3604815864022663	0.3757082152974504	5226.504780453258	0.34571248545003913	0.31728045325779036	0.39288243626062325	0.3604815864022663	0.3757082152974504	5226.501770538243	0.3457124855614972	3470922574	401	0.31728045325779036	0.39288243626062325	0.3604815864022663	0.3757082152974504	5226.507790368272	0.3457124853386489	3	COMPLETE
4	0.4012039660056657	2021-04-07 15:30:43.183532	2021-04-07 16:49:41.283299	8.52017915795802	64	94	0.025446205036201125	128	0.23798984461360814	0.2864730878186969	0.4012039660056657	0.35587818696883855	0.3757082152974504	4823.885446175637	0.32921363108689244	0.2864730878186969	0.4012039660056657	0.35587818696883855	0.3757082152974504	4823.88473796034	0.32921363109120905	987237882	301	0.2864730878186969	0.4012039660056657	0.35587818696883855	0.3757082152974504	4823.886154390935	0.32921363108257623	4	COMPLETE
5	0.426699716713881	2021-04-07 16:49:41.305101	2021-04-07 17:07:37.335938	9.156825090183748	256	14	0.015493028191991706	512	0.2061274411746697	0.3335694050991501	0.426699716713881	0.3865084985835694	0.403328611898017	4177.855435552408	0.36841783247902943	0.3335694050991501	0.426699716713881	0.3865084985835694	0.403328611898017	4177.854461756374	0.36841783248368554	3638274912	301	0.3335694050991501	0.426699716713881	0.3865084985835694	0.403328611898017	4177.856409348442	0.36841783247437376	5	COMPLETE
6	0.442457507082153	2021-04-07 17:07:37.357896	2021-04-07 18:13:58.476103	7.392124465171031	128	54	0.0020081902096019304	128	0.20189525041937537	0.36508498583569404	0.442457507082153	0.40740084985835695	0.42209631728045327	4092.3206444759207	0.39374638278332363	0.36508498583569404	0.442457507082153	0.40740084985835695	0.42209631728045327	4092.318873937677	0.393746383471534	4138457631	301	0.36508498583569404	0.442457507082153	0.40740084985835695	0.42209631728045327	4092.322415014164	0.3937463820969592	6	COMPLETE
7	0.4176699716713881	2021-04-07 18:13:58.523069	2021-04-07 18:56:04.530530	1.1576159475294507	256	3	0.0025480477056732116	256	0.21889376464905028	0.30825070821529743	0.4176699716713881	0.3723441926345609	0.3951841359773371	4437.11322592068	0.34891687066484883	0.30825070821529743	0.4176699716713881	0.3723441926345609	0.3951841359773371	4437.1113668555245	0.34891687987683656	2779698694	451	0.30825070821529743	0.4176699716713881	0.3723441926345609	0.3951841359773371	4437.115084985836	0.3489168615455096	7	COMPLETE
8	0.431657223796034	2021-04-07 18:56:04.574403	2021-04-07 19:39:46.393427	2.3563009894252676	256	66	0.0020685538766108177	256	0.23641604131181318	0.3553470254957507	0.431657223796034	0.397485835694051	0.41359773371104813	4791.643059490085	0.38412508653435096	0.3553470254957507	0.431657223796034	0.397485835694051	0.41359773371104813	4791.640757790368	0.3841250871190549	3175723948	301	0.3553470254957507	0.431657223796034	0.397485835694051	0.41359773371104813	4791.645361189801	0.3841250859509208	8	COMPLETE
9	0.41111898016997167	2021-04-07 19:39:46.437682	2021-04-07 20:05:39.254181	1.363642030837601	256	51	0.08064553090512129	512	0.2520184902906531	0.30913597733711046	0.41111898016997167	0.369157223796034	0.38774787535410765	5107.601717422096	0.3473040999260038	0.30913597733711046	0.41111898016997167	0.369157223796034	0.38774787535410765	5107.599504249291	0.34730409998089207	2266882885	301	0.30913597733711046	0.41111898016997167	0.369157223796034	0.38774787535410765	5107.603930594901	0.34730409987113453	9	COMPLETE
