number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09597378277153558	2020-04-10 00:59:54.743797	2020-04-10 01:00:44.919008	64	81	512	1.0194227400929963	0.009363295880149813	0.09597378277153558	0.028089887640449437	0.0449438202247191	49.21676029962547	0.05064719266508384	0.009363295880149813	0.09597378277153558	0.028089887640449437	0.0449438202247191	49.21676029962547	0.05064719266508384	3820806667	150.0	0.009363295880149813	0.09597378277153558	0.028089887640449437	0.0449438202247191	49.21676029962547	0.05064719266508384	0	COMPLETE
1	0.10112359550561797	2020-04-10 01:00:44.947146	2020-04-10 01:03:13.144739	256	40	128	0.9782483835777874	0.010299625468164793	0.10112359550561797	0.02855805243445693	0.054307116104868915	47.245318352059925	0.05368529439224556	0.010299625468164793	0.10112359550561797	0.02855805243445693	0.054307116104868915	47.245318352059925	0.05368529439224556	3832416727	150.0	0.010299625468164793	0.10112359550561797	0.02855805243445693	0.054307116104868915	47.245318352059925	0.05368529439224556	1	COMPLETE
2	0.0950374531835206	2020-04-10 01:03:13.171576	2020-04-10 01:04:35.618554	64	89	256	1.0254047561178772	0.010299625468164793	0.0950374531835206	0.02902621722846442	0.04588014981273408	49.47284644194757	0.05122469327899014	0.010299625468164793	0.0950374531835206	0.02902621722846442	0.04588014981273408	49.47284644194757	0.05122469327899014	545513322	150.0	0.010299625468164793	0.0950374531835206	0.02902621722846442	0.04588014981273408	49.47284644194757	0.05122469327899014	2	COMPLETE
3	0.10767790262172285	2020-04-10 01:04:35.645261	2020-04-10 01:06:40.267442	128	89	256	0.9967168346561897	0.010767790262172285	0.10767790262172285	0.02949438202247191	0.05290262172284644	48.09035580524345	0.0542727670823893	0.010767790262172285	0.10767790262172285	0.02949438202247191	0.05290262172284644	48.09035580524345	0.0542727670823893	2431743928	200.0	0.010767790262172285	0.10767790262172285	0.02949438202247191	0.05290262172284644	48.09035580524345	0.0542727670823893	3	COMPLETE
4	0.11376404494382023	2020-04-10 01:06:40.312918	2020-04-10 01:07:32.335734	64	5	512	0.9737409985081854	0.01638576779026217	0.11376404494382023	0.03885767790262172	0.06179775280898876	46.978932584269664	0.06137146879444238	0.01638576779026217	0.11376404494382023	0.03885767790262172	0.06179775280898876	46.978932584269664	0.06137146879444238	2691780778	150.0	0.01638576779026217	0.11376404494382023	0.03885767790262172	0.06179775280898876	46.978932584269664	0.06137146879444238	4	COMPLETE
5	0.9157303370786517	2020-04-10 01:07:32.387712	2020-04-10 01:31:22.744821	128	32	128	0.09232789310905734	0.35580524344569286	0.9157303370786517	0.6788389513108615	0.8029026217228464	4.480805243445693	0.5469053230617527	0.35580524344569286	0.9157303370786517	0.6788389513108615	0.8029026217228464	4.480805243445693	0.5469053230617527	2248800383		0.35580524344569286	0.9157303370786517	0.6788389513108615	0.8029026217228464	4.480805243445693	0.5469053230617527	5	COMPLETE
6	0.8604868913857678	2020-04-10 01:31:22.776384	2020-04-10 01:55:43.836397	128	65	128	0.11685351457373563	0.25	0.8604868913857678	0.5252808988764045	0.6760299625468165	5.688670411985019	0.43719509558066905	0.25	0.8604868913857678	0.5252808988764045	0.6760299625468165	5.688670411985019	0.43719509558066905	979941902		0.25	0.8604868913857678	0.5252808988764045	0.6760299625468165	5.688670411985019	0.43719509558066905	6	COMPLETE
7	0.10065543071161048	2020-04-10 01:55:43.863843	2020-04-10 01:56:55.928572	128	55	512	1.0016729889763694	0.007958801498127341	0.10065543071161048	0.024344569288389514	0.0449438202247191	48.331460674157306	0.0501188042527506	0.007958801498127341	0.10065543071161048	0.024344569288389514	0.0449438202247191	48.331460674157306	0.0501188042527506	3482768465	200.0	0.007958801498127341	0.10065543071161048	0.024344569288389514	0.0449438202247191	48.331460674157306	0.0501188042527506	7	COMPLETE
8	0.08380149812734082	2020-04-10 01:56:55.956235	2020-04-10 01:58:18.066685	64	69	256	1.0090952544056284	0.006086142322097378	0.08380149812734082	0.019194756554307114	0.040262172284644196	48.68586142322097	0.045777467958474025	0.006086142322097378	0.08380149812734082	0.019194756554307114	0.040262172284644196	48.68586142322097	0.045777467958474025	3079266112	150.0	0.006086142322097378	0.08380149812734082	0.019194756554307114	0.040262172284644196	48.68586142322097	0.045777467958474025	8	COMPLETE
9	0.6999063670411985	2020-04-10 01:58:18.103380	2020-04-10 02:21:28.110834	256	66	128	0.21567038920697537	0.17415730337078653	0.6999063670411985	0.37874531835205993	0.5205992509363296	10.529494382022472	0.3333657648838096	0.17415730337078653	0.6999063670411985	0.37874531835205993	0.5205992509363296	10.529494382022472	0.3333657648838096	1060803757		0.17415730337078653	0.6999063670411985	0.37874531835205993	0.5205992509363296	10.529494382022472	0.3333657648838096	9	COMPLETE
