number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	4.426345609065156e-05	2020-01-12 05:28:19.567444	2020-01-12 06:22:25.338179	350.0	91.0	0.010468671647252377	0.03941397599349611	600.0	0.9976280182693061	0.0	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20225.16395184136	0.00025632870203745985	0.0	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20225.163907577902	0.00025632870223853653	0.0	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20225.163996104817	0.0002563287018363971	9	8.852691218130312e-05	5.901794145420208e-05				
10	TrialState.COMPLETE	0.0003541076487252125	2020-01-12 06:22:25.338987	2020-01-12 07:12:11.260222	350.0	71.0	0.07638360811992043	0.06419429735717035	1900.0	0.9976429711994408	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.0002213172804532578	20225.562654922098	0.00035659908335343774	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.0002213172804532578	20225.56258852691	0.0003565990837826906	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.0002213172804532578	20225.56272131728	0.00035659908292422297	10	0.0003541076487252125	0.0003541076487252125				
11	TrialState.COMPLETE	0.0002655807365439094	2020-01-12 07:12:11.260890	2020-01-12 07:49:50.233129	250.0	51.0	0.004462252057144855	0.01907706820515067	1900.0	1.000174057151831	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20276.778173689803	0.0002661662866972006	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20276.77806303116	0.00026616628763383035	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20276.778284348442	0.0002661662857606975	11	0.0003541076487252125	0.0002950897072710104				
12	TrialState.COMPLETE	0.0002655807365439094	2020-01-12 07:49:50.233800	2020-01-12 08:30:30.880445	250.0	71.0	0.03452755213689775	0.02011708553269425	1200.0	1.0001279810116879	4.426345609065156e-05	0.0002655807365439094	8.852691218130312e-05	8.852691218130312e-05	20275.83784082861	0.0003351640371780352	4.426345609065156e-05	0.0002655807365439094	8.852691218130312e-05	8.852691218130312e-05	20275.837730169973	0.000335164038677665	4.426345609065156e-05	0.0002655807365439094	8.852691218130312e-05	8.852691218130312e-05	20275.83795148725	0.0003351640356786226	12	0.0005311614730878187	0.0003541076487252125				
13	TrialState.COMPLETE	0.0002213172804532578	2020-01-12 08:30:30.881184	2020-01-12 08:56:35.819713	50.0	71.0	0.0015705593381633855	0.06188587194006511	1700.0	0.9987344373127545	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20247.51983002833	0.00025514819329325945	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20247.51969723796	0.00025514819882312313	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20247.519962818697	0.0002551481877659821	13	0.0002655807365439094	0.00023607176581680832				
14	TrialState.COMPLETE	0.0003098441926345609	2020-01-12 08:56:35.820475	2020-01-12 09:44:25.003438	450.0	31.0	0.019209844864024814	0.09673563295923093	1200.0	0.9900503857034701	4.426345609065156e-05	0.0003098441926345609	0.0001327903682719547	0.0002213172804532578	20071.628452549576	0.0003140747331093868	4.426345609065156e-05	0.0003098441926345609	0.0001327903682719547	0.0002213172804532578	20071.628231232295	0.0003140747428483736	4.426345609065156e-05	0.0003098441926345609	0.0001327903682719547	0.0002213172804532578	20071.628673866857	0.00031407472337443627	14	0.0002655807365439094	0.0002950897072710104				
15	TrialState.COMPLETE	0.00017705382436260624	2020-01-12 09:44:25.004921	2020-01-12 10:13:48.092417	150.0	31.0	0.0011663085678362075	0.029574248369686383	1300.0	1.0034397747350439	8.852691218130312e-05	0.00017705382436260624	0.0001327903682719547	0.0001327903682719547	20343.13679621105	0.00031473888435106195	8.852691218130312e-05	0.00017705382436260624	0.0001327903682719547	0.0001327903682719547	20343.136685552407	0.0003147388878118284	8.852691218130312e-05	0.00017705382436260624	0.0001327903682719547	0.0001327903682719547	20343.136906869688	0.000314738880891126	15	0.00017705382436260624	0.00017705382436260624				
16	TrialState.COMPLETE	0.0001327903682719547	2020-01-12 10:13:48.093145	2020-01-12 10:48:27.559736	250.0	21.0	0.036079082839692696	0.032488091315387366	500.0	1.0012255364914149	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20298.314027089236	0.0002900737931165967	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20298.313827903683	0.0002900737942341123	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20298.314226274786	0.00029007379199922435	16	0.0002655807365439094	0.00017705382436260624				
17	TrialState.COMPLETE	4.426345609065156e-05	2020-01-12 10:48:27.560680	2020-01-12 11:42:48.227492	350.0	91.0	0.0014975389570727297	0.051850533714777235	900.0	0.9937402517371173	0.0	4.426345609065156e-05	0.0	4.426345609065156e-05	20146.422627478754	0.00024816047588673934	0.0	4.426345609065156e-05	0.0	4.426345609065156e-05	20146.42253895184	0.0002481604858629706	0.0	4.426345609065156e-05	0.0	4.426345609065156e-05	20146.422716005665	0.0002481604659171403	17	8.852691218130312e-05	5.901794145420208e-05				
18	TrialState.COMPLETE	0.124704910292729	2020-01-12 11:42:48.228223	2020-01-12 14:00:50.563428	450.0	1.0	0.0018659464360586454	0.01035391632714725	1300.0	0.4710238254444417	0.030492603084671072	0.124704910292729	0.06454595530374567	0.08705146364494806	9546.841290919107	0.06250563395254496	0.030492603084671072	0.124704910292729	0.06454595530374567	0.08705146364494806	9546.84053352219	0.0625056339707532	0.030492603084671072	0.124704910292729	0.06454595530374567	0.08705146364494806	9546.84204831602	0.0625056339343459	18			0.1322086199919061	0.12798778328611898		
19	TrialState.COMPLETE	0.0004426345609065156	2020-01-12 14:00:50.564130	2020-01-12 14:26:43.211255	50.0	41.0	0.0011715850923692311	0.01803268565949806	1500.0	0.9970975903985877	0.0	0.0004426345609065156	0.0	8.852691218130312e-05	20214.472047627478	0.0003018877203853173	0.0	0.0004426345609065156	0.0	8.852691218130312e-05	20214.471981232295	0.0003018882403185858	0.0	0.0004426345609065156	0.0	8.852691218130312e-05	20214.47211402266	0.00030188720293133957	19	0.0003541076487252125	0.00041312559017941453				
20	TrialState.COMPLETE	8.852691218130312e-05	2020-01-12 14:26:43.212203	2020-01-12 14:55:37.588863	150.0	11.0	0.0013751449360994085	0.024455681688001576	800.0	0.9942614588064597	0.0	8.852691218130312e-05	0.0	0.0	20156.816505842777	0.0001998578386916223	0.0	8.852691218130312e-05	0.0	0.0	20156.816395184134	0.00019985783979363533	0.0	8.852691218130312e-05	0.0	0.0	20156.816616501415	0.00019985783758978326	20	0.00017705382436260624	0.00011803588290840416				
21	TrialState.COMPLETE	0.0004426345609065156	2020-01-12 14:55:37.589614	2020-01-12 15:30:24.250463	250.0	21.0	0.003905922128166365	0.020583804406089506	1900.0	1.001351075546369	8.852691218130312e-05	0.0004426345609065156	0.0001327903682719547	0.00017705382436260624	20300.868050637393	0.0003524199613166478	8.852691218130312e-05	0.0004426345609065156	0.0001327903682719547	0.00017705382436260624	20300.867917847027	0.00035241996260830814	8.852691218130312e-05	0.0004426345609065156	0.0001327903682719547	0.00017705382436260624	20300.868183427763	0.00035241996002517175	21	0.0005311614730878187	0.00047214353163361664				
22	TrialState.COMPLETE	0.0002213172804532578	2020-01-12 15:30:24.251172	2020-01-12 16:05:09.387281	250.0	21.0	0.021804848109211964	0.020497928445109885	1800.0	1.0034029776561195	0.0	0.0002213172804532578	0.0	4.426345609065156e-05	20342.353333038245	0.0002417550474068347	0.0	0.0002213172804532578	0.0	4.426345609065156e-05	20342.35326664306	0.00024175504791047574	0.0	0.0002213172804532578	0.0	4.426345609065156e-05	20342.35339943343	0.0002417550469032444	22	0.0002655807365439094	0.00023607176581680832				
23	TrialState.COMPLETE	0.028376899304661345	2020-01-12 16:05:09.387982	2020-01-12 18:40:28.987286	350.0	1.0	0.005974331635898667	0.010711101217394338	1800.0	0.4292081739193322	0.0037342261138295133	0.028376899304661345	0.009303373680144219	0.014808138037599793	8698.786489183622	0.014022172669203926	0.0037342261138295133	0.028376899304661345	0.009303373680144219	0.014808138037599793	8698.785990213752	0.014022172837369184	0.0037342261138295133	0.028376899304661345	0.009303373680144219	0.014808138037599793	8698.78698815349	0.014022172501687347	23					0.027010544538873152	0.027762039660056657
24	TrialState.COMPLETE	0.0003541076487252125	2020-01-12 18:40:28.988274	2020-01-12 19:19:09.209259	250.0	61.0	0.027634263597182688	0.048013993718011905	1400.0	1.010246742943968	0.0	0.0003541076487252125	8.852691218130312e-05	0.00017705382436260624	20481.085295679888	0.0003025287320212964	0.0	0.0003541076487252125	8.852691218130312e-05	0.00017705382436260624	20481.08525141643	0.00030252873206594214	0.0	0.0003541076487252125	8.852691218130312e-05	0.00017705382436260624	20481.085339943344	0.0003025287319766521	24	0.0005311614730878187	0.00041312559017941453				
25	TrialState.COMPLETE	4.426345609065156e-05	2020-01-12 19:19:09.210094	2020-01-12 19:50:44.263332	150.0	71.0	0.0642920056620987	0.02910680960981919	900.0	1.0065224309465035	0.0	4.426345609065156e-05	0.0	0.0	20405.36568254249	0.00023192212326624142	0.0	4.426345609065156e-05	0.0	0.0	20405.365439093486	0.000231922127980074	0.0	4.426345609065156e-05	0.0	0.0	20405.3659259915	0.00023192211855391142	25	8.852691218130312e-05	5.901794145420208e-05				
26	TrialState.COMPLETE	0.0001327903682719547	2020-01-12 19:50:44.264386	2020-01-12 20:28:37.958969	250.0	51.0	0.008935069112990452	0.05283880089503188	900.0	0.9984350430435444	4.426345609065156e-05	0.0001327903682719547	4.426345609065156e-05	8.852691218130312e-05	20241.650761331446	0.0002641050246516085	4.426345609065156e-05	0.0001327903682719547	4.426345609065156e-05	8.852691218130312e-05	20241.650717067987	0.00026410502469353475	4.426345609065156e-05	0.0001327903682719547	4.426345609065156e-05	8.852691218130312e-05	20241.6508055949	0.0002641050246096836	26	0.0002655807365439094	0.00017705382436260624				
27	TrialState.COMPLETE	0.0002213172804532578	2020-01-12 20:28:37.959764	2020-01-12 21:07:03.198334	250.0	61.0	0.00956653029235516	0.030624374077697275	1400.0	0.9930024453977332	0.0	0.0002213172804532578	4.426345609065156e-05	4.426345609065156e-05	20131.202726628897	0.00024488066516519625	0.0	0.0002213172804532578	4.426345609065156e-05	4.426345609065156e-05	20131.202638101982	0.00024488066541982254	0.0	0.0002213172804532578	4.426345609065156e-05	4.426345609065156e-05	20131.202815155808	0.0002448806649105886	27	0.0004426345609065156	0.0002950897072710104				
28	TrialState.COMPLETE	0.00017705382436260624	2020-01-12 21:07:03.199132	2020-01-12 21:33:48.543225	150.0	1.0	0.0031378748503928192	0.04033696436300016	1300.0	0.9970972065529086	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	20214.505223087817	0.00018331619509720184	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	20214.50509029745	0.00018331619614250224	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	20214.505355878187	0.00018331619405203536	28	0.00017705382436260624	0.00017705382436260624				
29	TrialState.COMPLETE	8.852691218130312e-05	2020-01-12 21:33:48.544175	2020-01-12 22:08:57.345350	250.0	21.0	0.0011287542768208458	0.04768084506448212	1000.0	0.9933313350595339	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20138.004027974504	0.00020885674935815606	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20138.00398371105	0.00020885674973793387	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20138.00407223796	0.00020885674897841476	29	0.00017705382436260624	0.00011803588290840416				
30	TrialState.COMPLETE	0.0002655807365439094	2020-01-12 22:08:57.346107	2020-01-12 22:35:14.889792	50.0	11.0	0.005310665789373101	0.012058781543676057	600.0	0.9990173650556801	0.0	0.0002655807365439094	8.852691218130312e-05	0.0002655807365439094	20253.397021069406	0.00025028372154426234	0.0	0.0002655807365439094	8.852691218130312e-05	0.0002655807365439094	20253.396866147308	0.00025028372170346057	0.0	0.0002655807365439094	8.852691218130312e-05	0.0002655807365439094	20253.3971759915	0.00025028372138506937	30	0.0	0.00017705382436260624				
31	TrialState.COMPLETE	0.0003098441926345609	2020-01-12 22:35:14.890681	2020-01-12 23:35:39.666509	450.0	71.0	0.05170737680903777	0.04014005003922023	1300.0	0.9954501232478136	4.426345609065156e-05	0.0003098441926345609	0.00017705382436260624	0.0002213172804532578	20181.21611632436	0.0003348933044044063	4.426345609065156e-05	0.0003098441926345609	0.00017705382436260624	0.0002213172804532578	20181.21591713881	0.0003348933047070338	4.426345609065156e-05	0.0003098441926345609	0.00017705382436260624	0.0002213172804532578	20181.216315509915	0.000334893304101792	31	0.0004426345609065156	0.0003541076487252125				
32	TrialState.COMPLETE	0.0001327903682719547	2020-01-12 23:35:39.667346	2020-01-13 00:19:32.080911	350.0	41.0	0.0013597534634088749	0.012908988284573977	900.0	0.9915675890616904	0.0	0.0001327903682719547	0.0	0.0	20102.213460516996	0.00026529989704497295	0.0	0.0001327903682719547	0.0	0.0	20102.213261331446	0.0002652999002154332	0.0	0.0001327903682719547	0.0	0.0	20102.21365970255	0.00026529989387527044	32	8.852691218130312e-05	0.00011803588290840416				
