number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0003541076487252125	2020-01-13 07:16:56.357118	2020-01-13 07:53:20.427844	0.2981144400010287	9.483927774827942	250.0	10.0	0.05339365488107424	0.0651198872919018	1200.0	0.9957738961861146	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.0002213172804532578	20187.5161782932	0.00029214558117543726	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.0002213172804532578	20187.515890580737	0.00029214558466745725	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.0002213172804532578	20187.516466005665	0.0002921455776843661	9	0.00017705382436260624	0.0002950897072710104
10	TrialState.COMPLETE	8.852691218130312e-05	2020-01-13 07:53:20.428618	2020-01-13 08:27:08.583685	0.4843920870368512	26.986335286001818	150.0	90.0	0.002375415519840457	0.07809894396717096	1900.0	0.988883480544457	0.0	8.852691218130312e-05	0.0	0.0	20047.796919263455	0.00019332759987614244	0.0	8.852691218130312e-05	0.0	0.0	20047.796565155808	0.00019332761474782684	0.0	8.852691218130312e-05	0.0	0.0	20047.797273371103	0.00019332758501089154	10	0.0	5.901794145420208e-05
11	TrialState.COMPLETE	8.852691218130312e-05	2020-01-13 08:27:08.584458	2020-01-13 09:12:36.356682	0.2549359780607223	19.814930135995382	250.0	100.0	0.0032557070103688777	0.06213940820105369	600.0	0.9980447468613229	0.0	8.852691218130312e-05	8.852691218130312e-05	8.852691218130312e-05	20233.60576752833	0.0002339073122708464	0.0	8.852691218130312e-05	8.852691218130312e-05	8.852691218130312e-05	20233.605656869688	0.00023390731314525056	0.0	8.852691218130312e-05	8.852691218130312e-05	8.852691218130312e-05	20233.60587818697	0.00023390731139655887	11	0.0	5.901794145420208e-05
12	TrialState.COMPLETE	0.00017705382436260624	2020-01-13 09:12:36.357391	2020-01-13 09:48:50.940904	0.7614355902480997	19.12562198380811	250.0	10.0	0.07314651481747785	0.06004906168278985	600.0	0.9959333072574647	0.0	0.00017705382436260624	4.426345609065156e-05	4.426345609065156e-05	20190.561747521246	0.00024114165636552609	0.0	0.00017705382436260624	4.426345609065156e-05	4.426345609065156e-05	20190.561437677054	0.0002411416675344225	0.0	0.00017705382436260624	4.426345609065156e-05	4.426345609065156e-05	20190.562057365438	0.00024114164520005305	12	0.0003541076487252125	0.00023607176581680832
13	TrialState.COMPLETE	0.0003098441926345609	2020-01-13 09:48:50.941690	2020-01-13 10:58:16.137548	0.9173555278849964	11.792303589733137	450.0	90.0	0.005192615784001661	0.014926909579406495	1800.0	0.9994231932353536	8.852691218130312e-05	0.0003098441926345609	0.0001327903682719547	0.0001327903682719547	20261.476186260625	0.000325482424044254	8.852691218130312e-05	0.0003098441926345609	0.0001327903682719547	0.0001327903682719547	20261.475964943344	0.00032548242906460864	8.852691218130312e-05	0.0003098441926345609	0.0001327903682719547	0.0001327903682719547	20261.476407577902	0.0003254824190252049	13	0.0006196883852691218	0.00041312559017941453
14	TrialState.COMPLETE	0.0002655807365439094	2020-01-13 10:58:16.138373	2020-01-13 11:35:41.068721	0.7136136966576367	10.033480194329218	250.0	30.0	0.006004557462075626	0.08821677808184648	1300.0	0.9986458547893837	0.0	0.0002655807365439094	8.852691218130312e-05	8.852691218130312e-05	20246.246215474504	0.0002673504584261375	0.0	0.0002655807365439094	8.852691218130312e-05	8.852691218130312e-05	20246.245750708214	0.0002673504602884835	0.0	0.0002655807365439094	8.852691218130312e-05	8.852691218130312e-05	20246.246680240794	0.000267350456563954	14	0.00017705382436260624	0.00023607176581680832
15	TrialState.COMPLETE	0.0001327903682719547	2020-01-13 11:35:41.069756	2020-01-13 12:41:21.883013	0.2041813872217847	8.995490218534256	450.0	80.0	0.0038162285047142904	0.017111154493826088	600.0	1.0056035887066879	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	20386.696861720964	0.00021156282154721122	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	20386.696485481585	0.00021156282715943295	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	20386.69723796034	0.00021156281593642773	15	8.852691218130312e-05	0.00011803588290840416
16	TrialState.COMPLETE	0.000398371104815864	2020-01-13 12:41:21.883838	2020-01-13 13:19:12.255076	0.9560688263042578	12.11002897724818	250.0	30.0	0.003430662388880066	0.025961681922208834	500.0	0.9989890903675752	4.426345609065156e-05	0.000398371104815864	0.00017705382436260624	0.00017705382436260624	20252.83930152266	0.0003439167924069283	4.426345609065156e-05	0.000398371104815864	0.00017705382436260624	0.00017705382436260624	20252.839146600567	0.00034391679661139316	4.426345609065156e-05	0.000398371104815864	0.00017705382436260624	0.00017705382436260624	20252.83945644476	0.00034391678820420567	16	0.0004426345609065156	0.00041312559017941453
17	TrialState.COMPLETE	0.0005754249291784702	2020-01-13 13:19:12.255915	2020-01-13 14:14:59.027729	0.9699758248736245	26.8257007916336	450.0	10.0	0.004786075100021812	0.021735334342433674	1100.0	1.0060265349866413	8.852691218130312e-05	0.0005754249291784702	0.00017705382436260624	0.00017705382436260624	20395.56090651558	0.0003796429793567077	8.852691218130312e-05	0.0005754249291784702	0.00017705382436260624	0.00017705382436260624	20395.560508144477	0.0003796431086059829	8.852691218130312e-05	0.0005754249291784702	0.00017705382436260624	0.00017705382436260624	20395.561304886687	0.0003796428503566351	17	0.0004426345609065156	0.0005311614730878187
18	TrialState.COMPLETE	8.852691218130312e-05	2020-01-13 14:14:59.028570	2020-01-13 14:52:44.567445	0.7999472429238498	27.457412771551766	150.0	60.0	0.004153423809766013	0.03842791529984337	1800.0	0.9979422845280699	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20231.481254426344	0.00022319743272692784	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20231.480922450424	0.00022319743494963825	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20231.481586402268	0.0002231974305046042	18	0.00017705382436260624	0.00011803588290840416
19	TrialState.COMPLETE	0.0002213172804532578	2020-01-13 14:52:44.568285	2020-01-13 15:48:49.046725	0.3757966732536716	26.192946002542204	450.0	40.0	0.08620194289626495	0.02582174842127213	800.0	1.0014448199290813	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20302.590607294616	0.0002130554136919588	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20302.590430240794	0.00021305541578565634	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20302.590784348442	0.00021305541159860248	19	0.0002655807365439094	0.00023607176581680832
20	TrialState.COMPLETE	8.852691218130312e-05	2020-01-13 15:48:49.047554	2020-01-13 16:15:47.570422	0.19165911297123334	5.790192744139292	50.0	40.0	0.005399831098691909	0.026997122343081673	1300.0	1.0065925701525245	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20406.957684135978	0.0002198803717955315	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20406.957374291786	0.00021988037308462492	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20406.95799398017	0.00021988037050656194	20	0.00017705382436260624	0.00011803588290840416
21	TrialState.COMPLETE	0.0002213172804532578	2020-01-13 16:15:47.571256	2020-01-13 16:47:14.952845	0.9816130751614129	9.18581131351754	150.0	40.0	0.02530842013863467	0.03402561666328939	1900.0	1.0000712346373248	0.0	0.0002213172804532578	8.852691218130312e-05	0.00017705382436260624	20274.678381728045	0.0002626121185369468	0.0	0.0002213172804532578	8.852691218130312e-05	0.00017705382436260624	20274.678160410764	0.0002626121191863901	0.0	0.0002213172804532578	8.852691218130312e-05	0.00017705382436260624	20274.678603045326	0.0002626121178875582	21	0.0002655807365439094	0.00023607176581680832
22	TrialState.COMPLETE	0.0003541076487252125	2020-01-13 16:47:14.953816	2020-01-13 17:21:18.505201	0.21201156638990298	3.7480470105437003	150.0	80.0	0.04722214165240687	0.04757395149973575	1200.0	0.9942253663534527	4.426345609065156e-05	0.0003541076487252125	0.0002213172804532578	0.0002213172804532578	20156.28461402266	0.00028915102098942984	4.426345609065156e-05	0.0003541076487252125	0.0002213172804532578	0.0002213172804532578	20156.284127124647	0.000289151026195134	4.426345609065156e-05	0.0003541076487252125	0.0002213172804532578	0.0002213172804532578	20156.28510092068	0.0002891510157847207	22	0.0003541076487252125	0.0003541076487252125
23	TrialState.COMPLETE	0.0002213172804532578	2020-01-13 17:21:18.506272	2020-01-13 17:52:43.343379	0.3384032836525994	14.718038451941133	150.0	30.0	0.039524650656407305	0.021243767789309104	800.0	1.0048268210471432	4.426345609065156e-05	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20371.20892351275	0.00028418014999256896	4.426345609065156e-05	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20371.208525141643	0.00028418015295862193	4.426345609065156e-05	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20371.209321883853	0.00028418014702699635	23	0.0002655807365439094	0.00023607176581680832
24	TrialState.COMPLETE	0.0002213172804532578	2020-01-13 17:52:43.344217	2020-01-13 18:43:42.682198	0.13488010212875745	3.0671555570270725	450.0	30.0	0.016247811549356377	0.09245308394538158	1800.0	1.0041634105773005	4.426345609065156e-05	0.0002213172804532578	4.426345609065156e-05	0.0001327903682719547	20357.703523371103	0.0002699804274678078	4.426345609065156e-05	0.0002213172804532578	4.426345609065156e-05	0.0001327903682719547	20357.70321352691	0.00026998042949252636	4.426345609065156e-05	0.0002213172804532578	4.426345609065156e-05	0.0001327903682719547	20357.7038332153	0.00026998042544335303	24	8.852691218130312e-05	0.00017705382436260624
25	TrialState.COMPLETE	0.0003098441926345609	2020-01-13 18:43:42.683084	2020-01-13 19:40:03.537909	0.8615567129663058	15.738302390274455	450.0	50.0	0.06831643937830606	0.022220448290963275	700.0	1.001015642422204	0.0	0.0003098441926345609	4.426345609065156e-05	0.00017705382436260624	20293.933383498585	0.00024955858332068867	0.0	0.0003098441926345609	4.426345609065156e-05	0.00017705382436260624	20293.933029390933	0.00024955858755827003	0.0	0.0003098441926345609	4.426345609065156e-05	0.00017705382436260624	20293.933737606232	0.00024955857908374145	25	0.0002655807365439094	0.0002950897072710104
26	TrialState.COMPLETE	0.0002655807365439094	2020-01-13 19:40:03.538786	2020-01-13 20:48:54.313316	0.77688568042171	4.223527550039654	450.0	90.0	0.003540597807243558	0.09533837878691333	800.0	0.9934296679380651	0.0	0.0002655807365439094	0.0	0.0001327903682719547	20140.431214589236	0.00024178089788372227	0.0	0.0002655807365439094	0.0	0.0001327903682719547	20140.43103753541	0.00024178089929483893	0.0	0.0002655807365439094	0.0	0.0001327903682719547	20140.43139164306	0.0002417808964727611	26	0.00017705382436260624	0.00023607176581680832
27	TrialState.COMPLETE	0.0002655807365439094	2020-01-13 20:48:54.314117	2020-01-13 21:22:28.816827	0.6289310728963112	2.835043023685089	150.0	100.0	0.0020310121650756754	0.02688621540375625	1900.0	0.9859917748777486	0.0	0.0002655807365439094	8.852691218130312e-05	0.00017705382436260624	19989.336335871103	0.00025433146973884147	0.0	0.0002655807365439094	8.852691218130312e-05	0.00017705382436260624	19989.335915368272	0.0002543314939631174	0.0	0.0002655807365439094	8.852691218130312e-05	0.00017705382436260624	19989.336756373938	0.00025433144552896957	27	0.0003541076487252125	0.0002950897072710104
28	TrialState.COMPLETE	0.00017705382436260624	2020-01-13 21:22:28.817852	2020-01-13 21:52:07.129058	0.23443413863655266	7.679913360035478	150.0	30.0	0.002481356902593994	0.010643919089611894	800.0	1.0022754379676138	0.0	0.00017705382436260624	0.0	0.0	20319.320378895183	0.00021159118826478867	0.0	0.00017705382436260624	0.0	0.0	20319.32006905099	0.00021159119068494466	0.0	0.00017705382436260624	0.0	0.0	20319.320688739375	0.00021159118584505637	28	0.0	0.00011803588290840416
29	TrialState.COMPLETE	0.00017705382436260624	2020-01-13 21:52:07.129865	2020-01-13 22:21:10.428771	0.6692227677554846	19.980317857593857	150.0	10.0	0.0076103486768038	0.02810321066064376	1500.0	0.9994587570891844	0.0	0.00017705382436260624	0.0	8.852691218130312e-05	20262.283219723795	0.0002318975083475553	0.0	0.00017705382436260624	0.0	8.852691218130312e-05	20262.282887747875	0.00023189753970575533	0.0	0.00017705382436260624	0.0	8.852691218130312e-05	20262.28355169972	0.00023189747702140616	29	0.0003541076487252125	0.00023607176581680832
30	TrialState.COMPLETE	0.0001327903682719547	2020-01-13 22:21:10.429618	2020-01-13 22:56:52.054122	0.2987560959003975	14.536400786701845	250.0	20.0	0.015695961830328876	0.08236829126974164	1000.0	1.0067624722514241	4.426345609065156e-05	0.0001327903682719547	0.0001327903682719547	0.0001327903682719547	20410.754846848442	0.0002534703373183643	4.426345609065156e-05	0.0001327903682719547	0.0001327903682719547	0.0001327903682719547	20410.754603399433	0.0002534705391888805	4.426345609065156e-05	0.0001327903682719547	0.0001327903682719547	0.0001327903682719547	20410.75509029745	0.0002534701358174244	30	8.852691218130312e-05	0.00011803588290840416
31	TrialState.COMPLETE	8.852691218130312e-05	2020-01-13 22:56:52.055008	2020-01-13 23:28:19.021769	0.2516946298128928	11.529397994416824	150.0	60.0	0.09459684695882797	0.05056976802206056	1800.0	1.0063437978100662	0.0	8.852691218130312e-05	0.0	0.0	20401.975832152973	0.00017812113676871647	0.0	8.852691218130312e-05	0.0	0.0	20401.975478045326	0.00017812113915311663	0.0	8.852691218130312e-05	0.0	0.0	20401.976186260625	0.0001781211343846702	31	0.00017705382436260624	0.00011803588290840416
32	TrialState.COMPLETE	0.0002655807365439094	2020-01-13 23:28:19.022862	2020-01-14 00:08:49.236850	0.21829853055040055	8.402634896992682	250.0	70.0	0.017247399310109084	0.014287873755414505	1500.0	1.0036688264531506	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20347.593617209634	0.00024813300981029325	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20347.593351628897	0.0002481330128116296	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20347.593882790366	0.0002481330068094878	32	0.0005311614730878187	0.0003541076487252125
