number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.11657303370786516	2020-03-13 12:17:11.854696	2020-03-13 12:17:51.195770	8.280008170057494	0.042859534042232084	64	0.0863987325906029	128	0.46392527102362047	0.9196747637952046	0.013576779026217229	0.11657303370786516	0.03745318352059925	0.06320224719101124	44.37172284644195	0.061399352571104765	0.013576779026217229	0.11657303370786516	0.03745318352059925	0.06320224719101124	44.37172284644195	0.061399352571104765	299631734	200	0.013576779026217229	0.11657303370786516	0.03745318352059925	0.06320224719101124	44.37172284644195	0.061399352571104765	0	COMPLETE
1	0.1352996254681648	2020-03-13 12:17:51.213631	2020-03-13 12:18:58.653484	5.557755626800963	0.05262209563112746	256	0.0010041419589070287	256	0.13434063997785714	0.9136874846850734	0.019194756554307114	0.1352996254681648	0.040262172284644196	0.06835205992509363	44.04822097378277	0.06724541698836506	0.019194756554307114	0.1352996254681648	0.040262172284644196	0.06835205992509363	44.04822097378277	0.06724541698836506	477429990	400	0.019194756554307114	0.1352996254681648	0.040262172284644196	0.06835205992509363	44.04822097378277	0.06724541698836506	1	COMPLETE
2	0.13108614232209737	2020-03-13 12:18:58.671446	2020-03-13 12:19:25.730884	6.563171152729893	0.042265165201298145	256	0.014400485717586635	512	0.20904382493338175	0.9229812652687106	0.01638576779026217	0.13108614232209737	0.04541198501872659	0.0702247191011236	44.44850187265918	0.06633783342125288	0.01638576779026217	0.13108614232209737	0.04541198501872659	0.0702247191011236	44.44850187265918	0.06633783342125288	938255111	200	0.01638576779026217	0.13108614232209737	0.04541198501872659	0.0702247191011236	44.44850187265918	0.06633783342125288	2	COMPLETE
3	0.10908239700374532	2020-03-13 12:19:25.743043	2020-03-13 12:19:44.218774	5.197016684983086	0.015629887679043754	256	0.00490877978337054	512	0.9512286671518828	0.9957658045581622	0.012172284644194757	0.10908239700374532	0.033707865168539325	0.054775280898876406	48.109550561797754	0.0558490419582951	0.012172284644194757	0.10908239700374532	0.033707865168539325	0.054775280898876406	48.109550561797754	0.0558490419582951	4023624177	150	0.012172284644194757	0.10908239700374532	0.033707865168539325	0.054775280898876406	48.109550561797754	0.0558490419582951	3	COMPLETE
4	0.10861423220973783	2020-03-13 12:19:44.230566	2020-03-13 12:20:16.971888	6.898288878507302	0.030620786682889846	128	0.0014160578774483695	512	0.09352348012751098	0.9750793106559218	0.014044943820224719	0.10861423220973783	0.03932584269662921	0.060393258426966294	47.00889513108614	0.05838933740488343	0.014044943820224719	0.10861423220973783	0.03932584269662921	0.060393258426966294	47.00889513108614	0.05838933740488343	3470521329	250	0.014044943820224719	0.10861423220973783	0.03932584269662921	0.060393258426966294	47.00889513108614	0.05838933740488343	4	COMPLETE
5	0.12312734082397003	2020-03-13 12:20:16.983761	2020-03-13 12:20:47.440790	5.673537975469966	0.021941896997270574	256	0.05048689763997314	256	0.10098005785782219	0.9216170408527544	0.017322097378277154	0.12312734082397003	0.041666666666666664	0.06413857677902622	44.35346441947566	0.06446854014881728	0.017322097378277154	0.12312734082397003	0.041666666666666664	0.06413857677902622	44.35346441947566	0.06446854014881728	800298584	200	0.017322097378277154	0.12312734082397003	0.041666666666666664	0.06413857677902622	44.35346441947566	0.06446854014881728	5	COMPLETE
6	0.10814606741573034	2020-03-13 12:20:47.451496	2020-03-13 12:21:07.036310	8.740604703595952	0.010072935986516601	128	0.0021156850463209323	256	0.03477341524965938	0.9809459470245596	0.013576779026217229	0.10814606741573034	0.03417602996254682	0.05805243445692884	47.2687265917603	0.05795773274659349	0.013576779026217229	0.10814606741573034	0.03417602996254682	0.05805243445692884	47.26825842696629	0.057957853656892315	580110071	150	0.013576779026217229	0.10814606741573034	0.03417602996254682	0.05805243445692884	47.269194756554306	0.0579576137569682	6	COMPLETE
7	0.14747191011235955	2020-03-13 12:21:07.047378	2020-03-13 12:21:38.144438	8.272316795079117	0.06411246326693144	256	0.028624931376787722	256	0.08145998198720909	0.8680334977416692	0.018726591760299626	0.14747191011235955	0.0449438202247191	0.07865168539325842	41.72659176029963	0.07106448700278407	0.018726591760299626	0.14747191011235955	0.0449438202247191	0.07865168539325842	41.72659176029963	0.07106448700278407	1898854578	200	0.018726591760299626	0.14747191011235955	0.0449438202247191	0.07865168539325842	41.72659176029963	0.07106448700278407	7	COMPLETE
8	0.12406367041198502	2020-03-13 12:21:38.162150	2020-03-13 12:22:17.023029	6.350121143064717	0.07997384887044784	128	0.006259431389295222	256	0.003961229222750591	0.9218927662922523	0.013576779026217229	0.12406367041198502	0.04119850187265917	0.06413857677902622	44.357911985018724	0.06268815285224218	0.013576779026217229	0.12406367041198502	0.04119850187265917	0.06413857677902622	44.357677902621724	0.0626882534031	855869738	250	0.013576779026217229	0.12406367041198502	0.04119850187265917	0.06413857677902622	44.35814606741573	0.06268805435344268	8	COMPLETE
9	0.10767790262172285	2020-03-13 12:22:17.033736	2020-03-13 12:22:38.427119	3.9332291143166787	0.01336685831090055	256	0.002283498958580025	256	0.011152909583483191	0.970097489417827	0.014044943820224719	0.10767790262172285	0.03464419475655431	0.05898876404494382	46.77340823970037	0.05863433429525965	0.014044943820224719	0.10767790262172285	0.03464419475655431	0.05898876404494382	46.77340823970037	0.05863433429525965	2807081679	150	0.014044943820224719	0.10767790262172285	0.03464419475655431	0.05898876404494382	46.77340823970037	0.05863433429525965	9	COMPLETE
