number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9508426966292135	2020-05-25 13:44:21.284873	2020-05-25 13:46:18.573162	64	2	33	0.023477885735311923	128	0.08003860141659916	0.3604868913857678	0.9508426966292135	0.699438202247191	0.8380149812734082	3.8656367041198503	0.5583656755662799	0.3604868913857678	0.9508426966292135	0.699438202247191	0.8380149812734082	3.8656367041198503	0.5583656755662799	1905162575	200	0.3604868913857678	0.9508426966292135	0.699438202247191	0.8380149812734082	3.8656367041198503	0.5583656755662799	0	COMPLETE
1	0.9396067415730337	2020-05-25 13:46:18.682016	2020-05-25 13:50:08.187063	128	1	48	0.0010719190301475934	512	0.07441289961679877	0.4339887640449438	0.9396067415730337	0.7762172284644194	0.8637640449438202	3.605805243445693	0.6208382388341855	0.4339887640449438	0.9396067415730337	0.7762172284644194	0.8637640449438202	3.605805243445693	0.6208382388341855	370391726	200	0.4339887640449438	0.9396067415730337	0.7762172284644194	0.8637640449438202	3.605805243445693	0.6208382388341855	1	COMPLETE
2	0.9293071161048689	2020-05-25 13:50:08.282012	2020-05-25 13:51:08.744006	128	1	3	0.002589133322906808	512	0.08460105461598642	0.33941947565543074	0.9293071161048689	0.6886704119850188	0.8202247191011236	4.0959737827715355	0.5422127566717511	0.33941947565543074	0.9293071161048689	0.6886704119850188	0.8202247191011236	4.0959737827715355	0.5422127566717511	1197991580	250	0.33941947565543074	0.9293071161048689	0.6886704119850188	0.8202247191011236	4.0959737827715355	0.5422127566717511	2	COMPLETE
3	0.9573970037453183	2020-05-25 13:51:08.845914	2020-05-25 13:52:02.968841	64	1	23	0.0014543289540758166	512	0.06980767014195745	0.4639513108614232	0.9573970037453183	0.7916666666666666	0.8909176029962547	3.3764044943820224	0.642547678006908	0.4639513108614232	0.9573970037453183	0.7916666666666666	0.8909176029962547	3.3764044943820224	0.642547678006908	2303590947	200	0.4639513108614232	0.9573970037453183	0.7916666666666666	0.8909176029962547	3.3764044943820224	0.642547678006908	3	COMPLETE
4	0.13951310861423222	2020-05-25 13:52:03.111785	2020-05-25 13:53:26.205229	64	1	85	0.06791102913690007	512	0.9150315713876865	0.013576779026217229	0.13951310861423222	0.042134831460674156	0.07069288389513109	44.09691011235955	0.0649620173187283	0.013576779026217229	0.13951310861423222	0.042134831460674156	0.07069288389513109	44.09691011235955	0.0649620173187283	2758344485	150	0.013576779026217229	0.13951310861423222	0.042134831460674156	0.07069288389513109	44.09691011235955	0.0649620173187283	4	COMPLETE
5	0.9592696629213483	2020-05-25 13:53:26.318783	2020-05-25 13:55:37.367167	64	1	93	0.0015359270404778028	512	0.0671836512637663	0.4648876404494382	0.9592696629213483	0.8085205992509363	0.8979400749063671	3.2485955056179776	0.648441101538408	0.4648876404494382	0.9592696629213483	0.8085205992509363	0.8979400749063671	3.2485955056179776	0.648441101538408	2320439114	200	0.4648876404494382	0.9592696629213483	0.8085205992509363	0.8979400749063671	3.2485955056179776	0.648441101538408	5	COMPLETE
6	0.5426029962546817	2020-05-25 13:55:37.468722	2020-05-25 13:57:32.331997	128	1	9	0.036849524360778776	512	0.28315577750383747	0.08146067415730338	0.5426029962546817	0.20318352059925093	0.30430711610486894	13.782303370786517	0.21157133568759254	0.08146067415730338	0.5426029962546817	0.20318352059925093	0.30430711610486894	13.782303370786517	0.21157133568759254	3205297183	300	0.08146067415730338	0.5426029962546817	0.20318352059925093	0.30430711610486894	13.782303370786517	0.21157133568759254	6	COMPLETE
7	0.9583333333333334	2020-05-25 13:57:32.429012	2020-05-25 14:00:21.306054	64	2	72	0.00636074388546943	128	0.06883875508827579	0.4597378277153558	0.9583333333333334	0.7860486891385767	0.8806179775280899	3.326310861423221	0.6404921996843286	0.4597378277153558	0.9583333333333334	0.7860486891385767	0.8806179775280899	3.326310861423221	0.6404921996843286	2879013494	200	0.4597378277153558	0.9583333333333334	0.7860486891385767	0.8806179775280899	3.326310861423221	0.6404921996843286	7	COMPLETE
8	0.8445692883895131	2020-05-25 14:00:21.416332	2020-05-25 14:26:26.856813	256	1	60	0.00828813591138831	512	0.1547543510771967	0.21301498127340823	0.8445692883895131	0.4911048689138577	0.6596441947565543	7.4882958801498125	0.4046137146638643	0.21301498127340823	0.8445692883895131	0.4911048689138577	0.6596441947565543	7.4882958801498125	0.4046137146638643	4152709167	250	0.21301498127340823	0.8445692883895131	0.4911048689138577	0.6596441947565543	7.4882958801498125	0.4046137146638643	8	COMPLETE
9	0.950374531835206	2020-05-25 14:26:26.951616	2020-05-25 14:27:40.590825	64	1	24	0.003562223017312312	256	0.07033130620110933	0.448501872659176	0.950374531835206	0.7827715355805244	0.8848314606741573	3.3974719101123596	0.6312035682303545	0.448501872659176	0.950374531835206	0.7827715355805244	0.8848314606741573	3.3974719101123596	0.6312035682303545	2058121025	200	0.448501872659176	0.950374531835206	0.7827715355805244	0.8848314606741573	3.3974719101123596	0.6312035682303545	9	COMPLETE
10	0.12593632958801498	2020-05-25 14:27:40.672581	2020-05-25 14:40:44.093706	256	2	22	0.054199092046315754	128	0.9906111781508051	0.019194756554307114	0.12593632958801498	0.041666666666666664	0.06882022471910113	47.85533707865169	0.06464158885701986	0.019194756554307114	0.12593632958801498	0.041666666666666664	0.06882022471910113	47.85533707865169	0.06464158885701986	2950436063	300	0.019194756554307114	0.12593632958801498	0.041666666666666664	0.06882022471910113	47.85533707865169	0.06464158885701986	10	COMPLETE
11	0.250936329588015	2020-05-25 14:40:44.199145	2020-05-25 15:12:05.540459	256	1	93	0.019539141991766856	512	0.6288163570934829	0.035580524344569285	0.250936329588015	0.10393258426966293	0.14559925093632958	30.31741573033708	0.11410806708636748	0.035580524344569285	0.250936329588015	0.10393258426966293	0.14559925093632958	30.31741573033708	0.11410806708636748	2999849663	200	0.035580524344569285	0.250936329588015	0.10393258426966293	0.14559925093632958	30.31741573033708	0.11410806708636748	11	COMPLETE
12	0.9508426966292135	2020-05-25 15:12:05.626218	2020-05-25 15:44:07.367755	256	2	77	0.013421969866188642	128	0.07475272418271876	0.39653558052434457	0.9508426966292135	0.725187265917603	0.8600187265917603	3.6062734082397006	0.5865737819266399	0.39653558052434457	0.9508426966292135	0.725187265917603	0.8600187265917603	3.6062734082397006	0.5865737819266399	1972048482	250	0.39653558052434457	0.9508426966292135	0.725187265917603	0.8600187265917603	3.6062734082397006	0.5865737819266399	12	COMPLETE
13	0.9499063670411985	2020-05-25 15:44:07.446877	2020-05-25 15:45:13.965485	64	2	15	0.02452708714915721	256	0.0764782016639936	0.37359550561797755	0.9499063670411985	0.7336142322097379	0.8595505617977528	3.690074906367041	0.5740840214778599	0.37359550561797755	0.9499063670411985	0.7336142322097379	0.8595505617977528	3.690074906367041	0.5740840214778599	2138380867	200	0.37359550561797755	0.9499063670411985	0.7336142322097379	0.8595505617977528	3.690074906367041	0.5740840214778599	13	COMPLETE
14	0.8562734082397003	2020-05-25 15:45:14.064487	2020-05-25 15:48:50.812686	64	2	46	0.05718214128395601	128	0.1264173294869269	0.19054307116104868	0.8562734082397003	0.4344569288389513	0.6165730337078652	6.12687265917603	0.37834101594490194	0.19054307116104868	0.8562734082397003	0.4344569288389513	0.6165730337078652	6.12687265917603	0.37834101594490194	2251602137	300	0.19054307116104868	0.8562734082397003	0.4344569288389513	0.6165730337078652	6.12687265917603	0.37834101594490194	14	COMPLETE
15	0.950374531835206	2020-05-25 15:48:50.905800	2020-05-25 15:51:25.995878	128	2	26	0.004586900354467392	256	0.07143910883311949	0.425561797752809	0.950374531835206	0.7607677902621723	0.8707865168539326	3.4536516853932584	0.6131134087964292	0.425561797752809	0.950374531835206	0.7607677902621723	0.8707865168539326	3.4536516853932584	0.6131134087964292	4086693683	200	0.425561797752809	0.950374531835206	0.7607677902621723	0.8707865168539326	3.4536516853932584	0.6131134087964292	15	COMPLETE
16	0.11282771535580524	2020-05-25 15:51:26.086804	2020-05-25 15:59:05.484242	256	1	10	0.05585995651671062	128	1.030875837429486	0.01451310861423221	0.11282771535580524	0.040262172284644196	0.06179775280898876	49.846441947565545	0.058791174490849425	0.01451310861423221	0.11282771535580524	0.040262172284644196	0.06179775280898876	49.846441947565545	0.058791174490849425	300283215	250	0.01451310861423221	0.11282771535580524	0.040262172284644196	0.06179775280898876	49.846441947565545	0.058791174490849425	16	COMPLETE
17	0.9611423220973783	2020-05-25 15:59:05.571269	2020-05-25 16:04:48.671040	128	2	55	0.0010955883764723234	256	0.06522817998925705	0.47284644194756553	0.9611423220973783	0.8010299625468165	0.899812734082397	3.149812734082397	0.6539691792662573	0.47284644194756553	0.9611423220973783	0.8010299625468165	0.899812734082397	3.149812734082397	0.6539691792662573	1266690550	200	0.47284644194756553	0.9611423220973783	0.8010299625468165	0.899812734082397	3.149812734082397	0.6539691792662573	17	COMPLETE
18	0.954119850187266	2020-05-25 16:04:48.764780	2020-05-25 16:14:35.809593	256	2	25	0.012188185898989734	512	0.07022391661935336	0.4311797752808989	0.954119850187266	0.7598314606741573	0.8712546816479401	3.3918539325842696	0.6157632647948573	0.4311797752808989	0.954119850187266	0.7598314606741573	0.8712546816479401	3.3918539325842696	0.6157632647948573	2045919695	200	0.4311797752808989	0.954119850187266	0.7598314606741573	0.8712546816479401	3.3918539325842696	0.6157632647948573	18	COMPLETE
