number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					loss.adversarial_temperature	loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	regularizer.weight	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.0005420518087412986	2020-01-18 12:45:10.972240	2020-01-19 00:11:45.684957	0.4267158782410334	25.954796318086732	350.0	50.0	0.09690874477942105	0.0005138520476764643	1000.0	1.0098736144372864	2.8529042565331506e-05	0.0005420518087412986	0.00019970329795732054	0.00034234851078397807	7217.243409791167	0.0005661522867791574	2.8529042565331506e-05	0.0005420518087412986	0.00019970329795732054	0.00034234851078397807	7217.243295674997	0.0005661522980374241	1194737232	2.8529042565331506e-05	0.0005420518087412986	0.00019970329795732054	0.00034234851078397807	7217.2435239073375	0.0005661522755260357	0
1	TrialState.COMPLETE	0.00034234851078397807	2020-01-19 00:11:45.685826	2020-01-19 10:23:02.183109	0.4204767381049155	9.465227829236987	150.0	130.0	0.02664985197219379	0.0006988943022298675	900.0	1.0046765649427714	0.0	0.00034234851078397807	2.8529042565331506e-05	8.558712769599452e-05	7179.727133972384	0.000430991410954937	0.0	0.00034234851078397807	2.8529042565331506e-05	8.558712769599452e-05	7179.727034120735	0.00043099141449053194	1249159794	0.0	0.00034234851078397807	2.8529042565331506e-05	8.558712769599452e-05	7179.727233824033	0.00043099140742016	1
2	TrialState.COMPLETE	0.0004564646810453041	2020-01-19 10:23:02.183958	2020-01-19 17:48:06.574922	0.8091075997612704	17.522380304659322	50.0	120.0	0.005153318423560138	0.00032168783661640644	700.0	1.0016080483230447	5.705808513066301e-05	0.0004564646810453041	8.558712769599452e-05	0.00022823234052265205	7155.577385027958	0.0005549380938340708	5.705808513066301e-05	0.0004564646810453041	8.558712769599452e-05	0.00022823234052265205	7155.577342234395	0.000554940311026234	4275192816	5.705808513066301e-05	0.0004564646810453041	8.558712769599452e-05	0.00022823234052265205	7155.577427821522	0.0005549359039882584	2
