number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.7069288389513109	2020-04-10 13:14:52.693055	2020-04-10 13:17:25.522085	6.739168386282395	256	1	45	128	0.21249239225714897	0.1404494382022472	0.7069288389513109	0.4199438202247191	0.5510299625468165	10.257958801498127	0.32947679117804146	0.1404494382022472	0.7069288389513109	0.4199438202247191	0.5510299625468165	10.257958801498127	0.32947679117804146	146506083	200	0.1404494382022472	0.7069288389513109	0.4199438202247191	0.5510299625468165	10.257958801498127	0.32947679117804146	10	COMPLETE
11	0.7865168539325843	2020-04-10 13:17:25.564080	2020-04-10 13:23:53.722769	1.304283102556081	128	1	32	128	0.1753795480692222	0.004213483146067416	0.7865168539325843	0.39840823970037453	0.5856741573033708	8.486423220973784	0.25671441563341874	0.004213483146067416	0.7865168539325843	0.39840823970037453	0.5856741573033708	8.486423220973784	0.25671441563341874	2148957996	450	0.004213483146067416	0.7865168539325843	0.39840823970037453	0.5856741573033708	8.486423220973784	0.25671441563341874	11	COMPLETE
12	0.2645131086142322	2020-04-10 13:23:53.746984	2020-04-10 13:28:32.656503	2.0441691576047143	128	2	87	128	0.6860300350283737	0.033707865168539325	0.2645131086142322	0.10112359550561797	0.15355805243445692	33.048455056179776	0.11283627537776801	0.033707865168539325	0.2645131086142322	0.10112359550561797	0.15355805243445692	33.04822097378277	0.11288309185716874	529382779	300	0.033707865168539325	0.2645131086142322	0.10112359550561797	0.15355805243445692	33.048689138576776	0.11280506439150086	12	COMPLETE
13	0.2640449438202247	2020-04-10 13:28:32.690137	2020-04-10 13:29:38.204682	6.662931087921958	64	2	14	512	0.6857387492832577	0.04541198501872659	0.2640449438202247	0.09316479400749064	0.14325842696629212	33.03698501872659	0.11798726011676841	0.04541198501872659	0.2640449438202247	0.09316479400749064	0.14325842696629212	33.03698501872659	0.11798726011676841	3803846319	250	0.04541198501872659	0.2640449438202247	0.09316479400749064	0.14325842696629212	33.03698501872659	0.11798726011676841	13	COMPLETE
14	0.26732209737827717	2020-04-10 13:29:38.226615	2020-04-10 13:33:21.996451	2.9419380136614115	64	2	100	128	0.6818095486574502	0.030430711610486893	0.26732209737827717	0.09363295880149813	0.150749063670412	32.81601123595506	0.10992416409355935	0.030430711610486893	0.26732209737827717	0.09363295880149813	0.150749063670412	32.81601123595506	0.10992416409355935	658145154	250	0.030430711610486893	0.26732209737827717	0.09363295880149813	0.150749063670412	32.81601123595506	0.10992416409355935	14	COMPLETE
15	0.2687265917602996	2020-04-10 13:33:22.018035	2020-04-10 13:35:13.124437	3.538391179359432	128	2	42	256	0.6861323752808507	0.03885767790262172	0.2687265917602996	0.10159176029962547	0.15683520599250936	33.06062734082397	0.11670388174681876	0.03885767790262172	0.2687265917602996	0.10159176029962547	0.15683520599250936	33.06039325842696	0.11670390866676551	2387928341	250	0.03885767790262172	0.2687265917602996	0.10159176029962547	0.15683520599250936	33.06086142322097	0.1167038551132544	15	COMPLETE
16	0.26779026217228463	2020-04-10 13:35:13.149042	2020-04-10 13:36:37.599701	5.615145013015927	128	2	50	512	0.6880020627373488	0.041666666666666664	0.26779026217228463	0.10955056179775281	0.1699438202247191	33.15777153558052	0.12204863595689186	0.041666666666666664	0.26779026217228463	0.10955056179775281	0.1699438202247191	33.15777153558052	0.12204863595689186	3349008930	300	0.041666666666666664	0.26779026217228463	0.10955056179775281	0.1699438202247191	33.15777153558052	0.12204863595689186	16	COMPLETE
17	0.5126404494382022	2020-04-10 13:36:37.627373	2020-04-10 13:39:08.754225	9.442391266717816	64	1	94	256	0.3700113118711636	0.13670411985018727	0.5126404494382022	0.30664794007490637	0.38295880149812733	17.778089887640448	0.2657742414967943	0.13670411985018727	0.5126404494382022	0.30664794007490637	0.38295880149812733	17.778089887640448	0.2657742414967943	1507170945	300	0.13670411985018727	0.5126404494382022	0.30664794007490637	0.38295880149812733	17.778089887640448	0.2657742414967943	17	COMPLETE
18	0.26825842696629215	2020-04-10 13:39:08.782184	2020-04-10 13:41:22.520850	7.51393676910839	256	2	25	256	0.6955558938760841	0.03838951310861423	0.26825842696629215	0.10299625468164794	0.1601123595505618	33.50140449438202	0.11606727889959723	0.03838951310861423	0.26825842696629215	0.10299625468164794	0.1601123595505618	33.50140449438202	0.11606727889959723	1091387853	300	0.03838951310861423	0.26825842696629215	0.10299625468164794	0.1601123595505618	33.50140449438202	0.11606727889959723	18	COMPLETE
19	0.26357677902621723	2020-04-10 13:41:22.547761	2020-04-10 13:45:40.325882	6.154968838193384	64	2	51	128	0.6833633566397322	0.0351123595505618	0.26357677902621723	0.09831460674157304	0.14747191011235955	32.91526217228464	0.11239462284474132	0.0351123595505618	0.26357677902621723	0.09831460674157304	0.14747191011235955	32.91526217228464	0.11239462284474132	418348416	300	0.0351123595505618	0.26357677902621723	0.09831460674157304	0.14747191011235955	32.91526217228464	0.11239462284474132	19	COMPLETE
20	0.6722846441947565	2020-04-10 13:45:40.347295	2020-04-10 13:48:06.407750	0.7236693509582961	64	1	49	512	0.23290002243575894	0.0299625468164794	0.6722846441947565	0.31086142322097376	0.4658239700374532	11.287453183520599	0.2301270128261225	0.0299625468164794	0.6722846441947565	0.31086142322097376	0.4658239700374532	11.287453183520599	0.2301270128261225	1693787659	500	0.0299625468164794	0.6722846441947565	0.31086142322097376	0.4658239700374532	11.287453183520599	0.2301270128261225	20	COMPLETE
21	0.26825842696629215	2020-04-10 13:48:06.445971	2020-04-10 13:49:33.481324	8.214606505287176	256	2	47	512	0.6901039369264792	0.0449438202247191	0.26825842696629215	0.09878277153558053	0.1596441947565543	33.264044943820224	0.12021130870981972	0.0449438202247191	0.26825842696629215	0.09878277153558053	0.1596441947565543	33.264044943820224	0.12021130870981972	3224322388	300	0.0449438202247191	0.26825842696629215	0.09878277153558053	0.1596441947565543	33.264044943820224	0.12021130870981972	21	COMPLETE
22	0.2663857677902622	2020-04-10 13:49:33.503478	2020-04-10 13:51:37.223376	5.200499305420882	128	2	72	512	0.6945825534330311	0.04447565543071161	0.2663857677902622	0.10814606741573034	0.16760299625468164	33.44522471910113	0.12178016965401198	0.04447565543071161	0.2663857677902622	0.10814606741573034	0.16760299625468164	33.44522471910113	0.12178016965401198	2428403741	400	0.04447565543071161	0.2663857677902622	0.10814606741573034	0.16760299625468164	33.44522471910113	0.12178016965401198	22	COMPLETE
23	0.552434456928839	2020-04-10 13:51:37.260111	2020-04-10 13:52:31.995997	6.781107774031439	64	1	98	512	0.339105878397648	0.11610486891385768	0.552434456928839	0.300561797752809	0.4058988764044944	16.31132958801498	0.25906841797866204	0.11610486891385768	0.552434456928839	0.300561797752809	0.4058988764044944	16.31132958801498	0.25906841797866204	653293956	200	0.11610486891385768	0.552434456928839	0.300561797752809	0.4058988764044944	16.31132958801498	0.25906841797866204	23	COMPLETE
24	0.26685393258426965	2020-04-10 13:52:32.020289	2020-04-10 13:54:56.764442	2.840268111050739	256	2	57	256	0.6862396406077811	0.03932584269662921	0.26685393258426965	0.10674157303370786	0.16385767790262173	33.065308988764045	0.11849572679487741	0.03932584269662921	0.26685393258426965	0.10674157303370786	0.16385767790262173	33.065074906367045	0.11849575430162206	2487977318	300	0.03932584269662921	0.26685393258426965	0.10674157303370786	0.16385767790262173	33.06554307116105	0.1184956995839042	24	COMPLETE
25	0.6474719101123596	2020-04-10 13:54:56.788471	2020-04-10 13:55:44.590590	6.260781381305449	128	1	30	512	0.26068358828944993	0.1343632958801498	0.6474719101123596	0.3604868913857678	0.4779962546816479	12.565543071161049	0.2994274729079346	0.1343632958801498	0.6474719101123596	0.3604868913857678	0.4779962546816479	12.565543071161049	0.2994274729079346	702281629	200	0.1343632958801498	0.6474719101123596	0.3604868913857678	0.4779962546816479	12.565543071161049	0.2994274729079346	25	COMPLETE
26	0.2687265917602996	2020-04-10 13:55:44.615226	2020-04-10 13:58:21.569928	5.525759990145362	128	2	18	256	0.6870542902583152	0.035580524344569285	0.2687265917602996	0.1151685393258427	0.16619850187265917	33.102059925093634	0.11862879725394772	0.035580524344569285	0.2687265917602996	0.1151685393258427	0.16619850187265917	33.102059925093634	0.11862879725394772	77586303	350	0.035580524344569285	0.2687265917602996	0.1151685393258427	0.16619850187265917	33.102059925093634	0.11862879725394772	26	COMPLETE
27	0.7102059925093633	2020-04-10 13:58:21.593380	2020-04-10 13:59:59.734934	6.870246037253777	256	1	94	256	0.21130770927012552	0.14138576779026218	0.7102059925093633	0.40870786516853935	0.5435393258426966	10.198033707865168	0.32644792092648667	0.14138576779026218	0.7102059925093633	0.40870786516853935	0.5435393258426966	10.198033707865168	0.32644792092648667	2243897461	200	0.14138576779026218	0.7102059925093633	0.40870786516853935	0.5435393258426966	10.198033707865168	0.32644792092648667	27	COMPLETE
28	0.26732209737827717	2020-04-10 13:59:59.756784	2020-04-10 14:04:51.161212	4.416242858288722	64	2	97	128	0.6842009939352741	0.03089887640449438	0.26732209737827717	0.10252808988764045	0.15917602996254682	32.96114232209738	0.11151003921212022	0.03089887640449438	0.26732209737827717	0.10252808988764045	0.15917602996254682	32.96114232209738	0.11151003921212022	423971721	300	0.03089887640449438	0.26732209737827717	0.10252808988764045	0.15917602996254682	32.96114232209738	0.11151003921212022	28	COMPLETE
29	0.2696629213483146	2020-04-10 14:04:51.184192	2020-04-10 14:06:18.314860	5.341570541237926	128	2	58	256	0.6884356775566978	0.039794007490636704	0.2696629213483146	0.09316479400749064	0.14559925093632958	33.166666666666664	0.11449408143043065	0.039794007490636704	0.2696629213483146	0.09316479400749064	0.14559925093632958	33.166666666666664	0.11449408143043065	726960019	200	0.039794007490636704	0.2696629213483146	0.09316479400749064	0.14559925093632958	33.166666666666664	0.11449408143043065	29	COMPLETE
30	0.6647940074906367	2020-04-10 14:06:18.354318	2020-04-10 14:07:05.281385	8.853305530590662	256	1	21	512	0.24446527396367115	0.14887640449438203	0.6647940074906367	0.3955992509363296	0.5154494382022472	11.783239700374532	0.3218951271025357	0.14887640449438203	0.6647940074906367	0.3955992509363296	0.5154494382022472	11.783239700374532	0.3218951271025357	996284477	200	0.14887640449438203	0.6647940074906367	0.3955992509363296	0.5154494382022472	11.783239700374532	0.3218951271025357	30	COMPLETE
31	0.26217228464419473	2020-04-10 14:07:05.303145	2020-04-10 14:10:38.915230	9.570426992258666	128	2	53	128	0.6855744873504904	0.033707865168539325	0.26217228464419473	0.09737827715355805	0.150749063670412	33.028558052434455	0.11224380067105777	0.033707865168539325	0.26217228464419473	0.09737827715355805	0.150749063670412	33.028558052434455	0.11224380067105777	3729292277	250	0.033707865168539325	0.26217228464419473	0.09737827715355805	0.150749063670412	33.028558052434455	0.11224380067105777	31	COMPLETE
32	0.8038389513108615	2020-04-10 14:10:38.942617	2020-04-10 14:13:52.670455	3.181266790646192	256	1	96	256	0.16099161081092803	0.02294007490636704	0.8038389513108615	0.4204119850187266	0.601123595505618	7.793071161048689	0.2745361698930452	0.02294007490636704	0.8038389513108615	0.4204119850187266	0.601123595505618	7.793071161048689	0.2745361698930452	2395012450	350	0.02294007490636704	0.8038389513108615	0.4204119850187266	0.601123595505618	7.793071161048689	0.2745361698930452	32	COMPLETE
33	0.2705992509363296	2020-04-10 14:13:52.697050	2020-04-10 14:16:29.525386	4.6561052360876065	256	2	96	256	0.6871725765383045	0.031835205992509365	0.2705992509363296	0.10627340823970037	0.1601123595505618	33.10440074906367	0.11382565180565057	0.031835205992509365	0.2705992509363296	0.10627340823970037	0.1601123595505618	33.10440074906367	0.11382565180565057	2120206186	300	0.031835205992509365	0.2705992509363296	0.10627340823970037	0.1601123595505618	33.10440074906367	0.11382565180565057	33	COMPLETE
34	0.24906367041198502	2020-04-10 14:16:29.552568	2020-04-10 14:17:22.446564	4.101009932765474	256	2	52	512	0.6821282159830078	0.041666666666666664	0.24906367041198502	0.09691011235955056	0.14232209737827714	32.87148876404494	0.11598539543164853	0.041666666666666664	0.24906367041198502	0.09691011235955056	0.14232209737827714	32.87125468164794	0.11598640223765713	382052260	200	0.041666666666666664	0.24906367041198502	0.09691011235955056	0.14232209737827714	32.87172284644195	0.11598445155101544	34	COMPLETE
35	0.5304307116104869	2020-04-10 14:17:22.468121	2020-04-10 14:20:50.051892	9.317824952708472	64	1	82	128	0.364680313528777	0.13295880149812733	0.5304307116104869	0.30290262172284643	0.3890449438202247	17.536516853932586	0.2645570478595538	0.13295880149812733	0.5304307116104869	0.30290262172284643	0.3890449438202247	17.536516853932586	0.2645570478595538	4078048475	250	0.13295880149812733	0.5304307116104869	0.30290262172284643	0.3890449438202247	17.536516853932586	0.2645570478595538	35	COMPLETE
36	0.648876404494382	2020-04-10 14:20:50.079200	2020-04-10 14:22:23.719234	2.0590192077201452	64	1	37	512	0.24928503144926598	0.0800561797752809	0.648876404494382	0.30243445692883897	0.45739700374531833	12.083801498127341	0.2550396817138238	0.0800561797752809	0.648876404494382	0.30243445692883897	0.45739700374531833	12.083801498127341	0.2550396817138238	1903588136	350	0.0800561797752809	0.648876404494382	0.30243445692883897	0.45739700374531833	12.083801498127341	0.2550396817138238	36	COMPLETE
37	0.34784644194756553	2020-04-10 14:22:23.746205	2020-04-10 14:24:46.818644	1.1447897549761008	64	2	20	128	0.5711937228990335	0.062265917602996254	0.34784644194756553	0.14747191011235955	0.21207865168539325	27.381086142322097	0.15479587021726124	0.062265917602996254	0.34784644194756553	0.14747191011235955	0.21207865168539325	27.381086142322097	0.15479587021726124	1224311686	200	0.062265917602996254	0.34784644194756553	0.14747191011235955	0.21207865168539325	27.381086142322097	0.15479587021726124	37	COMPLETE
38	0.8183520599250936	2020-04-10 14:24:46.845254	2020-04-10 14:27:34.559955	0.5514810044425201	256	1	76	512	0.15736684925097288	0.007958801498127341	0.8183520599250936	0.4737827715355805	0.6502808988764045	7.58567415730337	0.2871309486160595	0.007958801498127341	0.8183520599250936	0.4737827715355805	0.6502808988764045	7.58567415730337	0.2871309486160595	1227310767	500	0.007958801498127341	0.8183520599250936	0.4737827715355805	0.6502808988764045	7.58567415730337	0.2871309486160595	38	COMPLETE
39	0.6165730337078652	2020-04-10 14:27:34.587461	2020-04-10 14:28:48.675641	4.138963773701533	64	1	12	256	0.28165988158609034	0.1352996254681648	0.6165730337078652	0.33801498127340823	0.448501872659176	13.61938202247191	0.28881554616234306	0.1352996254681648	0.6165730337078652	0.33801498127340823	0.448501872659176	13.61938202247191	0.28881554616234306	1568254081	200	0.1352996254681648	0.6165730337078652	0.33801498127340823	0.448501872659176	13.61938202247191	0.28881554616234306	39	COMPLETE
40	0.625	2020-04-10 14:28:48.696516	2020-04-10 14:32:48.770701	2.2708573948045956	64	1	49	128	0.2699333117465569	0.07443820224719101	0.625	0.2907303370786517	0.43913857677902624	13.057116104868914	0.24326093916711133	0.07443820224719101	0.625	0.2907303370786517	0.43913857677902624	13.057116104868914	0.24326093916711133	3419796345	300	0.07443820224719101	0.625	0.2907303370786517	0.43913857677902624	13.057116104868914	0.24326093916711133	40	COMPLETE
41	0.2645131086142322	2020-04-10 14:32:48.806177	2020-04-10 14:35:04.291941	3.4359552803176316	128	2	8	128	0.6863822878211081	0.03604868913857678	0.2645131086142322	0.09550561797752809	0.15168539325842698	33.06460674157304	0.11355831099144978	0.03604868913857678	0.2645131086142322	0.09550561797752809	0.15168539325842698	33.06460674157304	0.11355831099144978	2354107521	200	0.03604868913857678	0.2645131086142322	0.09550561797752809	0.15168539325842698	33.06460674157304	0.11355831099144978	41	COMPLETE
42	0.6292134831460674	2020-04-10 14:35:04.319246	2020-04-10 14:36:03.150600	3.7212783006419157	64	1	13	512	0.27381655934427196	0.12874531835205993	0.6292134831460674	0.3408239700374532	0.4602059925093633	13.178838951310862	0.28686031379312693	0.12874531835205993	0.6292134831460674	0.3408239700374532	0.4602059925093633	13.178838951310862	0.28686031379312693	2336479043	250	0.12874531835205993	0.6292134831460674	0.3408239700374532	0.4602059925093633	13.178838951310862	0.28686031379312693	42	COMPLETE
43	0.26170411985018727	2020-04-10 14:36:03.177207	2020-04-10 14:38:16.226993	4.013547626404233	64	2	32	256	0.6833891521385881	0.039794007490636704	0.26170411985018727	0.10814606741573034	0.16432584269662923	32.92462546816479	0.11829224405578301	0.039794007490636704	0.26170411985018727	0.10814606741573034	0.1647940074906367	32.924157303370784	0.11830078689268696	4048199975	300	0.039794007490636704	0.26170411985018727	0.10814606741573034	0.16432584269662923	32.9250936329588	0.11828512024950188	43	COMPLETE
44	0.673689138576779	2020-04-10 14:38:16.253080	2020-04-10 14:39:42.739872	7.880471542007374	256	1	76	256	0.23397562209314454	0.13295880149812733	0.673689138576779	0.39091760299625467	0.5145131086142322	11.277621722846442	0.31142364291971597	0.13295880149812733	0.673689138576779	0.39091760299625467	0.5145131086142322	11.277621722846442	0.31142364291971597	1299309469	200	0.13295880149812733	0.673689138576779	0.39091760299625467	0.5145131086142322	11.277621722846442	0.31142364291971597	44	COMPLETE
45	0.2649812734082397	2020-04-10 14:39:42.766210	2020-04-10 14:42:00.293180	4.698531130950735	256	2	9	128	0.6881209367560048	0.03277153558052434	0.2649812734082397	0.09644194756554307	0.15683520599250936	33.153558052434455	0.11187857021765242	0.03277153558052434	0.2649812734082397	0.09644194756554307	0.15683520599250936	33.153558052434455	0.11187857021765242	2918087439	200	0.03277153558052434	0.2649812734082397	0.09644194756554307	0.15683520599250936	33.153558052434455	0.11187857021765242	45	COMPLETE
46	0.2696629213483146	2020-04-10 14:42:00.320008	2020-04-10 14:43:51.277319	8.247511426884321	128	2	51	256	0.6856871982861994	0.03838951310861423	0.2696629213483146	0.11095505617977527	0.1596441947565543	33.02153558052434	0.11750234875714631	0.03838951310861423	0.2696629213483146	0.11095505617977527	0.1596441947565543	33.02153558052434	0.11750234875714631	4030930713	250	0.03838951310861423	0.2696629213483146	0.11095505617977527	0.1596441947565543	33.02153558052434	0.11750234875714631	46	COMPLETE
47	0.7392322097378277	2020-04-10 14:43:51.304143	2020-04-10 14:44:54.095623	4.24317548375757	256	1	98	512	0.18601868114406278	0.05898876404494382	0.7392322097378277	0.38108614232209737	0.5454119850187266	9.004213483146067	0.2777989503333593	0.05898876404494382	0.7392322097378277	0.38108614232209737	0.5454119850187266	9.004213483146067	0.2777989503333593	2395118508	200	0.05898876404494382	0.7392322097378277	0.38108614232209737	0.5454119850187266	9.004213483146067	0.2777989503333593	47	COMPLETE
48	0.5271535580524345	2020-04-10 14:44:54.120219	2020-04-10 14:45:40.329175	9.548580702629945	64	1	20	512	0.3605056464757547	0.12406367041198502	0.5271535580524345	0.31273408239700373	0.39653558052434457	17.308988764044944	0.26240939882291886	0.12406367041198502	0.5271535580524345	0.31273408239700373	0.39653558052434457	17.308988764044944	0.26240939882291886	2432942574	200	0.12406367041198502	0.5271535580524345	0.31273408239700373	0.39653558052434457	17.308988764044944	0.26240939882291886	48	COMPLETE
49	0.2654494382022472	2020-04-10 14:45:40.355844	2020-04-10 14:47:32.870358	3.3253523196398773	256	2	58	256	0.6888941643560786	0.03745318352059925	0.2654494382022472	0.10065543071161048	0.15543071161048688	33.19616104868914	0.11546342143070724	0.03745318352059925	0.2654494382022472	0.10065543071161048	0.15543071161048688	33.19616104868914	0.11546342143070724	1483387545	250	0.03745318352059925	0.2654494382022472	0.10065543071161048	0.15543071161048688	33.19616104868914	0.11546342143070724	49	COMPLETE
50	0.2645131086142322	2020-04-10 14:47:32.897047	2020-04-10 14:50:41.218299	8.308820336440773	128	2	31	128	0.6862417729902831	0.02949438202247191	0.2645131086142322	0.09878277153558053	0.1549625468164794	33.05852059925093	0.10997076825858791	0.02949438202247191	0.2645131086142322	0.09878277153558053	0.1549625468164794	33.05852059925093	0.10997076825858791	945502235	250	0.02949438202247191	0.2645131086142322	0.09878277153558053	0.1549625468164794	33.05852059925093	0.10997076825858791	50	COMPLETE
51	0.2588951310861423	2020-04-10 14:50:41.245170	2020-04-10 14:51:25.750074	9.803310596080141	64	2	10	512	0.685132916150824	0.039794007490636704	0.2588951310861423	0.10533707865168539	0.1544943820224719	32.99250936329588	0.11731743313211458	0.039794007490636704	0.2588951310861423	0.10533707865168539	0.1544943820224719	32.99250936329588	0.11731743313211458	2514791459	200	0.039794007490636704	0.2588951310861423	0.10533707865168539	0.1544943820224719	32.99250936329588	0.11731743313211458	51	COMPLETE
52	0.5711610486891385	2020-04-10 14:51:25.822651	2020-04-10 14:53:10.547594	7.792787957953765	64	1	36	256	0.3459879756287745	0.1446629213483146	0.5711610486891385	0.33192883895131087	0.42790262172284643	16.633895131086142	0.284894863494255	0.1446629213483146	0.5711610486891385	0.33192883895131087	0.42790262172284643	16.633895131086142	0.284894863494255	4210340015	250	0.1446629213483146	0.5711610486891385	0.33192883895131087	0.42790262172284643	16.633895131086142	0.284894863494255	52	COMPLETE
53	0.5908239700374532	2020-04-10 14:53:10.568979	2020-04-10 14:55:36.046757	5.178582192554405	64	1	90	256	0.3099719022997142	0.13155430711610486	0.5908239700374532	0.32724719101123595	0.43258426966292135	14.924157303370787	0.2803169766206853	0.13155430711610486	0.5908239700374532	0.32724719101123595	0.43258426966292135	14.924157303370787	0.2803169766206853	974278063	300	0.13155430711610486	0.5908239700374532	0.32724719101123595	0.43258426966292135	14.924157303370787	0.2803169766206853	53	COMPLETE
