number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
15	0.3857677902621723	2020-04-10 02:25:55.060382	2020-04-10 02:30:57.026931	2.1957041953699266	256	256	81	128	0.42733647027366867	0.08380149812734082	0.3857677902621723	0.1849250936329588	0.2546816479400749	20.468632958801496	0.1882287560831835	0.08380149812734082	0.3857677902621723	0.1849250936329588	0.2546816479400749	20.468632958801496	0.1882287560831835	1493477077	250	0.08380149812734082	0.3857677902621723	0.1849250936329588	0.2546816479400749	20.468632958801496	0.1882287560831835	15	COMPLETE
16	0.34784644194756553	2020-04-10 02:30:57.086672	2020-04-10 02:35:46.986414	0.7032508170014997	256	128	91	256	0.4570679403501406	0.02294007490636704	0.34784644194756553	0.12359550561797752	0.19662921348314608	21.866104868913858	0.13057287419780356	0.02294007490636704	0.34784644194756553	0.12359550561797752	0.19662921348314608	21.866104868913858	0.13057287419780356	2452997080	400	0.02294007490636704	0.34784644194756553	0.12359550561797752	0.19662921348314608	21.866104868913858	0.13057287419780356	16	COMPLETE
17	0.25046816479400746	2020-04-10 02:35:47.024241	2020-04-10 02:39:00.733928	6.264200288555552	64	256	91	256	0.6784433882608522	0.041666666666666664	0.25046816479400746	0.11282771535580524	0.15870786516853932	32.40589887640449	0.11902752243354676	0.041666666666666664	0.25046816479400746	0.11282771535580524	0.15870786516853932	32.40589887640449	0.11902752243354676	3765548076	350	0.041666666666666664	0.25046816479400746	0.11282771535580524	0.15870786516853932	32.40589887640449	0.11902752243354676	17	COMPLETE
18	0.3061797752808989	2020-04-10 02:39:00.755158	2020-04-10 02:39:45.005479	0.6971236943775061	128	64	26	512	0.5456256816383409	0.0056179775280898875	0.3061797752808989	0.08661048689138577	0.16104868913857678	25.982677902621724	0.10232252143720186	0.0056179775280898875	0.3061797752808989	0.08661048689138577	0.16104868913857678	25.982677902621724	0.10232252143720186	2085085394	200	0.0056179775280898875	0.3061797752808989	0.08661048689138577	0.16104868913857678	25.982677902621724	0.10232252143720186	18	COMPLETE
19	0.3792134831460674	2020-04-10 02:39:45.032204	2020-04-10 02:41:53.039853	2.67853238093337	256	128	93	256	0.4392649120902329	0.07303370786516854	0.3792134831460674	0.17415730337078653	0.24250936329588016	21.051966292134832	0.1762467423386657	0.07303370786516854	0.3792134831460674	0.17415730337078653	0.24250936329588016	21.051966292134832	0.1762467423386657	126899019	250	0.07303370786516854	0.3792134831460674	0.17415730337078653	0.24250936329588016	21.051966292134832	0.1762467423386657	19	COMPLETE
20	0.3389513108614232	2020-04-10 02:41:53.061150	2020-04-10 02:48:15.230320	4.4835479545478	64	128	12	128	0.49346041224272535	0.060861423220973786	0.3389513108614232	0.1409176029962547	0.2055243445692884	23.779962546816478	0.15386928996090193	0.060861423220973786	0.3389513108614232	0.1409176029962547	0.2055243445692884	23.779962546816478	0.15386928996090193	21832488	450	0.060861423220973786	0.3389513108614232	0.1409176029962547	0.2055243445692884	23.779962546816478	0.15386928996090193	20	COMPLETE
21	0.3160112359550562	2020-04-10 02:48:15.251465	2020-04-10 02:53:16.927372	5.852205968691001	64	64	61	256	0.5537542387858828	0.03604868913857678	0.3160112359550562	0.11938202247191011	0.1802434456928839	26.603932584269664	0.12826712444347194	0.03604868913857678	0.3160112359550562	0.11938202247191011	0.1802434456928839	26.603932584269664	0.12826712444347194	1918890360	600	0.03604868913857678	0.3160112359550562	0.11938202247191011	0.1802434456928839	26.603932584269664	0.12826712444347194	21	COMPLETE
22	0.37640449438202245	2020-04-10 02:53:16.948685	2020-04-10 02:57:31.150620	3.349865103867666	64	128	69	128	0.4973278644421462	0.0650749063670412	0.37640449438202245	0.17181647940074907	0.25187265917602997	23.806647940074907	0.1692320364128393	0.0650749063670412	0.37640449438202245	0.17181647940074907	0.25187265917602997	23.806647940074907	0.1692320364128393	2345342180	300	0.0650749063670412	0.37640449438202245	0.17181647940074907	0.25187265917602997	23.806647940074907	0.1692320364128393	22	COMPLETE
23	0.3548689138576779	2020-04-10 02:57:31.172076	2020-04-10 03:00:05.777363	3.4839111614072755	256	256	37	512	0.4805822266999995	0.07865168539325842	0.3548689138576779	0.1694756554307116	0.22893258426966293	23.017322097378276	0.17312983833631992	0.07865168539325842	0.3548689138576779	0.1694756554307116	0.22893258426966293	23.017322097378276	0.17312983833631992	3839706871	500	0.07865168539325842	0.3548689138576779	0.1694756554307116	0.22893258426966293	23.017322097378276	0.17312983833631992	23	COMPLETE
24	0.3150749063670412	2020-04-10 03:00:05.825803	2020-04-10 03:01:49.723439	7.250941569948477	128	256	26	256	0.5697214031585035	0.05149812734082397	0.3150749063670412	0.1198501872659176	0.1858614232209738	27.3937265917603	0.13819151554661108	0.05149812734082397	0.3150749063670412	0.1198501872659176	0.1858614232209738	27.3937265917603	0.13819151554661108	88400786	250	0.05149812734082397	0.3150749063670412	0.1198501872659176	0.1858614232209738	27.3937265917603	0.13819151554661108	24	COMPLETE
25	0.31179775280898875	2020-04-10 03:01:49.751666	2020-04-10 03:03:55.432999	0.568032294308005	128	128	6	256	0.565670465604901	0.013108614232209739	0.31179775280898875	0.1198501872659176	0.19054307116104868	27.032771535580526	0.11630289394976862	0.013108614232209739	0.31179775280898875	0.1198501872659176	0.19054307116104868	27.032771535580526	0.11630289394976862	2008512146	300	0.013108614232209739	0.31179775280898875	0.1198501872659176	0.19054307116104868	27.032771535580526	0.11630289394976862	25	COMPLETE
26	0.21067415730337077	2020-04-10 03:03:55.459455	2020-04-10 03:06:03.456619	7.8850547474199555	128	256	19	256	0.7456784950035593	0.026217228464419477	0.21067415730337077	0.07162921348314606	0.1151685393258427	35.5566479400749	0.09361755208347182	0.026217228464419477	0.21067415730337077	0.07162921348314606	0.1151685393258427	35.55571161048689	0.09361780940873247	285238362	300	0.026217228464419477	0.21067415730337077	0.07162921348314606	0.1151685393258427	35.55758426966292	0.09361729900268391	26	COMPLETE
27	0.3544007490636704	2020-04-10 03:06:03.487448	2020-04-10 03:08:11.451593	3.4418722184858264	128	64	18	512	0.47837574875997274	0.07631086142322098	0.3544007490636704	0.16385767790262173	0.2153558052434457	22.93071161048689	0.1696514490623391	0.07631086142322098	0.3544007490636704	0.16385767790262173	0.2153558052434457	22.93071161048689	0.1696514490623391	399467496	500	0.07631086142322098	0.3544007490636704	0.16385767790262173	0.2153558052434457	22.93071161048689	0.1696514490623391	27	COMPLETE
28	0.3300561797752809	2020-04-10 03:08:11.496537	2020-04-10 03:10:01.962569	2.595223737434344	64	256	33	512	0.48908436611863304	0.05758426966292135	0.3300561797752809	0.12359550561797752	0.1858614232209738	23.36750936329588	0.1457965041903414	0.05758426966292135	0.3300561797752809	0.12359550561797752	0.1858614232209738	23.36750936329588	0.1457965041903414	2656287720	400	0.05758426966292135	0.3300561797752809	0.12359550561797752	0.1858614232209738	23.36750936329588	0.1457965041903414	28	COMPLETE
29	0.2696629213483146	2020-04-10 03:10:01.989474	2020-04-10 03:12:44.549002	7.338147816461222	256	128	31	128	0.5754376076805415	0.03464419475655431	0.2696629213483146	0.0945692883895131	0.1446629213483146	27.47050561797753	0.11633439949420356	0.03464419475655431	0.2696629213483146	0.0945692883895131	0.1446629213483146	27.47050561797753	0.11633439949420356	4207651860	200	0.03464419475655431	0.2696629213483146	0.0945692883895131	0.1446629213483146	27.47050561797753	0.11633439949420356	29	COMPLETE
30	0.27247191011235955	2020-04-10 03:12:44.576446	2020-04-10 03:13:29.993121	9.64534753941332	256	128	29	512	0.553348800714201	0.037921348314606744	0.27247191011235955	0.09737827715355805	0.1409176029962547	26.40917602996255	0.11880463852780992	0.037921348314606744	0.27247191011235955	0.09737827715355805	0.1409176029962547	26.40917602996255	0.11880463852780992	2980176212	200	0.037921348314606744	0.27247191011235955	0.09737827715355805	0.1409176029962547	26.40917602996255	0.11880463852780992	30	COMPLETE
31	0.35159176029962547	2020-04-10 03:13:30.020307	2020-04-10 03:16:58.400297	0.8280104069554642	64	256	35	512	0.45868517233543654	0.03651685393258427	0.35159176029962547	0.14185393258426968	0.2144194756554307	21.971910112359552	0.1420613923478206	0.03651685393258427	0.35159176029962547	0.14185393258426968	0.2144194756554307	21.971910112359552	0.1420613923478206	1156735935	700	0.03651685393258427	0.35159176029962547	0.14185393258426968	0.2144194756554307	21.971910112359552	0.1420613923478206	31	COMPLETE
32	0.3951310861423221	2020-04-10 03:16:58.421582	2020-04-10 03:20:09.852388	0.7174911717516623	128	128	52	512	0.4428613542610507	0.03838951310861423	0.3951310861423221	0.1451310861423221	0.22284644194756553	21.38436329588015	0.150671775185765	0.03838951310861423	0.3951310861423221	0.1451310861423221	0.22284644194756553	21.38436329588015	0.150671775185765	1989075529	650	0.03838951310861423	0.3951310861423221	0.1451310861423221	0.22284644194756553	21.38436329588015	0.150671775185765	32	COMPLETE
33	0.31788389513108617	2020-04-10 03:20:09.891197	2020-04-10 03:23:58.628133	4.540207988734662	256	64	70	256	0.517312158870577	0.06273408239700375	0.31788389513108617	0.150749063670412	0.20131086142322097	24.879213483146067	0.15371530612497636	0.06273408239700375	0.31788389513108617	0.150749063670412	0.20131086142322097	24.879213483146067	0.15371530612497636	1963124927	450	0.06273408239700375	0.31788389513108617	0.150749063670412	0.20131086142322097	24.879213483146067	0.15371530612497636	33	COMPLETE
34	0.3857677902621723	2020-04-10 03:23:58.698565	2020-04-10 03:25:10.553874	6.945437731051791	64	128	26	512	0.4949432039129363	0.0847378277153558	0.3857677902621723	0.1896067415730337	0.26591760299625467	23.85861423220974	0.18632799318574556	0.0847378277153558	0.3857677902621723	0.1896067415730337	0.26591760299625467	23.85861423220974	0.18632799318574556	2208840626	300	0.0847378277153558	0.3857677902621723	0.1896067415730337	0.26591760299625467	23.85861423220974	0.18632799318574556	34	COMPLETE
35	0.23220973782771537	2020-04-10 03:25:10.576621	2020-04-10 03:28:03.735952	7.759977431011437	128	256	94	512	0.7139373275849006	0.027153558052434457	0.23220973782771537	0.08239700374531835	0.1301498127340824	34.048689138576776	0.09863865898144462	0.027153558052434457	0.23220973782771537	0.08239700374531835	0.1301498127340824	34.04822097378277	0.09863887924336126	2680954247	400	0.027153558052434457	0.23220973782771537	0.08239700374531835	0.1301498127340824	34.049157303370784	0.0986384434831728	35	COMPLETE
36	0.399812734082397	2020-04-10 03:28:03.757089	2020-04-10 03:30:32.194916	1.3948783167684937	256	128	85	256	0.41488261149292777	0.05898876404494382	0.399812734082397	0.1750936329588015	0.2448501872659176	19.883895131086142	0.1717084548949148	0.05898876404494382	0.399812734082397	0.1750936329588015	0.2448501872659176	19.883895131086142	0.1717084548949148	4019118733	300	0.05898876404494382	0.399812734082397	0.1750936329588015	0.2448501872659176	19.883895131086142	0.1717084548949148	36	COMPLETE
37	0.2743445692883895	2020-04-10 03:30:32.240818	2020-04-10 03:34:04.110507	8.312769819393498	256	64	2	128	0.5850518239088259	0.04681647940074907	0.2743445692883895	0.11891385767790262	0.1802434456928839	27.977059925093634	0.13006932322446743	0.04681647940074907	0.2743445692883895	0.11891385767790262	0.1802434456928839	27.977059925093634	0.13006932322446743	2803816449	300	0.04681647940074907	0.2743445692883895	0.11891385767790262	0.1802434456928839	27.977059925093634	0.13006932322446743	37	COMPLETE
38	0.29353932584269665	2020-04-10 03:34:04.132931	2020-04-10 03:38:32.639876	4.5634067454224105	64	128	25	128	0.5274793523562591	0.048220973782771535	0.29353932584269665	0.12219101123595505	0.17649812734082396	25.21395131086142	0.13526044555385114	0.048220973782771535	0.29353932584269665	0.12219101123595505	0.17649812734082396	25.21395131086142	0.13526044555385114	2326218181	350	0.048220973782771535	0.29353932584269665	0.12219101123595505	0.17649812734082396	25.21395131086142	0.13526044555385114	38	COMPLETE
39	0.28323970037453183	2020-04-10 03:38:32.672142	2020-04-10 03:40:07.655162	6.210433281327785	64	64	66	512	0.5494567043154958	0.032303370786516857	0.28323970037453183	0.10580524344569288	0.16713483146067415	26.227059925093634	0.12110114959730668	0.032303370786516857	0.28323970037453183	0.10580524344569288	0.16713483146067415	26.227059925093634	0.12110114959730668	4072640697	350	0.032303370786516857	0.28323970037453183	0.10580524344569288	0.16713483146067415	26.227059925093634	0.12110114959730668	39	COMPLETE
40	0.32256554307116103	2020-04-10 03:40:07.676007	2020-04-10 03:43:32.210155	9.396314292916633	64	64	27	256	0.5933520242080008	0.06928838951310862	0.32256554307116103	0.15262172284644196	0.2144194756554307	28.415262172284645	0.15659251162547794	0.06928838951310862	0.32256554307116103	0.15262172284644196	0.2144194756554307	28.415262172284645	0.15659251162547794	1353333424	450	0.06928838951310862	0.32256554307116103	0.15262172284644196	0.2144194756554307	28.415262172284645	0.15659251162547794	40	COMPLETE
41	0.31647940074906367	2020-04-10 03:43:32.232328	2020-04-10 03:45:22.118387	7.799428628597295	64	64	63	512	0.5688548254386316	0.06320224719101124	0.31647940074906367	0.13670411985018727	0.1853932584269663	27.35112359550562	0.14854475380841625	0.06320224719101124	0.31647940074906367	0.13670411985018727	0.1853932584269663	27.35112359550562	0.14854475380841625	32687031	400	0.06320224719101124	0.31647940074906367	0.13670411985018727	0.1853932584269663	27.35112359550562	0.14854475380841625	41	COMPLETE
42	0.3047752808988764	2020-04-10 03:45:22.145124	2020-04-10 03:46:43.655226	7.053224091316007	128	256	60	512	0.5798614533506473	0.04681647940074907	0.3047752808988764	0.12265917602996254	0.17649812734082396	27.915262172284645	0.13303488121217835	0.04681647940074907	0.3047752808988764	0.12265917602996254	0.17649812734082396	27.915262172284645	0.13303488121217835	800756118	250	0.04681647940074907	0.3047752808988764	0.12265917602996254	0.17649812734082396	27.915262172284645	0.13303488121217835	42	COMPLETE
43	0.28698501872659177	2020-04-10 03:46:43.681919	2020-04-10 03:48:08.971062	7.223874860664918	64	128	53	256	0.5447261494301846	0.06320224719101124	0.28698501872659177	0.13108614232209737	0.1793071161048689	26.21441947565543	0.14687564638757478	0.06320224719101124	0.28698501872659177	0.13108614232209737	0.1793071161048689	26.21441947565543	0.14687564638757478	684286202	200	0.06320224719101124	0.28698501872659177	0.13108614232209737	0.1793071161048689	26.21441947565543	0.14687564638757478	43	COMPLETE
44	0.3600187265917603	2020-04-10 03:48:08.997796	2020-04-10 03:50:53.462422	3.2654929808504263	64	64	83	512	0.4769347172966471	0.07724719101123595	0.3600187265917603	0.16666666666666666	0.22191011235955055	22.871722846441948	0.17154752784284594	0.07724719101123595	0.3600187265917603	0.16666666666666666	0.22191011235955055	22.871722846441948	0.17154752784284594	3840125319	550	0.07724719101123595	0.3600187265917603	0.16666666666666666	0.22191011235955055	22.871722846441948	0.17154752784284594	44	COMPLETE
45	0.3539325842696629	2020-04-10 03:50:53.488971	2020-04-10 03:54:07.932853	3.2772545148361654	256	128	10	128	0.46361273453895296	0.0847378277153558	0.3539325842696629	0.17415730337078653	0.23314606741573032	22.204588014981272	0.17884836254549452	0.0847378277153558	0.3539325842696629	0.17415730337078653	0.23314606741573032	22.204588014981272	0.17884836254549452	1369021786	250	0.0847378277153558	0.3539325842696629	0.17415730337078653	0.23314606741573032	22.204588014981272	0.17884836254549452	45	COMPLETE
46	0.36750936329588013	2020-04-10 03:54:07.960345	2020-04-10 03:57:47.318453	3.043944585476698	256	256	76	512	0.46693906857813483	0.08754681647940075	0.36750936329588013	0.17275280898876405	0.23735955056179775	22.37125468164794	0.1821840598960493	0.08754681647940075	0.36750936329588013	0.17275280898876405	0.23735955056179775	22.37125468164794	0.1821840598960493	4197960953	500	0.08754681647940075	0.36750936329588013	0.17275280898876405	0.23735955056179775	22.37125468164794	0.1821840598960493	46	COMPLETE
47	0.3089887640449438	2020-04-10 03:57:47.345162	2020-04-10 03:59:08.994603	5.641106866215587	128	256	36	512	0.5536264782729611	0.05337078651685393	0.3089887640449438	0.12968164794007492	0.19054307116104868	26.63810861423221	0.14228096460012404	0.05337078651685393	0.3089887640449438	0.12968164794007492	0.19054307116104868	26.63810861423221	0.14228096460012404	2139746317	300	0.05337078651685393	0.3089887640449438	0.12968164794007492	0.19054307116104868	26.63810861423221	0.14228096460012404	47	COMPLETE
48	0.3356741573033708	2020-04-10 03:59:09.021782	2020-04-10 04:01:47.167954	3.4519519260058287	128	64	96	128	0.48057406176708306	0.06694756554307116	0.3356741573033708	0.15121722846441948	0.21254681647940074	23.0688202247191	0.16118663641078293	0.06694756554307116	0.3356741573033708	0.15121722846441948	0.21254681647940074	23.0688202247191	0.16118663641078293	234903708	200	0.06694756554307116	0.3356741573033708	0.15121722846441948	0.21254681647940074	23.0688202247191	0.16118663641078293	48	COMPLETE
49	0.36704119850187267	2020-04-10 04:01:47.195088	2020-04-10 04:07:08.100453	2.9887337622551753	256	256	35	128	0.4484866434614059	0.08567415730337079	0.36704119850187267	0.19662921348314608	0.2607677902621723	21.62125468164794	0.18561509448227734	0.08567415730337079	0.36704119850187267	0.19662921348314608	0.2607677902621723	21.62125468164794	0.18561509448227734	3844747790	350	0.08567415730337079	0.36704119850187267	0.19662921348314608	0.2607677902621723	21.62125468164794	0.18561509448227734	49	COMPLETE
50	0.26264044943820225	2020-04-10 04:07:08.176890	2020-04-10 04:10:44.320776	8.166635052331305	128	64	48	128	0.5863028462637871	0.026685393258426966	0.26264044943820225	0.07958801498127341	0.13623595505617977	28.01825842696629	0.10686162339525378	0.026685393258426966	0.26264044943820225	0.07958801498127341	0.13623595505617977	28.01825842696629	0.10686162339525378	3593786019	250	0.026685393258426966	0.26264044943820225	0.07958801498127341	0.13623595505617977	28.01825842696629	0.10686162339525378	50	COMPLETE
51	0.21816479400749064	2020-04-10 04:10:44.341677	2020-04-10 04:15:11.842754	8.788264054828362	128	256	60	128	0.7375019324153369	0.031835205992509365	0.21816479400749064	0.075374531835206	0.11797752808988764	35.139044943820224	0.09855988954369459	0.031835205992509365	0.21816479400749064	0.075374531835206	0.11797752808988764	35.13810861423221	0.09856015012140737	1873744863	300	0.031835205992509365	0.21816479400749064	0.075374531835206	0.11797752808988764	35.13998127340824	0.0985596351176	51	COMPLETE
52	0.3103932584269663	2020-04-10 04:15:11.866582	2020-04-10 04:18:35.030424	7.211961033482972	256	64	56	128	0.5804304574792403	0.05852059925093633	0.3103932584269663	0.12734082397003746	0.1858614232209738	28.026217228464418	0.14338978976825517	0.05852059925093633	0.3103932584269663	0.12734082397003746	0.1858614232209738	28.026217228464418	0.14338978976825517	2456032713	250	0.05852059925093633	0.3103932584269663	0.12734082397003746	0.1858614232209738	28.026217228464418	0.14338978976825517	52	COMPLETE
53	0.40823970037453183	2020-04-10 04:18:35.051906	2020-04-10 04:21:49.091085	2.0381520940076188	256	128	98	256	0.41510961870122215	0.08052434456928839	0.40823970037453183	0.1891385767790262	0.26591760299625467	20.049625468164795	0.1892703838338664	0.08052434456928839	0.40823970037453183	0.1891385767790262	0.26591760299625467	20.049625468164795	0.1892703838338664	3322642296	350	0.08052434456928839	0.40823970037453183	0.1891385767790262	0.26591760299625467	20.049625468164795	0.1892703838338664	53	COMPLETE
