number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.08848314606741572	2020-04-10 20:36:01.477339	2020-04-10 20:36:12.278821	256	2	512	0.5339659473293633	1.0284991675816924	0.0	0.08848314606741572	0.021067415730337078	0.042134831460674156	49.61938202247191	0.04271365922978126	0.0	0.08848314606741572	0.021067415730337078	0.042134831460674156	49.61938202247191	0.04271365922978126	4057430801	150.0	0.0	0.08848314606741572	0.021067415730337078	0.042134831460674156	49.61938202247191	0.04271365922978126	0	COMPLETE
1	0.19382022471910113	2020-04-10 20:36:12.306963	2020-04-10 20:37:54.305555	128	2	128	0.13613418412943526	0.7981124242622936	0.02855805243445693	0.19382022471910113	0.07256554307116105	0.11563670411985019	38.53323970037453	0.09261020147182603	0.02855805243445693	0.19382022471910113	0.07256554307116105	0.11563670411985019	38.53323970037453	0.09261020147182603	3033771120	950.0	0.02855805243445693	0.19382022471910113	0.07256554307116105	0.11563670411985019	38.53323970037453	0.09261020147182603	1	COMPLETE
2	0.19662921348314608	2020-04-10 20:37:54.332853	2020-04-10 20:39:04.306971	256	2	128	0.07164189787369961	0.8028537528493445	0.02902621722846442	0.19662921348314608	0.07069288389513109	0.11095505617977527	38.75561797752809	0.09213501826495392	0.02902621722846442	0.19662921348314608	0.07069288389513109	0.11095505617977527	38.75514981273408	0.09213520456027952	3401147727	700.0	0.02902621722846442	0.19662921348314608	0.07069288389513109	0.11095505617977527	38.7560861423221	0.09213483563950682	2	COMPLETE
3	0.08333333333333333	2020-04-10 20:39:04.333936	2020-04-10 20:39:18.280155	64	2	128	0.9328531834998408	1.0449811314094868	0.0056179775280898875	0.08333333333333333	0.02855805243445693	0.04868913857677903	50.45973782771536	0.04725639374029199	0.0056179775280898875	0.08333333333333333	0.02855805243445693	0.04868913857677903	50.45973782771536	0.04725639374029199	1958593321	150.0	0.0056179775280898875	0.08333333333333333	0.02855805243445693	0.04868913857677903	50.45973782771536	0.04725639374029199	3	COMPLETE
4	0.5201310861423221	2020-04-10 20:39:18.305281	2020-04-10 20:40:17.205939	64	1	256	0.03294907875824646	0.4229361332729738	0.149812734082397	0.5201310861423221	0.31273408239700373	0.4044943820224719	20.538857677902623	0.27551890566564513	0.149812734082397	0.5201310861423221	0.31273408239700373	0.4044943820224719	20.538857677902623	0.27551890566564513	3641529654	650.0	0.149812734082397	0.5201310861423221	0.31273408239700373	0.4044943820224719	20.538857677902623	0.27551890566564513	4	COMPLETE
5	0.09035580524344569	2020-04-10 20:40:17.238525	2020-04-10 20:40:25.914339	128	2	512	0.5709147970661809	1.0345701850437967	0.0	0.09035580524344569	0.023876404494382022	0.04728464419475655	49.926029962546814	0.04342039793414741	0.0	0.09035580524344569	0.023876404494382022	0.04728464419475655	49.926029962546814	0.04342039793414741	4130646186	150.0	0.0	0.09035580524344569	0.023876404494382022	0.04728464419475655	49.926029962546814	0.04342039793414741	5	COMPLETE
6	0.14794007490636704	2020-04-10 20:40:25.940926	2020-04-10 20:41:08.232531	64	2	256	0.024039540188111826	0.8635892216403959	0.012172284644194757	0.14794007490636704	0.04588014981273408	0.07162921348314606	41.640917602996254	0.06678485974497392	0.012172284644194757	0.14794007490636704	0.04588014981273408	0.07162921348314606	41.640917602996254	0.06678485974497392	1101391926	550.0	0.012172284644194757	0.14794007490636704	0.04588014981273408	0.07162921348314606	41.640917602996254	0.06678485974497392	6	COMPLETE
7	0.20692883895131087	2020-04-10 20:41:08.254242	2020-04-10 20:42:34.130281	256	2	128	0.08710181824839437	0.7870312424216155	0.03698501872659176	0.20692883895131087	0.08567415730337079	0.1254681647940075	37.993445692883896	0.1018149742141763	0.03698501872659176	0.20692883895131087	0.08567415730337079	0.1254681647940075	37.993445692883896	0.1018149742141763	3133544642	850.0	0.03698501872659176	0.20692883895131087	0.08567415730337079	0.1254681647940075	37.993445692883896	0.1018149742141763	7	COMPLETE
8	0.6352996254681648	2020-04-10 20:42:34.180474	2020-04-10 20:43:35.012343	256	1	256	0.032042138604070396	0.3067405866589816	0.1793071161048689	0.6352996254681648	0.39279026217228463	0.49157303370786515	14.947097378277153	0.3309244141759975	0.1793071161048689	0.6352996254681648	0.39279026217228463	0.49157303370786515	14.947097378277153	0.3309244141759975	2920144978	800.0	0.1793071161048689	0.6352996254681648	0.39279026217228463	0.49157303370786515	14.947097378277153	0.3309244141759975	8	COMPLETE
9	0.08099250936329588	2020-04-10 20:43:35.052789	2020-04-10 20:43:44.412054	128	1	512	0.045747617175518285	1.0498749878386573	0.0	0.08099250936329588	0.015917602996254682	0.03745318352059925	50.63951310861423	0.04031625108293179	0.0	0.08099250936329588	0.015917602996254682	0.03745318352059925	50.63951310861423	0.04031625108293179	4103395148	150.0	0.0	0.08099250936329588	0.015917602996254682	0.03745318352059925	50.63951310861423	0.04031625108293179	9	COMPLETE
