number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0007702841492639507	2020-03-04 21:44:35.970304	2020-03-04 22:02:11.526317	64	79	0.002443473195709398	256	0.9998841587401646	5.705808513066301e-05	0.0007702841492639507	0.00014264521282665753	0.00034234851078397807	7145.15235935182	0.000724465958366351	5.705808513066301e-05	0.0007702841492639507	0.00014264521282665753	0.00034234851078397807	7145.1522024420865	0.0007244659849739063	4256608691	150	5.705808513066301e-05	0.0007702841492639507	0.00014264521282665753	0.00034234851078397807	7145.152516261554	0.0007244659317761503	0	COMPLETE
1	0.0009414584046559398	2020-03-04 22:02:11.575676	2020-03-04 22:31:01.678178	64	25	0.09314658046617584	128	0.99382623248104	0.00017117425539198904	0.0009414584046559398	0.00034234851078397807	0.0004564646810453041	7101.0751027045535	0.0008400382779167547	0.00017117425539198904	0.0009414584046559398	0.00034234851078397807	0.0004564646810453041	7101.0749457948195	0.0008400384261343439	3784276305	150	0.00017117425539198904	0.0009414584046559398	0.00034234851078397807	0.0004564646810453041	7101.0752596142875	0.0008400381301261692	1	COMPLETE
2	0.0005705808513066301	2020-03-04 22:31:01.725229	2020-03-04 22:48:19.587959	64	67	0.0020245881850748737	256	1.0028200312443807	2.8529042565331506e-05	0.0005705808513066301	0.00011411617026132602	0.00022823234052265205	7165.409420289855	0.0006493158294085207	2.8529042565331506e-05	0.0005705808513066301	0.00011411617026132602	0.00022823234052265205	7165.409306173685	0.000649315833558976	2475771742	150	2.8529042565331506e-05	0.0005705808513066301	0.00011411617026132602	0.00022823234052265205	7165.409534406025	0.0006493158252592713	2	COMPLETE
3	0.0008273422343946138	2020-03-04 22:48:19.622099	2020-03-04 23:06:12.204364	64	88	0.0011192285920606046	256	0.9960219161107964	0.00011411617026132602	0.0008273422343946138	0.00019970329795732054	0.00034234851078397807	7115.490742325687	0.0007619742803617001	0.00011411617026132602	0.0008273422343946138	0.00019970329795732054	0.00034234851078397807	7115.490642474038	0.0007619742871568406	876344354	150	0.00011411617026132602	0.0008273422343946138	0.00019970329795732054	0.00034234851078397807	7115.490842177336	0.0007619742735701202	3	COMPLETE
4	0.0006561679790026247	2020-03-04 23:06:12.236643	2020-03-04 23:25:14.387772	256	22	0.07478189920526584	256	1.003566325346919	0.00022823234052265205	0.0006561679790026247	0.0002567613830879836	0.00028529042565331506	7169.188705352049	0.0008559402867682509	0.00022823234052265205	0.0006561679790026247	0.0002567613830879836	0.00028529042565331506	7169.1886055004	0.0008559402913501008	534839782	150	0.00022823234052265205	0.0006561679790026247	0.0002567613830879836	0.00028529042565331506	7169.1888052036975	0.0008559402821877615	4	COMPLETE
5	0.0012838069154399178	2020-03-04 23:25:14.424409	2020-03-04 23:43:05.756294	256	5	0.012591193845754222	256	0.9897321621155403	0.00017117425539198904	0.0012838069154399178	0.0004564646810453041	0.0005991098938719617	7071.553705922629	0.0009259557058772446	0.00017117425539198904	0.0012838069154399178	0.0004564646810453041	0.0005991098938719617	7071.553577541938	0.0009259557270651845	3720594665	150	0.00017117425539198904	0.0012838069154399178	0.0004564646810453041	0.0005991098938719617	7071.55383430332	0.0009259556847071962	5	COMPLETE
6	0.0007132260641332877	2020-03-04 23:43:05.809260	2020-03-05 00:10:41.669686	256	77	0.004091907529472677	256	1.002358816235018	8.558712769599452e-05	0.0007132260641332877	0.00017117425539198904	0.00034234851078397807	7160.794034577199	0.0007042534482470762	8.558712769599452e-05	0.0007132260641332877	0.00017117425539198904	0.00034234851078397807	7160.793934725551	0.0007042535405610529	2178126107	150	8.558712769599452e-05	0.0007132260641332877	0.00017117425539198904	0.00034234851078397807	7160.794134428848	0.0007042533561002614	6	COMPLETE
7	0.0005991098938719617	2020-03-05 00:10:41.705141	2020-03-05 00:22:54.395558	64	73	0.0853016195165219	512	1.006577655086183	2.8529042565331506e-05	0.0005991098938719617	0.00022823234052265205	0.0003138194682186466	7191.799455095287	0.000652756463861404	2.8529042565331506e-05	0.0005991098938719617	0.00022823234052265205	0.0003138194682186466	7191.799383772681	0.0006527564649990314	2583166447	150	2.8529042565331506e-05	0.0005991098938719617	0.00022823234052265205	0.0003138194682186466	7191.7995264178935	0.000652756462723966	7	COMPLETE
8	0.0005991098938719617	2020-03-05 00:22:54.457442	2020-03-05 00:35:49.802119	64	91	0.029822455189826555	512	0.9986513280959907	5.705808513066301e-05	0.0005991098938719617	0.00019970329795732054	0.00034234851078397807	7135.870278443455	0.0006953033831919812	5.705808513066301e-05	0.0005991098938719617	0.00019970329795732054	0.00034234851078397807	7135.870164327285	0.0006953033956991204	1130937355	150	5.705808513066301e-05	0.0005991098938719617	0.00019970329795732054	0.00034234851078397807	7135.8703925596255	0.0006953033706929078	8	COMPLETE
9	0.0008558712769599452	2020-03-05 00:35:49.844314	2020-03-05 00:48:53.770036	64	95	0.0036262692447588886	512	1.0026689630797092	0.00014264521282665753	0.0008558712769599452	0.0003708775533493096	0.0005991098938719617	7164.021995891818	0.0008230216725366384	0.00014264521282665753	0.0008558712769599452	0.0003708775533493096	0.0005991098938719617	7164.021853246605	0.0008230216905536371	2525408829	150	0.00014264521282665753	0.0008558712769599452	0.0003708775533493096	0.0005991098938719617	7164.0221385370305	0.000823021654528892	9	COMPLETE
