number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.5093838526912181	2020-05-07 04:26:48.010357	2020-05-07 06:06:05.351007	0.16655296736519595	0.23662327466054647	0.3986421439899943	64	64	0.006097148110698481	256	0.07344351372081577	0.16707348432393723	0.4114730878186969	0.5093838526912181	0.465828611898017	0.4847733711048159	3386.597114022663	0.44808714987821013	0.4118271954674221	0.5093838526912181	0.465828611898017	0.4847733711048159	3386.574185552408	0.44823847393892896	4100938221	450	0.4114730878186969	0.5093838526912181	0.465828611898017	0.4847733711048159	3386.620042492918	0.4480250331816337	0	COMPLETE
1	0.5146954674220963	2020-05-07 06:06:05.395774	2020-05-07 10:54:26.613268	0.279229477337749	0.4638626173723217	0.20768520850487754	128	128	0.00196363039037731	256	0.0016140106231435493	0.19185762257291536	0.42546033994334276	0.5146954674220963	0.476628895184136	0.49097025495750707	3889.1858179886685	0.459203667101931	0.42546033994334276	0.5146954674220963	0.476628895184136	0.49097025495750707	3889.185729461756	0.45920366710332317	699584401	750	0.42546033994334276	0.5146954674220963	0.476628895184136	0.49097025495750707	3889.185906515581	0.45920366710053895	1	COMPLETE
2	0.012924929178470254	2020-05-07 10:54:26.663073	2020-05-07 11:46:09.291373	0.4543466018927722	0.3869032314172344	0.3681164717760632	64	128	0.03539392173860044	256	0.07411871331760424	0.8467880036168427	0.0030099150141643057	0.012924929178470254	0.0056657223796034	0.008321529745042492	17167.808073654393	0.006693904372964623	0.0030099150141643057	0.012924929178470254	0.0056657223796034	0.008321529745042492	17167.78133852691	0.006693908411081242	1993971634	250	0.0030099150141643057	0.012924929178470254	0.0056657223796034	0.008321529745042492	17167.83480878187	0.006693900478176486	2	COMPLETE
3	0.10941926345609065	2020-05-07 11:46:09.328206	2020-05-07 12:47:21.073864	0.1794294828454116	0.45545745651140207	0.4902519161718377	64	64	0.03454252134073891	512	0.003109764741267157	0.2540856054694283	0.044440509915014165	0.10941926345609065	0.0679886685552408	0.08286118980169972	5150.769564447592	0.06724842440865589	0.044440509915014165	0.10941926345609065	0.0679886685552408	0.08286118980169972	5150.752301699717	0.0672488279231021	1959227445	300	0.044440509915014165	0.10941926345609065	0.0679886685552408	0.08286118980169972	5150.786827195468	0.06724804501438116	3	COMPLETE
4	0.4794617563739377	2020-05-07 12:47:21.106563	2020-05-07 19:58:21.917911	0.24374583719712473	0.48037270247942265	0.31260808800060413	256	128	0.022732442155230258	256	0.00162485211055068	0.24560092579116552	0.3831444759206799	0.4794617563739377	0.4398016997167139	0.4598087818696884	4978.801168555241	0.41897062178065275	0.3831444759206799	0.4794617563739377	0.4398016997167139	0.4598087818696884	4978.800991501416	0.4189706217812989	3376378997	550	0.3831444759206799	0.4794617563739377	0.4398016997167139	0.4598087818696884	4978.801345609065	0.41897062178000666	4	COMPLETE
5	0.5155807365439093	2020-05-07 19:58:21.955273	2020-05-08 00:22:44.505669	0.11735929055730653	0.3102834181611185	0.49248760492673727	128	256	0.002415212658497207	256	0.0024663172392640634	0.19771707256063759	0.4231586402266289	0.5155807365439093	0.47556657223796034	0.49380311614730876	4007.909171388102	0.457135686295881	0.4231586402266289	0.5155807365439093	0.47556657223796034	0.49380311614730876	4007.908817280453	0.45713568630251533	1028228445	600	0.4231586402266289	0.5155807365439093	0.47556657223796034	0.49380311614730876	4007.9095254957506	0.45713568628924955	5	COMPLETE
6	0.4070467422096317	2020-05-08 00:22:44.621919	2020-05-08 02:48:56.235742	0.15907432681043676	0.41425372269514416	0.29115046655741933	128	128	0.015830611645529985	256	0.0744636073572405	0.21239199951914495	0.2669971671388102	0.4070467422096317	0.34277620396600567	0.37340651558073656	4305.541165014164	0.31651616612660494	0.2669971671388102	0.4070467422096317	0.34277620396600567	0.37340651558073656	4305.541076487252	0.31651616612883804	3090112939	400	0.2669971671388102	0.4070467422096317	0.34277620396600567	0.37340651558073656	4305.541253541077	0.31651616612437217	6	COMPLETE
7	0.49539660056657225	2020-05-08 02:48:56.276722	2020-05-08 04:56:20.639161	0.16352995392463832	0.3058871710735924	0.42556062591611854	64	256	0.006014993259581756	256	0.20671289924559447	0.15228187727254752	0.38048866855524077	0.49539660056657225	0.44812322946175637	0.4660056657223796	3086.82020184136	0.4235155925113309	0.380842776203966	0.49539660056657225	0.448300283286119	0.4660056657223796	3086.789128895184	0.42368381554436624	996597658	500	0.38048866855524077	0.49539660056657225	0.44812322946175637	0.4660056657223796	3086.851274787535	0.42342409304805656	7	COMPLETE
