number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
20	TrialState.COMPLETE	0.0009737960339943342	2019-12-30 18:43:40.633113	2019-12-30 18:47:57.317390	150.0	2	71.0	0.001353867573983419	1800.0	1.0018484933492886	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	20310.758896954674	0.000975809237686688	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	20310.739686614732	0.0009758094721883012	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	20310.778107294616	0.0009758090033061695	20	0.0008852691218130312	0.0009442870632672333						
21	TrialState.COMPLETE	0.0008852691218130312	2019-12-30 18:47:57.318418	2019-12-30 18:53:27.319470	350.0	2	11.0	0.003405467342252745	1000.0	0.9818977012321045	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19906.20266023371	0.000967136016313175	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19906.172361898018	0.0009671368452722745	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19906.232958569406	0.0009671351890236602	21	0.0008852691218130312	0.0008852691218130312						
22	TrialState.COMPLETE	0.0009737960339943342	2019-12-30 18:53:27.320493	2019-12-30 18:57:25.095488	50.0	1	41.0	0.0014073804178715659	1400.0	1.0118100492793982	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.0008852691218130312	20512.46795325779	0.0009617678552424292	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.0008852691218130312	20512.459543201134	0.0009617679430377466	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.0008852691218130312	20512.476363314447	0.0009617677674846916	22	0.0010623229461756375	0.0010033050047214354						
23	TrialState.COMPLETE	0.0008852691218130312	2019-12-30 18:57:25.096357	2019-12-30 19:02:51.393357	350.0	1	31.0	0.0026279333562427174	1300.0	0.9815824272372999	0.000708215297450425	0.0008852691218130312	0.0008410056657223796	0.0008852691218130312	19899.65715740085	0.0010403461463213174	0.000708215297450425	0.0008852691218130312	0.0008410056657223796	0.0008852691218130312	19899.640669263455	0.0010403463384365643	0.000708215297450425	0.0008852691218130312	0.0008410056657223796	0.0008852691218130312	19899.673645538245	0.001040345954286414	23	0.0008852691218130312	0.0008852691218130312						
24	TrialState.COMPLETE	0.0013279036827195468	2019-12-30 19:02:51.394460	2019-12-30 19:06:52.552497	150.0	1	11.0	0.0024128087017914472	1900.0	0.9853700303779336	0.000708215297450425	0.0013279036827195468	0.000796742209631728	0.0009737960339943342	19976.609308604817	0.0010817828872977287	0.000708215297450425	0.0013279036827195468	0.000796742209631728	0.0009737960339943342	19976.59870750708	0.0010817830224856843	0.000708215297450425	0.0013279036827195468	0.000796742209631728	0.0009737960339943342	19976.61990970255	0.0010817827521709298	24	0.0012393767705382436	0.0012983947119924457						
25	TrialState.COMPLETE	0.000708215297450425	2019-12-30 19:06:52.553495	2019-12-30 19:12:57.651220	350.0	1	91.0	0.004566889296588753	1900.0	0.9952463569633986	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20176.625	0.0008819276506929998	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20176.608135623228	0.0008819280622516957	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20176.641864376772	0.000881927239591413	25	0.000708215297450425	0.000708215297450425						
26	TrialState.COMPLETE	0.0012393767705382436	2019-12-30 19:12:57.652006	2019-12-30 19:16:51.486474	50.0	1	11.0	0.01726134393493016	1300.0	1.0079154883776398	0.000708215297450425	0.0012393767705382436	0.0010180594900849858	0.0011508498583569404	20433.949406869688	0.001077319341438788	0.000708215297450425	0.0012393767705382436	0.0010180594900849858	0.0011508498583569404	20433.942236189803	0.0010773194648062586	0.000708215297450425	0.0012393767705382436	0.0010180594900849858	0.0011508498583569404	20433.956577549576	0.0010773192182040627	26	0.0008852691218130312	0.0011213408876298394						
27	TrialState.COMPLETE	0.0009295325779036828	2019-12-30 19:16:51.487470	2019-12-30 19:22:49.244771	350.0	2	81.0	0.001088294043712902	500.0	1.0048333234438453	0.000708215297450425	0.0009295325779036828	0.000708215297450425	0.000708215297450425	20371.390691395183	0.0009746729902990036	0.000708215297450425	0.0009295325779036828	0.000708215297450425	0.000708215297450425	20371.361588172804	0.0009746734542900389	0.000708215297450425	0.0009295325779036828	0.000708215297450425	0.000708215297450425	20371.419794617563	0.0009746725266038125	27	0.0009737960339943342	0.0009442870632672333						
28	TrialState.COMPLETE	0.0013279036827195468	2019-12-30 19:22:49.245743	2019-12-30 19:26:57.206157	150.0	1	81.0	0.0010411707851488915	1200.0	0.9913909988130046	0.000708215297450425	0.0013279036827195468	0.0008852691218130312	0.0010623229461756375	20098.787734596317	0.0010841558328563749	0.000708215297450425	0.0013279036827195468	0.0008852691218130312	0.0010623229461756375	20098.77527443343	0.0010841559398306032	0.000708215297450425	0.0013279036827195468	0.0008852691218130312	0.0010623229461756375	20098.800194759206	0.001084155725915801	28	0.0012393767705382436	0.0012983947119924457						
29	TrialState.COMPLETE	0.0003098441926345609	2019-12-30 19:26:57.207163	2019-12-30 19:31:05.945260	50.0	2	81.0	0.0028122647956760755	900.0	1.0042827988456615	0.00017705382436260624	0.0003098441926345609	0.0002213172804532578	0.0002213172804532578	20360.101850212464	0.000442092064161349	0.00017705382436260624	0.0003098441926345609	0.0002213172804532578	0.0002213172804532578	20360.090031869688	0.0004420922822327148	0.00017705382436260624	0.0003098441926345609	0.0002213172804532578	0.0002213172804532578	20360.11366855524	0.00044209184626770335	29	0.0004426345609065156	0.0003541076487252125						
30	TrialState.COMPLETE	0.0009737960339943342	2019-12-30 19:31:05.946253	2019-12-30 19:37:55.346739	450.0	1	71.0	0.0017993349334957903	1600.0	1.0042199812512236	0.000708215297450425	0.0009737960339943342	0.0009737960339943342	0.0009737960339943342	20359.04371016289	0.001029639379470702	0.000708215297450425	0.0009737960339943342	0.0009737960339943342	0.0009737960339943342	20359.02695644476	0.00102964042575022	0.000708215297450425	0.0009737960339943342	0.0009737960339943342	0.0009737960339943342	20359.06046388102	0.0010296383366261868	30	0.0008852691218130312	0.0009442870632672333						
31	TrialState.COMPLETE	0.000796742209631728	2019-12-30 19:37:55.347748	2019-12-30 19:42:11.575953	150.0	2	41.0	0.006564436162504684	1800.0	0.9981281990073152	0.0004426345609065156	0.000796742209631728	0.0004426345609065156	0.0004426345609065156	20235.012659348442	0.0007125953001498907	0.0004426345609065156	0.000796742209631728	0.0004426345609065156	0.0004426345609065156	20234.99128009915	0.000712595745098611	0.0004426345609065156	0.000796742209631728	0.0004426345609065156	0.0004426345609065156	20235.034038597732	0.0007125948557496347	31	0.0008852691218130312	0.0008262511803588291						
32	TrialState.COMPLETE	0.0009737960339943342	2019-12-30 19:42:11.576768	2019-12-30 19:47:41.148506	350.0	2	21.0	0.016386825578089532	1600.0	0.9774918832667794	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.0008410056657223796	19817.037889518415	0.0009917720205216707	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.0008410056657223796	19817.002080382437	0.00099177267961316	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.0008410056657223796	19817.073698654393	0.0009917713618611615	32	0.0008852691218130312	0.0009442870632672333						
33	TrialState.COMPLETE	0.0012393767705382436	2019-12-30 19:47:41.149498	2019-12-30 19:54:14.677913	450.0	2	51.0	0.007033624914098274	600.0	1.0039445242773761	0.000708215297450425	0.0012393767705382436	0.0007524787535410764	0.0008410056657223796	20353.59996901558	0.0010126756753498257	0.000708215297450425	0.0012393767705382436	0.0007524787535410764	0.0008410056657223796	20353.565509915014	0.0010126767865636856	0.000708215297450425	0.0012393767705382436	0.0007524787535410764	0.0008410056657223796	20353.634428116147	0.0010126745654258508	33	0.0012393767705382436	0.0012393767705382436						
34	TrialState.COMPLETE	0.00141643059490085	2019-12-30 19:54:14.678789	2019-12-30 19:59:05.558522	250.0	1	81.0	0.008950778023132515	1600.0	0.9717594085216495	0.000708215297450425	0.00141643059490085	0.0009295325779036828	0.0012836402266288953	19700.80251859065	0.0011388783555799841	0.000708215297450425	0.00141643059490085	0.0009295325779036828	0.0012836402266288953	19700.78532223796	0.0011388788281555778	0.000708215297450425	0.00141643059490085	0.0009295325779036828	0.0012836402266288953	19700.819714943344	0.0011388778835279387	34	0.0010623229461756375	0.0012983947119924457						
35	TrialState.COMPLETE	0.000708215297450425	2019-12-30 19:59:05.559342	2019-12-30 20:06:06.145295	450.0	2	81.0	0.010579754691250458	1800.0	0.9935841060069397	0.0006196883852691218	0.000708215297450425	0.000708215297450425	0.000708215297450425	20143.12557542493	0.0008543316752520505	0.0006196883852691218	0.000708215297450425	0.000708215297450425	0.000708215297450425	20143.077283994335	0.0008543325601596443	0.0006196883852691218	0.000708215297450425	0.000708215297450425	0.000708215297450425	20143.173866855523	0.0008543307913542646	35	0.000708215297450425	0.000708215297450425						
36	TrialState.COMPLETE	0.0003098441926345609	2019-12-30 20:06:06.146273	2019-12-30 20:10:10.753921	50.0	2	21.0	0.003247685383116949	1000.0	1.0076784509833525	0.0003098441926345609	0.0003098441926345609	0.0003098441926345609	0.0003098441926345609	20429.32234861898	0.0005296469297816234	0.0003098441926345609	0.0003098441926345609	0.0003098441926345609	0.0003098441926345609	20429.31059667139	0.0005296471425067046	0.0003098441926345609	0.0003098441926345609	0.0003098441926345609	0.0003098441926345609	20429.33410056657	0.0005296467172198437	36	0.0004426345609065156	0.0003541076487252125						
37	TrialState.COMPLETE	0.0018148016997167138	2019-12-30 20:10:10.754940	2019-12-30 20:14:09.289911	50.0	1	51.0	0.01628201610809793	700.0	0.9753112282411271	0.000708215297450425	0.0018148016997167138	0.001106586402266289	0.0012393767705382436	19772.797804532576	0.0012094893111188611	0.000708215297450425	0.0018148016997167138	0.001106586402266289	0.0012393767705382436	19772.79050106232	0.0012094895294958719	0.000708215297450425	0.0018148016997167138	0.001106586402266289	0.0012393767705382436	19772.805108002834	0.0012094890930229062	37	0.0015049575070821529	0.0017115203021718602						
38	TrialState.COMPLETE	0.0008852691218130312	2019-12-30 20:14:09.290928	2019-12-30 20:19:56.724442	350.0	2	61.0	0.002486318415630587	1400.0	1.0035025890404388	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20344.682210516996	0.0009153193952110488	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20344.650849858357	0.0009153199367278289	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20344.71357117564	0.0009153188541155757	38	0.0008852691218130312	0.0008852691218130312						
39	TrialState.COMPLETE	0.0020361189801699716	2019-12-30 20:19:56.725445	2019-12-30 20:23:51.279861	150.0	1	11.0	0.0057238740073112795	600.0	0.9595802125403323	0.000708215297450425	0.0020361189801699716	0.0015049575070821529	0.001903328611898017	19453.71728930595	0.0014232094996183193	0.000708215297450425	0.0020361189801699716	0.0015049575070821529	0.001903328611898017	19453.70799398017	0.00142320964241381	0.000708215297450425	0.0020361189801699716	0.0015049575070821529	0.001903328611898017	19453.726584631728	0.0014232093568763355	39	0.0012393767705382436	0.0017705382436260624						
40	TrialState.COMPLETE	0.0008852691218130312	2019-12-30 20:23:51.280855	2019-12-30 20:28:35.343472	250.0	2	21.0	0.001138753028678595	1200.0	1.0089510778592568	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20454.403107294616	0.0009557279132880943	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20454.377523016996	0.000955728390825626	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20454.428691572237	0.0009557274363734561	40	0.0008852691218130312	0.0008852691218130312						
41	TrialState.COMPLETE	0.006137865911237016	2019-12-30 20:28:35.344440	2019-12-30 20:39:28.811638	450.0	2	1.0	0.010373110955801259	1400.0	0.9761624167536708	0.000708215297450425	0.006137865911237016	0.004721435316336166	0.005311614730878187	19789.916799457034	0.0031632588130368314	0.000708215297450425	0.006137865911237016	0.004721435316336166	0.005311614730878187	19789.894298866857	0.0031632607762152403	0.000708215297450425	0.006137865911237016	0.004721435316336166	0.005311614730878187	19789.939300047216	0.003163256863369539	41			0.005046033994334277	0.0057011331444759205				
42	TrialState.COMPLETE	0.0005311614730878187	2019-12-30 20:39:28.812667	2019-12-30 20:43:29.167806	50.0	2	21.0	0.005547180217106586	700.0	1.0026864087633522	0.00017705382436260624	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	20327.468904922098	0.000479845062127882	0.00017705382436260624	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	20327.456134915014	0.00047984524504105777	0.00017705382436260624	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	20327.48167492918	0.00047984487929900415	42	0.000708215297450425	0.0005901794145420207						
43	TrialState.COMPLETE	0.0003541076487252125	2019-12-30 20:43:29.168797	2019-12-30 20:47:32.526033	50.0	2	71.0	0.023150582692457334	1200.0	0.9884803227331338	0.00017705382436260624	0.0003541076487252125	0.0002655807365439094	0.0003541076487252125	20039.602713349857	0.00040733153416229977	0.00017705382436260624	0.0003541076487252125	0.0002655807365439094	0.0003541076487252125	20039.585118626062	0.00040733167300774186	0.00017705382436260624	0.0003541076487252125	0.0002655807365439094	0.0003541076487252125	20039.620308073656	0.00040733139534553266	43	0.0005311614730878187	0.00041312559017941453						
44	TrialState.COMPLETE	0.005347025495750708	2019-12-30 20:47:32.526885	2019-12-30 20:55:58.216073	350.0	1	61.0	0.0568736638655714	800.0	0.9436875427119116	0.000708215297450425	0.005347025495750708	0.004461756373937677	0.004745042492917847	19131.079674220964	0.0029164763450640497	0.000708215297450425	0.005347025495750708	0.004461756373937677	0.004745042492917847	19131.061968838527	0.0029164765531212683	0.000708215297450425	0.005347025495750708	0.004461756373937677	0.004745042492917847	19131.097379603398	0.002916476137084357	44		0.004308309726156752	0.004957507082152974					
45	TrialState.COMPLETE	0.0008852691218130312	2019-12-30 20:55:58.217098	2019-12-30 21:02:14.125700	450.0	2	31.0	0.0018764914607527284	1100.0	1.0044031272216687	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20362.8821042847	0.000960615755916152	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20362.849061614732	0.0009606162115709234	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20362.915146954674	0.0009606153004935512	45	0.0008852691218130312	0.0008852691218130312						
46	TrialState.COMPLETE	0.0013721671388101982	2019-12-30 21:02:14.126548	2019-12-30 21:06:27.259510	150.0	2	11.0	0.004371986322121342	1500.0	0.9999679453388	0.000708215297450425	0.0013721671388101982	0.0008410056657223796	0.0011508498583569404	20272.650185906514	0.0010939519104407234	0.000708215297450425	0.0013721671388101982	0.0008410056657223796	0.0011508498583569404	20272.63137393768	0.0010939521857389633	0.000708215297450425	0.0013721671388101982	0.0008410056657223796	0.0011508498583569404	20272.668997875353	0.0010939516352801994	46	0.0013279036827195468	0.0013574126534466478						
