number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10580524344569288	2020-05-18 06:43:35.372524	2020-05-18 06:45:29.769955	0.4216313582245743	23.41655890987673	256	52	128	0.9066392062510946	0.0046816479400749065	0.10580524344569288	0.02153558052434457	0.04260299625468165	43.41690074906367	0.05040561638211941	0.0046816479400749065	0.10580524344569288	0.02153558052434457	0.04260299625468165	43.416666666666664	0.0504057945270182	3450952971	150.0	0.0046816479400749065	0.10580524344569288	0.02153558052434457	0.04260299625468165	43.41713483146067	0.05040544305194762	0	COMPLETE
1	0.8052434456928839	2020-05-18 06:45:29.788488	2020-05-18 06:49:44.948521	0.10742450984976819	12.735143719117932	128	1	512	0.15105014215642062	0.10159176029962547	0.8052434456928839	0.32162921348314605	0.5023408239700374	7.282771535580524	0.28845715172178	0.10159176029962547	0.8052434456928839	0.32162921348314605	0.5023408239700374	7.282771535580524	0.28845715172178	2926266848		0.10159176029962547	0.8052434456928839	0.32162921348314605	0.5023408239700374	7.282771535580524	0.28845715172178	1	COMPLETE
2	0.10627340823970037	2020-05-18 06:49:44.967174	2020-05-18 06:51:33.368754	0.8085655075551259	13.812972211612617	256	18	256	0.9234679533292501	0.007022471910112359	0.10627340823970037	0.02762172284644195	0.0449438202247191	44.14536516853933	0.05328444009258209	0.007022471910112359	0.10627340823970037	0.02762172284644195	0.0449438202247191	44.14513108614232	0.05328447307122355	2280690391	250.0	0.007022471910112359	0.10627340823970037	0.02762172284644195	0.0449438202247191	44.14559925093633	0.05328440750192466	2	COMPLETE
3	0.897003745318352	2020-05-18 06:51:33.381515	2020-05-18 07:06:26.660072	0.24270418882869801	14.311914622272637	64	89	128	0.11126588795365494	0.2247191011235955	0.897003745318352	0.5402621722846442	0.7130149812734082	5.365168539325842	0.4315417623660503	0.2247191011235955	0.897003745318352	0.5402621722846442	0.7130149812734082	5.365168539325842	0.4315417623660503	3870965470	850.0	0.2247191011235955	0.897003745318352	0.5402621722846442	0.7130149812734082	5.365168539325842	0.4315417623660503	3	COMPLETE
4	0.1549625468164794	2020-05-18 07:06:26.679031	2020-05-18 07:08:37.435716	0.4916402381514702	25.276033280277492	128	81	512	0.8438696252279793	0.018258426966292134	0.1549625468164794	0.04588014981273408	0.07677902621722846	40.41573033707865	0.07224870168422372	0.018258426966292134	0.1549625468164794	0.04588014981273408	0.07677902621722846	40.41573033707865	0.07224870168422372	2481272294	450.0	0.018258426966292134	0.1549625468164794	0.04588014981273408	0.07677902621722846	40.41573033707865	0.07224870168422372	4	COMPLETE
5	0.8651685393258427	2020-05-18 07:08:37.448148	2020-05-18 07:18:27.558969	0.18558918886360593	2.3463607105849453	64	91	256	0.12394817701404852	0.16573033707865167	0.8651685393258427	0.43820224719101125	0.6301498127340824	5.971441947565543	0.3659918663390623	0.16573033707865167	0.8651685393258427	0.43820224719101125	0.6301498127340824	5.971441947565543	0.3659918663390623	2496339176		0.16573033707865167	0.8651685393258427	0.43820224719101125	0.6301498127340824	5.971441947565543	0.3659918663390623	5	COMPLETE
6	0.8637640449438202	2020-05-18 07:18:27.569378	2020-05-18 07:27:03.272506	0.16075521223217148	14.870036401832602	128	8	256	0.12717822649383617	0.17462546816479402	0.8637640449438202	0.45880149812734083	0.625	6.129213483146067	0.3726801038965886	0.17462546816479402	0.8637640449438202	0.45880149812734083	0.625	6.129213483146067	0.3726801038965886	3525507377	1000.0	0.17462546816479402	0.8637640449438202	0.45880149812734083	0.625	6.129213483146067	0.3726801038965886	6	COMPLETE
7	0.8197565543071161	2020-05-18 07:27:03.284447	2020-05-18 07:31:36.744082	0.7382814904125649	11.728176490843726	64	2	512	0.13372278723461128	0.17228464419475656	0.8197565543071161	0.41245318352059923	0.5842696629213483	6.451310861423221	0.35709849660198156	0.17228464419475656	0.8197565543071161	0.41245318352059923	0.5842696629213483	6.451310861423221	0.35709849660198156	803611265		0.17228464419475656	0.8197565543071161	0.41245318352059923	0.5842696629213483	6.451310861423221	0.35709849660198156	7	COMPLETE
8	0.8417602996254682	2020-05-18 07:31:36.756516	2020-05-18 07:41:04.315900	0.38330966787141874	3.4156325733760635	128	77	256	0.13686330177496825	0.17134831460674158	0.8417602996254682	0.4396067415730337	0.6062734082397003	6.596441947565543	0.36435299802872984	0.17134831460674158	0.8417602996254682	0.4396067415730337	0.6062734082397003	6.596441947565543	0.36435299802872984	1682166614		0.17134831460674158	0.8417602996254682	0.4396067415730337	0.6062734082397003	6.596441947565543	0.36435299802872984	8	COMPLETE
9	0.1694756554307116	2020-05-18 07:41:04.327776	2020-05-18 07:43:24.679483	0.6135508724462442	13.939350704113467	64	88	512	0.784930432603384	0.018726591760299626	0.1694756554307116	0.05337078651685393	0.08614232209737828	37.61423220973783	0.07844496872550864	0.018726591760299626	0.1694756554307116	0.05337078651685393	0.08614232209737828	37.61423220973783	0.07844496872550864	1196995500	500.0	0.018726591760299626	0.1694756554307116	0.05337078651685393	0.08614232209737828	37.61423220973783	0.07844496872550864	9	COMPLETE
