number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9396067415730337	2020-05-13 11:25:34.427701	2020-05-13 11:45:15.994071	256	2	6	256	0.07623216572256013	0.41713483146067415	0.9396067415730337	0.7303370786516854	0.8412921348314607	3.6853932584269664	0.5974596584528613	0.41713483146067415	0.9396067415730337	0.7303370786516854	0.8412921348314607	3.6853932584269664	0.5974596584528613	583952244	850.0	0.41713483146067415	0.9396067415730337	0.7303370786516854	0.8412921348314607	3.6853932584269664	0.5974596584528613	0	COMPLETE
1	0.21863295880149813	2020-05-13 11:45:16.012733	2020-05-13 12:04:42.006982	64	2	66	256	0.6909641316247762	0.03417602996254682	0.21863295880149813	0.07724719101123595	0.12687265917602997	33.20365168539326	0.10174636604450323	0.03417602996254682	0.21863295880149813	0.07724719101123595	0.12687265917602997	33.20365168539326	0.10174636604450323	2658438986		0.03417602996254682	0.21863295880149813	0.07724719101123595	0.12687265917602997	33.20365168539326	0.10174636604450323	1	COMPLETE
2	0.9391385767790262	2020-05-13 12:04:42.019000	2020-05-13 12:10:16.275335	256	1	8	128	0.07811090297742367	0.3955992509363296	0.9391385767790262	0.7373595505617978	0.8436329588014981	3.7780898876404496	0.5880010511303018	0.3955992509363296	0.9391385767790262	0.7373595505617978	0.8436329588014981	3.7780898876404496	0.5880010511303018	1524645286	200.0	0.3955992509363296	0.9391385767790262	0.7373595505617978	0.8436329588014981	3.7780898876404496	0.5880010511303018	2	COMPLETE
3	0.2200374531835206	2020-05-13 12:10:16.287576	2020-05-13 12:21:56.995742	64	2	47	512	0.7211146916834854	0.033707865168539325	0.2200374531835206	0.07397003745318352	0.11844569288389513	34.68960674157304	0.09948090211313326	0.033707865168539325	0.2200374531835206	0.07397003745318352	0.11844569288389513	34.68960674157304	0.09948090211313326	2658604591		0.033707865168539325	0.2200374531835206	0.07397003745318352	0.11844569288389513	34.68960674157304	0.09948090211313326	3	COMPLETE
4	0.21301498127340823	2020-05-13 12:21:57.007793	2020-05-13 12:44:49.542461	128	2	37	512	0.6908955219766816	0.026685393258426966	0.21301498127340823	0.07397003745318352	0.1151685393258427	33.22659176029963	0.0956522564341758	0.026685393258426966	0.21301498127340823	0.07397003745318352	0.1151685393258427	33.22659176029963	0.0956522564341758	2548412255		0.026685393258426966	0.21301498127340823	0.07397003745318352	0.1151685393258427	33.22659176029963	0.0956522564341758	4	COMPLETE
5	0.9676966292134831	2020-05-13 12:44:49.552464	2020-05-13 13:37:00.453114	256	1	73	256	0.062496560480975814	0.5032771535580525	0.9676966292134831	0.8323970037453183	0.9138576779026217	3.0145131086142323	0.6788142715003354	0.5032771535580525	0.9676966292134831	0.8323970037453183	0.9138576779026217	3.0145131086142323	0.6788142715003354	2262723914	350.0	0.5032771535580525	0.9676966292134831	0.8323970037453183	0.9138576779026217	3.0145131086142323	0.6788142715003354	5	COMPLETE
6	0.9676966292134831	2020-05-13 13:37:00.471549	2020-05-13 14:45:07.048657	256	1	82	256	0.0611064831197806	0.49859550561797755	0.9676966292134831	0.8445692883895131	0.9161985018726592	2.943820224719101	0.6806460299605643	0.49859550561797755	0.9676966292134831	0.8445692883895131	0.9161985018726592	2.943820224719101	0.6806460299605643	3790529138	350.0	0.49859550561797755	0.9676966292134831	0.8445692883895131	0.9161985018726592	2.943820224719101	0.6806460299605643	6	COMPLETE
7	0.772003745318352	2020-05-13 14:45:07.060781	2020-05-13 14:53:01.022993	64	2	11	512	0.15905238165561988	0.1891385767790262	0.772003745318352	0.4353932584269663	0.5608614232209738	7.759831460674158	0.36459103504272633	0.1891385767790262	0.772003745318352	0.4353932584269663	0.5608614232209738	7.759831460674158	0.36459103504272633	2825413053		0.1891385767790262	0.772003745318352	0.4353932584269663	0.5608614232209738	7.759831460674158	0.36459103504272633	7	COMPLETE
8	0.1750936329588015	2020-05-13 14:53:01.035203	2020-05-13 15:00:48.740778	64	2	53	512	0.8130997128118429	0.027153558052434457	0.1750936329588015	0.0599250936329588	0.08848314606741572	39.12125468164794	0.0847246410905777	0.027153558052434457	0.1750936329588015	0.0599250936329588	0.08848314606741572	39.12125468164794	0.0847246410905777	3293818816	650.0	0.027153558052434457	0.1750936329588015	0.0599250936329588	0.08848314606741572	39.12125468164794	0.0847246410905777	8	COMPLETE
9	0.9648876404494382	2020-05-13 15:00:48.752906	2020-05-13 15:10:34.289066	128	1	40	512	0.06320783601330823	0.5023408239700374	0.9648876404494382	0.8258426966292135	0.9119850187265918	3.0500936329588013	0.6770706733258849	0.5023408239700374	0.9648876404494382	0.8258426966292135	0.9119850187265918	3.0500936329588013	0.6770706733258849	2642493121	450.0	0.5023408239700374	0.9648876404494382	0.8258426966292135	0.9119850187265918	3.0500936329588013	0.6770706733258849	9	COMPLETE
10	0.09363295880149813	2020-05-13 15:10:34.301221	2020-05-13 15:11:51.553380	64	2	49	512	1.0985720509241164	0.007958801498127341	0.09363295880149813	0.031835205992509365	0.04962546816479401	53.12289325842696	0.0492395856586725	0.007958801498127341	0.09363295880149813	0.031835205992509365	0.04962546816479401	53.122191011235955	0.04923970592378015	2717251741	150.0	0.007958801498127341	0.09363295880149813	0.031835205992509365	0.04962546816479401	53.12359550561798	0.049239466962452426	10	COMPLETE
11	0.2654494382022472	2020-05-13 15:11:51.565437	2020-05-13 15:31:23.861534	64	2	67	256	0.6202029305787526	0.06928838951310862	0.2654494382022472	0.12734082397003746	0.1797752808988764	29.846441947565545	0.142794989229767	0.06928838951310862	0.2654494382022472	0.12734082397003746	0.1797752808988764	29.846441947565545	0.142794989229767	3823018990		0.06928838951310862	0.2654494382022472	0.12734082397003746	0.1797752808988764	29.846441947565545	0.142794989229767	11	COMPLETE
12	0.9339887640449438	2020-05-13 15:31:23.871713	2020-05-13 15:36:42.525089	256	1	7	128	0.07985258562758928	0.4002808988764045	0.9339887640449438	0.727996254681648	0.8398876404494382	3.863295880149813	0.5882358275092139	0.4002808988764045	0.9339887640449438	0.727996254681648	0.8398876404494382	3.863295880149813	0.5882358275092139	4249511426	200.0	0.4002808988764045	0.9339887640449438	0.727996254681648	0.8398876404494382	3.863295880149813	0.5882358275092139	12	COMPLETE
