number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.11282771535580524	2020-03-16 23:46:47.815094	2020-03-16 23:48:43.492916	0.10216265446518323	26.918844964235234	4.439614775331794	0.03863359202726722	64	58	0.020140521608942343	128	0.9557288878585111	0.012172284644194757	0.11282771535580524	0.02949438202247191	0.050093632958801496	45.99110486891386	0.05608857956452234	0.012172284644194757	0.11282771535580524	0.02949438202247191	0.050093632958801496	45.99110486891386	0.05608857956452234	2507925669	200.0	0.012172284644194757	0.11282771535580524	0.02949438202247191	0.050093632958801496	45.99110486891386	0.05608857956452234	0	COMPLETE
1	0.11563670411985019	2020-03-16 23:48:43.510961	2020-03-16 23:49:20.749888	0.47823474018629875	1.2514652796499168	1.6708948532341363	0.07684030817243383	64	87	0.0587381742242565	512	0.9706555863394147	0.007958801498127341	0.11563670411985019	0.02949438202247191	0.056179775280898875	46.739700374531836	0.05465397877285741	0.007958801498127341	0.11563670411985019	0.02949438202247191	0.056179775280898875	46.739700374531836	0.05465397877285741	3856732187	200.0	0.007958801498127341	0.11563670411985019	0.02949438202247191	0.056179775280898875	46.739700374531836	0.05465397877285741	1	COMPLETE
2	0.11095505617977527	2020-03-16 23:49:20.767933	2020-03-16 23:51:16.930515	0.22480668664771786	2.396745185978588	8.629776541747994	0.019299706764063063	128	47	0.014403557720677558	128	0.9701241770321468	0.013108614232209739	0.11095505617977527	0.035580524344569285	0.0552434456928839	46.79307116104869	0.058143534945355076	0.013108614232209739	0.11095505617977527	0.035580524344569285	0.0552434456928839	46.79307116104869	0.058143534945355076	2481681102	200.0	0.013108614232209739	0.11095505617977527	0.035580524344569285	0.0552434456928839	46.79307116104869	0.058143534945355076	2	COMPLETE
3	0.10814606741573034	2020-03-16 23:51:16.942780	2020-03-16 23:51:59.756557	0.7657512479686364	12.289625774662818	2.9650707899906976	0.05008623518500313	64	29	0.001554268011145593	256	1.001310972706153	0.011704119850187267	0.10814606741573034	0.03464419475655431	0.05664794007490637	48.385299625468164	0.0558305279896885	0.011704119850187267	0.10814606741573034	0.03464419475655431	0.05664794007490637	48.385299625468164	0.0558305279896885	1024297972	150.0	0.011704119850187267	0.10814606741573034	0.03464419475655431	0.05664794007490637	48.385299625468164	0.0558305279896885	3	COMPLETE
4	0.10159176029962547	2020-03-16 23:51:59.768819	2020-03-16 23:53:19.998496	0.8694615780772977	26.84995979822538	1.249504005715763	0.012821622014340532	128	80	0.08309687893501788	128	0.9324467677748605	0.007958801498127341	0.10159176029962547	0.02902621722846442	0.05383895131086142	44.600421348314605	0.0535379866574692	0.007958801498127341	0.10159176029962547	0.02902621722846442	0.05383895131086142	44.600187265917604	0.05353805807849041	1268144724	150.0	0.007958801498127341	0.10159176029962547	0.02902621722846442	0.05383895131086142	44.60065543071161	0.053537916467844913	4	COMPLETE
5	0.10908239700374532	2020-03-16 23:53:20.010636	2020-03-16 23:53:45.157005	0.5297263333569945	23.823115343528507	9.849617596962535	0.01750716456728864	256	25	0.022454899463500197	512	0.9849356000114595	0.011235955056179775	0.10908239700374532	0.02902621722846442	0.05149812734082397	47.51451310861423	0.054786239235775	0.011235955056179775	0.10908239700374532	0.02902621722846442	0.05149812734082397	47.51451310861423	0.054786239235775	4203023586	150.0	0.011235955056179775	0.10908239700374532	0.02902621722846442	0.05149812734082397	47.51451310861423	0.054786239235775	5	COMPLETE
6	0.11189138576779026	2020-03-16 23:53:45.169147	2020-03-16 23:55:07.579963	0.2927386815788304	12.79075029371263	1.5547771640931112	0.06345496699721394	256	95	0.00156621016109136	128	0.9596863573387419	0.014044943820224719	0.11189138576779026	0.03838951310861423	0.05805243445692884	46.33426966292135	0.059735055037463104	0.014044943820224719	0.11189138576779026	0.03838951310861423	0.05805243445692884	46.33426966292135	0.059735055037463104	2079249180	150.0	0.014044943820224719	0.11189138576779026	0.03838951310861423	0.05805243445692884	46.33426966292135	0.059735055037463104	6	COMPLETE
7	0.10580524344569288	2020-03-16 23:55:07.592134	2020-03-16 23:56:47.577419	0.19052464772990224	20.746125436036657	1.7164472151231953	0.04437848563073902	128	4	0.004722282225492617	256	0.9928451165930134	0.011235955056179775	0.10580524344569288	0.02902621722846442	0.04681647940074907	47.84597378277154	0.053286683669028945	0.011235955056179775	0.10580524344569288	0.02902621722846442	0.04681647940074907	47.84597378277154	0.053286683669028945	1640660909	300.0	0.011235955056179775	0.10580524344569288	0.02902621722846442	0.04681647940074907	47.84597378277154	0.053286683669028945	7	COMPLETE
8	0.09784644194756555	2020-03-16 23:56:47.589767	2020-03-16 23:57:53.681958	0.22785487279636035	4.978392573011259	3.0249648636197506	0.03205773122502557	128	93	0.010422895593152308	256	0.9814219672628766	0.00749063670411985	0.09784644194756555	0.02762172284644195	0.04915730337078652	47.318820224719104	0.05062580191115281	0.00749063670411985	0.09784644194756555	0.02762172284644195	0.04915730337078652	47.318820224719104	0.05062580191115281	1997683235	200.0	0.00749063670411985	0.09784644194756555	0.02762172284644195	0.04915730337078652	47.318820224719104	0.05062580191115281	8	COMPLETE
9	0.11189138576779026	2020-03-16 23:57:53.694069	2020-03-16 23:59:36.131738	0.11273082339415123	1.6261306265812245	6.829242986362591	0.07270589572246348	256	21	0.003597553277184212	256	0.967751615920561	0.013576779026217229	0.11189138576779026	0.03745318352059925	0.060861423220973786	46.693820224719104	0.0597317053519564	0.013576779026217229	0.11189138576779026	0.03745318352059925	0.060861423220973786	46.693820224719104	0.0597317053519564	3724815391	300.0	0.013576779026217229	0.11189138576779026	0.03745318352059925	0.060861423220973786	46.693820224719104	0.0597317053519564	9	COMPLETE
