number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.2348796074403743	2020-02-29 16:36:23.918661	2020-02-29 16:59:03.714067	64	2	62	0.007296183933219858	256	0.08687368554438897	0.06016775077028415	0.2348796074403743	0.12823804633116512	0.1660675567727947	610.542536802465	0.11928310272738953	0.06016775077028415	0.2348796074403743	0.12823804633116512	0.16609608581536003	610.5417950473582	0.1192836593429462	2790586946	150	0.06016775077028415	0.2348796074403743	0.12823804633116512	0.1660675567727947	610.5432785575716	0.11928263423381737	0	COMPLETE
1	0.18683669976035605	2020-02-29 16:59:03.762515	2020-02-29 17:21:56.322109	256	2	39	0.07573419199560545	256	0.28639664659478303	0.06730001141161703	0.18683669976035605	0.11040739472783294	0.13731028186694055	2025.0336927992696	0.10729965010903812	0.06730001141161703	0.18683669976035605	0.11040739472783294	0.13731028186694055	2025.0324089923542	0.10729992881223445	2319161593	150	0.06730001141161703	0.18683669976035605	0.11040739472783294	0.13731028186694055	2025.0349766061852	0.10729940545193602	1	COMPLETE
2	0.0666438434326144	2020-02-29 17:21:56.355744	2020-02-29 18:13:22.974992	64	1	13	0.026982137249657947	128	0.6642428599167335	0.0055346342576743125	0.0666438434326144	0.03446308341892046	0.046217048955837045	4721.140134657081	0.027890370106794363	0.0055346342576743125	0.0666438434326144	0.03446308341892046	0.046217048955837045	4721.137966449846	0.027890371472342405	3480757914	200	0.0055346342576743125	0.0666438434326144	0.03446308341892046	0.046217048955837045	4721.142302864316	0.027890368747482557	2	COMPLETE
3	0.2541652402145384	2020-02-29 18:13:23.007056	2020-02-29 18:35:01.849427	128	1	10	0.001624748718277314	256	0.06839385178475699	0.08923884514435695	0.2541652402145384	0.15451329453383544	0.19171516603902772	477.74262524249684	0.14578421830868754	0.08923884514435695	0.2541652402145384	0.15451329453383544	0.19171516603902772	477.7424968618053	0.14578421988708892	606540043	150	0.08923884514435695	0.2541652402145384	0.15451329453383544	0.19171516603902772	477.7427536231884	0.14578421674139905	3	COMPLETE
4	0.2566472669177222	2020-02-29 18:35:01.897086	2020-02-29 18:50:12.537631	64	1	87	0.008585649573789636	512	0.06251163133338995	0.08572977290882118	0.2566472669177222	0.1534006618737875	0.19405454752938492	436.1095229944083	0.14418557373472154	0.08572977290882118	0.2566472669177222	0.1534006618737875	0.19405454752938492	436.10949446536574	0.1441855739466335	532344228	150	0.08572977290882118	0.2566472669177222	0.1534006618737875	0.19405454752938492	436.1095515234509	0.1441855735236169	4	COMPLETE
5	0.13431473239758074	2020-02-29 18:50:12.590297	2020-02-29 19:05:25.367288	128	1	42	0.018461865112549648	512	0.31167491536759045	0.032437521396781924	0.13431473239758074	0.0796816158849709	0.09759785461599908	2207.8027929932673	0.06970115555817306	0.032437521396781924	0.13431473239758074	0.0796816158849709	0.09759785461599908	2207.8022081478944	0.06970115688482346	2186099792	150	0.032437521396781924	0.13431473239758074	0.0796816158849709	0.09759785461599908	2207.80337783864	0.06970115424100419	5	COMPLETE
6	0.22192742211571378	2020-02-29 19:05:25.418402	2020-02-29 19:21:03.624160	128	2	62	0.03525227872327567	512	0.11759370230480794	0.06613032066643844	0.22192742211571378	0.12076343717904828	0.15534063676823007	826.7641931986763	0.11717114000616038	0.06613032066643844	0.22195595115827912	0.12076343717904828	0.15534063676823007	826.7632374757503	0.11717132608934094	3610879285	150	0.06613032066643844	0.22192742211571378	0.12076343717904828	0.15534063676823007	826.7651489216022	0.11717096858330425	6	COMPLETE
7	0.29404884172087187	2020-02-29 19:21:03.659376	2020-02-29 19:43:20.165433	64	1	42	0.003463717651892269	512	0.04838154157775777	0.09762638365856442	0.29404884172087187	0.17282893986077827	0.21716307200730345	333.7782294876184	0.16276569964462156	0.09762638365856442	0.29404884172087187	0.17282893986077827	0.21716307200730345	333.77812963596944	0.16276570049206956	3503465428	200	0.09762638365856442	0.29404884172087187	0.17282893986077827	0.21716307200730345	333.7783293392674	0.16276569880113056	7	COMPLETE
8	0.22218418349880178	2020-02-29 19:43:20.217288	2020-02-29 20:13:32.788390	64	2	73	0.019742872904983947	512	0.09306791126411612	0.062564190345772	0.22218418349880178	0.11337441515462741	0.15183156453269428	655.5075031381947	0.11349928873022114	0.062564190345772	0.22218418349880178	0.11340294419719274	0.15183156453269428	655.506761383088	0.1135067811036938	3036068952	250	0.062564190345772	0.22218418349880178	0.11337441515462741	0.15183156453269428	655.5082448933014	0.1134940934366649	8	COMPLETE
9	0.11194796302636084	2020-02-29 20:13:32.826598	2020-02-29 20:30:17.449173	256	1	68	0.015173993736805754	512	0.46701481671112083	0.015006276389364373	0.11194796302636084	0.06561679790026247	0.08373273992924797	3311.32517402716	0.050364912168323964	0.015006276389364373	0.11194796302636084	0.06561679790026247	0.08373273992924797	3311.324146981627	0.05036491518103939	1802884296	150	0.015006276389364373	0.11194796302636084	0.06561679790026247	0.08373273992924797	3311.326201072692	0.0503649091774952	9	COMPLETE
10	0.25667579596028756	2020-02-29 20:30:17.486864	2020-02-29 21:03:51.618768	256	1	77	0.003089799907488747	512	0.08120706957437814	0.0958861120620792	0.25667579596028756	0.16193084560082163	0.198105671573662	568.842448362433	0.15112005593125974	0.0958861120620792	0.25667579596028756	0.16193084560082163	0.198105671573662	568.8422629236563	0.1511200587859235	2873474302	250	0.0958861120620792	0.25667579596028756	0.16193084560082163	0.198105671573662	568.8426338012097	0.15112005311150914	10	COMPLETE
11	0.16929133858267717	2020-02-29 21:03:51.655158	2020-02-29 21:32:10.320684	64	2	3	0.04027642146048711	256	0.22115292920379478	0.06330594545247062	0.16929133858267717	0.10447335387424397	0.1280383430332078	1565.869693598083	0.09955723343608087	0.06330594545247062	0.16929133858267717	0.10447335387424397	0.1280383430332078	1565.869194339838	0.09955723356449818	1138929631	200	0.06330594545247062	0.16929133858267717	0.10447335387424397	0.1280383430332078	1565.8701928563278	0.09955723330777984	11	COMPLETE
12	0.16826429305032523	2020-02-29 21:32:10.357535	2020-02-29 22:05:20.253606	128	1	66	0.010623471026672425	256	0.19007950583816743	0.061080680132374755	0.16826429305032523	0.10387424398037202	0.12897980143786375	1340.8854131005364	0.09917779454655011	0.061080680132374755	0.16826429305032523	0.10387424398037202	0.12897980143786375	1340.8848853132488	0.09917790828655829	48540425	200	0.061080680132374755	0.16826429305032523	0.10387424398037202	0.12897980143786375	1340.8859408878238	0.09917769020669095	12	COMPLETE
13	0.20041652402145385	2020-02-29 22:05:20.291954	2020-02-29 23:16:24.724033	64	2	32	0.041683642491422514	128	0.210542984582754	0.062307428962684014	0.20041652402145385	0.1140020540910647	0.14481342006162273	1484.5637053520484	0.1085578035692391	0.062307428962684014	0.20041652402145385	0.1140020540910647	0.14481342006162273	1484.562878009814	0.10855782668753927	4207271393	250	0.062307428962684014	0.20041652402145385	0.1140020540910647	0.14481342006162273	1484.564532694283	0.10855778094383825	13	COMPLETE
