number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0002655807365439094	2020-01-10 00:16:04.907371	2020-01-10 00:26:04.535599	2.6851286783571666	250.0	1.0	0.0024205942467450513	0.07094166687895712	1400.0	0.9975504841873094	0.0	0.0002655807365439094	0.0	8.852691218130312e-05	20223.348087818697	0.00021075863161515928	0.0	0.0002655807365439094	0.0	8.852691218130312e-05	20223.347777974504	0.0002107586329444808	0.0	0.0002655807365439094	0.0	8.852691218130312e-05	20223.34839766289	0.00021075863028594436	9	0.0	0.00017705382436260624		
10	TrialState.COMPLETE	0.0	2020-01-10 00:26:04.536455	2020-01-10 00:43:21.586399	3.304617160065914	450.0	26.0	0.002370023730056642	0.013705745809939582	1000.0	0.9959926447343647	0.0	0.0	0.0	0.0	20191.94914128895	0.00020809524679667304	0.0	0.0	0.0	0.0	20191.949008498585	0.00020809529105295874	0.0	0.0	0.0	0.0	20191.94927407932	0.0002080952026023689	10	0.0	0.0		
11	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 00:43:21.587477	2020-01-10 00:51:44.465909	7.333120384191103	50.0	21.0	0.002181609144562185	0.07868176774942007	2000.0	1.0091540633958052	0.0	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20459.03802230878	0.0002414444603219628	0.0	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20459.037978045326	0.00024144446126879999	0.0	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20459.038066572237	0.00024144445937531668	11	8.852691218130312e-05	0.00011803588290840416		
12	TrialState.COMPLETE	0.0003541076487252125	2020-01-10 00:51:44.466888	2020-01-10 01:09:32.446020	8.482550246930554	450.0	31.0	0.04840924603451274	0.030698290475036635	1200.0	0.9929076625195372	0.0	0.0003541076487252125	0.0002213172804532578	0.0002213172804532578	20129.362517705384	0.00032019763878002257	0.0	0.0003541076487252125	0.0002213172804532578	0.0002213172804532578	20129.362340651558	0.00032019763988640925	0.0	0.0003541076487252125	0.0002213172804532578	0.0002213172804532578	20129.362694759206	0.0003201976376737823	12	0.00017705382436260624	0.0002950897072710104		
13	TrialState.COMPLETE	0.0004868980169971671	2020-01-10 01:09:32.447178	2020-01-10 01:29:09.951224	5.81104169115497	450.0	41.0	0.025976749374064023	0.06965651677412484	1100.0	1.0059956262791374	0.0	0.0004868980169971671	0.0001327903682719547	0.0002655807365439094	20394.78587553116	0.00030599929554929955	0.0	0.0004868980169971671	0.0001327903682719547	0.0002655807365439094	20394.785809135978	0.0003059992977721812	0.0	0.0004868980169971671	0.0001327903682719547	0.0002655807365439094	20394.785941926344	0.0003059992933270433	13	0.0004426345609065156	0.00047214353163361664		
14	TrialState.COMPLETE	0.0004868980169971671	2020-01-10 01:29:09.952077	2020-01-10 01:36:45.676555	3.3307279112074166	50.0	11.0	0.018587130417978957	0.011132479714882149	600.0	1.002036097148358	4.426345609065156e-05	0.0004868980169971671	0.00017705382436260624	0.0002655807365439094	20314.571928116147	0.00034191426920399484	4.426345609065156e-05	0.0004868980169971671	0.00017705382436260624	0.0002655807365439094	20314.57179532578	0.000341914270097039	4.426345609065156e-05	0.0004868980169971671	0.00017705382436260624	0.0002655807365439094	20314.572060906514	0.00034191426831108106	14	0.0004426345609065156	0.00047214353163361664		
15	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 01:36:45.677369	2020-01-10 01:53:04.506933	4.749561951957985	450.0	21.0	0.04358783242454923	0.07685210319512231	700.0	0.9943370122353613	4.426345609065156e-05	0.0002213172804532578	4.426345609065156e-05	0.0002213172804532578	20158.279855701134	0.0002950965387591332	4.426345609065156e-05	0.0002213172804532578	4.426345609065156e-05	0.0002213172804532578	20158.279700779036	0.00029509653937664535	4.426345609065156e-05	0.0002213172804532578	4.426345609065156e-05	0.0002213172804532578	20158.280010623228	0.0002950965381416697	15	0.0002655807365439094	0.00023607176581680832		
16	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 01:53:04.507917	2020-01-10 02:00:34.185538	7.725811591382434	50.0	6.0	0.012232261562836784	0.040819772005768876	500.0	1.0046929252860517	0.0	0.00017705382436260624	4.426345609065156e-05	0.0001327903682719547	20368.40990173513	0.00021298057770193258	0.0	0.00017705382436260624	4.426345609065156e-05	0.0001327903682719547	20368.409835339942	0.00021298057841511884	0.0	0.00017705382436260624	4.426345609065156e-05	0.0001327903682719547	20368.409968130312	0.0002129805769888459	16	0.00017705382436260624	0.00017705382436260624		
17	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 02:00:34.186425	2020-01-10 02:11:21.682226	2.882317049688068	250.0	11.0	0.0038360054122619593	0.03242960929358428	900.0	0.999717628759915	0.0	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20267.515647131728	0.000226347955187535	0.0	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20267.515580736545	0.0002263479576201544	0.0	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20267.51571352691	0.00022634795275567867	17	0.0002655807365439094	0.00023607176581680832		
18	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 02:11:21.683077	2020-01-10 02:21:59.942506	1.9349139874730088	250.0	6.0	0.004032429541174356	0.05039168334856155	1400.0	0.9939317740919745	0.0	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20150.319493626062	0.00024987790495369674	0.0	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20150.319228045326	0.0002498779087865077	0.0	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20150.3197592068	0.00024987790112171183	18	0.0002655807365439094	0.00023607176581680832		
19	TrialState.COMPLETE	4.426345609065156e-05	2020-01-10 02:21:59.943331	2020-01-10 02:31:04.220225	6.668487946297979	150.0	16.0	0.01242898260127249	0.02482758563092295	1900.0	1.0015307928565176	0.0	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20304.296830736545	0.00018601418945598868	0.0	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20304.296609419263	0.00018601423299181548	0.0	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20304.297052053826	0.00018601414597236923	19	8.852691218130312e-05	5.901794145420208e-05		
20	TrialState.COMPLETE	0.0002655807365439094	2020-01-10 02:31:04.221071	2020-01-10 02:40:21.944092	8.222555261040558	150.0	26.0	0.05995525850807403	0.06820650921311872	1100.0	0.9936550904539329	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20144.61935640935	0.00026322706967935847	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20144.61924575071	0.00026322707047896066	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20144.619467067987	0.00026322706887983916	20	0.0003541076487252125	0.0002950897072710104		
21	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 02:40:21.945147	2020-01-10 02:56:10.128720	6.2267308247239495	450.0	16.0	0.06067306420369128	0.050880723658925986	1200.0	0.9994313228543474	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	0.0001327903682719547	20261.7518148017	0.00028198454555221515	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	0.0001327903682719547	20261.75146069405	0.0002819849337398454	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	0.0001327903682719547	20261.75216890935	0.0002819841589572156	21	0.0002655807365439094	0.00017705382436260624		
22	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 02:56:10.129644	2020-01-10 03:07:17.244791	1.0259602808894444	250.0	6.0	0.00885123580992159	0.03922773956658514	1100.0	1.0001435146254796	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20276.275163774786	0.0002559331312893654	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20276.275008852692	0.00025593313408086215	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20276.275318696884	0.00025593312849851014	22	0.0002655807365439094	0.00017705382436260624		
23	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 03:07:17.245673	2020-01-10 03:19:09.236578	8.476704916354333	350.0	1.0	0.05046538624675485	0.08275758219334886	1500.0	0.988917862317241	0.0	0.0002213172804532578	8.852691218130312e-05	0.00017705382436260624	20048.59111632436	0.0002474042301120798	0.0	0.0002213172804532578	8.852691218130312e-05	0.00017705382436260624	20048.590872875353	0.00024740423063607963	0.0	0.0002213172804532578	8.852691218130312e-05	0.00017705382436260624	20048.59135977337	0.00024740422958811095	23	0.0002655807365439094	0.00023607176581680832		
24	TrialState.COMPLETE	0.0003098441926345609	2020-01-10 03:19:09.237604	2020-01-10 03:37:20.598379	9.583532154098041	450.0	31.0	0.002333784805742726	0.020565602205127993	600.0	0.9975102232947889	4.426345609065156e-05	0.0003098441926345609	8.852691218130312e-05	0.0001327903682719547	20222.94701664306	0.00030861636085076214	4.426345609065156e-05	0.0003098441926345609	8.852691218130312e-05	0.0001327903682719547	20222.94701664306	0.00030861636085076214	4.426345609065156e-05	0.0003098441926345609	8.852691218130312e-05	0.0001327903682719547	20222.94701664306	0.00030861636085076214	24	0.0004426345609065156	0.0003541076487252125		
25	TrialState.COMPLETE	0.000398371104815864	2020-01-10 03:37:20.599233	2020-01-10 03:56:27.096509	7.870301508287535	450.0	36.0	0.043196496166885846	0.026473513645956175	1300.0	1.0041950922677247	8.852691218130312e-05	0.000398371104815864	0.0001327903682719547	0.0001327903682719547	20358.347136154393	0.00037290896675758786	8.852691218130312e-05	0.000398371104815864	0.0001327903682719547	0.0001327903682719547	20358.34702549575	0.00037290896691676776	8.852691218130312e-05	0.000398371104815864	0.0001327903682719547	0.0001327903682719547	20358.34724681303	0.000372908966598414	25	0.0002655807365439094	0.0003541076487252125		
26	TrialState.COMPLETE	4.426345609065156e-05	2020-01-10 03:56:27.097338	2020-01-10 04:06:33.746625	9.694426597876587	150.0	36.0	0.0010242005905841366	0.024553875684430158	600.0	0.9959019375254643	0.0	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20190.12781072946	0.0002528469230284445	0.0	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20190.12770007082	0.0002528469241928248	0.0	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20190.127921388103	0.0002528469218642067	26	8.852691218130312e-05	5.901794145420208e-05		
27	TrialState.COMPLETE	0.0339943342776204	2020-01-10 04:06:33.747580	2020-01-10 04:28:14.985437	8.887655983261553	250.0	6.0	0.003710760609504781	0.010109694052761728	1300.0	0.538784243207872	0.005901794145420208	0.0339943342776204	0.01333805476864967	0.02044971671388102	10921.78122049103	0.017354892509651883	0.005901794145420208	0.0339943342776204	0.01333805476864967	0.02044971671388102	10921.781102455147	0.01735489251513672	0.005901794145420208	0.0339943342776204	0.01333805476864967	0.02044971671388102	10921.781338526913	0.017354892504169262	27			0.03665014164305949	0.035056657223796035
28	TrialState.COMPLETE	0.0003098441926345609	2020-01-10 04:28:14.986416	2020-01-10 04:41:40.611966	3.0642342111692646	250.0	46.0	0.039215716293442504	0.09727050907083934	1400.0	0.9913681596401818	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	8.852691218130312e-05	20098.293488845607	0.00031125187363163477	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	8.852691218130312e-05	20098.293333923513	0.0003112518758540425	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	8.852691218130312e-05	20098.293643767705	0.0003112518714095752	28	0.0004426345609065156	0.0003541076487252125		
29	TrialState.COMPLETE	0.0004426345609065156	2020-01-10 04:41:40.612900	2020-01-10 04:49:46.884917	6.154633340039287	50.0	6.0	0.00178955893398607	0.06991615448489504	1700.0	1.0002962572761716	0.0	0.0004426345609065156	8.852691218130312e-05	0.0002213172804532578	20279.23357825779	0.0002886843154016469	0.0	0.0004426345609065156	8.852691218130312e-05	0.0002213172804532578	20279.23335694051	0.000288684495944147	0.0	0.0004426345609065156	8.852691218130312e-05	0.0002213172804532578	20279.23379957507	0.0002886841353689279	29	0.00017705382436260624	0.0003541076487252125		
30	TrialState.COMPLETE	0.0004426345609065156	2020-01-10 04:49:46.885702	2020-01-10 05:00:50.601667	8.437755839184293	250.0	6.0	0.023330355072763025	0.028244380957206	700.0	0.999538021746054	8.852691218130312e-05	0.0004426345609065156	0.0002655807365439094	0.0003098441926345609	20263.812632790366	0.00039696337484631367	8.852691218130312e-05	0.0004426345609065156	0.0002655807365439094	0.0003098441926345609	20263.81241147309	0.00039696338043045413	8.852691218130312e-05	0.0004426345609065156	0.0002655807365439094	0.0003098441926345609	20263.812854107648	0.000396963369264482	30	0.00017705382436260624	0.0003541076487252125		
31	TrialState.COMPLETE	0.0002655807365439094	2020-01-10 05:00:50.602681	2020-01-10 05:14:15.034036	0.6593116069970508	350.0	11.0	0.0020001681279234016	0.01353340229342983	1300.0	1.0090975156666868	0.0	0.0002655807365439094	0.0	0.0	20457.761132259206	0.00022277992204688835	0.0	0.0002655807365439094	0.0	0.0	20457.760933073656	0.00022277992375068314	0.0	0.0002655807365439094	0.0	0.0	20457.76133144476	0.000222779920343335	31	0.00017705382436260624	0.00023607176581680832		
32	TrialState.COMPLETE	0.0004426345609065156	2020-01-10 05:14:15.035047	2020-01-10 05:34:56.721640	5.078022957508318	450.0	46.0	0.007864844537897823	0.012076677495777614	2000.0	0.990310259623812	0.00017705382436260624	0.0004426345609065156	0.0003098441926345609	0.000398371104815864	20076.77137924929	0.000507359220140084	0.00017705382436260624	0.0004426345609065156	0.0003098441926345609	0.000398371104815864	20076.771113668554	0.0005073592221298993	0.00017705382436260624	0.0004426345609065156	0.0003098441926345609	0.000398371104815864	20076.771644830027	0.000507359218150589	32	0.0003541076487252125	0.00041312559017941453		
33	TrialState.COMPLETE	0.0002655807365439094	2020-01-10 05:34:56.722636	2020-01-10 05:46:04.338809	3.4643731672577975	250.0	11.0	0.02390526544495656	0.01814136971960295	600.0	0.9782927748413517	0.0	0.0002655807365439094	0.0	4.426345609065156e-05	19833.240793201134	0.00027083986886767327	0.0	0.0002655807365439094	0.0	4.426345609065156e-05	19833.24070467422	0.00027083987075607053	0.0	0.0002655807365439094	0.0	4.426345609065156e-05	19833.240881728045	0.00027083986697965277	33	0.00017705382436260624	0.00023607176581680832		
34	TrialState.COMPLETE	0.0004426345609065156	2020-01-10 05:46:04.339564	2020-01-10 06:05:58.446170	7.272728415231592	450.0	41.0	0.013754813011265027	0.04226418446680722	1700.0	1.0041416072175882	0.0001327903682719547	0.0004426345609065156	0.0002213172804532578	0.0002213172804532578	20357.314823831446	0.0004236241157520613	0.0001327903682719547	0.0004426345609065156	0.0002213172804532578	0.0002213172804532578	20357.31475743626	0.00042362411581283886	0.0001327903682719547	0.0004426345609065156	0.0002213172804532578	0.0002213172804532578	20357.31489022663	0.00042362411569128565	34	0.00017705382436260624	0.0003541076487252125		
35	TrialState.COMPLETE	0.000398371104815864	2020-01-10 06:05:58.447167	2020-01-10 06:24:07.658692	6.725931983482099	450.0	31.0	0.0030628263479418384	0.020858646129527782	1900.0	1.0034780215301722	8.852691218130312e-05	0.000398371104815864	0.0001327903682719547	0.0001327903682719547	20343.87491147309	0.0003382867544542584	8.852691218130312e-05	0.000398371104815864	0.0001327903682719547	0.0001327903682719547	20343.874822946174	0.0003382876728278775	8.852691218130312e-05	0.000398371104815864	0.0001327903682719547	0.0001327903682719547	20343.875	0.0003382858419667601	35	8.852691218130312e-05	0.0002950897072710104		
36	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 06:24:07.659652	2020-01-10 06:33:33.384676	3.930468614847463	150.0	16.0	0.007095688671310902	0.05833081250456758	1100.0	1.0037820914883804	4.426345609065156e-05	0.00017705382436260624	4.426345609065156e-05	8.852691218130312e-05	20350.067324716714	0.00027487303657966434	4.426345609065156e-05	0.00017705382436260624	4.426345609065156e-05	8.852691218130312e-05	20350.067191926344	0.0002748730397746263	4.426345609065156e-05	0.00017705382436260624	4.426345609065156e-05	8.852691218130312e-05	20350.06745750708	0.00027487303338569554	36	0.0003541076487252125	0.00023607176581680832		
37	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 06:33:33.385664	2020-01-10 06:45:28.669148	0.9353613372123626	250.0	26.0	0.002359277911596983	0.016839509707784285	1100.0	1.0040953369316785	0.0	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20356.17561526204	0.0002481796921563078	0.0	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20356.17537181303	0.0002481796997662604	0.0	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20356.17585871105	0.000248179684548781	37	8.852691218130312e-05	0.00011803588290840416		
38	TrialState.COMPLETE	0.0005754249291784702	2020-01-10 06:45:28.669995	2020-01-10 06:54:06.622506	8.743080349089546	50.0	46.0	0.030231086783113266	0.06189876902137404	1400.0	0.9932647880670837	0.00017705382436260624	0.0005754249291784702	0.0002655807365439094	0.000398371104815864	20136.47023282578	0.0004683356022400582	0.00017705382436260624	0.0005754249291784702	0.0002655807365439094	0.000398371104815864	20136.470077903683	0.000468335605668636	0.00017705382436260624	0.0005754249291784702	0.0002655807365439094	0.000398371104815864	20136.470387747875	0.00046833559881224914	38	0.0006196883852691218	0.0005901794145420207		
39	TrialState.COMPLETE	0.0003098441926345609	2020-01-10 06:54:06.623312	2020-01-10 07:02:50.456280	8.36717322224688	50.0	46.0	0.06216137081812347	0.027089125322978552	700.0	1.0107430541172249	0.0	0.0003098441926345609	4.426345609065156e-05	8.852691218130312e-05	20490.95223973088	0.00028594368199831685	0.0	0.0003098441926345609	4.426345609065156e-05	8.852691218130312e-05	20490.95223973088	0.00028594368199831685	0.0	0.0003098441926345609	4.426345609065156e-05	8.852691218130312e-05	20490.95223973088	0.00028594368199831685	39	0.0002655807365439094	0.0002950897072710104		
40	TrialState.COMPLETE	0.0002655807365439094	2020-01-10 07:02:50.457129	2020-01-10 07:14:45.121448	8.754093001553922	350.0	1.0	0.0016371199693446532	0.09335023024306187	1100.0	0.9948276453852517	0.0	0.0002655807365439094	8.852691218130312e-05	0.00017705382436260624	20168.20460782578	0.0002381260145461502	0.0	0.0002655807365439094	8.852691218130312e-05	0.00017705382436260624	20168.204364376772	0.00023812626624104775	0.0	0.0002655807365439094	8.852691218130312e-05	0.00017705382436260624	20168.204851274786	0.00023812576344669817	40	0.00017705382436260624	0.00023607176581680832		
41	TrialState.COMPLETE	0.0003541076487252125	2020-01-10 07:14:45.122271	2020-01-10 07:25:58.464730	6.613762848821627	250.0	11.0	0.01637641268931449	0.023241558714145488	1300.0	0.9951637881260964	0.0	0.0003541076487252125	0.0002213172804532578	0.0002213172804532578	20175.34058516289	0.00027311127435028173	0.0	0.0003541076487252125	0.0002213172804532578	0.0002213172804532578	20175.34056303116	0.00027311127436717214	0.0	0.0003541076487252125	0.0002213172804532578	0.0002213172804532578	20175.340607294616	0.0002731112743333918	41	0.0003541076487252125	0.0003541076487252125		
42	TrialState.COMPLETE	0.0005311614730878187	2020-01-10 07:25:58.465557	2020-01-10 07:36:07.286699	4.336423373754176	150.0	36.0	0.0016970187508684351	0.05111681895293166	1500.0	0.9906196176873475	4.426345609065156e-05	0.0005311614730878187	8.852691218130312e-05	0.00017705382436260624	20083.350566572237	0.0003429912888915719	4.426345609065156e-05	0.0005311614730878187	8.852691218130312e-05	0.00017705382436260624	20083.35052230878	0.000342991288949727	4.426345609065156e-05	0.0005311614730878187	8.852691218130312e-05	0.00017705382436260624	20083.350610835692	0.0003429912888334191	42	0.0005311614730878187	0.0005311614730878187		
43	TrialState.COMPLETE	0.000398371104815864	2020-01-10 07:36:07.287534	2020-01-10 07:46:37.483824	4.734852240273171	150.0	46.0	0.023990377242702258	0.030720860785466295	500.0	1.0039511671349952	0.0	0.000398371104815864	0.00017705382436260624	0.00017705382436260624	20353.365217776205	0.0003019971116059687	0.0	0.000398371104815864	0.00017705382436260624	0.00017705382436260624	20353.36512924929	0.0003019971121721166	0.0	0.000398371104815864	0.00017705382436260624	0.00017705382436260624	20353.365306303116	0.00030199711103989454	43	0.0002655807365439094	0.0003541076487252125		
44	TrialState.COMPLETE	0.0002655807365439094	2020-01-10 07:46:37.484676	2020-01-10 07:58:30.911817	8.68950680626535	250.0	26.0	0.0013693812049067953	0.013096161632349116	1800.0	0.9920367011922965	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20111.920923335692	0.00023936645295814254	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20111.920679886687	0.00023936645345341327	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20111.9211667847	0.00023936645246289782	44	0.0003541076487252125	0.0002950897072710104		
45	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 07:58:30.912687	2020-01-10 08:10:08.278596	7.157352698754591	250.0	21.0	0.0017970244243541158	0.022908756578857176	1900.0	1.0054067934835507	4.426345609065156e-05	0.0002213172804532578	0.0001327903682719547	0.0001327903682719547	20382.95752921388	0.00030133310456629826	4.426345609065156e-05	0.0002213172804532578	0.0001327903682719547	0.0001327903682719547	20382.95741855524	0.0003013331048328756	4.426345609065156e-05	0.0002213172804532578	0.0001327903682719547	0.0001327903682719547	20382.957639872522	0.0003013331042997353	45	0.0004426345609065156	0.0002950897072710104		
