number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9578651685393258	2020-04-05 23:33:52.087941	2020-04-05 23:37:14.938253	1.458991304033362	128	83	512	0.07384733217663728	0.43820224719101125	0.9578651685393258	0.773876404494382	0.8801498127340824	3.565074906367041	0.6248049167977159	0.43820224719101125	0.9578651685393258	0.773876404494382	0.8801498127340824	3.565074906367041	0.6248049167977159	2852957744	550	0.43820224719101125	0.9578651685393258	0.773876404494382	0.8801498127340824	3.565074906367041	0.6248049167977159	0	COMPLETE
1	0.951310861423221	2020-04-05 23:37:14.956831	2020-04-05 23:41:44.766888	3.1416959223053245	256	67	256	0.07223284596661	0.45880149812734083	0.951310861423221	0.7916666666666666	0.8871722846441947	3.4911048689138577	0.6394497087698443	0.45880149812734083	0.951310861423221	0.7916666666666666	0.8871722846441947	3.4911048689138577	0.6394497087698443	2957411496	450	0.45880149812734083	0.951310861423221	0.7916666666666666	0.8871722846441947	3.4911048689138577	0.6394497087698443	1	COMPLETE
2	0.9330524344569289	2020-04-05 23:41:44.778794	2020-04-05 23:44:00.254646	4.394563130881782	64	34	128	0.0874551115051777	0.398876404494382	0.9330524344569289	0.721441947565543	0.8403558052434457	4.231741573033708	0.5844984543169547	0.398876404494382	0.9330524344569289	0.721441947565543	0.8403558052434457	4.231741573033708	0.5844984543169547	50689327	250	0.398876404494382	0.9330524344569289	0.721441947565543	0.8403558052434457	4.231741573033708	0.5844984543169547	2	COMPLETE
3	0.9592696629213483	2020-04-05 23:44:00.270798	2020-04-05 23:47:56.712384	5.078361621539453	256	91	128	0.07354389551733986	0.450374531835206	0.9592696629213483	0.7982209737827716	0.8979400749063671	3.5472846441947565	0.637816588268387	0.450374531835206	0.9592696629213483	0.7982209737827716	0.8979400749063671	3.5472846441947565	0.637816588268387	314831139	250	0.450374531835206	0.9592696629213483	0.7982209737827716	0.8979400749063671	3.5472846441947565	0.637816588268387	3	COMPLETE
4	0.9377340823970037	2020-04-05 23:47:56.730542	2020-04-05 23:50:54.750084	2.147091066729666	64	83	512	0.08276883131573291	0.40636704119850187	0.9377340823970037	0.7350187265917603	0.8459737827715356	4.007958801498128	0.5919442886966171	0.40636704119850187	0.9377340823970037	0.7350187265917603	0.8459737827715356	4.007958801498128	0.5919442886966171	1280659809	450	0.40636704119850187	0.9377340823970037	0.7350187265917603	0.8459737827715356	4.007958801498128	0.5919442886966171	4	COMPLETE
5	0.9363295880149812	2020-04-05 23:50:54.762601	2020-04-05 23:53:10.576618	1.022757666589803	64	27	512	0.07953955577110892	0.40823970037453183	0.9363295880149812	0.7350187265917603	0.846441947565543	3.8600187265917603	0.5941960964831501	0.40823970037453183	0.9363295880149812	0.7350187265917603	0.846441947565543	3.8600187265917603	0.5941960964831501	2332091114	650	0.40823970037453183	0.9363295880149812	0.7350187265917603	0.846441947565543	3.8600187265917603	0.5941960964831501	5	COMPLETE
6	0.9620786516853933	2020-04-05 23:53:10.589108	2020-04-05 23:56:50.668273	8.614513708122725	256	33	512	0.06813128161495237	0.4583333333333333	0.9620786516853933	0.7808988764044944	0.8881086142322098	3.2916666666666665	0.6382578396245814	0.4583333333333333	0.9620786516853933	0.7808988764044944	0.8881086142322098	3.2916666666666665	0.6382578396245814	4211576445	650	0.4583333333333333	0.9620786516853933	0.7808988764044944	0.8881086142322098	3.2916666666666665	0.6382578396245814	6	COMPLETE
7	0.950374531835206	2020-04-05 23:56:50.686572	2020-04-05 23:58:05.296892	7.327724864667459	64	4	512	0.07279716312627164	0.44288389513108617	0.950374531835206	0.7654494382022472	0.8721910112359551	3.5234082397003745	0.6229661490425519	0.44288389513108617	0.950374531835206	0.7654494382022472	0.8721910112359551	3.5234082397003745	0.6229661490425519	3769255685	400	0.44288389513108617	0.950374531835206	0.7654494382022472	0.8721910112359551	3.5234082397003745	0.6229661490425519	7	COMPLETE
8	0.9447565543071161	2020-04-05 23:58:05.311115	2020-04-06 00:02:09.130589	0.7046159973742767	64	91	256	0.08096816210592452	0.40402621722846443	0.9447565543071161	0.7139513108614233	0.8249063670411985	3.9190074906367043	0.5859345356234682	0.40402621722846443	0.9447565543071161	0.7139513108614233	0.8249063670411985	3.9190074906367043	0.5859345356234682	4193281558	550	0.40402621722846443	0.9447565543071161	0.7139513108614233	0.8249063670411985	3.9190074906367043	0.5859345356234682	8	COMPLETE
9	0.9583333333333334	2020-04-06 00:02:09.141396	2020-04-06 00:05:22.807760	5.708148340421093	128	78	256	0.07297896937997349	0.4583333333333333	0.9583333333333334	0.7734082397003745	0.8712546816479401	3.5168539325842696	0.633921252031007	0.4583333333333333	0.9583333333333334	0.7734082397003745	0.8712546816479401	3.5168539325842696	0.633921252031007	3166323821	400	0.4583333333333333	0.9583333333333334	0.7734082397003745	0.8712546816479401	3.5168539325842696	0.633921252031007	9	COMPLETE
