number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.0	2020-01-03 03:43:49.474646	2020-01-03 03:49:53.172743	50.0	11.0	0.0015266783381964774	700.0	0.9864707499465619	0.0	0.0	0.0	0.0	19998.87953700425	0.0001908711311975242	0.0	0.0	0.0	0.0	19998.87920502833	0.00019087113277056327	0.0	0.0	0.0	0.0	19998.87986898017	0.0001908711296246574	0	0.0	0.0
1	TrialState.COMPLETE	0.0	2020-01-03 03:49:53.173582	2020-01-03 03:56:11.242986	150.0	11.0	0.013575196488181012	1000.0	1.0063411213418927	0.0	0.0	0.0	0.0	20402.087243271955	0.00019191052796806645	0.0	0.0	0.0	0.0	20402.08706621813	0.00019191052865572304	0.0	0.0	0.0	0.0	20402.08742032578	0.00019191052728047224	1	0.0	0.0
2	TrialState.COMPLETE	0.0002213172804532578	2020-01-03 03:56:11.243804	2020-01-03 04:02:11.455905	50.0	11.0	0.03781503908481529	600.0	0.9805907778120638	0.0	0.0002213172804532578	0.0	0.0	19879.734507790366	0.00024845147454153113	0.0	0.0002213172804532578	0.0	0.0	19879.734109419263	0.00024845148917846456	0.0	0.0002213172804532578	0.0	0.0	19879.734906161473	0.00024845145990965925	2	0.0002655807365439094	0.00023607176581680832
3	TrialState.COMPLETE	0.0	2020-01-03 04:02:11.457184	2020-01-03 04:08:53.520049	150.0	61.0	0.007401206147889419	500.0	1.031095800927453	0.0	0.0	0.0	0.0	20903.508919086402	0.00016863129919759777	0.0	0.0	0.0	0.0	20903.508764164308	0.00016863130056696125	0.0	0.0	0.0	0.0	20903.5090740085	0.00016863129782843474	3	0.0	0.0
4	TrialState.COMPLETE	0.0	2020-01-03 04:08:53.521058	2020-01-03 04:18:43.536252	450.0	31.0	0.027865464406561673	800.0	1.0105020470692907	0.0	0.0	0.0	0.0	20486.11920148725	0.00017458441285391228	0.0	0.0	0.0	0.0	20486.118803116147	0.00017458443733670508	0.0	0.0	0.0	0.0	20486.119599858357	0.00017458438838256353	4	0.0	0.0
5	TrialState.COMPLETE	0.0003541076487252125	2020-01-03 04:18:43.537232	2020-01-03 04:26:07.027186	150.0	91.0	0.015099896005812437	700.0	1.0011514022463956	0.0002655807365439094	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20296.87070644476	0.0005097684660465787	0.0002655807365439094	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20296.870308073656	0.0005097684937366614	0.0002655807365439094	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20296.871104815866	0.000509768438377825	5	0.0003541076487252125	0.0003541076487252125
6	TrialState.COMPLETE	0.0003541076487252125	2020-01-03 04:26:07.028798	2020-01-03 04:38:23.468816	450.0	71.0	0.08844485085965852	800.0	0.9901274290310261	0.0	0.0003541076487252125	0.0	0.0	20073.566395184134	0.00025327227574605416	0.0	0.0003541076487252125	0.0	0.0	20073.566041076487	0.000253272276681247	0.0	0.0003541076487252125	0.0	0.0	20073.566749291786	0.00025327227481094117	6	0.0003541076487252125	0.0003541076487252125
7	TrialState.COMPLETE	0.00017705382436260624	2020-01-03 04:38:23.469823	2020-01-03 04:45:34.794415	250.0	31.0	0.0029105880827151034	600.0	0.9968086871773194	0.0	0.00017705382436260624	0.0	0.0	20208.44734861898	0.00023224780490337132	0.0	0.00017705382436260624	0.0	0.0	20208.44701664306	0.00023224781469031414	0.0	0.00017705382436260624	0.0	0.0	20208.4476805949	0.00023224779512114057	7	0.00017705382436260624	0.00017705382436260624
8	TrialState.COMPLETE	0.00017705382436260624	2020-01-03 04:45:34.796024	2020-01-03 04:55:57.204647	450.0	41.0	0.08141622499378899	900.0	1.0097796441896953	0.0	0.00017705382436260624	0.0	0.0	20471.476164128897	0.00027745167021003516	0.0	0.00017705382436260624	0.0	0.0	20471.47587641643	0.00027745167611211547	0.0	0.00017705382436260624	0.0	0.0	20471.47645184136	0.0002774516643101612	8	0.00017705382436260624	0.00017705382436260624
9	TrialState.COMPLETE	0.0005754249291784702	2020-01-03 04:55:57.205411	2020-01-03 05:02:29.131030	250.0	1.0	0.04842399909023224	700.0	0.9350777397497411	0.0	0.0005754249291784702	0.0003541076487252125	0.0004868980169971671	18956.636486366857	0.00047421986459643254	0.0	0.0005754249291784702	0.0003541076487252125	0.0004868980169971671	18956.636198654393	0.00047421986752126447	0.0	0.0005754249291784702	0.0003541076487252125	0.0004868980169971671	18956.63677407932	0.00047421986167208455	9	0.0004426345609065156	0.0005311614730878187
10	TrialState.COMPLETE	0.0	2020-01-03 05:02:29.132055	2020-01-03 05:08:51.565316	150.0	21.0	0.004380528435835281	1000.0	1.0059756276578107	0.0	0.0	0.0	0.0	20394.139695467424	0.00020449183620457174	0.0	0.0	0.0	0.0	20394.139518413598	0.00020449183960931624	0.0	0.0	0.0	0.0	20394.139872521246	0.00020449183280096006	10	0.0	0.0
11	TrialState.COMPLETE	0.0	2020-01-03 05:08:51.566939	2020-01-03 05:15:23.354714	150.0	41.0	0.0032511835044841536	500.0	0.9913789830581364	0.0	0.0	0.0	0.0	20098.59058516289	0.00016065795024794408	0.0	0.0	0.0	0.0	20098.59038597734	0.00016065797438357272	0.0	0.0	0.0	0.0	20098.590784348442	0.00016065792613222227	11	0.0	0.0
12	TrialState.COMPLETE	0.000708215297450425	2020-01-03 05:15:23.355714	2020-01-03 05:23:05.056379	250.0	51.0	0.0032986158788270463	900.0	0.9847086879784017	0.0005311614730878187	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	19963.33241855524	0.0007574094706024546	0.0005311614730878187	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	19963.33197592068	0.0007574094910172137	0.0005311614730878187	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	19963.332861189803	0.0007574094502025788	12	0.000708215297450425	0.000708215297450425
13	TrialState.COMPLETE	0.000708215297450425	2020-01-03 05:23:05.057412	2020-01-03 05:29:17.013632	50.0	81.0	0.0068864890788070945	900.0	0.9862362228443834	0.00017705382436260624	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	19994.57588969547	0.0005106080025910539	0.00017705382436260624	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	19994.575469192634	0.0005106080263493791	0.00017705382436260624	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	19994.5763101983	0.000510607978845513	13	0.000708215297450425	0.000708215297450425
14	TrialState.COMPLETE	0.0003541076487252125	2020-01-03 05:29:17.014934	2020-01-03 05:40:53.897539	450.0	61.0	0.0038345611537131145	800.0	0.9967409235948689	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20207.151867917848	0.0003234298542246656	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20207.15160233711	0.0003234298578224527	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20207.152133498585	0.00032342985062746297	14	0.0003541076487252125	0.0003541076487252125
15	TrialState.COMPLETE	0.0003541076487252125	2020-01-03 05:40:53.898579	2020-01-03 05:48:24.200995	250.0	41.0	0.003117127155991647	800.0	0.9902808283272823	0.0	0.0003541076487252125	0.0	0.0	20076.157489376772	0.00028194777998834513	0.0	0.0003541076487252125	0.0	0.0	20076.157091005665	0.00028194778476540474	0.0	0.0003541076487252125	0.0	0.0	20076.157887747875	0.00028194777521214724	15	0.0003541076487252125	0.0003541076487252125
