number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9639513108614233	2020-04-03 02:37:38.422318	2020-04-03 02:38:33.578285	0.4123737218958454	0.19179575317242398	0.4249438810472519	64	128	0.002259763236563363	128	0.001262521200008664	0.0641100463930043	0.4737827715355805	0.9639513108614233	0.8089887640449438	0.8941947565543071	3.0931647940074907	0.6552422381766629	0.4737827715355805	0.9639513108614233	0.8089887640449438	0.8941947565543071	3.0931647940074907	0.6552422381766629	2323161511	400.0	0.4737827715355805	0.9639513108614233	0.8089887640449438	0.8941947565543071	3.0931647940074907	0.6552422381766629	0	COMPLETE
1	0.8595505617977528	2020-04-03 02:38:33.684958	2020-04-03 02:38:54.882678	0.25000451134747703	0.33535959502154467	0.3847035994475263	64	128	0.06328436688155695	512	0.0031335969258864936	0.13583671318782206	0.28792134831460675	0.8595505617977528	0.5922284644194756	0.7153558052434457	6.617509363295881	0.4759506953668338	0.28792134831460675	0.8595505617977528	0.5922284644194756	0.7153558052434457	6.617509363295881	0.4759506953668338	3400713691	200.0	0.28792134831460675	0.8595505617977528	0.5922284644194756	0.7153558052434457	6.617509363295881	0.4759506953668338	1	COMPLETE
2	0.9569288389513109	2020-04-03 02:38:54.929222	2020-04-03 02:39:48.234989	0.367851245682254	0.15152842323408625	0.4249204411879257	64	64	0.0030637337375073615	512	0.08852595061427923	0.06867545681014964	0.4550561797752809	0.9569288389513109	0.778558052434457	0.87687265917603	3.3183520599250937	0.634397937129773	0.4550561797752809	0.9569288389513109	0.778558052434457	0.87687265917603	3.3183520599250937	0.634397937129773	2296810858	500.0	0.4550561797752809	0.9569288389513109	0.778558052434457	0.87687265917603	3.3183520599250937	0.634397937129773	2	COMPLETE
3	0.8941947565543071	2020-04-03 02:39:48.269376	2020-04-03 02:40:45.431148	0.3867296576484131	0.4387200345053821	0.18872572355775682	128	256	0.020046076472630642	256	0.010120088874937603	0.10346492129981462	0.40262172284644193	0.8941947565543071	0.7139513108614233	0.8029026217228464	5.01685393258427	0.5789144268017526	0.40262172284644193	0.8941947565543071	0.7139513108614233	0.8029026217228464	5.01685393258427	0.5789144268017526	3992968530	200.0	0.40262172284644193	0.8941947565543071	0.7139513108614233	0.8029026217228464	5.01685393258427	0.5789144268017526	3	COMPLETE
4	0.9667602996254682	2020-04-03 02:40:45.472808	2020-04-03 02:42:11.442676	0.4544501274317676	0.2671168721764309	0.3533736733817035	128	64	0.006481523741014688	512	0.3187322855806704	0.05966725729297749	0.4901685393258427	0.9667602996254682	0.8239700374531835	0.9147940074906367	2.883426966292135	0.6707259205678767	0.4901685393258427	0.9667602996254682	0.8239700374531835	0.9147940074906367	2.883426966292135	0.6707259205678767	3693742445	550.0	0.4901685393258427	0.9667602996254682	0.8239700374531835	0.9147940074906367	2.883426966292135	0.6707259205678767	4	COMPLETE
5	0.9681647940074907	2020-04-03 02:42:11.514196	2020-04-03 02:43:17.727366	0.20302901371703902	0.2031547637311861	0.37943639632574594	64	256	0.004259873372621865	512	0.20897552288098253	0.06269932847665378	0.4934456928838951	0.9681647940074907	0.8220973782771536	0.9119850187265918	3.0280898876404496	0.6700082790405357	0.4934456928838951	0.9681647940074907	0.8220973782771536	0.9119850187265918	3.0280898876404496	0.6700082790405357	763212570	450.0	0.4934456928838951	0.9681647940074907	0.8220973782771536	0.9119850187265918	3.0280898876404496	0.6700082790405357	5	COMPLETE
6	0.9630149812734082	2020-04-03 02:43:17.798276	2020-04-03 02:44:20.790412	0.37958493487485184	0.16422981213700238	0.4783122314695884	128	128	0.0026201463206360787	128	0.0018746159681149964	0.0659014990279444	0.4653558052434457	0.9630149812734082	0.8014981273408239	0.8941947565543071	3.178370786516854	0.6472548621829984	0.4653558052434457	0.9630149812734082	0.8014981273408239	0.8941947565543071	3.178370786516854	0.6472548621829984	1682688234	300.0	0.4653558052434457	0.9630149812734082	0.8014981273408239	0.8941947565543071	3.178370786516854	0.6472548621829984	6	COMPLETE
7	0.927434456928839	2020-04-03 02:44:20.834799	2020-04-03 02:45:17.753373	0.3076084417488891	0.2740797464412728	0.3132906403730207	128	256	0.009681719734357386	256	0.014225627498496074	0.08956915815971261	0.4054307116104869	0.927434456928839	0.7228464419475655	0.8216292134831461	4.349250936329588	0.5864813329457078	0.4054307116104869	0.927434456928839	0.7228464419475655	0.8216292134831461	4.349250936329588	0.5864813329457078	2164484596	200.0	0.4054307116104869	0.927434456928839	0.7228464419475655	0.8216292134831461	4.349250936329588	0.5864813329457078	7	COMPLETE
8	0.9573970037453183	2020-04-03 02:45:17.811429	2020-04-03 02:47:19.032947	0.2252269069027024	0.40038895777155403	0.17497993582458016	64	256	0.004015567202219074	512	0.7948091880183824	0.06586128566588523	0.4691011235955056	0.9573970037453183	0.797752808988764	0.8913857677902621	3.1844569288389515	0.6505605726496393	0.4691011235955056	0.9573970037453183	0.797752808988764	0.8913857677902621	3.1844569288389515	0.6505605726496393	3923566407	800.0	0.4691011235955056	0.9573970037453183	0.797752808988764	0.8913857677902621	3.1844569288389515	0.6505605726496393	8	COMPLETE
9	0.9686329588014981	2020-04-03 02:47:19.081039	2020-04-03 02:48:27.903940	0.29313346811338253	0.4777808428383451	0.22668506658458756	64	64	0.004163052192641337	256	0.0015628934640011013	0.06081364266591823	0.4892322097378277	0.9686329588014981	0.8132022471910112	0.9087078651685393	2.935861423220974	0.6660117036183376	0.4892322097378277	0.9686329588014981	0.8132022471910112	0.9087078651685393	2.935861423220974	0.6660117036183376	3651139464	600.0	0.4892322097378277	0.9686329588014981	0.8132022471910112	0.9087078651685393	2.935861423220974	0.6660117036183376	9	COMPLETE
