number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
49	TrialState.COMPLETE	0.004736189801699717	2020-01-08 22:06:05.154909	2020-01-08 22:09:35.941112	50.0	1	91.0	0.08333848431319732	2000.0	0.8305631042505779	0.000708215297450425	0.004736189801699717	0.0021689093484419265	0.00340828611898017	16835.854306834277	0.00240051085441479	0.000708215297450425	0.004736189801699717	0.0021689093484419265	0.00340828611898017	16835.8510092068	0.0024005109239515357	0.000708215297450425	0.004736189801699717	0.0021689093484419265	0.00340828611898017	16835.857604461755	0.0024005107849054803	49	0.004691926345609066	0.004721435316336166																		
50	TrialState.COMPLETE	0.029479461756373938	2020-01-08 22:09:35.942160	2020-01-08 22:14:50.778568	350.0	1	81.0	0.004888048862088429	1600.0	0.7237330419980497	0.000708215297450425	0.029479461756373938	0.02164483002832861	0.024300637393767706	14669.156869688386	0.013262274225284242	0.000708215297450425	0.029479461756373938	0.02164483002832861	0.024300637393767706	14669.153505665723	0.013262307985096406	0.000708215297450425	0.029479461756373938	0.02164483002832861	0.024300637393767706	14669.160233711049	0.013262241474224546	50	0.04745042492917847	0.03546978281397545																		
51	TrialState.COMPLETE	0.013810198300283285	2020-01-08 22:14:50.780250	2020-01-08 22:20:03.709979	450.0	1	31.0	0.022590588944752892	1700.0	0.7991587581208244	0.000708215297450425	0.013810198300283285	0.009737960339943343	0.011419971671388102	16198.769962818697	0.006833333942880307	0.000708215297450425	0.013810198300283285	0.009737960339943343	0.011419971671388102	16198.766466005665	0.006833337483812953	0.000708215297450425	0.013810198300283285	0.009737960339943343	0.011419971671388102	16198.773459631728	0.006833330423368296	51	0.013279036827195468	0.01363314447592068																		
52	TrialState.COMPLETE	0.3632152974504249	2020-01-08 22:20:03.710817	2020-01-08 23:05:05.323932	150.0	2	81.0	0.005531541374177172	1400.0	0.08229482839874752	0.000708215297450425	0.3632152974504249	0.1751628895184136	0.259171388101983	1667.7013385269122	0.12142467764296523	0.000708215297450425	0.3632152974504249	0.1751628895184136	0.259171388101983	1667.7007790368273	0.12142469243251687	0.000708215297450425	0.3632152974504249	0.1751628895184136	0.259171388101983	1667.7018980169971	0.12142466333272861	52																			0.3621135607833477	0.3626873819641171
53	TrialState.COMPLETE	0.26431412072346916	2020-01-08 23:05:05.324961	2020-01-08 23:29:04.456645	250.0	2	91.0	0.009664604341880203	700.0	0.10524855904240385	0.000708215297450425	0.26431412072346916	0.11746840270211376	0.17708106341250818	2132.807889790804	0.08885193636208961	0.000708215297450425	0.26431412072346916	0.11746840270211376	0.17708106341250818	2132.807202004794	0.08885193647188547	0.000708215297450425	0.26431412072346916	0.11746840270211376	0.17708106341250818	2132.808577576814	0.08885193625242237	53							0.2623454802987381	0.2634118271954674												
54	TrialState.COMPLETE	0.06084749763928234	2020-01-08 23:29:04.457696	2020-01-08 23:37:58.872774	250.0	2	91.0	0.02333103596509712	1500.0	0.5128115313801056	0.000708215297450425	0.06084749763928234	0.034879603399433426	0.04659466477809254	10394.321470727102	0.024124497786674054	0.000708215297450425	0.06084749763928234	0.034879603399433426	0.04659466477809254	10394.318785410765	0.024124518222526835	0.000708215297450425	0.06084749763928234	0.034879603399433426	0.04659466477809254	10394.324156043438	0.024124478002412932	54			0.0596671388101983	0.06037535410764872																
55	TrialState.COMPLETE	0.03169263456090651	2020-01-08 23:37:58.873725	2020-01-08 23:41:04.224327	150.0	1	1.0	0.010408293363159736	900.0	0.7369625087654039	0.000708215297450425	0.03169263456090651	0.021954674220963172	0.02611543909348442	14937.241789128895	0.0135782446613676	0.000708215297450425	0.03169263456090651	0.021954674220963172	0.02611543909348442	14937.238978399433	0.013578247515404424	0.000708215297450425	0.03169263456090651	0.021954674220963172	0.02611543909348442	14937.244599858357	0.01357824182900326	55	0.054178470254957506	0.03918791312559018																		
56	TrialState.COMPLETE	0.10048485508825453	2020-01-08 23:41:04.226758	2020-01-08 23:58:51.127373	150.0	1	21.0	0.0014708607547364793	1800.0	0.22815498628475608	0.000708215297450425	0.10048485508825453	0.0449171932882981	0.06700806275877097	4624.286105360645	0.03639364642534052	0.000708215297450425	0.10048485508825453	0.0449171932882981	0.06700806275877097	4624.284239485727	0.036393661070454913	0.000708215297450425	0.10048485508825453	0.0449171932882981	0.06700806275877097	4624.287971235563	0.03639363238319094	56							0.09905356682977079	0.09982884796978281												
57	TrialState.COMPLETE	0.013456090651558074	2020-01-08 23:58:51.128421	2020-01-09 00:04:01.495096	450.0	1	21.0	0.06626647445027997	1300.0	0.8194764607877812	0.000708215297450425	0.013456090651558074	0.010047804532577904	0.011065864022662889	16610.90250973796	0.006861136132248796	0.000708215297450425	0.013456090651558074	0.010047804532577904	0.011065864022662889	16610.899256373938	0.006861136401940919	0.000708215297450425	0.013456090651558074	0.010047804532577904	0.011065864022662889	16610.905763101982	0.006861135862983521	57	0.016111898016997167	0.014341359773371105																		
58	TrialState.COMPLETE	0.36370074684522274	2020-01-09 00:04:01.496141	2020-01-09 00:43:43.181901	150.0	2	11.0	0.0017476843777685022	1500.0	0.08882078002776986	0.000708215297450425	0.36370074684522274	0.18637329384496523	0.26950811228431626	1800.086040110739	0.12345175430101486	0.000708215297450425	0.36370074684522274	0.18637329384496523	0.26950811228431626	1800.0850904584086	0.12345175525735375	0.000708215297450425	0.36370074684522274	0.18637329384496523	0.26950811228431626	1800.0869897630698	0.12345175335312389	58																0.3618626062322946	0.36282544179144743			
59	TrialState.COMPLETE	0.010977337110481586	2020-01-09 00:43:43.183573	2020-01-09 00:47:53.626800	350.0	1	1.0	0.06893146281223914	1000.0	0.8169653888263234	0.000708215297450425	0.010977337110481586	0.0075690509915014165	0.008941218130311615	16559.870529390933	0.005356698926088645	0.000708215297450425	0.010977337110481586	0.0075690509915014165	0.008941218130311615	16559.867209631728	0.005356699148865348	0.000708215297450425	0.010977337110481586	0.0075690509915014165	0.008941218130311615	16559.873849150143	0.005356698703570275	59	0.0113314447592068	0.011095372993389991																		
60	TrialState.COMPLETE	0.015447946175637394	2020-01-09 00:47:53.627818	2020-01-09 00:53:41.916867	450.0	1	71.0	0.0025373004378104742	600.0	0.7217824929260892	0.000708215297450425	0.015447946175637394	0.00907400849858357	0.01075601983002833	14629.53870839235	0.007107685717736848	0.000708215297450425	0.015447946175637394	0.00907400849858357	0.01075601983002833	14629.534923866855	0.007107686249475085	0.000708215297450425	0.015447946175637394	0.00907400849858357	0.01075601983002833	14629.542492917846	0.007107685186881099	60	0.018325070821529746	0.016406987724268178																		
61	TrialState.COMPLETE	0.01080028328611898	2020-01-09 00:53:41.917983	2020-01-09 00:57:14.109103	150.0	1	31.0	0.05433091702507286	700.0	0.8072777346065683	0.000708215297450425	0.01080028328611898	0.007524787535410765	0.008764164305949009	16363.378585339944	0.005316884857122158	0.000708215297450425	0.01080028328611898	0.007524787535410765	0.008764164305949009	16363.37544263456	0.005316885044173666	0.000708215297450425	0.01080028328611898	0.007524787535410765	0.008764164305949009	16363.381728045326	0.0053168846701988634	61	0.010977337110481586	0.010859301227573183																		
62	TrialState.COMPLETE	0.37862575440325164	2020-01-09 00:57:14.109917	2020-01-09 01:38:17.359514	50.0	2	81.0	0.004486367667706882	1100.0	0.09091184015275658	0.000708215297450425	0.37862575440325164	0.1877848257174529	0.2743795418154945	1842.4407023648232	0.12718791668159582	0.000708215297450425	0.37862575440325164	0.1877848257174529	0.2743795418154945	1842.4400018475183	0.12718791739265028	0.000708215297450425	0.37862575440325164	0.1877848257174529	0.2743795418154945	1842.4414028821284	0.12718791597817955	62																	0.376677795764198	0.3776960468709761		
63	TrialState.COMPLETE	0.028771246458923514	2020-01-09 01:38:17.360541	2020-01-09 01:43:58.426538	450.0	2	41.0	0.07723759719458406	600.0	0.8290273085620984	0.000708215297450425	0.028771246458923514	0.02359242209631728	0.026558073654390935	16804.716669617563	0.013026259196770449	0.000708215297450425	0.028771246458923514	0.02359242209631728	0.026558073654390935	16804.713925283286	0.013026259311881824	0.000708215297450425	0.028771246458923514	0.02359242209631728	0.026558073654390935	16804.71941395184	0.013026259081720667	63	0.02903682719546742	0.028859773371104815																		
64	TrialState.COMPLETE	0.353303529272899	2020-01-09 01:43:58.428211	2020-01-09 02:27:49.434860	150.0	2	11.0	0.003414362054154063	1900.0	0.08327067920319046	0.000708215297450425	0.353303529272899	0.17588822001888574	0.25691247639282344	1687.551150112134	0.11942680063472594	0.000708215297450425	0.353303529272899	0.17588822001888574	0.25691247639282344	1687.5505783758263	0.11942680086218815	0.000708215297450425	0.353303529272899	0.17588822001888574	0.25691247639282344	1687.551721848442	0.11942680040882576	64																		0.35183009271182075	0.35259884222194854	
65	TrialState.COMPLETE	0.03580913597733711	2020-01-09 02:27:49.435902	2020-01-09 02:31:59.822804	350.0	1	1.0	0.008808211874670098	1600.0	0.7326420132405578	0.000708215297450425	0.03580913597733711	0.027354815864022664	0.031161473087818695	14849.648703080737	0.01605588874424524	0.000708215297450425	0.03580913597733711	0.027354815864022664	0.031161473087818695	14849.64549398017	0.016055889696045694	0.000708215297450425	0.03580913597733711	0.027354815864022664	0.031161473087818695	14849.651912181303	0.016055887794652755	65	0.061349150141643057	0.04432247403210576																		
66	TrialState.COMPLETE	0.26660220091523207	2020-01-09 02:31:59.823819	2020-01-09 02:54:57.194509	50.0	2	21.0	0.012035531172247867	600.0	0.1078533145157624	0.000708215297450425	0.26660220091523207	0.1210911963390717	0.18043146655044673	2185.7334386576595	0.09062231084558055	0.000708215297450425	0.26660220091523207	0.1210911963390717	0.18043146655044673	2185.7328530180866	0.09062231239988702	0.000708215297450425	0.26660220091523207	0.1210911963390717	0.18043146655044673	2185.7340242972327	0.090622309309629	66																				
67	TrialState.COMPLETE	0.008941218130311615	2020-01-09 02:54:57.196232	2020-01-09 02:59:02.402629	150.0	1	91.0	0.056136222486578326	600.0	0.8185229151497792	0.000708215297450425	0.008941218130311615	0.006285410764872521	0.007391997167138811	16591.485348796035	0.004503891573967557	0.000708215297450425	0.008941218130311615	0.006285410764872521	0.007391997167138811	16591.482029036826	0.004503891779222426	0.000708215297450425	0.008941218130311615	0.006285410764872521	0.007391997167138811	16591.48866855524	0.00450389136896663	67	0.008321529745042492	0.008734655335221907																		
68	TrialState.COMPLETE	0.008454320113314448	2020-01-09 02:59:02.404317	2020-01-09 03:02:43.015806	50.0	1	71.0	0.0348263033544905	1300.0	0.7839517048237628	0.000708215297450425	0.008454320113314448	0.004603399433427762	0.0056657223796034	15890.39708746459	0.0039069237803945975	0.000708215297450425	0.008454320113314448	0.004603399433427762	0.0056657223796034	15890.394520184136	0.003906923887993523	0.000708215297450425	0.008454320113314448	0.004603399433427762	0.0056657223796034	15890.399654745042	0.003906923672876744	68	0.01248229461756374	0.009796978281397545																		
69	TrialState.COMPLETE	0.0127921388101983	2020-01-09 03:02:43.016647	2020-01-09 03:08:03.552306	350.0	1	81.0	0.019296308915918933	1600.0	0.7864588586846708	0.000708215297450425	0.0127921388101983	0.009251062322946176	0.010534702549575071	15941.097777974504	0.006554922865354413	0.000708215297450425	0.0127921388101983	0.009251062322946176	0.010534702549575071	15941.094502478754	0.006554923624920555	0.000708215297450425	0.0127921388101983	0.009251062322946176	0.010534702549575071	15941.101053470255	0.006554922107306596	69	0.012128186968838528	0.012570821529745042																		
70	TrialState.COMPLETE	0.18683604815864022	2020-01-09 03:08:03.553351	2020-01-09 03:13:36.580931	350.0	2	91.0	0.010903539604123571	1400.0	0.20996177145074754	0.000708215297450425	0.18683604815864022	0.08976628895184136	0.12898371104815864	4254.826044617564	0.06568690982152678	0.000708215297450425	0.18683604815864022	0.08976628895184136	0.12898371104815864	4254.824672450425	0.06568691131902875	0.000708215297450425	0.18683604815864022	0.08976628895184136	0.12898371104815864	4254.827416784702	0.06568690833457509	70	0.18971317280453256	0.18779508970727102																		
71	TrialState.COMPLETE	0.011597025495750708	2020-01-09 03:13:36.581781	2020-01-09 03:17:17.955379	50.0	1	21.0	0.01342744958581314	1900.0	0.7661388493859059	0.000708215297450425	0.011597025495750708	0.005887039660056657	0.008365793201133145	15529.082396423513	0.004980376004917846	0.000708215297450425	0.011597025495750708	0.005887039660056657	0.008365793201133145	15529.079054532578	0.004980376117018011	0.000708215297450425	0.011597025495750708	0.005887039660056657	0.008365793201133145	15529.085738314448	0.004980375892925397	71	0.01929886685552408	0.014164305949008499																		
72	TrialState.COMPLETE	0.013544617563739376	2020-01-09 03:17:17.956300	2020-01-09 03:21:44.512361	250.0	1	51.0	0.020032348967225284	1600.0	0.7725100600649475	0.000708215297450425	0.013544617563739376	0.008631373937677054	0.010092067988668555	15658.277332684136	0.006468437753642304	0.000708215297450425	0.013544617563739376	0.008631373937677054	0.010092067988668555	15658.274256373938	0.006468437822383037	0.000708215297450425	0.013544617563739376	0.008631373937677054	0.010092067988668555	15658.280408994335	0.006468437684923443	72	0.017174220963172806	0.014754485363550519																		
73	TrialState.COMPLETE	0.027177762039660058	2020-01-09 03:21:44.513403	2020-01-09 03:27:31.198849	450.0	2	61.0	0.0444245338749432	1300.0	0.8257175050118046	0.000708215297450425	0.027177762039660058	0.02160056657223796	0.024610481586402267	16737.54935375354	0.012317775564551247	0.000708215297450425	0.027177762039660058	0.02160056657223796	0.024610481586402267	16737.546122521246	0.012317775913254187	0.000708215297450425	0.027177762039660058	0.02160056657223796	0.024610481586402267	16737.552584985835	0.012317775216380132	73	0.029922096317280454	0.028092540132200187																		
74	TrialState.COMPLETE	0.012703611898016998	2020-01-09 03:27:31.199905	2020-01-09 03:32:38.860690	350.0	1	61.0	0.03176686823399502	1300.0	0.8074523640342892	0.000708215297450425	0.012703611898016998	0.008321529745042492	0.010401912181303116	16366.93172361898	0.006143491210456475	0.000708215297450425	0.012703611898016998	0.008321529745042492	0.010401912181303116	16366.927850566572	0.006143491564645475	0.000708215297450425	0.012703611898016998	0.008321529745042492	0.010401912181303116	16366.935596671388	0.006143490856748424	74	0.013721671388101982	0.01304296506137866																		
75	TrialState.COMPLETE	0.012836402266288951	2020-01-09 03:32:38.861752	2020-01-09 03:37:50.256297	350.0	1	61.0	0.034688642136787254	1100.0	0.8126237981794088	0.000708215297450425	0.012836402266288951	0.008941218130311615	0.010269121813031162	16471.68807542493	0.006238036401911873	0.000708215297450425	0.012836402266288951	0.008941218130311615	0.010269121813031162	16471.68466713881	0.006238037273404722	0.000708215297450425	0.012836402266288951	0.008941218130311615	0.010269121813031162	16471.69148371105	0.006238035532452198	75	0.013456090651558074	0.01304296506137866																		
76	TrialState.COMPLETE	0.013013456090651559	2020-01-09 03:37:50.257342	2020-01-09 03:42:40.059942	450.0	1	1.0	0.052274096378951286	1100.0	0.8093971260868765	0.000708215297450425	0.013013456090651559	0.00907400849858357	0.010667492917847025	16406.38790279745	0.00618489233968772	0.000708215297450425	0.013013456090651559	0.00907400849858357	0.010667492917847025	16406.384118271955	0.006184892552072776	0.000708215297450425	0.013013456090651559	0.00907400849858357	0.010667492917847025	16406.391687322946	0.006184892127462367	76	0.013279036827195468	0.013101983002832862																		
77	TrialState.COMPLETE	0.03434844192634561	2020-01-09 03:42:40.060988	2020-01-09 03:55:55.338995	350.0	1	91.0	0.0011124582545148987	1800.0	0.6147996601101093	0.000708215297450425	0.03434844192634561	0.01593484419263456	0.02268818292189397	12461.258030655605	0.01320824645792337	0.000708215297450425	0.03434844192634561	0.01593484419263456	0.02268818292189397	12461.253869890732	0.013208250403275551	0.000708215297450425	0.03434844192634561	0.01593484419263456	0.02268818292189397	12461.262191420477	0.013208242564952956	77				0.03378186968838527	0.0341123701605288															
78	TrialState.COMPLETE	0.036163243626062325	2020-01-09 03:55:55.339800	2020-01-09 04:01:40.627961	450.0	1	71.0	0.008906072049112146	1100.0	0.7341709905229432	0.000708215297450425	0.036163243626062325	0.02638101983002833	0.0313385269121813	14880.651425283286	0.01604868114966305	0.000708215297450425	0.036163243626062325	0.02638101983002833	0.0313385269121813	14880.648194050991	0.016048682287408755	0.000708215297450425	0.036163243626062325	0.02638101983002833	0.0313385269121813	14880.65465651558	0.016048680016375404	78	0.05780807365439093	0.04337818696883853																		
79	TrialState.COMPLETE	0.35175766160185423	2020-01-09 04:01:40.629001	2020-01-09 04:25:26.579253	350.0	2	31.0	0.001930046778685489	500.0	0.10972264568766368	0.000708215297450425	0.35175766160185423	0.17822881792428535	0.25787084728302856	2223.558516288952	0.11969207254460945	0.000708215297450425	0.35175766160185423	0.17822881792428535	0.25787084728302856	2223.557462013907	0.11969207282493025	0.000708215297450425	0.35175766160185423	0.17822881792428535	0.25787084728302856	2223.559570563997	0.1196920722649376	79																				
80	TrialState.COMPLETE	0.3424381921194952	2020-01-09 04:25:26.580393	2020-01-09 04:43:53.730288	50.0	2	31.0	0.0049582698084355325	500.0	0.12002461142226196	0.000708215297450425	0.3424381921194952	0.1684103785732681	0.24639454030388874	2432.580800927118	0.11558709040346601	0.000708215297450425	0.3424381921194952	0.1684103785732681	0.24639454030388874	2432.5798351789854	0.11558709132113819	0.000708215297450425	0.3424381921194952	0.1684103785732681	0.24639454030388874	2432.581766675251	0.11558708949433018	80																				
81	TrialState.COMPLETE	0.039128895184135974	2020-01-09 04:43:53.731337	2020-01-09 04:49:36.879630	450.0	1	71.0	0.007939292766196714	1800.0	0.7268071918162686	0.000708215297450425	0.039128895184135974	0.0298778328611898	0.034171388101983	14731.330249645893	0.0175236647972811	0.000708215297450425	0.039128895184135974	0.0298778328611898	0.034171388101983	14731.32732825779	0.01752366499923805	0.000708215297450425	0.039128895184135974	0.0298778328611898	0.034171388101983	14731.333171033993	0.017523664595499807	81	0.06373937677053824	0.04733238904627007																		
82	TrialState.COMPLETE	0.04590752731687576	2020-01-09 04:49:36.880651	2020-01-09 05:02:27.715074	350.0	2	81.0	0.0236622010381067	700.0	0.6631827987809514	0.000708215297450425	0.04590752731687576	0.031110886280857952	0.03763658437879401	13442.522624949414	0.019305203523249135	0.000708215297450425	0.04590752731687576	0.031110886280857952	0.03763658437879401	13442.519526507487	0.019305204344420967	0.000708215297450425	0.04590752731687576	0.031110886280857952	0.03763658437879401	13442.52572339134	0.0193052027050851	82				0.04288243626062323	0.044647072710103874															
83	TrialState.COMPLETE	0.03780099150141643	2020-01-09 05:02:27.716112	2020-01-09 05:07:13.398502	350.0	1	11.0	0.005674926761393882	1700.0	0.727333754675438	0.000708215297450425	0.03780099150141643	0.028372875354107648	0.032754957507082155	14741.867032577904	0.017030000969560904	0.000708215297450425	0.03780099150141643	0.028372875354107648	0.032754957507082155	14741.863580028328	0.01703000114461867	0.000708215297450425	0.03780099150141643	0.028372875354107648	0.032754957507082155	14741.870485127478	0.01703000079464823	83	0.06196883852691218	0.04585694050991501																		
84	TrialState.COMPLETE	0.03213526912181303	2020-01-09 05:07:13.399546	2020-01-09 05:15:12.556246	150.0	2	51.0	0.03777875738136758	800.0	0.7246338758267232	0.000708215297450425	0.03213526912181303	0.023430122757318223	0.02782695939565628	14688.435581916903	0.014234433907520763	0.000708215297450425	0.03213526912181303	0.023430122757318223	0.02782695939565628	14688.432867091597	0.014234434867456739	0.000708215297450425	0.03213526912181303	0.023430122757318223	0.02782695939565628	14688.43829674221	0.014234432951240104	84			0.03297627478753541	0.03247167138810198																
85	TrialState.COMPLETE	0.014695467422096316	2020-01-09 05:15:12.557284	2020-01-09 05:18:35.638550	50.0	1	11.0	0.023399836235420544	1800.0	0.7653957412468222	0.000708215297450425	0.014695467422096316	0.00880842776203966	0.011464235127478753	15514.05570555949	0.0064096745984665885	0.000708215297450425	0.014695467422096316	0.00880842776203966	0.011464235127478753	15514.05209808782	0.00640967484134912	0.000708215297450425	0.014695467422096316	0.00880842776203966	0.011464235127478753	15514.05931303116	0.006409674355978826	85	0.024079320113314446	0.01782341831916903																		
86	TrialState.COMPLETE	0.007524787535410765	2020-01-09 05:18:35.639592	2020-01-09 05:22:03.388275	50.0	1	21.0	0.009515502364528238	1600.0	0.7606346630330422	0.000708215297450425	0.007524787535410765	0.00455913597733711	0.005709985835694051	15417.550659525496	0.0038813753822391833	0.000708215297450425	0.007524787535410765	0.00455913597733711	0.005709985835694051	15417.54802584986	0.003881375524518552	0.000708215297450425	0.007524787535410765	0.00455913597733711	0.005709985835694051	15417.553293201134	0.0038813752400671704	86	0.009383852691218131	0.008144475920679886																		
87	TrialState.COMPLETE	0.028151558073654392	2020-01-09 05:22:03.389321	2020-01-09 05:26:16.885842	350.0	2	1.0	0.09326238766246937	800.0	0.831541594327246	0.000708215297450425	0.028151558073654392	0.023503895184135978	0.026203966005665724	16855.64821618272	0.012871300086940476	0.000708215297450425	0.028151558073654392	0.023503895184135978	0.026203966005665724	16855.645361189803	0.012871305942783873	0.000708215297450425	0.028151558073654392	0.023503895184135978	0.026203966005665724	16855.65107117564	0.012871294293230067	87	0.029213881019830027	0.028505665722379604																		
88	TrialState.COMPLETE	0.37896263321192497	2020-01-09 05:26:16.886900	2020-01-09 06:07:49.783033	250.0	2	41.0	0.0013048078535528272	1000.0	0.08820109389534599	0.000708215297450425	0.37896263321192497	0.19496998516120329	0.282788682045056	1787.4392663226763	0.1288228367240408	0.000708215297450425	0.37896263321192497	0.19496998516120329	0.282788682045056	1787.438098610549	0.12882284419200044	0.000708215297450425	0.37896263321192497	0.19496998516120329	0.282788682045056	1787.4404340348037	0.12882282954465998	88																				
89	TrialState.COMPLETE	0.03173689801699717	2020-01-09 06:07:49.784086	2020-01-09 06:12:40.613844	450.0	2	1.0	0.032688181567065905	500.0	0.8139544454375031	0.000708215297450425	0.03173689801699717	0.026203966005665724	0.029213881019830027	16499.0931967068	0.014413425956296855	0.000708215297450425	0.03173689801699717	0.026203966005665724	0.029213881019830027	16499.090430240794	0.014413428904676137	0.000708215297450425	0.03173689801699717	0.026203966005665724	0.029213881019830027	16499.095963172804	0.014413423038048202	89	0.030010623229461755	0.031161473087818695																		
90	TrialState.COMPLETE	0.35412240321057603	2020-01-09 06:12:40.614920	2020-01-09 06:55:37.779138	150.0	2	41.0	0.005258677482601561	1200.0	0.08405591956909027	0.000708215297450425	0.35412240321057603	0.16970609065155806	0.2513352809254013	1703.3994629367328	0.11826129500531207	0.000708215297450425	0.35412240321057603	0.16970609065155806	0.2513352809254013	1703.3989170207742	0.11826141696747651	0.000708215297450425	0.35412240321057603	0.16970609065155806	0.2513352809254013	1703.4000088526911	0.11826118851646607	90																		0.3527556013391707	0.35346871535903435	
91	TrialState.COMPLETE	0.22224189486937362	2020-01-09 06:55:37.780193	2020-01-09 07:22:52.616780	50.0	1	51.0	0.0027589527928449454	1300.0	0.11558553207332324	0.000708215297450425	0.22224189486937362	0.09203847969782813	0.14323654390934845	2342.636478989613	0.07419183142068658	0.000708215297450425	0.22224189486937362	0.09203847969782813	0.14323654390934845	2342.6357314290212	0.07419183201167943	0.000708215297450425	0.22224189486937362	0.09203847969782813	0.14323654390934845	2342.6372265502046	0.07419183083494234	91												0.22025495750708216	0.22130686552241294							
92	TrialState.COMPLETE	0.008277266288951842	2020-01-09 07:22:52.617698	2020-01-09 07:26:30.318314	50.0	1	91.0	0.03436038373439696	1200.0	0.7880117723995241	0.000708215297450425	0.008277266288951842	0.005090297450424929	0.006639518413597734	15972.626615616147	0.00394669458863095	0.000708215297450425	0.008277266288951842	0.005090297450424929	0.006639518413597734	15972.623937677054	0.0039466946463503965	0.000708215297450425	0.008277266288951842	0.005090297450424929	0.006639518413597734	15972.629293555241	0.0039466945309290236	92	0.010711756373937677	0.00908876298394712																		
93	TrialState.COMPLETE	0.011287181303116147	2020-01-09 07:26:30.319195	2020-01-09 07:30:55.845276	250.0	1	91.0	0.0741357982915407	1500.0	0.822158299004909	0.000708215297450425	0.011287181303116147	0.00823300283286119	0.009295325779036826	16665.26416430595	0.0055667044991103915	0.000708215297450425	0.011287181303116147	0.00823300283286119	0.009295325779036826	16665.26066749292	0.005566704568151882	0.000708215297450425	0.011287181303116147	0.00823300283286119	0.009295325779036826	16665.26766111898	0.005566704430088304	93	0.011774079320113314	0.011449480642115203																		
94	TrialState.COMPLETE	0.1816277148253069	2020-01-09 07:30:55.846976	2020-01-09 07:56:58.538228	150.0	1	61.0	0.0012778294924185674	1500.0	0.13260147830523009	0.000708215297450425	0.1816277148253069	0.07808073654390935	0.11978674850487882	2687.414738747246	0.0622968551563401	0.000708215297450425	0.1816277148253069	0.07808073654390935	0.11978674850487882	2687.41343051621	0.06229686223336405	0.000708215297450425	0.1816277148253069	0.07808073654390935	0.11978674850487882	2687.4160469782814	0.06229684820285497	94												0.179654302407932	0.18069905015830695							
95	TrialState.COMPLETE	0.031161473087818695	2020-01-09 07:56:58.539046	2020-01-09 08:00:49.289883	50.0	2	21.0	0.04913820483058481	1000.0	0.6070148144210138	0.000708215297450425	0.031161473087818695	0.021025141643059492	0.024743271954674222	12304.158905807366	0.013533543086471506	0.000708215297450425	0.031161473087818695	0.021025141643059492	0.024743271954674222	12304.15625	0.01353354326153675	0.000708215297450425	0.031161473087818695	0.021025141643059492	0.024743271954674222	12304.16156161473	0.013533542911532165	95	0.03310906515580737	0.03181067044381492																		
96	TrialState.COMPLETE	0.008896954674220962	2020-01-09 08:00:49.290709	2020-01-09 08:04:12.421749	150.0	1	31.0	0.06770859481990539	700.0	0.8162153318507761	0.000708215297450425	0.008896954674220962	0.005887039660056657	0.007170679886685552	16544.747454851276	0.004485802298399575	0.000708215297450425	0.008896954674220962	0.005887039660056657	0.007170679886685552	16544.74411296034	0.004485802473983557	0.000708215297450425	0.008896954674220962	0.005887039660056657	0.007170679886685552	16544.75079674221	0.004485802122962054	96	0.009295325779036826	0.009029745042492918																		
97	TrialState.COMPLETE	0.012349504249291784	2020-01-09 08:04:12.422690	2020-01-09 08:09:33.808377	350.0	1	91.0	0.029398387613874484	800.0	0.8056769756035226	0.000708215297450425	0.012349504249291784	0.008144475920679886	0.009915014164305949	16331.002987783286	0.005995135452174177	0.000708215297450425	0.012349504249291784	0.008144475920679886	0.009915014164305949	16330.999468838527	0.005995135854386406	0.000708215297450425	0.012349504249291784	0.008144475920679886	0.009915014164305949	16331.006506728045	0.00599513505058882	97	0.012128186968838528	0.012275731822474031																		
98	TrialState.COMPLETE	0.013456090651558074	2020-01-09 08:09:33.809286	2020-01-09 08:13:33.727218	250.0	1	31.0	0.019343581018125378	1600.0	0.7753521145199123	0.000708215297450425	0.013456090651558074	0.009428116147308782	0.010667492917847025	15715.707042315864	0.00664694361225913	0.000708215297450425	0.013456090651558074	0.009428116147308782	0.010667492917847025	15715.703788951841	0.0066469441746191986	0.000708215297450425	0.013456090651558074	0.009428116147308782	0.010667492917847025	15715.710295679886	0.006646943051673384	98	0.015403682719546742	0.014105288007554296																		
99	TrialState.COMPLETE	0.3881327749722872	2020-01-09 08:13:33.728262	2020-01-09 08:58:39.859562	250.0	2	81.0	0.001273436733979327	2000.0	0.08805496315964796	0.000708215297450425	0.3881327749722872	0.20090990269737652	0.29046834585540093	1784.4761208276882	0.13195553634174037	0.000708215297450425	0.3881327749722872	0.20090990269737652	0.29046834585540093	1784.4749584308413	0.13195553798812393	0.000708215297450425	0.3881327749722872	0.20090990269737652	0.29046834585540093	1784.477283224535	0.1319555347110598	99																	0.386297720221233	0.3872569533865568		
