number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.hidden_dropout_rate	params_model.num_filters	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.9344569288389513	2020-04-03 18:06:21.326023	2020-04-03 18:34:21.362926	128	0.10473533404821263	50	100	0.00771798258608782	128	0.08117006661471551	0.38764044943820225	0.9344569288389513	0.7139513108614233	0.8309925093632958	3.915262172284644	0.5772901949753271	0.38764044943820225	0.9344569288389513	0.7139513108614233	0.8309925093632958	3.915262172284644	0.5772901949753271	2654288998	250	0.38764044943820225	0.9344569288389513	0.7139513108614233	0.8309925093632958	3.915262172284644	0.5772901949753271	10	COMPLETE
11	0.9222846441947565	2020-04-03 18:34:21.408110	2020-04-03 18:44:10.133230	128	0.40655567145851346	350	6	0.003134844085697107	256	0.08753949353446981	0.3642322097378277	0.9222846441947565	0.677434456928839	0.8146067415730337	4.204119850187266	0.5520215020573016	0.3642322097378277	0.9222846441947565	0.677434456928839	0.8146067415730337	4.204119850187266	0.5520215020573016	4113804352	200	0.3642322097378277	0.9222846441947565	0.677434456928839	0.8146067415730337	4.204119850187266	0.5520215020573016	11	COMPLETE
12	0.9480337078651685	2020-04-03 18:44:10.172319	2020-04-03 18:54:20.187941	64	0.45525954463255347	100	21	0.006431682691930527	512	0.07905955522840892	0.40308988764044945	0.9480337078651685	0.721441947565543	0.8380149812734082	3.780430711610487	0.5883255961913475	0.40308988764044945	0.9480337078651685	0.721441947565543	0.8380149812734082	3.780430711610487	0.5883255961913475	3382326906	400	0.40308988764044945	0.9480337078651685	0.721441947565543	0.8380149812734082	3.780430711610487	0.5883255961913475	12	COMPLETE
13	0.8984082397003745	2020-04-03 18:54:20.263928	2020-04-03 21:03:40.787578	256	0.47580781362344005	250	39	0.0018373708271124268	512	0.10483648072080581	0.3000936329588015	0.8984082397003745	0.6076779026217228	0.7617041198501873	5.021067415730337	0.495802173591254	0.3000936329588015	0.8984082397003745	0.6076779026217228	0.7617041198501873	5.021067415730337	0.495802173591254	4252885329	550	0.3000936329588015	0.8984082397003745	0.6076779026217228	0.7617041198501873	5.021067415730337	0.495802173591254	13	COMPLETE
14	0.08895131086142322	2020-04-03 21:03:40.828687	2020-04-03 21:18:26.572598	128	0.16575816748681677	300	45	0.022179794642165476	128	1.0112416018280184	0.00046816479400749064	0.08895131086142322	0.019662921348314606	0.04588014981273408	48.816947565543074	0.0435896673073677	0.00046816479400749064	0.08895131086142322	0.019662921348314606	0.04588014981273408	48.816947565543074	0.0435896673073677	3673788587	150	0.00046816479400749064	0.08895131086142322	0.019662921348314606	0.04588014981273408	48.816947565543074	0.0435896673073677	14	COMPLETE
15	0.9302434456928839	2020-04-03 21:18:26.622697	2020-04-03 22:09:46.262990	128	0.20111511854049313	400	63	0.0019173955480836292	128	0.08446844182873654	0.3506554307116105	0.9302434456928839	0.6680711610486891	0.8117977528089888	4.061797752808989	0.5437859294095808	0.3506554307116105	0.9302434456928839	0.6680711610486891	0.8117977528089888	4.061797752808989	0.5437859294095808	1490882625	250	0.3506554307116105	0.9302434456928839	0.6680711610486891	0.8117977528089888	4.061797752808989	0.5437859294095808	15	COMPLETE
16	0.0950374531835206	2020-04-03 22:09:46.307442	2020-04-03 23:18:35.155582	256	0.12782024593049815	400	65	0.05288996246576378	256	1.020063910785058	0.0	0.0950374531835206	0.019662921348314606	0.041666666666666664	49.202715355805246	0.04343022407782143	0.0	0.0950374531835206	0.019662921348314606	0.041666666666666664	49.202715355805246	0.04343022407782143	2412207158	150	0.0	0.0950374531835206	0.019662921348314606	0.041666666666666664	49.202715355805246	0.04343022407782143	16	COMPLETE
17	0.09269662921348315	2020-04-03 23:18:35.211926	2020-04-03 23:53:37.146169	128	0.24991820728178216	400	87	0.027402067992618424	512	1.0221839877166383	0.0018726591760299626	0.09269662921348315	0.020131086142322098	0.042134831460674156	49.38014981273408	0.04390065918590218	0.0018726591760299626	0.09269662921348315	0.020131086142322098	0.042134831460674156	49.38014981273408	0.04390065918590218	2864625643	150	0.0018726591760299626	0.09269662921348315	0.020131086142322098	0.042134831460674156	49.38014981273408	0.04390065918590218	17	COMPLETE
18	0.8684456928838952	2020-04-03 23:53:37.187140	2020-04-04 00:07:39.642908	64	0.28533628815837553	150	46	0.020641992174895384	256	0.1123108731099659	0.33192883895131087	0.8684456928838952	0.6006554307116105	0.7209737827715356	5.372659176029963	0.5052210723354086	0.33192883895131087	0.8684456928838952	0.6006554307116105	0.7209737827715356	5.372659176029963	0.5052210723354086	3071839803	200	0.33192883895131087	0.8684456928838952	0.6006554307116105	0.7209737827715356	5.372659176029963	0.5052210723354086	18	COMPLETE
19	0.920880149812734	2020-04-04 00:07:39.697162	2020-04-04 01:12:25.667450	128	0.14629422582359966	350	59	0.002216447023128812	512	0.08812240838885921	0.34831460674157305	0.920880149812734	0.6680711610486891	0.8080524344569289	4.230337078651686	0.5406306783086992	0.34831460674157305	0.920880149812734	0.6680711610486891	0.8080524344569289	4.230337078651686	0.5406306783086992	3255921006	350	0.34831460674157305	0.920880149812734	0.6680711610486891	0.8080524344569289	4.230337078651686	0.5406306783086992	19	COMPLETE
20	0.10159176029962547	2020-04-04 01:12:25.708601	2020-04-04 01:34:24.605072	256	0.25649513981827415	50	74	0.05617554971362212	128	0.9998138388618827	0.0	0.10159176029962547	0.019194756554307114	0.039794007490636704	48.21676029962547	0.04363398001213724	0.0	0.10159176029962547	0.019194756554307114	0.039794007490636704	48.21676029962547	0.04363398001213724	3808554510	150	0.0	0.10159176029962547	0.019194756554307114	0.039794007490636704	48.21676029962547	0.04363398001213724	20	COMPLETE
21	0.9377340823970037	2020-04-04 01:34:24.650984	2020-04-04 03:26:33.459735	128	0.40292807045783524	400	61	0.001801510957798398	512	0.07866507715350261	0.37874531835205993	0.9377340823970037	0.6914794007490637	0.8235018726591761	3.786048689138577	0.5648296306067179	0.37874531835205993	0.9377340823970037	0.6914794007490637	0.8235018726591761	3.786048689138577	0.5648296306067179	431914083	500	0.37874531835205993	0.9377340823970037	0.6914794007490637	0.8235018726591761	3.786048689138577	0.5648296306067179	21	COMPLETE
22	0.9405430711610487	2020-04-04 03:26:33.500878	2020-04-04 03:36:26.190883	128	0.4844898966096955	100	6	0.002149385607158463	256	0.0807120772174556	0.34784644194756553	0.9405430711610487	0.6872659176029963	0.8267790262172284	3.877808988764045	0.5492201653103539	0.34784644194756553	0.9405430711610487	0.6872659176029963	0.8267790262172284	3.877808988764045	0.5492201653103539	2912470090	450	0.34784644194756553	0.9405430711610487	0.6872659176029963	0.8267790262172284	3.877808988764045	0.5492201653103539	22	COMPLETE
23	0.09410112359550561	2020-04-04 03:36:26.240337	2020-04-04 03:41:52.195728	64	0.4308114444773452	250	37	0.08289137357129933	512	1.0180976735183809	0.0	0.09410112359550561	0.017322097378277154	0.037921348314606744	49.12265917602996	0.04238470769110045	0.0	0.09410112359550561	0.017322097378277154	0.037921348314606744	49.12265917602996	0.04238470769110045	2676121402	150	0.0	0.09410112359550561	0.017322097378277154	0.037921348314606744	49.12265917602996	0.04238470769110045	23	COMPLETE
24	0.10112359550561797	2020-04-04 03:41:52.234083	2020-04-04 03:59:46.427670	256	0.17918076239439348	100	66	0.04295120199411552	128	1.011073446860502	0.0	0.10112359550561797	0.023408239700374533	0.04681647940074907	48.75351123595506	0.04530159737407382	0.0	0.10112359550561797	0.023408239700374533	0.04681647940074907	48.75327715355805	0.04530222917541526	2188560588	150	0.0	0.10112359550561797	0.023408239700374533	0.04681647940074907	48.75374531835206	0.04530099716279945	24	COMPLETE
25	0.8895131086142322	2020-04-04 03:59:46.473879	2020-04-04 04:27:24.919103	64	0.4080828582727183	150	94	0.022628950901515347	128	0.10806730292538662	0.3169475655430712	0.8895131086142322	0.6259363295880149	0.7406367041198502	5.186563670411985	0.5141046404548375	0.37546816479400746	0.8895131086142322	0.6292134831460674	0.7415730337078652	5.132958801498128	0.5391259336643329	3443528822	200	0.3169475655430712	0.8895131086142322	0.6189138576779026	0.7373595505617978	5.240168539325842	0.5043150945346735	25	COMPLETE
26	0.09269662921348315	2020-04-04 04:27:24.962510	2020-04-04 05:32:34.486000	256	0.43995037941695	500	51	0.028794273802531925	512	1.0292996869802697	0.0	0.09269662921348315	0.021067415730337078	0.03651685393258427	49.673689138576776	0.04255428499467672	0.0	0.09269662921348315	0.021067415730337078	0.03651685393258427	49.673689138576776	0.04255428499467672	2925472584	150	0.0	0.09269662921348315	0.021067415730337078	0.03651685393258427	49.673689138576776	0.04255428499467672	26	COMPLETE
27	0.0945692883895131	2020-04-04 05:32:34.530342	2020-04-04 05:58:19.651928	256	0.24880671604883908	200	49	0.02756200312564828	512	1.0196942601593608	0.0	0.0945692883895131	0.02294007490636704	0.046348314606741575	49.212078651685395	0.0434575148936878	0.0	0.0945692883895131	0.02294007490636704	0.046348314606741575	49.212078651685395	0.0434575148936878	1172562946	150	0.0	0.0945692883895131	0.02294007490636704	0.046348314606741575	49.212078651685395	0.0434575148936878	27	COMPLETE
28	0.10205992509363296	2020-04-04 05:58:19.690235	2020-04-04 06:03:10.341955	128	0.12899208648747215	100	16	0.08111533819167119	256	1.0038805275018352	0.0	0.10205992509363296	0.024344569288389514	0.04541198501872659	48.445692883895134	0.04476994044015607	0.0	0.10205992509363296	0.024344569288389514	0.04541198501872659	48.445692883895134	0.04476994044015607	2386252067	150	0.0	0.10205992509363296	0.024344569288389514	0.04541198501872659	48.445692883895134	0.04476994044015607	28	COMPLETE
29	0.10159176029962547	2020-04-04 06:03:10.380187	2020-04-04 06:35:51.394400	256	0.2788793977990149	300	41	0.01009412935217017	256	0.9998251707746546	0.0	0.10159176029962547	0.024344569288389514	0.046348314606741575	48.22097378277154	0.045654616698589896	0.0	0.10159176029962547	0.024344569288389514	0.046348314606741575	48.22097378277154	0.045654616698589896	3293562400	150	0.0	0.10159176029962547	0.024344569288389514	0.046348314606741575	48.22097378277154	0.045654616698589896	29	COMPLETE
30	0.9344569288389513	2020-04-04 06:35:51.435749	2020-04-04 07:04:35.364698	128	0.33160828290609967	250	29	0.0010381905854588553	256	0.0819912891684986	0.37687265917602997	0.9344569288389513	0.7050561797752809	0.8333333333333334	3.9442883895131087	0.5677902483107786	0.37687265917602997	0.9344569288389513	0.7050561797752809	0.8333333333333334	3.9442883895131087	0.5677902483107786	333491490	400	0.37687265917602997	0.9344569288389513	0.7050561797752809	0.8333333333333334	3.9442883895131087	0.5677902483107786	30	COMPLETE
31	0.9447565543071161	2020-04-04 07:04:35.407469	2020-04-04 07:21:20.437164	128	0.1647835340545894	50	28	0.004963895009145773	512	0.07734408131922675	0.3890449438202247	0.9447565543071161	0.721441947565543	0.8445692883895131	3.713951310861423	0.5814656828647097	0.3890449438202247	0.9447565543071161	0.721441947565543	0.8445692883895131	3.713951310861423	0.5814656828647097	990948652	400	0.3890449438202247	0.9447565543071161	0.721441947565543	0.8445692883895131	3.713951310861423	0.5814656828647097	31	COMPLETE
32	0.09691011235955056	2020-04-04 07:21:20.479774	2020-04-04 08:09:13.567662	256	0.3565557700958723	300	62	0.08147770000798157	128	0.9942449685465196	0.0	0.09691011235955056	0.014044943820224719	0.04353932584269663	47.9939138576779	0.04298268774759234	0.0	0.09691011235955056	0.014044943820224719	0.04353932584269663	47.9939138576779	0.04298268774759234	1126559810	150	0.0	0.09691011235955056	0.014044943820224719	0.04353932584269663	47.9939138576779	0.04298268774759234	32	COMPLETE
33	0.09082397003745318	2020-04-04 08:09:13.606703	2020-04-04 08:25:59.892705	128	0.44956861701155626	100	70	0.042875868581161346	128	1.0051935726815089	0.004213483146067416	0.09082397003745318	0.02153558052434457	0.03838951310861423	48.46067415730337	0.04548463257513351	0.004213483146067416	0.09082397003745318	0.02153558052434457	0.03838951310861423	48.46067415730337	0.04548463257513351	3932412537	150	0.004213483146067416	0.09082397003745318	0.02153558052434457	0.03838951310861423	48.46067415730337	0.04548463257513351	33	COMPLETE
34	0.9353932584269663	2020-04-04 08:25:59.937247	2020-04-04 09:08:10.628631	256	0.4962514703884898	100	80	0.005039509348588348	512	0.08505350372872633	0.3398876404494382	0.9353932584269663	0.6573033707865169	0.8038389513108615	4.078651685393258	0.5349680332439833	0.3398876404494382	0.9353932584269663	0.6573033707865169	0.8038389513108615	4.078651685393258	0.5349680332439833	3970970796	250	0.3398876404494382	0.9353932584269663	0.6573033707865169	0.8038389513108615	4.078651685393258	0.5349680332439833	34	COMPLETE
35	0.9452247191011236	2020-04-04 09:08:10.666580	2020-04-04 10:04:33.914708	64	0.4292532958372378	450	98	0.005004063872525864	256	0.08425458108531904	0.39325842696629215	0.9452247191011236	0.7237827715355806	0.8548689138576779	4.0482209737827715	0.5836372652360946	0.39325842696629215	0.9452247191011236	0.7237827715355806	0.8548689138576779	4.0482209737827715	0.5836372652360946	315664721	300	0.39325842696629215	0.9452247191011236	0.7237827715355806	0.8548689138576779	4.0482209737827715	0.5836372652360946	35	COMPLETE
36	0.10159176029962547	2020-04-04 10:04:33.957588	2020-04-04 10:51:11.926269	256	0.28502563058555075	350	51	0.07021490277725022	128	1.0138060406045744	0.0	0.10159176029962547	0.018726591760299626	0.042134831460674156	48.97191011235955	0.0438879179449447	0.0	0.10159176029962547	0.018726591760299626	0.042134831460674156	48.97191011235955	0.0438879179449447	4020887578	150	0.0	0.10159176029962547	0.018726591760299626	0.042134831460674156	48.97191011235955	0.0438879179449447	36	COMPLETE
37	0.9424157303370787	2020-04-04 10:51:11.964142	2020-04-04 11:14:10.096261	64	0.34643353436682517	100	28	0.0036117575891518316	512	0.07543097117441368	0.39279026217228463	0.9424157303370787	0.7312734082397003	0.8436329588014981	3.637172284644195	0.5859452806464529	0.39279026217228463	0.9424157303370787	0.7312734082397003	0.8436329588014981	3.637172284644195	0.5859452806464529	840243625	650	0.39279026217228463	0.9424157303370787	0.7312734082397003	0.8436329588014981	3.637172284644195	0.5859452806464529	37	COMPLETE
38	0.8871722846441947	2020-04-04 11:14:10.134818	2020-04-04 15:29:48.603943	256	0.15587244357383656	400	100	0.0016638168932302903	128	0.1084832801398113	0.29119850187265917	0.8871722846441947	0.599250936329588	0.7462546816479401	5.207397003745318	0.48480413567279645	0.29119850187265917	0.8871722846441947	0.599250936329588	0.7462546816479401	5.207397003745318	0.48480413567279645	682242405	300	0.29119850187265917	0.8871722846441947	0.599250936329588	0.7462546816479401	5.207397003745318	0.48480413567279645	38	COMPLETE
