number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.002345963172804533	2020-01-06 21:52:55.626536	2020-01-06 22:22:58.355549	200.0	41.0	0.02992018523189765	2000.0	0.9206403902752092	0.0002655807365439094	0.002345963172804533	0.0008410056657223796	0.0014606940509915014	18664.16917492918	0.0012589318951062344	0.0002655807365439094	0.002345963172804533	0.0008410056657223796	0.0014606940509915014	18664.164217422098	0.0012589320181504867	0.0002655807365439094	0.002345963172804533	0.0008410056657223796	0.0014606940509915014	18664.17413243626	0.0012589317721705454	9	0.000796742209631728	0.0018295561850802645			
10	TrialState.COMPLETE	0.0009295325779036828	2020-01-06 22:22:58.356332	2020-01-06 22:37:14.991665	50.0	31.0	0.016810019878679812	1800.0	0.9899263006146034	0.0001327903682719547	0.0009295325779036828	0.0003541076487252125	0.000708215297450425	20068.894055417848	0.0005246520832896245	0.0001327903682719547	0.0009295325779036828	0.0003541076487252125	0.000708215297450425	20068.88814624646	0.0005246522870801597	0.0001327903682719547	0.0009295325779036828	0.0003541076487252125	0.000708215297450425	20068.899964589236	0.0005246518797301984	10	0.0009737960339943342	0.0009442870632672333			
11	TrialState.COMPLETE	0.0055476864966949955	2020-01-06 22:37:14.992591	2020-01-06 23:29:59.030363	200.0	61.0	0.09481598414309132	600.0	0.9320964897157685	0.0018000472143531634	0.0055476864966949955	0.0033935316336166197	0.004219782813975449	18895.65239907932	0.0034161928799602862	0.0018000472143531634	0.0055476864966949955	0.0033935316336166197	0.004219782813975449	18895.643148016996	0.0034161929951496534	0.0018000472143531634	0.0055476864966949955	0.0033935316336166197	0.004219782813975449	18895.661650141643	0.0034161927648452294	11			0.004426345609065156	0.0050991501416430595	
12	TrialState.COMPLETE	0.0019475920679886685	2020-01-06 23:29:59.031164	2020-01-06 23:47:34.959742	100.0	41.0	0.04909099823105781	1100.0	0.9658829477796372	0.0002655807365439094	0.0019475920679886685	0.000708215297450425	0.0011951133144475921	19581.323698654393	0.0009891736764067374	0.0002655807365439094	0.0019475920679886685	0.000708215297450425	0.0011951133144475921	19581.31170325779	0.0009891739292619273	0.0002655807365439094	0.0019475920679886685	0.000708215297450425	0.0011951133144475921	19581.33569405099	0.0009891734238233992	12	0.0003541076487252125	0.00141643059490085			
13	TrialState.COMPLETE	8.852691218130312e-05	2020-01-06 23:47:34.960643	2020-01-07 00:11:14.243752	150.0	61.0	0.0011605805454061471	1200.0	0.9892966651780654	0.0	8.852691218130312e-05	0.0	0.0	20056.35300106232	0.00021422088303636375	0.0	8.852691218130312e-05	0.0	0.0	20056.350035410764	0.0002142209099173434	0.0	8.852691218130312e-05	0.0	0.0	20056.35596671388	0.0002142208561623072	13	0.00017705382436260624	0.00011803588290840416			
14	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 00:11:14.244532	2020-01-07 00:28:59.522226	100.0	91.0	0.004885890755750828	800.0	1.0097349874902526	0.0001327903682719547	0.00017705382436260624	0.0001327903682719547	0.0001327903682719547	20470.546255311616	0.00033483758190082174	0.0001327903682719547	0.00017705382436260624	0.0001327903682719547	0.0001327903682719547	20470.5414305949	0.0003348376271058091	0.0001327903682719547	0.00017705382436260624	0.0001327903682719547	0.0001327903682719547	20470.55108002833	0.00033483753670850635	14	0.00017705382436260624	0.00017705382436260624			
15	TrialState.COMPLETE	0.0006196883852691218	2020-01-07 00:28:59.523037	2020-01-07 00:43:15.091453	50.0	31.0	0.051267110165502144	500.0	0.9742568770821091	8.852691218130312e-05	0.0006196883852691218	0.0001327903682719547	0.00017705382436260624	19751.39660056657	0.00048175104982878735	8.852691218130312e-05	0.0006196883852691218	0.0001327903682719547	0.00017705382436260624	19751.387393767705	0.00048175129357989606	8.852691218130312e-05	0.0006196883852691218	0.0001327903682719547	0.00017705382436260624	19751.405807365438	0.0004817508063196896	15	0.0003541076487252125	0.0005311614730878187			
16	TrialState.COMPLETE	0.0003098441926345609	2020-01-07 00:43:15.092235	2020-01-07 00:57:52.694657	50.0	81.0	0.02625371301243919	700.0	0.9886663941773528	0.0	0.0003098441926345609	4.426345609065156e-05	0.00017705382436260624	20043.419750354107	0.00028213452812220435	0.0	0.0003098441926345609	4.426345609065156e-05	0.00017705382436260624	20043.4116944051	0.0002821364534564577	0.0	0.0003098441926345609	4.426345609065156e-05	0.00017705382436260624	20043.427806303116	0.00028213261750104453	16	0.0002655807365439094	0.0002950897072710104			
17	TrialState.COMPLETE	0.00199185552407932	2020-01-07 00:57:52.695451	2020-01-07 01:25:55.411472	200.0	11.0	0.007166111726950429	1600.0	0.9539101050874373	0.0005311614730878187	0.00199185552407932	0.0011951133144475921	0.0013721671388101982	19338.838726097732	0.0012989890398855204	0.0005311614730878187	0.00199185552407932	0.0011951133144475921	0.0013721671388101982	19338.833613668554	0.001298989145400529	0.0005311614730878187	0.00199185552407932	0.0011951133144475921	0.0013721671388101982	19338.84383852691	0.001298988934452042	17	0.0006196883852691218	0.001534466477809254			
18	TrialState.COMPLETE	0.0002655807365439094	2020-01-07 01:25:55.412273	2020-01-07 01:40:35.902831	50.0	91.0	0.025564937757679443	800.0	0.9786924455084328	4.426345609065156e-05	0.0002655807365439094	4.426345609065156e-05	4.426345609065156e-05	19841.391598796035	0.00031450003725964014	4.426345609065156e-05	0.0002655807365439094	4.426345609065156e-05	4.426345609065156e-05	19841.383188739375	0.0003145003920521628	4.426345609065156e-05	0.0002655807365439094	4.426345609065156e-05	4.426345609065156e-05	19841.400008852692	0.0003144996834752942	18	0.0003541076487252125	0.0002950897072710104			
19	TrialState.COMPLETE	0.0016820113314447592	2020-01-07 01:40:35.903720	2020-01-07 02:11:36.729330	200.0	91.0	0.0584486838233117	1600.0	0.9626664093496153	0.0004426345609065156	0.0016820113314447592	0.0007524787535410764	0.0011951133144475921	19516.359220077902	0.001137218608230045	0.0004426345609065156	0.0016820113314447592	0.0007524787535410764	0.0011951133144475921	19516.349238668554	0.0011372188579159596	0.0004426345609065156	0.0016820113314447592	0.0007524787535410764	0.0011951133144475921	19516.36920148725	0.001137218358804142	19	0.00017705382436260624	0.0011803588290840415			
20	TrialState.COMPLETE	0.0004426345609065156	2020-01-07 02:11:36.730162	2020-01-07 02:41:35.653025	200.0	41.0	0.0011383495093416297	1200.0	0.9854824694798072	0.0	0.0004426345609065156	0.00017705382436260624	0.0002213172804532578	19978.873472910764	0.0003182577495597373	0.0	0.0004426345609065156	0.00017705382436260624	0.0002213172804532578	19978.87035233711	0.0003182577752523265	0.0	0.0004426345609065156	0.00017705382436260624	0.0002213172804532578	19978.87659348442	0.00031825772387161213	20	0.0003541076487252125	0.00041312559017941453			
21	TrialState.COMPLETE	0.000398371104815864	2020-01-07 02:41:35.653875	2020-01-07 03:04:50.142600	150.0	31.0	0.0031549331367920555	900.0	0.9827774300106291	0.0	0.000398371104815864	4.426345609065156e-05	0.0002213172804532578	19923.92548247167	0.0003137711710928953	0.0	0.000398371104815864	4.426345609065156e-05	0.0002213172804532578	19923.922627478754	0.0003137711936878029	0.0	0.000398371104815864	4.426345609065156e-05	0.0002213172804532578	19923.92833746459	0.0003137711485030012	21	0.0002655807365439094	0.0003541076487252125			
22	TrialState.COMPLETE	0.000708215297450425	2020-01-07 03:04:50.143379	2020-01-07 03:19:22.018850	50.0	61.0	0.06602939801094694	2000.0	0.9648876094303495	8.852691218130312e-05	0.000708215297450425	0.000398371104815864	0.0004868980169971671	19561.51361101275	0.0005244963219544538	8.852691218130312e-05	0.000708215297450425	0.000398371104815864	0.0004868980169971671	19561.50159348442	0.0005244975346083858	8.852691218130312e-05	0.000708215297450425	0.000398371104815864	0.0004868980169971671	19561.525628541076	0.0005244951131313111	22	0.00017705382436260624	0.0005311614730878187			
23	TrialState.COMPLETE	0.005429650613786591	2020-01-07 03:19:22.019578	2020-01-07 04:07:17.779070	200.0	1.0	0.010594459212023075	1700.0	0.9091895288836489	0.0017115203021718602	0.005429650613786591	0.003039423984891407	0.003747639282341832	18431.825188857412	0.0033316952762336713	0.0017115203021718602	0.005429650613786591	0.003039423984891407	0.003747639282341832	18431.82474622285	0.0033316952787861074	0.0017115203021718602	0.005429650613786591	0.003039423984891407	0.003747639282341832	18431.825631491974	0.0033316952736815175	23			0.005134560906515581	0.005311614730878187	
24	TrialState.COMPLETE	0.006078847969782814	2020-01-07 04:07:17.779852	2020-01-07 04:31:44.539992	50.0	11.0	0.08345559699838138	1200.0	0.9366717358699646	0.00312795089707271	0.006078847969782814	0.00398371104815864	0.004632908404154863	18988.90017115203	0.004337331586016501	0.00312795089707271	0.006078847969782814	0.00398371104815864	0.004632908404154863	18988.89125944287	0.004337332034389131	0.00312795089707271	0.006078847969782814	0.00398371104815864	0.004632908404154863	18988.90908286119	0.0043373311385804915	24			0.0060198300283286115	0.006055240793201133	
25	TrialState.COMPLETE	0.0005311614730878187	2020-01-07 04:31:44.540764	2020-01-07 04:46:21.507560	50.0	71.0	0.0013315341204286446	2000.0	1.0294827621736466	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.0002655807365439094	20871.37351717422	0.0004201087826907572	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.0002655807365439094	20871.370750708214	0.0004201088158153018	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.0002655807365439094	20871.376283640227	0.000420108749578529	25	0.0005311614730878187	0.0005311614730878187			
26	TrialState.COMPLETE	0.0011951133144475921	2020-01-07 04:46:21.508356	2020-01-07 05:03:54.746882	100.0	51.0	0.06093660962560577	800.0	0.9550627137377161	0.000398371104815864	0.0011951133144475921	0.0008410056657223796	0.0009737960339943342	19361.92300371813	0.0010756809224067119	0.000398371104815864	0.0011951133144475921	0.0008410056657223796	0.0009737960339943342	19361.913774787536	0.001075681032733734	0.000398371104815864	0.0011951133144475921	0.0008410056657223796	0.0009737960339943342	19361.932232648724	0.0010756808121456737	26	0.0004426345609065156	0.0009442870632672333			
27	TrialState.COMPLETE	0.0015049575070821529	2020-01-07 05:03:54.747670	2020-01-07 05:27:41.622441	150.0	81.0	0.046309680757555885	1500.0	0.9557387423757506	0.00017705382436260624	0.0015049575070821529	0.000708215297450425	0.0010623229461756375	19376.218462287536	0.0008585085962239628	0.00017705382436260624	0.0015049575070821529	0.000708215297450425	0.0010623229461756375	19376.208657932013	0.0008585087641595508	0.00017705382436260624	0.0015049575070821529	0.000708215297450425	0.0010623229461756375	19376.22826664306	0.00085850842836589	27	0.0005311614730878187	0.0011803588290840415			
28	TrialState.COMPLETE	0.000398371104815864	2020-01-07 05:27:41.623265	2020-01-07 05:58:15.481203	200.0	71.0	0.005623227265512513	500.0	0.9804125697034135	0.0	0.000398371104815864	4.426345609065156e-05	8.852691218130312e-05	19876.117342422098	0.0002869625757162472	0.0	0.000398371104815864	4.426345609065156e-05	8.852691218130312e-05	19876.112252124647	0.00028696262460443895	0.0	0.000398371104815864	4.426345609065156e-05	8.852691218130312e-05	19876.122432719545	0.00028696252684028747	28	0.0002655807365439094	0.0003541076487252125			
29	TrialState.COMPLETE	0.0002655807365439094	2020-01-07 05:58:15.481995	2020-01-07 06:15:45.097596	100.0	21.0	0.0020025500579729538	1400.0	0.9930534709084335	8.852691218130312e-05	0.0002655807365439094	8.852691218130312e-05	0.00017705382436260624	20132.462796565156	0.00031758020287412595	8.852691218130312e-05	0.0002655807365439094	8.852691218130312e-05	0.00017705382436260624	20132.460207152973	0.00031758023370928503	8.852691218130312e-05	0.0002655807365439094	8.852691218130312e-05	0.00017705382436260624	20132.46538597734	0.00031758017204742067	29	0.00017705382436260624	0.00023607176581680832			
30	TrialState.COMPLETE	0.0001327903682719547	2020-01-07 06:15:45.098423	2020-01-07 06:45:48.427978	200.0	41.0	0.010006021030486473	1800.0	0.9588455198778402	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	19438.712331798866	0.0003131316352983339	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	19438.708259560906	0.0003131317262829289	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	19438.716404036826	0.0003131315443768491	30	8.852691218130312e-05	0.00011803588290840416			
31	TrialState.COMPLETE	0.0004868980169971671	2020-01-07 06:45:48.428776	2020-01-07 07:09:30.984474	150.0	61.0	0.0018818264732130092	1700.0	0.9925292280993273	4.426345609065156e-05	0.0004868980169971671	0.0001327903682719547	0.0003098441926345609	20121.700026558072	0.0003680047810791965	4.426345609065156e-05	0.0004868980169971671	0.0001327903682719547	0.0003098441926345609	20121.695954320112	0.0003680051063337331	4.426345609065156e-05	0.0004868980169971671	0.0001327903682719547	0.0003098441926345609	20121.704098796035	0.0003680044569019876	31	0.0004426345609065156	0.00047214353163361664			
32	TrialState.COMPLETE	0.0009737960339943342	2020-01-07 07:09:30.985248	2020-01-07 07:39:51.634065	200.0	61.0	0.019950538173179447	1500.0	0.9665794593554817	0.00017705382436260624	0.0009737960339943342	0.0006196883852691218	0.000796742209631728	19595.57529213881	0.0007350321064760412	0.00017705382436260624	0.0009737960339943342	0.0006196883852691218	0.000796742209631728	19595.569228045326	0.0007350321941790961	0.00017705382436260624	0.0009737960339943342	0.0006196883852691218	0.000796742209631728	19595.581356232295	0.0007350320188279689	32	0.0005311614730878187	0.0008262511803588291			
33	TrialState.COMPLETE	0.002213172804532578	2020-01-07 07:39:51.634869	2020-01-07 08:03:37.208939	150.0	71.0	0.05469983839699851	500.0	0.9522679557889949	0.0005311614730878187	0.002213172804532578	0.001106586402266289	0.0017262747875354107	19305.554753895183	0.001374817746678754	0.0005311614730878187	0.002213172804532578	0.001106586402266289	0.0017262747875354107	19305.54497167139	0.0013748180565892108	0.0005311614730878187	0.002213172804532578	0.001106586402266289	0.0017262747875354107	19305.56453611898	0.0013748174371141573	33	0.000708215297450425	0.0017115203021718602			
34	TrialState.COMPLETE	4.426345609065156e-05	2020-01-07 08:03:37.209921	2020-01-07 08:18:19.136821	50.0	81.0	0.0011609459009159675	800.0	1.0055657058601999	0.0	4.426345609065156e-05	0.0	0.0	20386.152222025496	0.00021346471725506948	0.0	4.426345609065156e-05	0.0	0.0	20386.14912358357	0.00021346474820337256	0.0	4.426345609065156e-05	0.0	0.0	20386.155320467424	0.00021346468632152033	34	8.852691218130312e-05	5.901794145420208e-05			
35	TrialState.COMPLETE	0.0006196883852691218	2020-01-07 08:18:19.137769	2020-01-07 08:32:36.639069	50.0	21.0	0.02250692029029898	1700.0	0.976712683206697	0.0001327903682719547	0.0006196883852691218	0.0002213172804532578	0.0004868980169971671	19800.812190155808	0.0004991361167036729	0.0001327903682719547	0.0006196883852691218	0.0002213172804532578	0.0004868980169971671	19800.805550637393	0.0004991362303222728	0.0001327903682719547	0.0006196883852691218	0.0002213172804532578	0.0004868980169971671	19800.81882967422	0.0004991360031372284	35	0.0003541076487252125	0.0005311614730878187			
36	TrialState.COMPLETE	0.002080382436260623	2020-01-07 08:32:36.639894	2020-01-07 08:54:12.799506	150.0	1.0	0.0057997744674025435	1000.0	0.9682039892629437	0.0006639518413597734	0.002080382436260623	0.000796742209631728	0.0015049575070821529	19628.394763633143	0.0013092599413158333	0.0006639518413597734	0.002080382436260623	0.000796742209631728	0.0015049575070821529	19628.394210339942	0.0013092599445925519	0.0006639518413597734	0.002080382436260623	0.000796742209631728	0.0015049575070821529	19628.395316926344	0.0013092599380394871	36	0.0006196883852691218	0.001593484419263456			
37	TrialState.COMPLETE	0.0003541076487252125	2020-01-07 08:54:12.800292	2020-01-07 09:08:31.295335	50.0	31.0	0.021307720197541805	1500.0	0.9721061087335974	4.426345609065156e-05	0.0003541076487252125	4.426345609065156e-05	0.00017705382436260624	19707.698565864022	0.0003243426577990207	4.426345609065156e-05	0.0003541076487252125	4.426345609065156e-05	0.00017705382436260624	19707.6929444051	0.00032434272852051185	4.426345609065156e-05	0.0003541076487252125	4.426345609065156e-05	0.00017705382436260624	19707.704187322946	0.0003243425870962414	37	0.00017705382436260624	0.0002950897072710104			
38	TrialState.COMPLETE	0.0069936260623229465	2020-01-07 09:08:31.296142	2020-01-07 09:37:55.342471	100.0	11.0	0.03735358871928389	2000.0	0.9449951251355986	0.002154154863078376	0.0069936260623229465	0.003747639282341832	0.00510505193578848	19157.69132141171	0.003978951190200787	0.002154154863078376	0.0069936260623229465	0.003747639282341832	0.00510505193578848	19157.68434254013	0.003978951427791521	0.002154154863078376	0.0069936260623229465	0.003747639282341832	0.00510505193578848	19157.698300283286	0.0039789509529173876	38			0.005798512747875354	0.006515580736543909	
39	TrialState.COMPLETE	0.000796742209631728	2020-01-07 09:37:55.343500	2020-01-07 09:55:37.709433	100.0	71.0	0.06840299872113355	1700.0	0.9686400877281145	0.00017705382436260624	0.000796742209631728	0.0004426345609065156	0.0005311614730878187	19637.55422273371	0.0006782704697186766	0.00017705382436260624	0.000796742209631728	0.0004426345609065156	0.0005311614730878187	19637.54169617564	0.0006782707416270352	0.00017705382436260624	0.000796742209631728	0.0004426345609065156	0.0005311614730878187	19637.566749291786	0.0006782701979653119	39	0.00017705382436260624	0.0005901794145420207			
40	TrialState.COMPLETE	0.0073350870093079725	2020-01-07 09:55:37.710274	2020-01-07 10:46:55.815690	150.0	41.0	0.06543007893838276	1100.0	0.9332794423580579	0.001972885471469041	0.0073350870093079725	0.004375758802104411	0.0054633751517604206	18920.20979613517	0.00402657660792987	0.001972885471469041	0.0073350870093079725	0.004375758802104411	0.0054633751517604206	18920.20151254553	0.0040265767539872915	0.001972885471469041	0.0073350870093079725	0.004375758802104411	0.0054633751517604206	18920.218079724807	0.004026576461975461	40				0.006232294617563739	0.006875590179414542
41	TrialState.COMPLETE	0.0001327903682719547	2020-01-07 10:46:55.816468	2020-01-07 11:01:32.761043	50.0	71.0	0.012050917224238835	600.0	0.9939787878739176	0.0	0.0001327903682719547	0.0	0.0	20151.200137216714	0.00023745178472591463	0.0	0.0001327903682719547	0.0	0.0	20151.19440509915	0.00023745181677001953	0.0	0.0001327903682719547	0.0	0.0	20151.205869334277	0.00023745175268640757	41	8.852691218130312e-05	0.00011803588290840416			
42	TrialState.COMPLETE	0.0005311614730878187	2020-01-07 11:01:32.761835	2020-01-07 11:19:07.033343	100.0	61.0	0.0021157056624246337	500.0	0.9948875392403825	0.0	0.0005311614730878187	0.0002655807365439094	0.0003098441926345609	20169.396556303116	0.0003427991562092932	0.0	0.0005311614730878187	0.0002655807365439094	0.0003098441926345609	20169.392749645893	0.00034279919956024525	0.0	0.0005311614730878187	0.0002655807365439094	0.0003098441926345609	20169.40036296034	0.00034279911287064075	42	0.0003541076487252125	0.00047214353163361664			
43	TrialState.COMPLETE	0.0002655807365439094	2020-01-07 11:19:07.034161	2020-01-07 11:42:59.017203	150.0	81.0	0.005661741598429554	1700.0	1.0036487275624288	0.0	0.0002655807365439094	0.0001327903682719547	0.0001327903682719547	20347.170303647308	0.00026622661198064535	0.0	0.0002655807365439094	0.0001327903682719547	0.0001327903682719547	20347.164925637393	0.0002662266560363405	0.0	0.0002655807365439094	0.0001327903682719547	0.0001327903682719547	20347.175681657223	0.000266226567934098	43	0.00017705382436260624	0.00023607176581680832			
44	TrialState.COMPLETE	0.0	2020-01-07 11:42:59.017989	2020-01-07 11:58:14.783928	50.0	81.0	0.04485657285714186	1500.0	0.9897716986041977	0.0	0.0	0.0	0.0	20065.453169263455	0.00019390335433493622	0.0	0.0	0.0	0.0	20065.443032932013	0.00019390349587312304	0.0	0.0	0.0	0.0	20065.4633055949	0.00019390321287840717	44	0.0	0.0			
45	TrialState.COMPLETE	0.0001327903682719547	2020-01-07 11:58:14.784719	2020-01-07 12:23:00.811750	150.0	91.0	0.005652907377732354	1900.0	0.9952731782842863	0.0	0.0001327903682719547	0.0	0.0	20177.445622344192	0.00022154176897036475	0.0	0.0001327903682719547	0.0	0.0	20177.440819759206	0.00022154182107331753	0.0	0.0001327903682719547	0.0	0.0	20177.45042492918	0.00022154171687936627	45	8.852691218130312e-05	0.00011803588290840416			
46	TrialState.COMPLETE	8.852691218130312e-05	2020-01-07 12:23:00.812551	2020-01-07 12:47:40.427780	150.0	61.0	0.030250224232233152	1700.0	0.9692997945052574	0.0	8.852691218130312e-05	0.0	0.0	19650.512371635978	0.00029698207783559333	0.0	8.852691218130312e-05	0.0	0.0	19650.50464766289	0.0002969821647752988	0.0	8.852691218130312e-05	0.0	0.0	19650.520095609067	0.0002969819909255097	46	0.00017705382436260624	0.00011803588290840416			
47	TrialState.COMPLETE	0.000398371104815864	2020-01-07 12:47:40.428546	2020-01-07 13:06:28.195302	100.0	71.0	0.014636889656543455	1000.0	0.9900994173497619	0.0	0.000398371104815864	0.0001327903682719547	0.0001327903682719547	20073.03476894476	0.00032675051941716065	0.0	0.000398371104815864	0.0001327903682719547	0.0001327903682719547	20073.027708923513	0.000326813430493469	0.0	0.000398371104815864	0.0001327903682719547	0.0001327903682719547	20073.041828966005	0.0003266897647232244	47	0.0004426345609065156	0.00041312559017941453			
48	TrialState.COMPLETE	0.0006196883852691218	2020-01-07 13:06:28.196146	2020-01-07 13:22:10.423568	50.0	51.0	0.0014072556453314066	1800.0	1.0064102054484345	4.426345609065156e-05	0.0006196883852691218	0.0001327903682719547	0.0002655807365439094	20403.214058073656	0.00037218311155226856	4.426345609065156e-05	0.0006196883852691218	0.0001327903682719547	0.0002655807365439094	20403.21082684136	0.0003721831782981457	4.426345609065156e-05	0.0006196883852691218	0.0001327903682719547	0.0002655807365439094	20403.21728930595	0.0003721830448604672	48	0.0005311614730878187	0.0005901794145420207			
