number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.18305243445692884	2020-03-07 05:35:51.174395	2020-03-07 05:36:41.951353	256	2	0.010921349172400131	0.11618491088671236	256	0.0015647654364563343	0.8031728448292191	0.015917602996254682	0.18305243445692884	0.05805243445692884	0.09269662921348315	38.698970037453186	0.07836441017648298	0.015917602996254682	0.18305243445692884	0.05805243445692884	0.09269662921348315	38.698970037453186	0.07836441017648298	1547385614	500.0	0.015917602996254682	0.18305243445692884	0.05805243445692884	0.09269662921348315	38.698970037453186	0.07836441017648298	0	COMPLETE
1	0.2045880149812734	2020-03-07 05:36:41.967955	2020-03-07 05:37:06.460473	64	2	0.014247127724154601	0.017349168977085768	128	0.10208704514134191	0.7566696294445601	0.030430711610486893	0.2045880149812734	0.08286516853932584	0.12125468164794008	36.478932584269664	0.09797882841554194	0.030430711610486893	0.2045880149812734	0.08286516853932584	0.12125468164794008	36.478932584269664	0.09797882841554194	560891541	200.0	0.030430711610486893	0.2045880149812734	0.08286516853932584	0.12125468164794008	36.478932584269664	0.09797882841554194	1	COMPLETE
2	0.16432584269662923	2020-03-07 05:37:06.478439	2020-03-07 05:37:38.538019	64	2	0.03390392809209024	0.227143632303875	128	0.06632332812110349	0.8476265445866096	0.01544943820224719	0.16432584269662923	0.050093632958801496	0.08239700374531835	40.861657303370784	0.07329490767549865	0.01544943820224719	0.16432584269662923	0.050093632958801496	0.08239700374531835	40.86142322097378	0.07329553947684009	3565079081	250.0	0.01544943820224719	0.16432584269662923	0.050093632958801496	0.08239700374531835	40.86189138576779	0.07329430746422429	2	COMPLETE
3	0.16807116104868913	2020-03-07 05:37:38.550354	2020-03-07 05:37:56.158211	64	2	0.054925070910988034	0.02176953157525366	512	0.004168688594067592	0.8293791048216532	0.015917602996254682	0.16807116104868913	0.05290262172284644	0.08707865168539326	39.9124531835206	0.07547405633590086	0.015917602996254682	0.16807116104868913	0.05290262172284644	0.08707865168539326	39.9124531835206	0.07547405633590086	3043253719	250.0	0.015917602996254682	0.16807116104868913	0.05290262172284644	0.08707865168539326	39.9124531835206	0.07547405633590086	3	COMPLETE
4	0.17275280898876405	2020-03-07 05:37:56.170113	2020-03-07 05:38:18.610675	256	2	0.03316366425922839	0.11657989605775099	512	0.00448786480527042	0.8466945667786014	0.01638576779026217	0.17275280898876405	0.056179775280898875	0.08848314606741572	40.7626404494382	0.0752166552648431	0.01638576779026217	0.17275280898876405	0.056179775280898875	0.08848314606741572	40.7626404494382	0.0752166552648431	4089159948	300.0	0.01638576779026217	0.17275280898876405	0.056179775280898875	0.08848314606741572	40.7626404494382	0.0752166552648431	4	COMPLETE
5	0.1694756554307116	2020-03-07 05:38:18.622930	2020-03-07 05:38:54.117469	64	2	0.023503527055614478	0.10753490687224161	512	0.24269202749639734	0.8361176260309259	0.01544943820224719	0.1694756554307116	0.04868913857677903	0.08099250936329588	40.30571161048689	0.07333626573892824	0.01544943820224719	0.1694756554307116	0.04868913857677903	0.08099250936329588	40.30571161048689	0.07333626573892824	2171476270	450.0	0.01544943820224719	0.1694756554307116	0.04868913857677903	0.08099250936329588	40.30571161048689	0.07333626573892824	5	COMPLETE
6	0.1704119850187266	2020-03-07 05:38:54.129609	2020-03-07 05:39:10.779260	128	2	0.04653687237145146	0.014967934215985397	256	0.023253538283411212	0.7952210786089664	0.018258426966292134	0.1704119850187266	0.04868913857677903	0.08239700374531835	38.28089887640449	0.07686694158526429	0.018258426966292134	0.1704119850187266	0.04868913857677903	0.08239700374531835	38.28089887640449	0.07686694158526429	1952270361	200.0	0.018258426966292134	0.1704119850187266	0.04868913857677903	0.08239700374531835	38.28089887640449	0.07686694158526429	6	COMPLETE
7	0.13389513108614232	2020-03-07 05:39:10.791382	2020-03-07 05:39:35.103498	64	1	0.07866612702379586	0.018511619616162635	128	0.027235278170256696	0.8980925933471864	0.007958801498127341	0.13389513108614232	0.03698501872659176	0.06882022471910113	43.252574906367045	0.06052916423636645	0.007958801498127341	0.13389513108614232	0.03698501872659176	0.06882022471910113	43.25234082397004	0.060529273671802164	529367939	200.0	0.007958801498127341	0.13389513108614232	0.03698501872659176	0.06882022471910113	43.252808988764045	0.06052905712934426	7	COMPLETE
8	0.15355805243445692	2020-03-07 05:39:35.115566	2020-03-07 05:39:48.688384	128	1	0.08311228540629018	0.018772783907163054	512	0.02005490986391176	0.8717716449910028	0.007958801498127341	0.15355805243445692	0.03838951310861423	0.07350187265917603	42.02176966292135	0.06360117298503576	0.007958801498127341	0.15355805243445692	0.03838951310861423	0.07350187265917603	42.02153558052434	0.06360125252373675	3655100162	200.0	0.007958801498127341	0.15355805243445692	0.03838951310861423	0.07350187265917603	42.02200374531835	0.06360109489249298	8	COMPLETE
9	0.1699438202247191	2020-03-07 05:39:48.700339	2020-03-07 05:40:07.935838	256	1	0.031449410391420615	0.06775321569438283	512	0.022165453296065292	0.8448601118969113	0.020131086142322098	0.1699438202247191	0.05337078651685393	0.09550561797752809	40.70786516853933	0.07770697637811637	0.020131086142322098	0.1699438202247191	0.05337078651685393	0.09550561797752809	40.70786516853933	0.07770697637811637	3549288754	250.0	0.020131086142322098	0.1699438202247191	0.05337078651685393	0.09550561797752809	40.70786516853933	0.07770697637811637	9	COMPLETE
10	0.18679775280898878	2020-03-07 05:40:07.948143	2020-03-07 05:40:29.557390	64	1	0.03521577781362974	0.019868770953698205	512	0.01916787575373556	0.7804623671409705	0.02247191011235955	0.18679775280898878	0.06273408239700375	0.10252808988764045	37.62125468164794	0.08575924948839878	0.02247191011235955	0.18679775280898878	0.06273408239700375	0.10252808988764045	37.62125468164794	0.08575924948839878	1866059930	300.0	0.02247191011235955	0.18679775280898878	0.06273408239700375	0.10252808988764045	37.62125468164794	0.08575924948839878	10	COMPLETE
11	0.19756554307116106	2020-03-07 05:40:29.569446	2020-03-07 05:40:57.707228	64	2	0.018680778613379675	0.03282403595988164	256	0.0014405226538312078	0.7781611595874869	0.026217228464419477	0.19756554307116106	0.0650749063670412	0.10299625468164794	37.515449438202246	0.08882787626906408	0.026217228464419477	0.19756554307116106	0.0650749063670412	0.10299625468164794	37.515449438202246	0.08882787626906408	130502127	300.0	0.026217228464419477	0.19756554307116106	0.0650749063670412	0.10299625468164794	37.515449438202246	0.08882787626906408	11	COMPLETE
12	0.1797752808988764	2020-03-07 05:40:57.719121	2020-03-07 05:41:29.000970	128	1	0.010172670232570109	0.11220078719612225	512	0.05087770513430713	0.7911604346362141	0.018726591760299626	0.1797752808988764	0.052434456928838954	0.09035580524344569	38.09222846441948	0.07977932999352302	0.018726591760299626	0.1797752808988764	0.052434456928838954	0.09035580524344569	38.09222846441948	0.07977932999352302	2643826474	400.0	0.018726591760299626	0.1797752808988764	0.052434456928838954	0.09035580524344569	38.09222846441948	0.07977932999352302	12	COMPLETE
13	0.19616104868913858	2020-03-07 05:41:29.013508	2020-03-07 05:42:17.620269	256	2	0.00716053810501424	0.07736946952105471	128	0.05534211895029257	0.7779761336827546	0.019662921348314606	0.19616104868913858	0.07631086142322098	0.10767790262172285	37.495318352059925	0.08864304182791304	0.019662921348314606	0.19616104868913858	0.07631086142322098	0.10767790262172285	37.495318352059925	0.08864304182791304	847878443	350.0	0.019662921348314606	0.19616104868913858	0.07631086142322098	0.10767790262172285	37.495318352059925	0.08864304182791304	13	COMPLETE
