number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10486891385767791	2020-04-14 16:06:00.938886	2020-04-14 16:06:09.214842	64	512	0.0243249056987387	1.0218734941907464	0.00749063670411985	0.10486891385767791	0.02247191011235955	0.04915730337078652	49.34152621722846	0.048630073092952884	0.00749063670411985	0.10486891385767791	0.02247191011235955	0.04915730337078652	49.34129213483146	0.048630158837420646	2220151521	150	0.00749063670411985	0.10486891385767791	0.02247191011235955	0.04915730337078652	49.34176029962547	0.048629988966305264	0	COMPLETE
1	0.10112359550561797	2020-04-14 16:06:09.241422	2020-04-14 16:06:22.019137	256	128	0.002342086886380235	1.00443315728435	0.010767790262172285	0.10112359550561797	0.02855805243445693	0.05290262172284644	48.47565543071161	0.05323525670735859	0.010767790262172285	0.10112359550561797	0.02855805243445693	0.05290262172284644	48.47565543071161	0.05323525670735859	1531784148	150	0.010767790262172285	0.10112359550561797	0.02855805243445693	0.05290262172284644	48.47565543071161	0.05323525670735859	1	COMPLETE
2	0.11610486891385768	2020-04-14 16:06:22.045387	2020-04-14 16:06:30.213187	128	512	0.0012087677358698105	0.9964842752410511	0.010767790262172285	0.11610486891385768	0.03745318352059925	0.06273408239700375	48.05196629213483	0.05717734023252812	0.010767790262172285	0.11610486891385768	0.03745318352059925	0.06273408239700375	48.05196629213483	0.05717734023252812	2419959983	150	0.010767790262172285	0.11610486891385768	0.03745318352059925	0.06273408239700375	48.05196629213483	0.05717734023252812	2	COMPLETE
3	0.10065543071161048	2020-04-14 16:06:30.247905	2020-04-14 16:06:43.018341	256	128	0.09868744887839574	0.9756622064975526	0.010299625468164793	0.10065543071161048	0.03417602996254682	0.054775280898876406	47.05898876404494	0.05437779131488146	0.010299625468164793	0.10065543071161048	0.03417602996254682	0.054775280898876406	47.05898876404494	0.05437779131488146	682405517	150	0.010299625468164793	0.10065543071161048	0.03417602996254682	0.054775280898876406	47.05898876404494	0.05437779131488146	3	COMPLETE
4	0.0997191011235955	2020-04-14 16:06:43.046889	2020-04-14 16:06:52.634886	256	256	0.0026456985751078677	1.0106501424578733	0.009363295880149813	0.0997191011235955	0.031835205992509365	0.05337078651685393	48.82209737827716	0.05243752164058064	0.009363295880149813	0.0997191011235955	0.031835205992509365	0.05337078651685393	48.82209737827716	0.05243752164058064	3419019605	150	0.009363295880149813	0.0997191011235955	0.031835205992509365	0.05337078651685393	48.82209737827716	0.05243752164058064	4	COMPLETE
5	0.11563670411985019	2020-04-14 16:06:52.660974	2020-04-14 16:07:10.863561	128	128	0.010867301098756383	0.9678367299397479	0.01451310861423221	0.11563670411985019	0.04447565543071161	0.062265917602996254	46.62687265917603	0.06073352513841718	0.01451310861423221	0.11563670411985019	0.04447565543071161	0.062265917602996254	46.62687265917603	0.06073352513841718	2590077899	200	0.01451310861423221	0.11563670411985019	0.04447565543071161	0.062265917602996254	46.62687265917603	0.06073352513841718	5	COMPLETE
6	0.10814606741573034	2020-04-14 16:07:10.895164	2020-04-14 16:07:20.179999	64	256	0.006177676123313228	0.9928684193459566	0.010299625468164793	0.10814606741573034	0.041666666666666664	0.05805243445692884	47.923455056179776	0.057222935289490094	0.010299625468164793	0.10814606741573034	0.041666666666666664	0.05805243445692884	47.92322097378277	0.05722313484822582	2359769983	150	0.010299625468164793	0.10814606741573034	0.041666666666666664	0.05805243445692884	47.923689138576776	0.057222741432432535	6	COMPLETE
7	0.10486891385767791	2020-04-14 16:07:20.221819	2020-04-14 16:07:32.643905	128	128	0.023720791103528954	1.013830883761568	0.012640449438202247	0.10486891385767791	0.03136704119850187	0.04868913857677903	48.90402621722846	0.05391881227338131	0.012640449438202247	0.10486891385767791	0.03136704119850187	0.04868913857677903	48.90402621722846	0.05391881227338131	275680129	150	0.012640449438202247	0.10486891385767791	0.03136704119850187	0.04868913857677903	48.90402621722846	0.05391881227338131	7	COMPLETE
8	0.11235955056179775	2020-04-14 16:07:32.670678	2020-04-14 16:07:42.227142	64	256	0.07760629693523775	1.0002486544472866	0.010299625468164793	0.11235955056179775	0.03417602996254682	0.05571161048689138	48.338951310861425	0.05463947322726487	0.010299625468164793	0.11235955056179775	0.03417602996254682	0.05571161048689138	48.338951310861425	0.05463947322726487	3290786496	150	0.010299625468164793	0.11235955056179775	0.03417602996254682	0.05571161048689138	48.338951310861425	0.05463947322726487	8	COMPLETE
9	0.1100187265917603	2020-04-14 16:07:42.253434	2020-04-14 16:07:51.804510	64	256	0.0622532259780237	1.0064443880447957	0.007958801498127341	0.1100187265917603	0.032303370786516857	0.054307116104868915	48.504681647940075	0.05337289221880366	0.007958801498127341	0.1100187265917603	0.032303370786516857	0.054307116104868915	48.504681647940075	0.05337289221880366	2849887723	150	0.007958801498127341	0.1100187265917603	0.032303370786516857	0.054307116104868915	48.504681647940075	0.05337289221880366	9	COMPLETE
10	0.09269662921348315	2020-04-14 16:07:51.826133	2020-04-14 16:08:01.371401	128	256	0.0037549025286178345	1.0072040520364258	0.006554307116104869	0.09269662921348315	0.02762172284644195	0.0449438202247191	48.631554307116104	0.04861847361082365	0.006554307116104869	0.09269662921348315	0.02762172284644195	0.0449438202247191	48.631554307116104	0.04861847361082365	2499095141	150	0.006554307116104869	0.09269662921348315	0.02762172284644195	0.0449438202247191	48.631554307116104	0.04861847361082365	10	COMPLETE
11	0.10065543071161048	2020-04-14 16:08:01.392161	2020-04-14 16:08:11.034456	128	256	0.001865753629177396	1.010617111577593	0.011704119850187267	0.10065543071161048	0.032303370786516857	0.050093632958801496	48.72986891385768	0.05434842530869782	0.011704119850187267	0.10065543071161048	0.032303370786516857	0.050093632958801496	48.72986891385768	0.05434842530869782	2813868310	150	0.011704119850187267	0.10065543071161048	0.032303370786516857	0.050093632958801496	48.72986891385768	0.05434842530869782	11	COMPLETE
12	0.11142322097378277	2020-04-14 16:08:11.060719	2020-04-14 16:08:26.896028	256	512	0.005436717895531957	0.998254597881174	0.013108614232209739	0.11142322097378277	0.039794007490636704	0.06179775280898876	48.140683520599254	0.057425285730020564	0.013108614232209739	0.11142322097378277	0.039794007490636704	0.06179775280898876	48.140449438202246	0.05742532118899156	2744162309	250	0.013108614232209739	0.11142322097378277	0.039794007490636704	0.06179775280898876	48.140917602996254	0.057425250703476045	12	COMPLETE
13	0.11189138576779026	2020-04-14 16:08:26.922599	2020-04-14 16:08:39.649910	64	128	0.18373867541040254	1.0086070787840025	0.007022471910112359	0.11189138576779026	0.023876404494382022	0.05149812734082397	48.61774344569288	0.05014332722332628	0.007022471910112359	0.11189138576779026	0.023876404494382022	0.05149812734082397	48.61750936329588	0.05014340120638475	2746940344	150	0.007022471910112359	0.11189138576779026	0.023876404494382022	0.05149812734082397	48.61797752808989	0.0501432545382162	13	COMPLETE
