number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.009029745042492918	2020-04-05 14:09:19.375787	2020-04-05 15:18:39.335477	128	0.002790387667040946	512	0.24086557168569983	0.9382031869448788	0.00424929178470255	0.009029745042492918	0.006728045325779037	0.008321529745042492	19020.11650141643	0.006244640543826777	0.00424929178470255	0.009029745042492918	0.006728045325779037	0.008321529745042492	19020.112606232295	0.006244640566858211	3967269641	250	0.00424929178470255	0.009029745042492918	0.006728045325779037	0.008321529745042492	19020.120396600567	0.006244640520798448	0	COMPLETE
1	0.02903682719546742	2020-04-05 15:18:39.386689	2020-04-05 17:04:43.538248	128	0.03474660431770113	512	0.03308984881612282	0.8831267976448929	0.006550991501416431	0.02903682719546742	0.012747875354107648	0.018413597733711047	17902.70617917847	0.013397966729878648	0.006550991501416431	0.02903682719546742	0.012747875354107648	0.018413597733711047	17902.700247875353	0.0133979667688981	3219412959	350	0.006550991501416431	0.02903682719546742	0.012747875354107648	0.018413597733711047	17902.712110481585	0.013397966690867704	1	COMPLETE
2	0.02868271954674221	2020-04-05 17:04:43.585642	2020-04-05 18:50:41.251867	128	0.0492491097541283	512	0.4196393632426102	0.8917998956571864	0.006728045325779037	0.02868271954674221	0.013810198300283285	0.019830028328611898	18079.144741501415	0.013629324829023156	0.006728045325779037	0.02868271954674221	0.013810198300283285	0.019830028328611898	18079.13757082153	0.013629324932093697	2444803704	350	0.006728045325779037	0.02868271954674221	0.013810198300283285	0.019830028328611898	18079.151912181303	0.01362932472599649	2	COMPLETE
3	0.029390934844192633	2020-04-05 18:50:41.285285	2020-04-05 20:16:02.299806	256	0.06164633634742875	256	0.0898670884476532	0.8156137399090994	0.006728045325779037	0.029390934844192633	0.012570821529745042	0.018590651558073653	16533.742386685553	0.013655796852243236	0.006728045325779037	0.029390934844192633	0.012570821529745042	0.018590651558073653	16533.736898016996	0.013655797203155018	2637690853	200	0.006728045325779037	0.029390934844192633	0.012570821529745042	0.018590651558073653	16533.747875354107	0.013655796501822396	3	COMPLETE
4	0.028859773371104815	2020-04-05 20:16:02.349926	2020-04-05 21:25:56.359559	128	0.045509265743410604	256	0.0011067247497667189	0.8504180751441272	0.006196883852691218	0.028859773371104815	0.012924929178470254	0.019652974504249292	17239.802584985835	0.013466817896514462	0.006196883852691218	0.028859773371104815	0.012924929178470254	0.019652974504249292	17239.797627478754	0.013466817943820559	3300713485	250	0.006196883852691218	0.028859773371104815	0.012924929178470254	0.019652974504249292	17239.80754249292	0.013466817849218136	4	COMPLETE
5	0.0	2020-04-05 21:25:56.394431	2020-04-05 21:51:00.493479	64	0.0014278127353575976	512	0.0859832903907562	0.9587620661833317	0.0	0.0	0.0	0.0	19437.15704674221	0.0002294725564765695	0.0	0.0	0.0	0.0	19437.155276203965	0.0002294725660547179	4097030295	150	0.0	0.0	0.0	0.0	19437.158817280455	0.000229472546899867	5	COMPLETE
6	0.029213881019830027	2020-04-05 21:51:00.547524	2020-04-05 23:44:34.118964	256	0.038553933695413045	256	0.037934469985211466	0.8207859170623036	0.006905099150141643	0.029213881019830027	0.013279036827195468	0.019475920679886686	16638.466182719545	0.014096881483695534	0.006905099150141643	0.029213881019830027	0.013279036827195468	0.019475920679886686	16638.459985835692	0.01409688156908635	1202828814	250	0.006905099150141643	0.029213881019830027	0.013279036827195468	0.019475920679886686	16638.472379603398	0.014096881398356695	6	COMPLETE
7	0.0	2020-04-05 23:44:34.153896	2020-04-06 00:08:56.408373	64	0.0011790194016270776	128	0.006478343748417166	0.956334066736863	0.0	0.0	0.0	0.0	19387.586756373938	0.0003052214405648882	0.0	0.0	0.0	0.0	19387.584985835692	0.00030522152906883036	103412017	150	0.0	0.0	0.0	0.0	19387.588526912183	0.0003052213521399556	7	COMPLETE
8	0.029390934844192633	2020-04-06 00:08:56.449710	2020-04-06 00:45:24.768899	64	0.09850349863336517	128	0.024296942666252506	0.8078025499345645	0.006905099150141643	0.029390934844192633	0.012393767705382436	0.018413597733711047	16375.693519830029	0.013941709350942931	0.006905099150141643	0.029390934844192633	0.012393767705382436	0.018413597733711047	16375.6875	0.013941709482798461	2016756241	200	0.006905099150141643	0.029390934844192633	0.012393767705382436	0.018413597733711047	16375.699539660056	0.013941709219166952	8	COMPLETE
9	0.026203966005665724	2020-04-06 00:45:24.810283	2020-04-06 02:24:18.137455	64	0.03474882827662933	512	0.4473745297053994	0.9158121498162286	0.006550991501416431	0.026203966005665724	0.013810198300283285	0.019475920679886686	18566.094369688384	0.012544024297369531	0.006550991501416431	0.026203966005665724	0.013810198300283285	0.019475920679886686	18566.090297450424	0.01254402431830315	1017915822	450	0.006550991501416431	0.026203966005665724	0.013810198300283285	0.019475920679886686	18566.098441926344	0.012544024276438269	9	COMPLETE
10	0.029567988668555242	2020-04-06 02:24:18.184316	2020-04-06 04:26:07.969567	128	0.015436407817754945	256	0.07001356860456351	0.8824496217904068	0.006550991501416431	0.029567988668555242	0.013456090651558074	0.019830028328611898	17889.511154390933	0.013625241269968447	0.006550991501416431	0.029567988668555242	0.013456090651558074	0.019830028328611898	17889.50407223796	0.013625241324499021	1826107984	400	0.006550991501416431	0.029567988668555242	0.013456090651558074	0.019830028328611898	17889.51823654391	0.013625241215447151	10	COMPLETE
