number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.16341904379268782	2020-05-22 04:55:30.669833	2020-05-22 05:21:13.949956	128	42	0.005914905939252485	8192	0.02694429214020395	0.05112494977902772	0.16341904379268782	0.09361189232623543	0.1166130976295701	1540.931347930896	0.09217736885229372	0.05112494977902772	0.16341904379268782	0.09361189232623543	0.1166130976295701	1540.93099638409	0.09217737423595386	2621620945	70	0.05112494977902772	0.16341904379268782	0.09361189232623543	0.1166130976295701	1540.9316994777018	0.09217736351051839	0	COMPLETE
1	0.08437123342707915	2020-05-22 05:21:14.055845	2020-05-22 07:40:47.930707	256	35	0.021996020051748055	1024	0.09165700352486844	0.03153877059059863	0.08437123342707915	0.05233025311370028	0.06297709923664122	5509.141271595018	0.05256963699767301	0.03153877059059863	0.08437123342707915	0.05233025311370028	0.06297709923664122	5509.139815186822	0.05256963710504801	3101773097	130	0.03153877059059863	0.08437123342707915	0.05233025311370028	0.06297709923664122	5509.142728003214	0.05256963689037972	1	COMPLETE
2	0.09341100843712334	2020-05-22 07:40:47.996514	2020-05-22 08:06:06.920946	128	14	0.050793765236027924	8192	0.06693567098728767	0.03495379670550422	0.09341100843712334	0.05453997589393331	0.06679389312977099	3990.8559662515067	0.05740343274614952	0.03495379670550422	0.09341100843712334	0.05453997589393331	0.06679389312977099	3990.855062274006	0.05740343279516025	2915075835	100	0.03495379670550422	0.09341100843712334	0.05453997589393331	0.06679389312977099	3990.8568702290077	0.05740343269716261	2	COMPLETE
3	0.14584170349537967	2020-05-22 08:06:06.986370	2020-05-22 09:04:14.874964	128	35	0.017367199138394226	4096	0.027361855713303473	0.04509843310566493	0.14584170349537967	0.08376858175974287	0.10676978706307755	1567.9517878666131	0.08274657993688457	0.04509843310566493	0.14584170349537967	0.08376858175974287	0.10676978706307755	1567.9514865407793	0.08274657995974478	1065753470	150	0.04509843310566493	0.14584170349537967	0.08376858175974287	0.10676978706307755	1567.9520891924467	0.08274657991403299	3	COMPLETE
4	0.15166733627963036	2020-05-22 09:04:14.939533	2020-05-22 10:15:22.848424	256	36	0.018843466795977842	8192	0.02745462116015315	0.047810365608678185	0.15166733627963036	0.08587786259541985	0.1064684612294094	1568.8492366412213	0.08541086643607489	0.047810365608678185	0.15166733627963036	0.08587786259541985	0.1064684612294094	1568.8489353153877	0.08541086644915387	292687345	130	0.047810365608678185	0.15166733627963036	0.08587786259541985	0.1064684612294094	1568.849537967055	0.08541086642300148	4	COMPLETE
5	0.03173965447971073	2020-05-22 10:15:22.916197	2020-05-22 10:47:40.300549	128	2	0.07994548663816166	2048	0.5001926247206914	0.02129369224588188	0.03173965447971073	0.025612695861791886	0.027721976697468863	30198.072669746885	0.025616356062204897	0.02129369224588188	0.03173965447971073	0.025612695861791886	0.027721976697468863	30198.067697870632	0.025616359093335563	3084864454	110	0.02129369224588188	0.03173965447971073	0.025612695861791886	0.027721976697468863	30198.077641623142	0.025616353049305342	5	COMPLETE
6	0.16030534351145037	2020-05-22 10:47:40.366574	2020-05-22 11:16:19.236450	128	27	0.0013563075989450617	2048	0.028909938394997867	0.0504218561671354	0.16030534351145037	0.0916030534351145	0.1155082362394536	1666.9679590196865	0.09044267906583107	0.0504218561671354	0.16030534351145037	0.0916030534351145	0.1155082362394536	1666.9674568099638	0.09044267927276668	2305344273	70	0.0504218561671354	0.16030534351145037	0.0916030534351145	0.1155082362394536	1666.9684612294095	0.09044267885917075	6	COMPLETE
7	0.071112896745681	2020-05-22 11:16:19.304591	2020-05-22 12:10:44.187491	256	31	0.03723309517695056	2048	0.14577629473695075	0.029730815588589796	0.071112896745681	0.046504620329449575	0.05453997589393331	8834.753465247088	0.04662923168633317	0.029730815588589796	0.071112896745681	0.046504620329449575	0.05453997589393331	8834.75130574528	0.046629233944487536	3178366069	80	0.029730815588589796	0.071112896745681	0.046504620329449575	0.05453997589393331	8834.755624748896	0.04662922943879585	7	COMPLETE
8	0.08617918842908799	2020-05-22 12:10:44.279814	2020-05-22 12:54:46.172540	128	44	0.030164607464555356	1024	0.07893954164997449	0.03304539975893933	0.08617918842908799	0.05142627561269586	0.06287665729208518	4729.69907593411	0.05326612770784368	0.03304539975893933	0.08617918842908799	0.05142627561269586	0.06287665729208518	4729.6978706307755	0.05326612794021585	2160313735	70	0.03304539975893933	0.08617918842908799	0.05142627561269586	0.06287665729208518	4729.700281237445	0.05326612747582907	8	COMPLETE
9	0.13871032543190037	2020-05-22 12:54:46.244365	2020-05-22 13:22:48.631272	64	23	0.014018619797567945	4096	0.028530360009909907	0.042085174768983526	0.13871032543190037	0.07703897147448775	0.099136199276818	1639.8720369626355	0.0778381859824471	0.042085174768983526	0.13871032543190037	0.07703897147448775	0.099136199276818	1639.8716351948574	0.07783818636505303	2718209519	120	0.042085174768983526	0.13871032543190037	0.07703897147448775	0.099136199276818	1639.872438730414	0.07783818560075127	9	COMPLETE
