number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					loss.adversarial_temperature	loss.margin	model.c_max	model.c_min	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.23536460116398494	2020-01-21 18:03:15.589319	2020-01-22 00:35:58.082199	0.3598886104922719	9.298260023952507	5.70586351335443	0.04082358759274221	450.0	20.0	0.07632769352835567	1900.0	0.10254661029578876	0.07996690631062421	0.23536460116398494	0.1375385142074632	0.17471185667009015	719.5525219673627	0.13189088576563934	0.07996690631062421	0.23536460116398494	0.1375385142074632	0.17471185667009015	719.5495264178934	0.13189175601871017	2091024403	0.07996690631062421	0.23536460116398494	0.1375385142074632	0.17471185667009015	719.5555175168321	0.13189017617551568	0
1	TrialState.COMPLETE	0.26489216021910306	2020-01-22 00:35:58.083120	2020-01-22 07:55:28.656460	0.44916105803827283	22.32709756593104	3.6391100319443845	0.028820675459254003	350.0	50.0	0.0017841596733953844	2000.0	0.12235397305936373	0.08381832705694398	0.26489216021910306	0.1516603902773023	0.1945965993381262	861.0410390277302	0.14365050198694476	0.08381832705694398	0.26489216021910306	0.1516603902773023	0.1945965993381262	861.0397980143787	0.14365070666629737	1890682956	0.08381832705694398	0.26489216021910306	0.1516603902773023	0.1945965993381262	861.0422800410818	0.14365031524718166	1
2	TrialState.COMPLETE	0.29459089352961315	2020-01-22 07:55:28.657371	2020-01-22 14:25:22.168179	0.20423933333599595	12.628015727965048	5.993770824524811	0.0978771321666065	350.0	30.0	0.020884764003939252	1900.0	0.10583135751207945	0.07999543535318955	0.29459089352961315	0.15730914070523794	0.21148579253680247	747.2371476663243	0.14831382073110919	0.07999543535318955	0.29459089352961315	0.15730914070523794	0.21148579253680247	747.2354787173342	0.14831467890485553	1667937423	0.07999543535318955	0.29459089352961315	0.15730914070523794	0.21148579253680247	747.2388166153144	0.14831312291186508	2
3	TrialState.COMPLETE	0.2889706721442428	2020-01-22 14:25:22.169086	2020-01-22 20:57:12.010972	0.6864954759501526	7.446907639519926	7.765053632147356	0.011236209605444622	150.0	80.0	0.06626126075442726	1900.0	0.0869256746288963	0.09930959716991898	0.2889706721442428	0.17414127581878353	0.21644984594317015	609.9168093118795	0.16280364778542994	0.09930959716991898	0.2889706721442428	0.17414127581878353	0.21644984594317015	609.9154113887938	0.16280374505890546	3134019670	0.09930959716991898	0.2889706721442428	0.17414127581878353	0.21644984594317015	609.9182072349652	0.1628035564946405	3
