number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.28662528453966135	2020-01-21 17:26:13.742118	2020-01-21 18:59:23.501649	50.0	41.0	0.0019057346481116115	900.0	0.10602623598049883	0.06806879403232491	0.28662528453966135	0.14583746253686253	0.19889397406559878	748.8077120008169	0.13823407912005503	0.06806879403232491	0.28662528453966135	0.14583746253686253	0.19889397406559878	748.8068989231037	0.13823407927103049	0.06806879403232491	0.28662528453966135	0.14583746253686253	0.19889397406559878	748.8085250785299	0.1382340789694469	9														
10	TrialState.COMPLETE	0.1505709374643387	2020-01-21 18:59:23.502433	2020-01-21 20:36:53.279162	250.0	81.0	0.006194448988136741	1000.0	0.19931193474557143	0.026405411959374642	0.1505709374643387	0.06316330023964396	0.09234137852333675	1408.3830309254822	0.06801165675696527	0.026405411959374642	0.1505709374643387	0.06316330023964396	0.09234137852333675	1408.3818879807143	0.06801166457840359	0.026405411959374642	0.1505709374643387	0.06316330023964396	0.09234137852333675	1408.38417387025	0.06801164931360491	10													0.1497672845242171	0.1501958994256153
11	TrialState.COMPLETE	0.006767088896496634	2020-01-21 20:36:53.279943	2020-01-21 21:03:43.549459	450.0	71.0	0.027879646431938857	700.0	0.6109645992035628	0.0022994408307657195	0.006767088896496634	0.0033264863631176536	0.004439119023165582	4350.78434326144	0.004793700254997376	0.0022994408307657195	0.006767088896496634	0.0033264863631176536	0.004439119023165582	4350.783727034121	0.004793700308154945	0.0022994408307657195	0.006767088896496634	0.0033264863631176536	0.004439119023165582	4350.784959488759	0.004793700201881094	11		0.006276389364372931	0.006583076571950245											
12	TrialState.COMPLETE	0.003359294762067785	2020-01-21 21:03:43.550311	2020-01-21 21:19:11.961813	350.0	61.0	0.06751187644142828	500.0	0.7009715494172785	0.0011268971813305946	0.003359294762067785	0.0015405682985279014	0.0020612233253452013	4993.300649748944	0.0024900617967646113	0.0011268971813305946	0.003359294762067785	0.0015405682985279014	0.0020612233253452013	4993.300132660048	0.002490061845488767	0.0011268971813305946	0.003359294762067785	0.0015405682985279014	0.0020612233253452013	4993.301166837841	0.0024900617480848185	12	0.002467762181901175	0.0030621172353455816												
13	TrialState.COMPLETE	0.2613411335092065	2020-01-21 21:19:11.962614	2020-01-21 23:29:05.401076	350.0	81.0	0.0027975187601831254	800.0	0.1354496482511604	0.05645561887884219	0.2613411335092065	0.12821958636244637	0.17782991320458344	955.1571404837183	0.12221407341638808	0.05645561887884219	0.2613411335092065	0.12821958636244637	0.17782991320458344	955.1556813071	0.12221407355926193	0.05645561887884219	0.2613411335092065	0.12821958636244637	0.17782991320458344	955.1585996603366	0.12221407327373818	13														
14	TrialState.COMPLETE	0.042037544220015974	2020-01-21 23:29:05.401905	2020-01-22 00:09:10.186852	450.0	21.0	0.009946036107467643	700.0	0.34885897023607804	0.008387538514207463	0.042037544220015974	0.017206578797215565	0.025216107497432385	2478.3953536888052	0.02174186576130492	0.008387538514207463	0.042037544220015974	0.017206578797215565	0.025216107497432385	2478.3950666153146	0.021741865880662164	0.008387538514207463	0.042037544220015974	0.017206578797215565	0.025216107497432385	2478.395640762296	0.0217418656422453	14					0.0418330860816311	0.041949919303565314								
15	TrialState.COMPLETE	0.11665525504964053	2020-01-22 00:09:10.187644	2020-01-22 01:15:39.643545	250.0	91.0	0.007104402312929101	500.0	0.2526060232462325	0.01973172325791292	0.11665525504964053	0.04719481705103068	0.07003620594856473	1789.8112492608384	0.053496068771298824	0.01973172325791292	0.11665525504964053	0.04719481705103068	0.07003620594856473	1789.8099369248805	0.05349607008489278	0.01973172325791292	0.11665525504964053	0.04719481705103068	0.07003620594856473	1789.8125615967965	0.053496067478407516	15								0.11557115143215793	0.11616740842177337					
16	TrialState.COMPLETE	0.03375698961542851	2020-01-22 01:15:39.644248	2020-01-22 01:27:15.083321	450.0	1.0	0.023002984433373782	700.0	0.595691381681329	0.010455894100193997	0.03375698961542851	0.01780212256076686	0.02327969873331051	4254.906528158165	0.019687901511214797	0.010455894100193997	0.03375698961542851	0.01780212256076686	0.023286830993951842	4254.90646753395	0.019688031230806986	0.010455894100193997	0.03375698961542851	0.01780212256076686	0.02327969873331051	4254.906588782381	0.019687793404594013	16	0.045461029327855756	0.03765833618623759												
17	TrialState.COMPLETE	0.25452940505199	2020-01-22 01:27:15.084110	2020-01-22 02:53:19.441069	150.0	31.0	0.00389678007234456	800.0	0.11806309545649234	0.05522383551160964	0.25452940505199	0.12482127393922307	0.17287425069308793	831.8778998932678	0.11950920392625604	0.05522383551160964	0.25452940505199	0.12482127393922307	0.17287425069308793	831.8773536460117	0.1195092047070898	0.05522383551160964	0.25452940505199	0.12482127393922307	0.17287425069308793	831.878446140524	0.11950920316154953	17														
18	TrialState.COMPLETE	0.2921754345924151	2020-01-22 02:53:19.441875	2020-01-22 04:24:51.040569	250.0	61.0	0.0011785188421257807	700.0	0.14620192098616475	0.06324888736733995	0.2921754345924151	0.1451652782532618	0.20123625851116436	1036.327269009852	0.13586664639757132	0.06324888736733995	0.2921754345924151	0.1451652782532618	0.20123625851116436	1036.3263912663092	0.13586664682917476	0.06324888736733995	0.2921754345924151	0.1451652782532618	0.20123625851116436	1036.328146753395	0.13586664596966955	18														
19	TrialState.COMPLETE	0.0068754992582448935	2020-01-22 04:24:51.041384	2020-01-22 04:41:44.797709	250.0	21.0	0.03672507877071737	800.0	0.6151970018720756	0.0030754307885427364	0.0068754992582448935	0.003942713682528814	0.00484423142759329	4381.7758387538515	0.00541905962490213	0.0030754307885427364	0.0068754992582448935	0.003942713682528814	0.00484423142759329	4381.775470729202	0.005419059659623194	0.0030754307885427364	0.0068754992582448935	0.003942713682528814	0.00484423142759329	4381.776206778501	0.005419059590208196	19		0.005943550534444064	0.006526018486819583											
20	TrialState.COMPLETE	0.1062992125984252	2020-01-22 04:41:44.798504	2020-01-22 04:52:53.181887	450.0	1.0	0.007635391617610603	1000.0	0.2833188734459032	0.029563220358324774	0.1062992125984252	0.05550325231085245	0.07367625242496861	2013.799833105101	0.05668475923745665	0.029563220358324774	0.10630634485906652	0.05550325231085245	0.07367625242496861	2013.7997689147553	0.056684793385929855	0.029563220358324774	0.1062992125984252	0.05550325231085245	0.07367625242496861	2013.7998972954467	0.05668472817760621	20	0.13847997261211914	0.11702613260298984												
21	TrialState.COMPLETE	0.028562326448324394	2020-01-22 04:52:53.182682	2020-01-22 05:16:56.210390	150.0	71.0	0.020053914703688017	900.0	0.39667376872235305	0.005315911598006771	0.028562326448324394	0.011815778462474799	0.017046102932785575	2819.3148964395755	0.015380996641899236	0.005315911598006771	0.028562326448324394	0.011815778462474799	0.017046102932785575	2819.3145184297614	0.015380997626645363	0.005315911598006771	0.028562326448324394	0.011815778462474799	0.017046102932785575	2819.3152744493896	0.01538099566893064	21			0.02796559397466621	0.02832363345886112										
22	TrialState.COMPLETE	0.004262238959260528	2020-01-22 05:16:56.211426	2020-01-22 05:35:06.928805	250.0	31.0	0.06872691872315696	800.0	0.6954937270371749	0.0026246719160104987	0.004262238959260528	0.0030982540225950018	0.00344060253337898	4955.260632774164	0.003943866868704737	0.0026246719160104987	0.004262238959260528	0.0030982540225950018	0.00344060253337898	4955.260201985621	0.003943866897877928	0.0026246719160104987	0.004262238959260528	0.0030982540225950018	0.00344060253337898	4955.261063562707	0.003943866839545766	22		0.0036041690440868804	0.00401546274107041											
23	TrialState.COMPLETE	0.31309573145462083	2020-01-22 05:35:06.929685	2020-01-22 07:08:46.310197	150.0	11.0	0.0014977066853453153	900.0	0.1068294857905764	0.08684991321164946	0.31309573145462083	0.1725271326210082	0.2270611482489174	753.0138643639225	0.16001975874433927	0.08684991321164946	0.31309573145462083	0.1725271326210082	0.2270611482489174	753.0131533901512	0.16001975886704084	0.08684991321164946	0.31309573145462083	0.1725271326210082	0.2270611482489174	753.0145753376938	0.1600197586220389	23														
24	TrialState.COMPLETE	0.22291754771062824	2020-01-22 07:08:46.311006	2020-01-22 08:33:11.959066	50.0	71.0	0.007107733432830641	800.0	0.10547784305613253	0.04153828597512268	0.22291754771062824	0.1009642816387082	0.14502822697034992	741.1342392143438	0.10021949738083308	0.04153828597512268	0.22291754771062824	0.1009642816387082	0.14502822697034992	741.1339404984863	0.10021949759728908	0.04153828597512268	0.22291754771062824	0.1009642816387082	0.14502822697034992	741.1345379302012	0.10021949716538438	24														
25	TrialState.COMPLETE	0.26880582614920173	2020-01-22 08:33:11.960148	2020-01-22 09:49:40.915572	450.0	41.0	0.002111346135295231	500.0	0.1642733560932947	0.059285944000082996	0.26880582614920173	0.13399831938003798	0.18509124106522257	1163.6873774547944	0.12641627418107138	0.059285944000082996	0.26880582614920173	0.13399831938003798	0.18509124106522257	1163.6862609318105	0.12641627427183197	0.059285944000082996	0.26880582614920173	0.13399831938003798	0.18509124106522257	1163.6884939777785	0.1264162740904351	25														
