number	value	datetime_start	datetime_complete	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.2412130548898779	2020-03-13 03:01:52.707566	2020-03-13 03:33:30.459888	1.254092300462952	4.06593404512086	0.07449450351796229	128	1	0.009339285773840227	512	0.09322202244445879	0.05979687321693484	0.2412130548898779	0.12606983909619993	0.16991897751911444	652.2102019856213	0.11952387796499128	0.05979687321693484	0.2412130548898779	0.12606983909619993	0.16991897751911444	652.2089467077485	0.11952389744089925	2638644862	350	0.05979687321693484	0.2412130548898779	0.12606983909619993	0.16991897751911444	652.2114572634943	0.11952385883420738	10	COMPLETE
11	0.33436037886568526	2020-03-13 03:33:30.496844	2020-03-13 04:22:23.964254	9.462035830039945	8.40115121137293	0.03813779951216647	256	98	0.05787574843196118	512	0.08937486444727538	0.12655483281981056	0.33436037886568526	0.2147951614743809	0.26318041766518313	623.9816415611092	0.19619797103051295	0.12655483281981056	0.33436037886568526	0.2147951614743809	0.26318041766518313	623.9810567157366	0.1961987761697434	1677904126	300	0.12655483281981056	0.33436037886568526	0.2147951614743809	0.26318041766518313	623.9822264064818	0.19619732458203354	11	COMPLETE
12	0.32274905854159536	2020-03-13 04:22:24.001156	2020-03-13 05:05:31.757520	7.127810027013052	6.963380063010626	0.013276648826400386	256	71	0.05444172922179236	512	0.09675214383263757	0.11822435239073377	0.32274905854159536	0.20432500285290425	0.25048499372361066	677.485264749515	0.18647084848147596	0.11822435239073377	0.32274905854159536	0.20432500285290425	0.25048499372361066	677.4840807942486	0.1864708867732471	1009390262	300	0.11822435239073377	0.32274905854159536	0.20432500285290425	0.25048499372361066	677.4864487047814	0.18647081125953624	12	COMPLETE
13	0.3262296017345658	2020-03-13 05:05:31.794260	2020-03-13 05:38:56.232204	7.7330324770467564	9.740582068769827	0.011456318244103187	128	52	0.010658319870434944	256	0.0874161434238145	0.12843774962912244	0.3262296017345658	0.2105158050895812	0.2583875385142075	607.378637452927	0.1946918229626087	0.12843774962912244	0.3262296017345658	0.2105158050895812	0.2583875385142075	607.3779812849481	0.19469186056385662	3784446121	200	0.12843774962912244	0.3262296017345658	0.2105158050895812	0.2583875385142075	607.3792936209061	0.19469178703566076	13	COMPLETE
14	0.2913671117197307	2020-03-13 05:38:56.270124	2020-03-13 06:15:41.116030	6.9242247817285225	5.386945253272276	0.012697039916544823	256	83	0.001039296473153652	512	0.08613075863139726	0.10601392217277188	0.2913671117197307	0.17833504507588727	0.22389592605272168	600.322463768116	0.16716646851265976	0.10601392217277188	0.2913671117197307	0.17833504507588727	0.22389592605272168	600.3204382060939	0.16716647823760253	708115240	250	0.10601392217277188	0.2913671117197307	0.17833504507588727	0.22389592605272168	600.3244893301381	0.1671664588446008	14	COMPLETE
15	0.32486020769142987	2020-03-13 06:15:41.154457	2020-03-13 07:09:08.396950	5.805178916159285	8.606869721815773	0.023386563079175193	64	13	0.006908902842781274	128	0.0711102320993913	0.1279527559055118	0.32486020769142987	0.20666438434326145	0.2527102590437065	491.69365514093346	0.19330069425662436	0.1279527559055118	0.32486020769142987	0.20666438434326145	0.2527102590437065	491.6931130891247	0.19330072849889007	2192629195	200	0.1279527559055118	0.32486020769142987	0.20666438434326145	0.2527102590437065	491.6941971927422	0.19330066081509187	15	COMPLETE
16	0.3401803035490129	2020-03-13 07:09:08.434513	2020-03-13 07:41:37.661619	7.3544385616505545	3.329760608872091	0.027748067277999673	128	38	0.0022871234299890976	256	0.0724157446352521	0.13517060367454067	0.3401803035490129	0.22226977062649778	0.2711970786260413	500.07137966449847	0.20411003038884737	0.13517060367454067	0.3401803035490129	0.22226977062649778	0.27122560766860665	500.0706093803492	0.20411066698063846	756524965	200	0.13517060367454067	0.3401803035490129	0.22226977062649778	0.2711970786260413	500.07214994864773	0.20410948969843593	16	COMPLETE
17	0.3133059454524706	2020-03-13 07:41:37.698986	2020-03-13 08:42:47.721104	6.683893476460998	7.937701653384503	0.012988951577384191	128	67	0.0028580626284561072	128	0.09255031861867227	0.12224694739244552	0.3133059454524706	0.20035946593632317	0.2455494693598083	641.219117311423	0.18625035262289577	0.12224694739244552	0.3133059454524706	0.20035946593632317	0.2455494693598083	641.2179618851991	0.18625037419726279	252673618	200	0.12224694739244552	0.3133059454524706	0.20035946593632317	0.2455494693598083	641.220272737647	0.18625033149579492	17	COMPLETE
18	0.20583704210886683	2020-03-13 08:42:47.760099	2020-03-13 09:41:42.831301	2.3750367879588676	2.688665271346492	0.035202603432958786	128	50	0.04514140504560013	128	0.0922233043084661	0.06361976492068926	0.20583704210886683	0.11782494579481913	0.14946365399977177	646.8768115942029	0.11253802712015967	0.06361976492068926	0.20583704210886683	0.11782494579481913	0.14946365399977177	646.8755848453726	0.11253828014955222	2689745788	200	0.06361976492068926	0.20583704210886683	0.11782494579481913	0.14946365399977177	646.8780383430332	0.11253779455664939	18	COMPLETE
19	0.3607212141960516	2020-03-13 09:41:42.891574	2020-03-13 10:13:08.574581	3.9811222331063227	5.294724730285012	0.06145788351768657	64	28	0.0032053261837962396	512	0.05785704929485151	0.14709574346684925	0.3607212141960516	0.23724751797329682	0.2869736391646696	397.18763551295217	0.2183221082683111	0.14709574346684925	0.3607212141960516	0.23724751797329682	0.2869736391646696	397.18726463539883	0.218322111173086	2001628221	300	0.14709574346684925	0.3607212141960516	0.23724751797329682	0.2869736391646696	397.1880063905055	0.21832210539616936	19	COMPLETE
20	0.28500513522766174	2020-03-13 10:13:08.629721	2020-03-13 11:09:27.768000	3.3060183762800293	5.455947080591863	0.06491032452202379	128	30	0.02070411090293528	128	0.09434465693844969	0.08558712769599452	0.28500513522766174	0.16432728517630948	0.21082962455779983	658.1495920346913	0.15148249557586396	0.08558712769599452	0.28500513522766174	0.16432728517630948	0.21082962455779983	658.1486933698505	0.15148253325105443	2088397929	200	0.08558712769599452	0.28500513522766174	0.16432728517630948	0.21082962455779983	658.1504906995322	0.1514824588943881	20	COMPLETE
21	0.3154456236448705	2020-03-13 11:09:27.806642	2020-03-13 11:34:53.415458	4.843838517603452	7.516185890864454	0.05203536995662125	128	24	0.018865701012219075	512	0.09387069461293843	0.11802464909277645	0.3154456236448705	0.20061622731941117	0.24486477233824033	655.704481912587	0.18443330486135642	0.11802464909277645	0.3154456236448705	0.20061622731941117	0.24486477233824033	655.703668834874	0.18443332030437531	3595384548	250	0.11802464909277645	0.3154456236448705	0.20061622731941117	0.24486477233824033	655.7052949903001	0.18443328971044978	21	COMPLETE
22	0.2829510441629579	2020-03-13 11:34:53.454283	2020-03-13 12:44:15.564262	9.667675486782727	8.351397151967904	0.02898418281466011	64	11	0.07828006664200228	256	0.07185059177364682	0.09691315759443113	0.2829510441629579	0.1680645897523679	0.2125984251968504	501.3974666210202	0.15863117862440046	0.09691315759443113	0.2829510441629579	0.1680645897523679	0.2125984251968504	501.39715280155195	0.15863117972057453	183835814	400	0.09691315759443113	0.2829510441629579	0.1680645897523679	0.2125984251968504	501.3977804404884	0.15863117753397932	22	COMPLETE
23	0.3052607554490471	2020-03-13 12:44:15.602820	2020-03-13 14:02:27.394228	9.538422710913364	4.189609509913776	0.023385961914479336	256	44	0.007708801261989254	128	0.10912447039885408	0.093717904827114	0.3052607554490471	0.1819867625242497	0.23273992924797443	760.2498858838297	0.16376606822833845	0.093717904827114	0.3052607554490471	0.1819867625242497	0.23273992924797443	760.2488588382973	0.163766069547156	3423404884	250	0.093717904827114	0.3052607554490471	0.1819867625242497	0.23273992924797443	760.2509129293621	0.16376606691510404	23	COMPLETE
24	0.2614972041538286	2020-03-13 14:02:27.432469	2020-03-13 14:40:32.214224	0.9843046950697537	5.9880424189176775	0.020740025135570304	256	12	0.0021239679304216547	512	0.1458483290744486	0.104045418235764	0.2614972041538286	0.1603617482597284	0.20087298870249914	1028.6718018943284	0.1557410608241394	0.104045418235764	0.2614972041538286	0.1603617482597284	0.20087298870249914	1028.6677792993266	0.15574115198632132	2303002847	350	0.104045418235764	0.2614972041538286	0.1603617482597284	0.20087298870249914	1028.6758244893301	0.15574097195691158	24	COMPLETE
25	0.2887709688462855	2020-03-13 14:40:32.253889	2020-03-13 16:19:36.111699	3.4588476730511712	7.595468116701276	0.023076319491993676	128	59	0.04970290989804747	128	0.09093465206684172	0.08718475407965309	0.2887709688462855	0.1701472098596371	0.21625014264521283	635.9511582791282	0.15486120782190338	0.08718475407965309	0.2887709688462855	0.1701472098596371	0.21625014264521283	635.9504735821066	0.15486123149198125	1329827836	300	0.08718475407965309	0.2887709688462855	0.1701472098596371	0.21625014264521283	635.9518429761497	0.15486118465537968	25	COMPLETE
26	0.30962569896154285	2020-03-13 16:19:36.150720	2020-03-13 16:46:17.649695	3.8515069697457944	7.8104997465027095	0.08717596866615072	128	41	0.027172009651191577	512	0.09814839416925385	0.11074974323861692	0.30962569896154285	0.19399748944425424	0.2421259842519685	687.297386739701	0.17780543416860042	0.11074974323861692	0.30962569896154285	0.19399748944425424	0.2421259842519685	687.2965023393815	0.17780554944364596	3041160743	250	0.11074974323861692	0.30962569896154285	0.19399748944425424	0.2421259842519685	687.2982711400206	0.17780532830621118	26	COMPLETE
27	0.3260013693940431	2020-03-13 16:46:17.688157	2020-03-13 17:12:14.281878	5.952364843346829	5.880787449090279	0.025754944988739436	128	32	0.005434614969431698	512	0.08449011535094277	0.1259557229259386	0.3260013693940431	0.20694967476891477	0.25573433755563163	586.9338554148122	0.19219953896642508	0.1259557229259386	0.3260013693940431	0.20694967476891477	0.25573433755563163	586.9328711628438	0.19219954641342657	565478998	250	0.1259557229259386	0.3260013693940431	0.20694967476891477	0.25573433755563163	586.9348396667808	0.19219953159079417	27	COMPLETE
28	0.30192285746890335	2020-03-13 17:12:14.320564	2020-03-13 17:44:29.417291	8.238281137321923	2.3726635309721353	0.013078279329547795	256	27	0.002795615742935917	256	0.11166749143124824	0.10179162387310282	0.30192285746890335	0.18361291795047358	0.22923085701243867	780.0204981170832	0.1679529330698618	0.10179162387310282	0.30192285746890335	0.18361291795047358	0.22923085701243867	780.0193997489445	0.16795295543290817	196505549	200	0.10179162387310282	0.30192285746890335	0.18361291795047358	0.22923085701243867	780.021596485222	0.16795291125425452	28	COMPLETE
29	0.364972041538286	2020-03-13 17:44:29.455652	2020-03-13 18:26:38.438190	8.41245485284115	4.501366755384702	0.017108903704089115	64	35	0.0021501921804593115	256	0.058948838841768006	0.1525733196393929	0.364972041538286	0.24184069382631518	0.28962684012324547	404.07394727832934	0.2231758496105222	0.1525733196393929	0.364972041538286	0.24184069382631518	0.28962684012324547	404.073376697478	0.22317588720008696	2393926800	250	0.1525733196393929	0.364972041538286	0.24184069382631518	0.28962684012324547	404.0745178591807	0.22317581298647587	29	COMPLETE
30	0.2869736391646696	2020-03-13 18:26:38.495086	2020-03-13 18:57:36.106039	6.146448734967414	8.148897017437852	0.019664938666759106	256	50	0.01876867942241976	512	0.13161034390368254	0.0983396097226977	0.2869736391646696	0.17354216592491156	0.21744836243295676	926.5350336642703	0.16071962216125502	0.0983396097226977	0.2869736391646696	0.17354216592491156	0.21744836243295676	926.533607212142	0.16071967419924452	4077987669	250	0.0983396097226977	0.2869736391646696	0.17354216592491156	0.21744836243295676	926.5364601163985	0.16071957182235802	30	COMPLETE
31	0.32520255620221383	2020-03-13 18:57:36.144553	2020-03-13 19:33:12.989091	6.31665091883684	6.354973411959413	0.03485533142555043	128	84	0.011513040265943436	256	0.09064358540676283	0.12373045760584275	0.32520255620221383	0.20774848796074405	0.2542508273422344	631.3883515919206	0.19044299823197508	0.12373045760584275	0.32520255620221383	0.20774848796074405	0.2542508273422344	631.387766746548	0.19044306802494643	164439635	200	0.12373045760584275	0.32520255620221383	0.20774848796074405	0.2542508273422344	631.3889364372932	0.19044293187446473	31	COMPLETE
