number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0008273422343946138	2020-03-01 12:31:29.081545	2020-03-01 13:25:59.484797	0.34482057832545226	18.118155299115557	256	64	28	0.030445021031361385	256	1.098300311831767	2.8529042565331506e-05	0.0008273422343946138	0.0002567613830879836	0.0003994065959146411	7855.370506675796	0.000680636996187679	0.001911445851877211	0.008359009471642132	0.0036517174483624328	0.004650233938149036	6638.886939404314	0.004561571411743181	2309692414	150	2.8529042565331506e-05	0.0007417551066986192	0.0002567613830879836	0.0003138194682186466	9071.85407394728	0.0005322613718786881	0	COMPLETE
1	0.0008844003195252767	2020-03-01 13:25:59.532360	2020-03-01 14:20:49.033488	0.2820894402334417	26.614099365711155	256	128	27	0.0030125560575524546	256	1.4190265551468153	0.00022823234052265205	0.0008844003195252767	0.0003708775533493096	0.0005705808513066301	10143.167864886454	0.0006165641043939005	0.00022823234052265205	0.0009414584046559398	0.0003708775533493096	0.0005991098938719617	10120.370877553349	0.0006300575752003449	1120426203	150	0.00022823234052265205	0.0008844003195252767	0.0003708775533493096	0.0005705808513066301	10165.96485221956	0.0006131544526712131	1	COMPLETE
2	0.0003708775533493096	2020-03-01 14:20:49.080629	2020-03-01 15:14:22.460982	0.5179513941926958	19.5927810897286	128	128	24	0.09468897092168309	256	1.0913606622237337	2.8529042565331506e-05	0.0003708775533493096	0.00011411617026132602	0.00022823234052265205	7805.871605043934	0.0004512817972836469	0.005163756704325003	0.024934383202099737	0.010156339153258016	0.01703183841150291	5426.9685895241355	0.012294476378315843	4244343099	150	2.8529042565331506e-05	0.00028529042565331506	0.00011411617026132602	0.00022823234052265205	10184.774620563734	0.00033457599813868985	2	COMPLETE
3	0.01021339723838868	2020-03-01 15:14:22.493857	2020-03-01 16:56:51.795517	0.22661885129223408	3.474612997330336	256	128	99	0.001728989126042389	128	0.2807709077544743	0.004878466278671688	0.01021339723838868	0.0063619764920689265	0.007331963939290197	2007.536631290654	0.008865960746552458	0.004878466278671688	0.01021339723838868	0.0063619764920689265	0.007331963939290197	2007.5358610065045	0.008865962993938095	2819622576	150	0.004878466278671688	0.01021339723838868	0.0063619764920689265	0.007331963939290197	2007.5374015748032	0.008865958513308502	3	COMPLETE
4	0.24178363574118453	2020-03-01 16:56:51.845002	2020-03-01 17:28:14.182958	0.8185148216515823	1.6796558889990687	64	64	62	0.008249108410604904	512	0.063529251725936	0.07203583247746205	0.24178363574118453	0.1343717904827114	0.17397010156339154	441.70426794476776	0.12929276586638988	0.07203583247746205	0.24178363574118453	0.1343717904827114	0.17399863060595686	441.70412529955496	0.1292932861975164	2972343828	150	0.07203583247746205	0.24178363574118453	0.1343717904827114	0.17397010156339154	441.7044105899806	0.12929233200092355	4	COMPLETE
5	0.0007417551066986192	2020-03-01 17:28:14.231960	2020-03-01 18:22:44.081880	0.7912663250416285	19.40236814732296	64	128	86	0.04252708861061792	256	1.2024185403967633	5.705808513066301e-05	0.0007417551066986192	0.00019970329795732054	0.0003708775533493096	8609.259172087184	0.0005679311555241614	0.0009129293620906082	0.004222298299669063	0.001740271596485222	0.0026532009585758303	7454.809397466621	0.0024307628670675176	1554496117	150	5.705808513066301e-05	0.0005705808513066301	0.00017117425539198904	0.00034234851078397807	9763.708946707748	0.0004564936093979608	5	COMPLETE
6	0.0037373045760584274	2020-03-01 18:22:44.116874	2020-03-01 20:01:56.979445	0.8492715557948053	1.583457713277141	256	256	38	0.04507923801213805	128	0.9906176001132885	0.00048499372361063563	0.0037373045760584274	0.0011126326600479288	0.0015690973410932329	7077.9337983567275	0.0021925529559025736	0.00048499372361063563	0.0037373045760584274	0.0011126326600479288	0.0015690973410932329	6957.78158165012	0.0021983899761602744	149173197	150	0.00048499372361063563	0.0037373045760584274	0.0011126326600479288	0.0015690973410932329	7198.086015063334	0.002187161973058617	6	COMPLETE
7	0.00048499372361063563	2020-03-01 20:01:57.016109	2020-03-01 21:41:17.973334	0.4205053170974284	12.178924546259854	128	256	71	0.0023043116001537954	128	1.186652333370611	5.705808513066301e-05	0.00048499372361063563	0.00011411617026132602	0.0002567613830879836	8491.250713226063	0.0004597350152461912	0.00011411617026132602	0.0005991098938719617	0.00019970329795732054	0.00034234851078397807	8402.22720529499	0.0005512982900376164	408284211	150	5.705808513066301e-05	0.00048499372361063563	0.00011411617026132602	0.00022823234052265205	8580.274221157139	0.00045288508636660726	7	COMPLETE
8	0.00019970329795732054	2020-03-01 21:41:18.009070	2020-03-01 22:14:50.139256	0.17864117357927387	10.884226936474857	256	64	58	0.009253840302356323	512	1.5161821642465378	5.705808513066301e-05	0.00019970329795732054	8.558712769599452e-05	0.00014264521282665753	10855.558441743695	0.00025782874335248464	5.705808513066301e-05	0.00019970329795732054	8.558712769599452e-05	0.00014264521282665753	10854.419405454753	0.0002579718504346988	3743066861	150	5.705808513066301e-05	0.00019970329795732054	8.558712769599452e-05	0.00014264521282665753	10856.697478032636	0.0002577092763945255	8	COMPLETE
9	0.0005705808513066301	2020-03-01 22:14:50.179041	2020-03-01 23:09:05.175401	0.21440305140985627	27.555029579945725	256	256	15	0.012910853162278246	256	1.1854813875915553	0.0	0.0005705808513066301	0.00017117425539198904	0.0004279356384799726	8482.151546274106	0.0005259683830156484	0.0002567613830879836	0.0011982197877439234	0.0006846970215679561	0.0008558712769599452	8189.930645897523	0.0009475187612583795	1095401564	150	0.0	0.0005420518087412986	0.00011411617026132602	0.0002567613830879836	8774.37244665069	0.0004575558946092698	9	COMPLETE
10	0.1203355015405683	2020-03-01 23:09:05.214021	2020-03-02 03:55:58.805570	0.9686197108327953	2.6492337051662456	64	64	22	0.003770067122148111	128	0.12543439286543442	0.02307999543535319	0.1203355015405683	0.05303549012895127	0.07537373045760584	885.9558798356727	0.05717599221906744	0.02307999543535319	0.1203355015405683	0.05303549012895127	0.07537373045760584	885.9555517516832	0.05717599527088801	3308299622	350	0.02307999543535319	0.1203355015405683	0.05303549012895127	0.07537373045760584	885.9562079196622	0.05717598919580889	10	COMPLETE
11	0.15930617368481115	2020-03-02 03:55:58.842194	2020-03-02 04:49:48.505151	0.26169546455506465	1.7949604973245608	64	64	77	0.017242457054796115	256	0.18580571854150502	0.04362090608239187	0.15930617368481115	0.08604359237703983	0.11217619536688349	1313.1601049868766	0.08320511695728844	0.04362090608239187	0.15930617368481115	0.08604359237703983	0.11217619536688349	1313.157394727833	0.08320511931011422	849074447	150	0.04362090608239187	0.15930617368481115	0.08604359237703983	0.11217619536688349	1313.1628152459205	0.08320511461545131	11	COMPLETE
12	0.0005420518087412986	2020-03-02 04:49:48.541009	2020-03-02 05:45:26.742733	0.7538064255449483	26.214000236604395	256	256	38	0.0026965841932938255	256	1.413534858355906	0.00017117425539198904	0.0005420518087412986	0.0002567613830879836	0.0003138194682186466	10091.043463996348	0.0004662528521578283	0.00019970329795732054	0.0005420518087412986	0.0002567613830879836	0.0003138194682186466	10074.380491840693	0.0004860985052085657	3332368352	150	0.00017117425539198904	0.0005420518087412986	0.00022823234052265205	0.0003138194682186466	10107.706436152002	0.0004596809461133997	12	COMPLETE
13	0.001454981170831907	2020-03-02 05:45:26.779729	2020-03-02 06:39:54.720741	0.9934351741717026	17.81665158854272	256	256	27	0.0015028268088530577	256	1.3739618550017854	0.0006846970215679561	0.001454981170831907	0.0008844003195252767	0.0011982197877439234	9835.474138422915	0.0011950198785870385	0.0006846970215679561	0.001454981170831907	0.0008844003195252767	0.0011982197877439234	9822.467220130093	0.0011959079745399504	3849518692	150	0.0006846970215679561	0.001454981170831907	0.0008844003195252767	0.0011982197877439234	9848.481056715736	0.0011941949380619666	13	COMPLETE
14	0.0007702841492639507	2020-03-02 06:39:54.759572	2020-03-02 07:34:21.521407	0.9465462139809563	25.951569236790245	256	64	29	0.001057947505714195	256	1.4421032879238311	0.00011411617026132602	0.0007702841492639507	0.00034234851078397807	0.00048499372361063563	10303.767431245007	0.0005646936539530021	0.00011411617026132602	0.0007702841492639507	0.00034234851078397807	0.00048499372361063563	10297.871933127924	0.0005653677822637643	350852243	150	0.00011411617026132602	0.0007702841492639507	0.00034234851078397807	0.00048499372361063563	10309.66292936209	0.0005641129572857047	14	COMPLETE
15	0.00048499372361063563	2020-03-02 07:34:21.559334	2020-03-02 09:13:53.306492	0.3079565082597436	12.695682580929983	64	256	69	0.005996584260121339	128	1.3760798680652	8.558712769599452e-05	0.00048499372361063563	0.0002567613830879836	0.00034234851078397807	9859.002310852447	0.0004443613061271881	0.00011411617026132602	0.0005135227661759672	0.00028529042565331506	0.0003708775533493096	9837.14712427251	0.0004650861224963082	3763822704	150	8.558712769599452e-05	0.0004564646810453041	0.0002567613830879836	0.00034234851078397807	9880.857497432386	0.0004351385159435282	15	COMPLETE
16	0.001968503937007874	2020-03-02 09:13:53.345542	2020-03-02 09:45:02.592905	0.8079030337137975	1.5544249561090426	64	64	42	0.04982869048893334	512	0.9688198089782262	0.00017117425539198904	0.001968503937007874	0.0007988131918292822	0.0011696907451785917	6919.691315759443	0.0013589395648306603	0.00017117425539198904	0.001968503937007874	0.0007988131918292822	0.0011696907451785917	6908.541367111719	0.0013592786947620055	3586160411	150	0.00017117425539198904	0.001968503937007874	0.0007988131918292822	0.0011696907451785917	6930.841264407167	0.0013586032178272876	16	COMPLETE
17	0.02139678192399863	2020-03-02 09:45:02.631468	2020-03-02 10:39:11.308393	0.9425092938462247	3.0492966588398493	128	128	49	0.004266498649375975	256	0.1810593854526896	0.00604815702385028	0.02139678192399863	0.010356042451215337	0.01400775989957777	1287.8803206664384	0.014872149916340996	0.00604815702385028	0.02139678192399863	0.010356042451215337	0.01400775989957777	1287.879693027502	0.014872160921271922	2884667520	150	0.00604815702385028	0.02139678192399863	0.010356042451215337	0.01400775989957777	1287.880948305375	0.014872139077244823	17	COMPLETE
18	0.011525733196393929	2020-03-02 10:39:11.347285	2020-03-02 12:18:11.477034	0.46686279479997145	2.625949308764748	128	256	42	0.02016825484031089	128	0.8167684565601298	0.0013408650005705808	0.011525733196393929	0.004222298299669063	0.006333447449503595	5835.190074746091	0.005425836918644806	0.0013408650005705808	0.011525733196393929	0.004222298299669063	0.006333447449503595	5834.498345315531	0.005425880170494507	161128212	150	0.0013408650005705808	0.011525733196393929	0.004222298299669063	0.006333447449503595	5835.881804176652	0.005425793860372066	18	COMPLETE
19	0.00048499372361063563	2020-03-02 12:18:11.516310	2020-03-02 13:56:16.374172	0.9588000070344408	12.870504119945378	64	128	39	0.0010725089635788517	128	1.390859156381401	8.558712769599452e-05	0.00048499372361063563	0.00028529042565331506	0.0003138194682186466	9964.580223667694	0.0005021396190871689	0.00011411617026132602	0.00048499372361063563	0.00028529042565331506	0.0003138194682186466	9954.814190345773	0.000515962865968628	2180465642	150	8.558712769599452e-05	0.00048499372361063563	0.00028529042565331506	0.0003138194682186466	9974.346256989615	0.0004942637084174642	19	COMPLETE
