number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
22	TrialState.COMPLETE	0.017199514366653176	2020-01-06 21:47:53.707079	2020-01-06 22:07:19.375131	5.237741887127018	250.0	31.0	0.024232473501625024	1000.0	0.8779963286843759	0.004881626871711857	0.017199514366653176	0.007082152974504249	0.010522055847834885	17798.59543201133	0.008772069316403334	0.004881626871711857	0.017199514366653176	0.007082152974504249	0.010522055847834885	17798.587742816675	0.008772069541296966	0.004881626871711857	0.017199514366653176	0.007082152974504249	0.010522055847834885	17798.60312120599	0.008772069091796767	22				0.01621813031161473	0.01679060434372049			
23	TrialState.COMPLETE	0.015315155807365439	2020-01-06 22:07:19.376062	2020-01-06 22:22:55.198213	9.679729412857847	250.0	31.0	0.03987071569502382	1400.0	0.8640249788756033	0.002301699716713881	0.015315155807365439	0.006344428706326724	0.009354343720491029	17515.321898607177	0.007049656217674129	0.002301699716713881	0.015315155807365439	0.006344428706326724	0.009354343720491029	17515.310493389992	0.007049656441896017	0.002301699716713881	0.015315155807365439	0.006344428706326724	0.009354343720491029	17515.33330382436	0.007049655993635651	23			0.014651203966005666	0.01504957507082153				
24	TrialState.COMPLETE	0.013557264265479563	2020-01-06 22:22:55.199708	2020-01-06 22:42:09.782347	7.525858424328838	250.0	26.0	0.004372848793868883	1700.0	0.9552484928913534	0.001972885471469041	0.013557264265479563	0.005691015783083772	0.008827397814649939	19365.714285714286	0.0059294370384573095	0.001972885471469041	0.013557264265479563	0.005691015783083772	0.008827397814649939	19365.70624241198	0.005929437114357371	0.001972885471469041	0.013557264265479563	0.005691015783083772	0.008827397814649939	19365.722329016593	0.005929436962578954	24				0.012393767705382436	0.01307247403210576			
25	TrialState.COMPLETE	0.01389872521246459	2020-01-06 22:42:09.783873	2020-01-06 23:04:32.555724	2.003355304341178	250.0	16.0	0.01130252525814167	1400.0	0.8969603639427297	0.0036296033994334276	0.01389872521246459	0.0074805240793201135	0.009295325779036826	18183.803879691928	0.0073951822724099845	0.0036296033994334276	0.01389872521246459	0.0074805240793201135	0.009295325779036826	18183.799619334277	0.007395182467436386	0.0036296033994334276	0.01389872521246459	0.0074805240793201135	0.009295325779036826	18183.808140049576	0.007395182077666197	25					0.012688857412653447	0.013380210441116957		
26	TrialState.COMPLETE	0.011884737960339944	2020-01-06 23:04:32.556776	2020-01-06 23:29:09.046036	3.8009879171895595	350.0	11.0	0.0017923267421022428	1700.0	0.9308230398476974	0.002013987252124646	0.011884737960339944	0.004802584985835694	0.0069936260623229465	18870.671841802407	0.004840819238896434	0.002013987252124646	0.011884737960339944	0.004802584985835694	0.0069936260623229465	18870.66415102691	0.004840819388462486	0.002013987252124646	0.011884737960339944	0.004802584985835694	0.0069936260623229465	18870.679532577902	0.004840819089452294	26					0.010534702549575071	0.011306151355726426		
27	TrialState.COMPLETE	0.0027443342776203965	2020-01-06 23:29:09.047024	2020-01-06 23:36:34.464093	7.236175364271738	150.0	26.0	0.002511925703378569	1900.0	0.9629327312639573	0.0	0.0027443342776203965	0.0008410056657223796	0.0017705382436260624	19521.688252478754	0.0009862191798109957	0.0	0.0027443342776203965	0.0008410056657223796	0.0017705382436260624	19521.685640934844	0.000986219260872786	0.0	0.0027443342776203965	0.0008410056657223796	0.0017705382436260624	19521.69086402266	0.0009862190987927572	27	0.0019475920679886685	0.002478753541076487						
28	TrialState.COMPLETE	0.0076841359773371105	2020-01-06 23:36:34.464982	2020-01-06 23:48:52.209924	0.7946032497668674	250.0	46.0	0.0043887679677515595	1700.0	0.9455741871814942	0.002124645892351275	0.0076841359773371105	0.004922096317280454	0.005453257790368272	19169.470290368274	0.004404575446241078	0.002124645892351275	0.0076841359773371105	0.004922096317280454	0.005453257790368272	19169.46628895184	0.004404575576497766	0.002124645892351275	0.0076841359773371105	0.004922096317280454	0.005453257790368272	19169.474291784703	0.004404575316101066	28		0.007849386213408876	0.007746104815864022					
29	TrialState.COMPLETE	0.018110076891946582	2020-01-06 23:48:52.210895	2020-01-07 00:06:00.662713	5.510500774026396	150.0	11.0	0.05886470086473592	1600.0	0.8179358412795797	0.0022764063132335085	0.018110076891946582	0.00796742209631728	0.01123027114528531	16580.93843585593	0.00771086391168686	0.0022764063132335085	0.018110076891946582	0.00796742209631728	0.01123027114528531	16580.935653581546	0.007710863963172091	0.0022764063132335085	0.018110076891946582	0.00796742209631728	0.01123027114528531	16580.941218130312	0.007710863860241218	29				0.017351274787535412	0.017793909348441925			
30	TrialState.COMPLETE	0.0008410056657223796	2020-01-07 00:06:00.664263	2020-01-07 00:13:08.071962	1.7534198828890704	50.0	26.0	0.005640076802415202	1000.0	0.9756668553546994	0.0	0.0008410056657223796	4.426345609065156e-05	0.00017705382436260624	19780.009450247875	0.0003938282182519705	0.0	0.0008410056657223796	4.426345609065156e-05	0.00017705382436260624	19780.00814447592	0.00039382825968354364	0.0	0.0008410056657223796	4.426345609065156e-05	0.00017705382436260624	19780.01075601983	0.00039382817685365735	30	0.0002655807365439094	0.0006491973559962229						
31	TrialState.COMPLETE	0.013987252124645893	2020-01-07 00:13:08.072981	2020-01-07 00:35:22.453090	9.182753793913522	350.0	46.0	0.0035258556381949392	1100.0	0.9211672725104436	0.0024028733306353705	0.013987252124645893	0.005918656414407123	0.008877984621610683	18674.820024787536	0.006315241299520817	0.0024028733306353705	0.013987252124645893	0.005918656414407123	0.008877984621610683	18674.807390732498	0.006315241560170052	0.0024028733306353705	0.013987252124645893	0.005918656414407123	0.008877984621610683	18674.832658842573	0.006315241039157281	31				0.012854107648725212	0.013515108593012276			
32	TrialState.COMPLETE	0.016525023607176583	2020-01-07 00:35:22.454543	2020-01-07 01:01:15.453141	5.182028874210708	50.0	46.0	0.02580687226877477	1700.0	0.9067022745947635	0.00255744412968209	0.016525023607176583	0.006905099150141643	0.01024944916587976	18381.43997875354	0.007074148281242551	0.00255744412968209	0.016525023607176583	0.006905099150141643	0.01024944916587976	18381.437972143533	0.007074148341227169	0.00255744412968209	0.016525023607176583	0.006905099150141643	0.01024944916587976	18381.44198536355	0.007074148221333472	32						0.015428976123027115	0.01604550283286119	
33	TrialState.COMPLETE	0.011761432618373127	2020-01-07 01:01:15.454735	2020-01-07 01:20:24.841236	1.8462276530291017	150.0	46.0	0.01302792348647564	1300.0	0.9141459005963899	0.0033640226628895184	0.011761432618373127	0.007562727640631323	0.009434439498178874	18532.575816976932	0.006788253008764385	0.0033640226628895184	0.011761432618373127	0.007562727640631323	0.009434439498178874	18532.572971469042	0.0067882530604531505	0.0033640226628895184	0.011761432618373127	0.007562727640631323	0.009434439498178874	18532.578662484822	0.006788252957110962	33				0.01023371104815864	0.011124881964117091			
34	TrialState.COMPLETE	0.0003098441926345609	2020-01-07 01:20:24.842749	2020-01-07 01:27:53.662418	9.564871442833981	50.0	41.0	0.0015402689186395854	1900.0	0.9915817169734943	0.0	0.0003098441926345609	8.852691218130312e-05	8.852691218130312e-05	20102.452992209634	0.0002862540426825913	0.0	0.0003098441926345609	8.852691218130312e-05	8.852691218130312e-05	20102.45223973088	0.0002862540491904511	0.0	0.0003098441926345609	8.852691218130312e-05	8.852691218130312e-05	20102.453744688384	0.000286254036175924	34	8.852691218130312e-05	0.00023607176581680832						
35	TrialState.COMPLETE	0.016170915958451368	2020-01-07 01:27:53.663342	2020-01-07 01:51:55.419689	8.455877625914692	50.0	21.0	0.018062023006659638	500.0	0.9219777642399103	0.004701762669184766	0.016170915958451368	0.009344507396915329	0.011233081523449795	18691.16598796034	0.00892188105573276	0.004701762669184766	0.016170915958451368	0.009344507396915329	0.011233081523449795	18691.161355051936	0.008921881117805845	0.004701762669184766	0.016170915958451368	0.009344507396915329	0.011233081523449795	18691.170620868743	0.008921880993682707	35						0.014771347632537435	0.015558604815864022	
36	TrialState.COMPLETE	0.011313739376770538	2020-01-07 01:51:55.420691	2020-01-07 02:20:52.941837	7.198258135579454	150.0	26.0	0.003441540254104084	1200.0	0.9399473831989913	0.0023194050991501417	0.011313739376770538	0.0060198300283286115	0.007489376770538243	19055.24513987252	0.0054793231480638905	0.0023194050991501417	0.011313739376770538	0.0060198300283286115	0.007489376770538243	19055.24019121813	0.005479323202787737	0.0023194050991501417	0.011313739376770538	0.0060198300283286115	0.007489376770538243	19055.25008852691	0.0054793230933603354	36							0.009671565155807365	0.010583884167453572
37	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 02:20:52.942814	2020-01-07 02:26:30.729001	4.176835077546071	50.0	6.0	0.0010812297242741647	1700.0	1.0097982160591412	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20472.204275849857	0.0002715483181074673	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20472.203125	0.00027154832853666856	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20472.20542669972	0.00027154830768036397	37	0.00017705382436260624	0.00017705382436260624						
38	TrialState.COMPLETE	0.016415418858761636	2020-01-07 02:26:30.730062	2020-01-07 02:44:12.504497	9.189257886706672	150.0	26.0	0.021499699952683006	800.0	0.8976970754411794	0.001972885471469041	0.016415418858761636	0.006601578308377176	0.008776811007689195	18198.44630210441	0.006975739602035394	0.001972885471469041	0.016415418858761636	0.006601578308377176	0.008776811007689195	18198.438967017402	0.006975739854450034	0.001972885471469041	0.016415418858761636	0.006601578308377176	0.008776811007689195	18198.453637191422	0.006975739350068068	38				0.015120396600566572	0.01587582625118036			
39	TrialState.COMPLETE	0.017292256846081207	2020-01-07 02:44:12.505552	2020-01-07 03:01:53.651663	8.097651191146472	350.0	41.0	0.025149998709729803	1200.0	0.8762147470013122	0.0026558073654390935	0.017292256846081207	0.006875590179414542	0.009737960339943343	17762.571765816807	0.007449840569623156	0.0026558073654390935	0.017292256846081207	0.006875590179414542	0.009737960339943343	17762.554266997166	0.007449842426720365	0.0026558073654390935	0.017292256846081207	0.006875590179414542	0.009737960339943343	17762.58926463645	0.007449838729567382	39			0.01673158640226629	0.01706798866855524				
40	TrialState.COMPLETE	0.013405503844597329	2020-01-07 03:01:53.653128	2020-01-07 03:23:34.434734	8.034266145655891	350.0	31.0	0.004323635290968514	900.0	0.9367017532277423	0.001972885471469041	0.013405503844597329	0.005691015783083772	0.008447996762444355	18989.707241501415	0.005916584682663451	0.001972885471469041	0.013405503844597329	0.005691015783083772	0.008447996762444355	18989.695012140834	0.0059165848820309265	0.001972885471469041	0.013405503844597329	0.005691015783083772	0.008447996762444355	18989.719470862	0.005916584483471306	40				0.011968838526912181	0.01280689329556185			
41	TrialState.COMPLETE	0.01484722784297855	2020-01-07 03:23:34.435745	2020-01-07 03:43:17.078187	1.5803892781093416	450.0	1.0	0.012361805504608582	1200.0	0.9059246553239441	0.002124645892351275	0.01484722784297855	0.005008093889113719	0.009611493322541482	18365.46214842169	0.006334396426558185	0.002124645892351275	0.01484722784297855	0.005008093889113719	0.009611493322541482	18365.45530655605	0.00633439653473211	0.002124645892351275	0.01484722784297855	0.005008093889113719	0.009611493322541482	18365.468990287332	0.006334396318463956	41				0.013562322946175638	0.014311850802644004			
42	TrialState.COMPLETE	0.008523876972885472	2020-01-07 03:43:17.079071	2020-01-07 04:01:16.476334	3.279695735396829	150.0	26.0	0.0015778183036438823	1700.0	0.9621206129155577	0.00174524484014569	0.008523876972885472	0.004932213678672602	0.0063992310805341965	19505.687816167545	0.004254656441668459	0.00174524484014569	0.008523876972885472	0.004932213678672602	0.0063992310805341965	19505.683731282883	0.00425465689010851	0.00174524484014569	0.008523876972885472	0.004932213678672602	0.0063992310805341965	19505.691901052207	0.004254655994851751	42				0.00740084985835694	0.008055949008498584			
43	TrialState.COMPLETE	0.013430797248077702	2020-01-07 04:01:16.477893	2020-01-07 04:23:46.549682	0.8549563504766604	350.0	46.0	0.02741760814221855	1100.0	0.8758688504667328	0.002149939295831647	0.013430797248077702	0.004729866450829624	0.00773978146499393	17755.866400242816	0.005971034005699639	0.002149939295831647	0.013430797248077702	0.004729866450829624	0.00773978146499393	17755.86445265075	0.005971037820956885	0.002149939295831647	0.013430797248077702	0.004729866450829624	0.00773978146499393	17755.868347834883	0.005971030234238669	43				0.012641643059490086	0.013101983002832862			
44	TrialState.COMPLETE	0.009915014164305949	2020-01-07 04:23:46.551198	2020-01-07 04:36:59.495884	2.552335032521518	50.0	1.0	0.05465799145025222	900.0	0.9027112006041866	0.002124645892351275	0.009915014164305949	0.004325171995143666	0.006171590449210846	18300.15421388102	0.004930361449368921	0.002124645892351275	0.009915014164305949	0.004325171995143666	0.006171590449210846	18300.1533539053	0.00493036147964618	0.002124645892351275	0.009915014164305949	0.004325171995143666	0.006171590449210846	18300.15507385674	0.0049303614191099675	44				0.0084985835694051	0.009324834749763929			
45	TrialState.COMPLETE	0.015732496964791582	2020-01-07 04:36:59.497544	2020-01-07 04:55:44.962327	6.537737209110623	250.0	16.0	0.03208282808914335	1800.0	0.8579732836118577	0.0027316875758802103	0.015732496964791582	0.007233913395386483	0.00971266693646297	17392.79755159854	0.007496919114395782	0.0027316875758802103	0.015732496964791582	0.007233913395386483	0.00971266693646297	17392.790014164308	0.0074969191802820145	0.0027316875758802103	0.015732496964791582	0.007233913395386483	0.00971266693646297	17392.80508903278	0.0074969190485241815	45				0.014660056657223796	0.015285646836638338			
46	TrialState.COMPLETE	0.015530149736948605	2020-01-07 04:55:44.963879	2020-01-07 05:11:46.313372	7.464387393480377	250.0	6.0	0.014266546717777754	1600.0	0.9046113009637934	0.00207405908539053	0.015530149736948605	0.00665216511533792	0.009156212059894779	18338.98815004047	0.006816339773619962	0.00207405908539053	0.015530149736948605	0.00665216511533792	0.009156212059894779	18338.97559186564	0.006816340015009185	0.00207405908539053	0.015530149736948605	0.00665216511533792	0.009156212059894779	18339.0007082153	0.006816339532406694	46				0.01480169971671388	0.015226628895184136			
47	TrialState.COMPLETE	0.01646600566572238	2020-01-07 05:11:46.314931	2020-01-07 05:21:05.162429	2.8731614598234416	450.0	11.0	0.032640394963067	800.0	0.8632116623287966	0.00340828611898017	0.01646600566572238	0.007613314447592068	0.010269121813031162	17499.20617917847	0.007887797396629809	0.00340828611898017	0.01646600566572238	0.007613314447592068	0.010269121813031162	17499.19644121813	0.007887797671052807	0.00340828611898017	0.01646600566572238	0.007613314447592068	0.010269121813031162	17499.21591713881	0.007887797122425457	47	0.015580736543909348	0.016170915958451368						
