number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
					model.embedding_dim	model.scoring_fct_norm	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101	151	201	251	301
0	TrialState.COMPLETE	0.02747346799041424	2020-01-19 00:36:28.069131	2020-01-19 01:23:41.270774	350.0	1	21.0	0.05947718923555369	1500.0	1.0275006230936696	0.013874624367606224	0.02747346799041424	0.019589942561527636	0.02283749857354787	7345.053230438586	0.01854073426115477	0.013874624367606224	0.02747346799041424	0.019589942561527636	0.022842253413975427	7344.324703297957	0.018541128536863866	0.013874624367606224	0.02747346799041424	0.019589942561527636	0.02283749857354787	7345.781757579216	0.018540374571503267	0			0.026517745064475635	0.027091178820038798		
1	TrialState.COMPLETE	0.16282951044162958	2020-01-19 01:23:41.271692	2020-01-19 01:46:19.621163	250.0	1	21.0	0.007554047404895968	1600.0	0.33634372336355745	0.042971870364030586	0.16282951044162958	0.0963639735250485	0.12206864087641218	2379.8189867910532	0.0850086646338376	0.042971870364030586	0.16282951044162958	0.0963639735250485	0.12206864087641218	2379.8182414698163	0.08500866750894463	0.042971870364030586	0.16282951044162958	0.0963639735250485	0.12206864087641218	2379.8197321122902	0.08500866180058154	1	0.19162957891133173	0.17242953326486363				
2	TrialState.COMPLETE	0.22316843546730572	2020-01-19 01:46:19.621989	2020-01-19 02:08:44.367792	150.0	2	31.0	0.01424884075770748	1300.0	0.10732652767785807	0.062442941914869335	0.22316843546730572	0.12333105100992811	0.1620093004678763	754.9162636939404	0.1161911307823687	0.062442941914869335	0.22316843546730572	0.12333105100992811	0.1620093004678763	754.9156895469588	0.11619131169624597	0.062442941914869335	0.22316843546730572	0.12333105100992811	0.1620093004678763	754.9168378409221	0.11619097078073838	2	0.22706264977747348	0.2244665069040283				
3	TrialState.COMPLETE	0.2563940716649549	2020-01-19 02:08:44.368665	2020-01-19 03:25:32.449317	150.0	2	81.0	0.0014895782268704227	1000.0	0.0922877255156895	0.077980571722013	0.2563940716649549	0.14594744950359467	0.1868081707177907	647.6793424768915	0.13708835652798523	0.07798413785233367	0.2563940716649549	0.14595458176423598	0.18681173684811136	647.6779677336528	0.13709070923969696	0.077980571722013	0.2563940716649549	0.14594744950359467	0.1868081707177907	647.6807172201301	0.1370868724812085	3					0.2559483053748716	0.25620302896920494
4	TrialState.COMPLETE	0.18989643957548785	2020-01-19 03:25:32.451132	2020-01-19 03:50:41.395108	150.0	1	71.0	0.008810567481067304	1300.0	0.17074419402675065	0.06980343489672487	0.18989643957548785	0.11984337555631633	0.14681045304119594	1204.3045617939063	0.11199495993747521	0.06980343489672487	0.18989643957548785	0.11984337555631633	0.14681045304119594	1204.3042408421773	0.11199496240386285	0.06980343489672487	0.18989643957548785	0.11984337555631633	0.14681045304119594	1204.304882745635	0.11199495750998548	4	0.19943227205294992	0.19307505040130854				
5	TrialState.COMPLETE	0.2598211229031154	2020-01-19 03:50:41.395939	2020-01-19 04:27:43.506213	450.0	1	71.0	0.0014597958964121525	800.0	0.09200956570207816	0.09943084560082163	0.2598211229031154	0.1650262467191601	0.20223525048499372	644.6305203697364	0.1539507215666152	0.09943084560082163	0.25983538742439805	0.1650262467191601	0.20223525048499372	644.6302850051352	0.15395079915948728	0.09943084560082163	0.2598211229031154	0.1650262467191601	0.20223525048499372	644.6307557343375	0.1539506503674318	5	0.2663328768686523	0.2619917075582943				
6	TrialState.COMPLETE	0.26304490471299785	2020-01-19 04:27:43.507048	2020-01-19 04:52:10.245944	150.0	2	51.0	0.0019789060567919144	1100.0	0.07931863318897028	0.08110806801323747	0.26304490471299785	0.14948505078169577	0.19450387994978888	555.9937378751569	0.14114577900555683	0.08110806801323747	0.26304490471299785	0.14948505078169577	0.19450387994978888	555.9928463425767	0.14114582656418465	0.08110806801323747	0.26304490471299785	0.14948505078169577	0.19450387994978888	555.9946294077371	0.141145732847728	6	0.27055517516832134	0.2655483281981057				
7	TrialState.COMPLETE	0.07361206207919663	2020-01-19 04:52:10.246762	2020-01-19 05:14:40.278593	50.0	1	21.0	0.035433571189132346	2000.0	0.5025356114835061	0.01502054091064704	0.07361206207919663	0.0431501768800639	0.054625984251968504	3571.017983995207	0.03722721929306785	0.01502054091064704	0.07361206207919663	0.0431501768800639	0.054625984251968504	3571.0167893415496	0.03722724840498715	0.01502054091064704	0.07361206207919663	0.0431501768800639	0.054625984251968504	3571.0191786488645	0.037227192535301844	7	0.08420346913157595	0.07714253109665639				
8	TrialState.COMPLETE	0.2409990870706379	2020-01-19 05:14:40.279422	2020-01-19 05:39:36.185629	350.0	2	11.0	0.003933393816024556	900.0	0.07994118896528615	0.07370478146753395	0.2409990870706379	0.13667551066986192	0.17407708547301154	560.2867061793906	0.12969093869812648	0.07370478146753395	0.2409990870706379	0.13667551066986192	0.17407708547301154	560.2863745292708	0.12969094423214944	0.07370478146753395	0.2409990870706379	0.13667551066986192	0.17407708547301154	560.2870378295105	0.12969093326240727	8	0.24289626840123246	0.24163148084750274				
9	TrialState.COMPLETE	0.25320238502795844	2020-01-19 05:39:36.186454	2020-01-19 06:14:53.136066	350.0	2	91.0	0.001841957829065866	2000.0	0.083353724051054	0.0754735821065845	0.25320238502795844	0.1446137167636654	0.1862661189090494	585.0547187036403	0.13501209733728683	0.0754735821065845	0.25320238502795844	0.14462084902430675	0.1862661189090494	585.0534562935068	0.13501305603630087	0.0754735821065845	0.25320238502795844	0.1446137167636654	0.1862661189090494	585.0559811137738	0.13501131873716235	9	0.26285233367568184	0.2564190345771996				
