number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9414794007490637	2020-04-06 12:31:59.442387	2020-04-06 12:35:18.287612	0.15819285056742383	25.32648427975583	128	10	256	0.07967667496930599	0.3586142322097378	0.9414794007490637	0.7064606741573034	0.8319288389513109	3.842696629213483	0.558173027982224	0.3586142322097378	0.9414794007490637	0.7064606741573034	0.8319288389513109	3.842696629213483	0.558173027982224	274680813	400	0.3586142322097378	0.9414794007490637	0.7064606741573034	0.8319288389513109	3.842696629213483	0.558173027982224	0	COMPLETE
1	0.9321161048689138	2020-04-06 12:35:18.320889	2020-04-06 12:37:02.493155	0.32552228610369516	18.274225787646714	256	89	256	0.08663614692117615	0.35908239700374533	0.9321161048689138	0.6999063670411985	0.824438202247191	4.178370786516854	0.5551736593790714	0.35908239700374533	0.9321161048689138	0.6999063670411985	0.824438202247191	4.178370786516854	0.5551736593790714	2298523350	200	0.35908239700374533	0.9321161048689138	0.6999063670411985	0.824438202247191	4.178370786516854	0.5551736593790714	1	COMPLETE
2	0.9194756554307116	2020-04-06 12:37:02.538249	2020-04-06 12:39:28.812348	0.5594310791713824	18.79466754265871	128	62	256	0.09627210848340381	0.3192883895131086	0.9194756554307116	0.6338951310861424	0.7837078651685393	4.625936329588015	0.5150281341742495	0.3192883895131086	0.9194756554307116	0.6338951310861424	0.7837078651685393	4.625936329588015	0.5150281341742495	2471608667	300	0.3192883895131086	0.9194756554307116	0.6338951310861424	0.7837078651685393	4.625936329588015	0.5150281341742495	2	COMPLETE
3	0.9372659176029963	2020-04-06 12:39:28.853802	2020-04-06 12:44:10.545221	0.2128593478872064	15.729265971196318	64	52	256	0.08564694014060475	0.31835205992509363	0.9372659176029963	0.653558052434457	0.8089887640449438	4.133895131086143	0.5232813273843641	0.31835205992509363	0.9372659176029963	0.653558052434457	0.8089887640449438	4.133895131086143	0.5232813273843641	2123947775	550	0.31835205992509363	0.9372659176029963	0.653558052434457	0.8089887640449438	4.133895131086143	0.5232813273843641	3	COMPLETE
4	0.9133895131086143	2020-04-06 12:44:10.630260	2020-04-06 12:52:28.820223	0.15709797498246422	2.249246478320588	128	55	128	0.09622009323948248	0.31647940074906367	0.9133895131086143	0.6432584269662921	0.7879213483146067	4.625	0.5140179956301051	0.31647940074906367	0.9133895131086143	0.6432584269662921	0.7879213483146067	4.625	0.5140179956301051	3463279375	550	0.31647940074906367	0.9133895131086143	0.6432584269662921	0.7879213483146067	4.625	0.5140179956301051	4	COMPLETE
5	0.9316479400749064	2020-04-06 12:52:28.841804	2020-04-06 12:56:12.782674	0.9654245175053897	26.281524062871352	128	51	256	0.08734241770475767	0.3352059925093633	0.9316479400749064	0.6811797752808989	0.8089887640449438	4.215823970037453	0.5367346442710715	0.3352059925093633	0.9316479400749064	0.6811797752808989	0.8089887640449438	4.215823970037453	0.5367346442710715	2625453670	450	0.3352059925093633	0.9316479400749064	0.6811797752808989	0.8089887640449438	4.215823970037453	0.5367346442710715	5	COMPLETE
6	0.9264981273408239	2020-04-06 12:56:12.809907	2020-04-06 12:58:57.933330	0.33790091437745173	22.202605395775603	128	37	256	0.08496847668442917	0.3661048689138577	0.9264981273408239	0.6821161048689138	0.8132022471910112	4.109550561797753	0.5561518456846223	0.3661048689138577	0.9264981273408239	0.6821161048689138	0.8132022471910112	4.109550561797753	0.5561518456846223	536564559	350	0.3661048689138577	0.9264981273408239	0.6821161048689138	0.8132022471910112	4.109550561797753	0.5561518456846223	6	COMPLETE
7	0.9288389513108615	2020-04-06 12:58:57.961466	2020-04-06 13:01:37.892412	0.6403329821339707	9.465214113711289	256	65	128	0.0876657066427255	0.36797752808988765	0.9288389513108615	0.6970973782771536	0.8216292134831461	4.217228464419476	0.5573938165066387	0.36797752808988765	0.9288389513108615	0.6970973782771536	0.8216292134831461	4.217228464419476	0.5573938165066387	2391474072	200	0.36797752808988765	0.9288389513108615	0.6970973782771536	0.8216292134831461	4.217228464419476	0.5573938165066387	7	COMPLETE
8	0.8904494382022472	2020-04-06 13:01:37.934687	2020-04-06 13:03:37.938204	0.7836269456717377	3.0436317190822835	128	50	512	0.10420510185924306	0.30290262172284643	0.8904494382022472	0.599250936329588	0.7429775280898876	5.009831460674158	0.49123948544203005	0.30290262172284643	0.8904494382022472	0.599250936329588	0.7429775280898876	5.009831460674158	0.49123948544203005	1148952372	400	0.30290262172284643	0.8904494382022472	0.599250936329588	0.7429775280898876	5.009831460674158	0.49123948544203005	8	COMPLETE
9	0.9344569288389513	2020-04-06 13:03:37.964627	2020-04-06 13:07:00.862023	0.1368031669910648	22.269099448713618	128	71	256	0.08385599288158119	0.3441011235955056	0.9344569288389513	0.6849250936329588	0.8132022471910112	4.0482209737827715	0.5455050861388238	0.3441011235955056	0.9344569288389513	0.6849250936329588	0.8132022471910112	4.0482209737827715	0.5455050861388238	1047441664	400	0.3441011235955056	0.9344569288389513	0.6849250936329588	0.8132022471910112	4.0482209737827715	0.5455050861388238	9	COMPLETE
