number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.0645612233253452	2020-01-21 06:44:36.165665	2020-01-21 21:46:01.395161	2.0122906455719023	50.0	6.0	0.0011911209740910536	1500.0	0.6226954347941354	0.013294533835444482	0.0645612233253452	0.02892844916124615	0.04216592491155997	4417.898279698733	0.030210260995144386	0.013294533835444482	0.0645612233253452	0.02892844916124615	0.04216592491155997	4417.897980143786	0.030210261036322756	3137366304	0.013294533835444482	0.0645612233253452	0.02892844916124615	0.04216592491155997	4417.8985792536805	0.030210260953996933	0
1	TrialState.COMPLETE	0.26979915554034006	2020-01-21 21:46:01.395932	2020-01-22 11:11:50.226502	3.434494985074045	50.0	11.0	0.07882940883733365	1300.0	0.06151333469693146	0.08436037886568527	0.26979915554034006	0.16053292251512039	0.20107269200045647	428.0256618737875	0.14696178493664405	0.08436037886568527	0.26979915554034006	0.16053292251512039	0.20107269200045647	428.02547643501083	0.14696178525305825	2967966582	0.08436037886568527	0.26979915554034006	0.16053292251512039	0.20107269200045647	428.02584731256417	0.14696178462101864	1
