number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0005705808513066301	2020-03-04 07:36:59.170578	2020-03-04 08:39:13.827498	128	2	0.009864748990558144	0.2804380080662106	512	0.033577229708082364	0.9922958981877769	5.705808513066301e-05	0.0005705808513066301	0.00028529042565331506	0.0003708775533493096	7089.8379407737075	0.0006905174638731723	5.705808513066301e-05	0.0005705808513066301	0.00028529042565331506	0.0003708775533493096	7089.813248887367	0.000690528338851749	794396476	150	5.705808513066301e-05	0.0005705808513066301	0.00028529042565331506	0.0003708775533493096	7089.862632660048	0.0006905067261775023	0	COMPLETE
1	0.0003708775533493096	2020-03-04 08:39:13.881540	2020-03-04 09:19:45.684278	64	1	0.008094635065466493	0.02329130365291713	128	0.0020121752552577725	0.9878324769952535	8.558712769599452e-05	0.0003708775533493096	0.00019970329795732054	0.00028529042565331506	7057.926466392788	0.0007200544259376018	8.558712769599452e-05	0.0003708775533493096	0.00019970329795732054	0.00028529042565331506	7057.91381376241	0.0007200563894420337	29573709	150	8.558712769599452e-05	0.0003708775533493096	0.00019970329795732054	0.00028529042565331506	7057.939119023165	0.0007200524680178835	1	COMPLETE
2	0.0007702841492639507	2020-03-04 09:19:45.725363	2020-03-04 11:13:53.932042	256	2	0.06833343386748368	0.1358976418285522	128	0.4427898253456803	1.0090655298633304	8.558712769599452e-05	0.0007702841492639507	0.00017117425539198904	0.00034234851078397807	7209.569767773593	0.0007081176936557214	8.558712769599452e-05	0.0007702841492639507	0.00017117425539198904	0.00034234851078397807	7209.521140020541	0.0007081258754415813	1191061074	150	8.558712769599452e-05	0.0007702841492639507	0.00017117425539198904	0.00034234851078397807	7209.618395526646	0.0007081095588034179	2	COMPLETE
3	0.0005420518087412986	2020-03-04 11:13:53.978438	2020-03-04 13:05:53.961222	256	1	0.08258957146279977	0.22685016014163628	512	0.039150589392864525	0.9904077087260801	0.0	0.0005420518087412986	2.8529042565331506e-05	0.00019970329795732054	7076.534377496291	0.0005786453103353477	0.0	0.0005420518087412986	2.8529042565331506e-05	0.00019970329795732054	7076.486277530526	0.0005786532449782811	2002854148	150	0.0	0.0005420518087412986	2.8529042565331506e-05	0.00019970329795732054	7076.582477462056	0.0005786374015440575	3	COMPLETE
4	0.0004564646810453041	2020-03-04 13:05:53.998124	2020-03-04 14:59:59.783371	256	2	0.04261362729165185	0.018362942575312922	128	0.051450002551520026	1.0124464376812976	5.705808513066301e-05	0.0004564646810453041	0.00011411617026132602	0.0002567613830879836	7235.294762067785	0.0006776947999854404	5.705808513066301e-05	0.0004564646810453041	0.00011411617026132602	0.0002567613830879836	7235.250285290425	0.0006777099583126917	1402201240	150	5.705808513066301e-05	0.0004564646810453041	0.00011411617026132602	0.0002567613830879836	7235.339238845145	0.0006776797677159114	4	COMPLETE
5	0.0008558712769599452	2020-03-04 14:59:59.823988	2020-03-04 16:04:50.456225	128	2	0.0023424100833262366	0.026001834285249128	128	0.2513645903515718	0.9827823928213678	5.705808513066301e-05	0.0008558712769599452	0.00022823234052265205	0.00048499372361063563	7020.3101820152915	0.0007245294381753155	5.705808513066301e-05	0.0008558712769599452	0.00022823234052265205	0.00048499372361063563	7020.285604245121	0.0007245318915280008	907903849	150	5.705808513066301e-05	0.0008558712769599452	0.00022823234052265205	0.00048499372361063563	7020.334759785462	0.0007245269874304246	5	COMPLETE
6	0.0013693940431359123	2020-03-04 16:04:50.505058	2020-03-04 17:56:44.759906	256	1	0.06143648275867796	0.05312789288303476	512	0.10223643321062682	0.9977421522586899	0.00011411617026132602	0.0013693940431359123	0.0006846970215679561	0.0009699874472212713	7127.525005705808	0.0009769727225692698	0.00011411617026132602	0.0013693940431359123	0.0006846970215679561	0.0009699874472212713	7127.473496519457	0.000976984524329593	1814367591	150	0.00011411617026132602	0.0013693940431359123	0.0006846970215679561	0.0009699874472212713	7127.57651489216	0.0009769610436366914	6	COMPLETE
7	0.00028529042565331506	2020-03-04 17:56:44.808713	2020-03-04 18:58:59.227371	128	2	0.008312928600820996	0.060808384908149195	512	0.499019685651506	1.0082999524843492	2.8529042565331506e-05	0.00028529042565331506	0.00011411617026132602	0.00017117425539198904	7204.835786830994	0.0005785350791293865	2.8529042565331506e-05	0.00028529042565331506	0.00011411617026132602	0.00017117425539198904	7204.810995093005	0.0005785405052983378	3336472843	150	2.8529042565331506e-05	0.00028529042565331506	0.00011411617026132602	0.00017117425539198904	7204.860578568983	0.000578529671790188	7	COMPLETE
8	0.00048499372361063563	2020-03-04 18:58:59.266395	2020-03-04 20:51:08.758534	256	1	0.047049780253641586	0.016103147250567655	256	0.0020130234972956483	0.9844441301612137	8.558712769599452e-05	0.00048499372361063563	0.00022823234052265205	0.00028529042565331506	7033.3333048042905	0.0006406935657566188	8.558712769599452e-05	0.00048499372361063563	0.00022823234052265205	0.00028529042565331506	7033.287601278101	0.0006406997732323641	1883860520	150	8.558712769599452e-05	0.00048499372361063563	0.00022823234052265205	0.00028529042565331506	7033.37900833048	0.000640687369516825	8	COMPLETE
9	0.0006846970215679561	2020-03-04 20:51:08.795581	2020-03-04 21:53:21.679008	128	2	0.004341401975818914	0.1667500884416098	512	0.1917074163755	0.984041634002352	0.00014264521282665753	0.0006846970215679561	0.0002567613830879836	0.0003708775533493096	7027.983966678078	0.0007785269690308018	0.00014264521282665753	0.0006846970215679561	0.0002567613830879836	0.0003708775533493096	7027.9710430217965	0.0007785302408013945	667291631	150	0.00014264521282665753	0.0006846970215679561	0.0002567613830879836	0.0003708775533493096	7027.996890334361	0.0007785237137988479	9	COMPLETE
