number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					loss.adversarial_temperature	loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	regularizer.weight	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.0005311614730878187	2020-01-10 23:10:44.659735	2020-01-10 23:28:17.375064	0.8593822849550317	22.167969344150965	150.0	80.0	0.04471734303607899	0.02133523283265704	700.0	1.0033899107887831	4.426345609065156e-05	0.0005311614730878187	8.852691218130312e-05	0.00017705382436260624	20341.94597645184	0.0002877226908430659	4.426345609065156e-05	0.0005311614730878187	8.852691218130312e-05	0.00017705382436260624	20341.94564447592	0.00028772269668373096	4.426345609065156e-05	0.0005311614730878187	8.852691218130312e-05	0.00017705382436260624	20341.946308427763	0.0002877226850035688	0	0.0003541076487252125	0.00047214353163361664
1	TrialState.COMPLETE	0.0	2020-01-10 23:28:17.376211	2020-01-10 23:53:17.911045	0.27479321716484706	23.159973887890878	450.0	10.0	0.002736038520383966	0.0215270387177943	1500.0	1.0000559832363152	0.0	0.0	0.0	0.0	20274.517395538245	0.00017292816044399894	0.0	0.0	0.0	0.0	20274.51699716714	0.0001729281850451583	0.0	0.0	0.0	0.0	20274.51779390935	0.0001729281358569236	1	0.0	0.0
2	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 23:53:17.911857	2020-01-11 00:28:15.991306	0.8560127928165797	20.02203696254526	450.0	90.0	0.0026276083082325957	0.014692775425634085	900.0	1.0011356510146237	0.0	0.00017705382436260624	4.426345609065156e-05	8.852691218130312e-05	20296.480236366857	0.00021756598216617664	0.0	0.00017705382436260624	4.426345609065156e-05	8.852691218130312e-05	20296.479904390933	0.00021756598770224128	0.0	0.00017705382436260624	4.426345609065156e-05	8.852691218130312e-05	20296.480568342777	0.00021756597663111324	2	0.00017705382436260624	0.00017705382436260624
3	TrialState.COMPLETE	8.852691218130312e-05	2020-01-11 00:28:15.992354	2020-01-11 00:58:31.490547	0.7437822991303366	16.632755944089197	350.0	100.0	0.03810442118190597	0.05532680893602207	1200.0	1.0080961018738053	0.0	8.852691218130312e-05	0.0	0.0	20437.343108179888	0.00018888729949298878	0.0	8.852691218130312e-05	0.0	0.0	20437.34286473088	0.00018888731162594038	0.0	8.852691218130312e-05	0.0	0.0	20437.343351628897	0.0001888872873659944	3	0.00017705382436260624	0.00011803588290840416
4	TrialState.COMPLETE	0.0	2020-01-11 00:58:31.491374	2020-01-11 01:24:17.055949	0.45384918760053605	2.3777387411010804	450.0	20.0	0.011817769646374106	0.03723728937189917	700.0	0.9956339634823942	0.0	0.0	0.0	0.0	20184.65073919972	0.00018786396650805192	0.0	0.0	0.0	0.0	20184.65049575071	0.00018786396731195932	0.0	0.0	0.0	0.0	20184.650982648724	0.00018786396570419988	4	0.0	0.0
5	TrialState.COMPLETE	0.000398371104815864	2020-01-11 01:24:17.057135	2020-01-11 01:46:44.480703	0.10229057674191075	16.46784231445291	350.0	10.0	0.0042409117346783026	0.021460339727414034	1300.0	1.011215124079035	0.0	0.000398371104815864	0.0002213172804532578	0.0002655807365439094	20500.3419351983	0.00032453304026081254	0.0	0.000398371104815864	0.0002213172804532578	0.0002655807365439094	20500.341536827196	0.0003245330408843002	0.0	0.000398371104815864	0.0002213172804532578	0.0002655807365439094	20500.342333569406	0.00032453303963735276	5	0.0004426345609065156	0.00041312559017941453
6	TrialState.COMPLETE	0.0001327903682719547	2020-01-11 01:46:44.481588	2020-01-11 02:00:54.941117	0.7082630618023367	26.838970176925166	50.0	90.0	0.0016333085522689497	0.014353717818886558	1900.0	0.9951536749669013	0.0	0.0001327903682719547	0.0	0.0	20174.940399256375	0.00021706644679286578	0.0	0.0001327903682719547	0.0	0.0	20174.93997875354	0.00021706645755903775	0.0	0.0001327903682719547	0.0	0.0	20174.940819759206	0.0002170664360298478	6	0.0002655807365439094	0.00017705382436260624
7	TrialState.COMPLETE	0.000398371104815864	2020-01-11 02:00:54.941928	2020-01-11 02:24:36.653924	0.46291341663525853	9.06898134703718	350.0	40.0	0.005470186263575426	0.025675660376733217	600.0	1.0000579429295637	8.852691218130312e-05	0.000398371104815864	0.0001327903682719547	0.0002213172804532578	20274.408684490085	0.000347740202202541	8.852691218130312e-05	0.000398371104815864	0.0001327903682719547	0.0002213172804532578	20274.408330382437	0.00034774025416393277	8.852691218130312e-05	0.000398371104815864	0.0001327903682719547	0.0002213172804532578	20274.409038597732	0.00034774015031398487	7	0.0002655807365439094	0.0003541076487252125
8	TrialState.COMPLETE	0.0	2020-01-11 02:24:36.654900	2020-01-11 02:46:43.038841	0.6912611938174718	16.13664029006815	250.0	80.0	0.016926754013082964	0.04791704073648288	1700.0	0.9893257831173536	0.0	0.0	0.0	0.0	20056.648238314447	0.00018945421361997631	0.0	0.0	0.0	0.0	20056.6478842068	0.0001894542493698072	0.0	0.0	0.0	0.0	20056.648592422098	0.00018945417789641825	8	0.0	0.0
