number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.1104868913857678	2020-04-05 13:33:59.422288	2020-04-05 13:34:27.320974	256	128	0.002400511352372244	0.9852998526505289	0.013576779026217229	0.1104868913857678	0.0351123595505618	0.0552434456928839	47.54073033707865	0.0578468489489166	0.013576779026217229	0.1104868913857678	0.0351123595505618	0.0552434456928839	47.54073033707865	0.0578468489489166	3953795957	150.0	0.013576779026217229	0.1104868913857678	0.0351123595505618	0.0552434456928839	47.54073033707865	0.0578468489489166	0	COMPLETE
1	0.10533707865168539	2020-04-05 13:34:27.339168	2020-04-05 13:34:50.201874	128	512	0.0068992707845054	0.996467086264152	0.0056179775280898875	0.10533707865168539	0.025749063670411985	0.04681647940074907	48.06460674157304	0.04942772248689244	0.0056179775280898875	0.10533707865168539	0.025749063670411985	0.04681647940074907	48.06460674157304	0.04942772248689244	3506555785	200.0	0.0056179775280898875	0.10533707865168539	0.025749063670411985	0.04681647940074907	48.06460674157304	0.04942772248689244	1	COMPLETE
2	0.10486891385767791	2020-04-05 13:34:50.212600	2020-04-05 13:35:09.012911	64	256	0.001513742282667123	0.9961037576767138	0.009831460674157303	0.10486891385767791	0.030430711610486893	0.05290262172284644	48.0126404494382	0.054048870681590415	0.009831460674157303	0.10486891385767791	0.030430711610486893	0.05290262172284644	48.0126404494382	0.054048870681590415	4053882645	150.0	0.009831460674157303	0.10486891385767791	0.030430711610486893	0.05290262172284644	48.0126404494382	0.054048870681590415	2	COMPLETE
3	0.10299625468164794	2020-04-05 13:35:09.023990	2020-04-05 13:35:37.265400	256	128	0.653372753828433	0.9970347905472228	0.014044943820224719	0.10299625468164794	0.03136704119850187	0.0552434456928839	48.102059925093634	0.05620345303979712	0.014044943820224719	0.10299625468164794	0.03136704119850187	0.0552434456928839	48.102059925093634	0.05620345303979712	2891528438	150.0	0.014044943820224719	0.10299625468164794	0.03136704119850187	0.0552434456928839	48.102059925093634	0.05620345303979712	3	COMPLETE
4	0.10580524344569288	2020-04-05 13:35:37.277278	2020-04-05 13:36:05.043856	128	128	0.021195959171887612	1.0036724140241478	0.010767790262172285	0.10580524344569288	0.037921348314606744	0.06179775280898876	48.475187265917604	0.05600304026566992	0.010767790262172285	0.10580524344569288	0.037921348314606744	0.06179775280898876	48.475187265917604	0.05600304026566992	1180124575	150.0	0.010767790262172285	0.10580524344569288	0.037921348314606744	0.06179775280898876	48.475187265917604	0.05600304026566992	4	COMPLETE
5	0.10299625468164794	2020-04-05 13:36:05.055217	2020-04-05 13:36:44.212941	256	128	0.12686027402609046	0.9923491005886919	0.013108614232209739	0.10299625468164794	0.032303370786516857	0.05196629213483146	47.90777153558052	0.05537377735729613	0.013108614232209739	0.10299625468164794	0.032303370786516857	0.05196629213483146	47.90777153558052	0.05537377735729613	890553848	200.0	0.013108614232209739	0.10299625468164794	0.032303370786516857	0.05196629213483146	47.90777153558052	0.05537377735729613	5	COMPLETE
6	0.10065543071161048	2020-04-05 13:36:44.224626	2020-04-05 13:36:59.332206	64	512	0.005871448096022402	1.0039247282046462	0.00749063670411985	0.10065543071161048	0.03417602996254682	0.052434456928838954	48.502808988764045	0.05132999610722161	0.00749063670411985	0.10065543071161048	0.03417602996254682	0.052434456928838954	48.502808988764045	0.05132999610722161	545006464	150.0	0.00749063670411985	0.10065543071161048	0.03417602996254682	0.052434456928838954	48.502808988764045	0.05132999610722161	6	COMPLETE
7	0.10159176029962547	2020-04-05 13:36:59.342531	2020-04-05 13:37:16.366382	256	512	0.0010167691559677214	1.007922250357167	0.009363295880149813	0.10159176029962547	0.026685393258426966	0.047752808988764044	48.5997191011236	0.05165597800250952	0.009363295880149813	0.10159176029962547	0.026685393258426966	0.047752808988764044	48.5997191011236	0.05165597800250952	2298974766	150.0	0.009363295880149813	0.10159176029962547	0.026685393258426966	0.047752808988764044	48.5997191011236	0.05165597800250952	7	COMPLETE
8	0.09784644194756555	2020-04-05 13:37:16.377573	2020-04-05 13:37:31.695072	128	512	0.0028264271113568017	1.0120764092763725	0.008895131086142321	0.09784644194756555	0.027153558052434457	0.046348314606741575	48.80898876404494	0.05079600260817362	0.008895131086142321	0.09784644194756555	0.027153558052434457	0.046348314606741575	48.80898876404494	0.05079600260817362	1844823637	150.0	0.008895131086142321	0.09784644194756555	0.027153558052434457	0.046348314606741575	48.80898876404494	0.05079600260817362	8	COMPLETE
9	0.11095505617977527	2020-04-05 13:37:31.705293	2020-04-05 13:37:57.655106	64	128	0.28187937373587274	0.9722723318813264	0.013108614232209739	0.11095505617977527	0.03323970037453183	0.05898876404494382	46.885299625468164	0.05827310977873782	0.013108614232209739	0.11095505617977527	0.03323970037453183	0.05898876404494382	46.885299625468164	0.05827310977873782	3468193972	150.0	0.013108614232209739	0.11095505617977527	0.03323970037453183	0.05898876404494382	46.885299625468164	0.05827310977873782	9	COMPLETE
10	0.09082397003745318	2020-04-05 13:37:57.672881	2020-04-05 13:38:16.423714	256	256	0.33706768727096487	1.0049443570321446	0.009831460674157303	0.09082397003745318	0.026217228464419477	0.0449438202247191	48.49953183520599	0.05048066539122064	0.009831460674157303	0.09082397003745318	0.026217228464419477	0.0449438202247191	48.49953183520599	0.05048066539122064	51973802	150.0	0.009831460674157303	0.09082397003745318	0.026217228464419477	0.0449438202247191	48.49953183520599	0.05048066539122064	10	COMPLETE
11	0.10908239700374532	2020-04-05 13:38:16.435543	2020-04-05 13:38:54.642583	64	128	0.32002790337132314	0.994737966805836	0.012640449438202247	0.10908239700374532	0.03464419475655431	0.05805243445692884	47.91338951310861	0.056513784272274735	0.012640449438202247	0.10908239700374532	0.03464419475655431	0.05805243445692884	47.91338951310861	0.056513784272274735	803231250	200.0	0.012640449438202247	0.10908239700374532	0.03464419475655431	0.05805243445692884	47.91338951310861	0.056513784272274735	11	COMPLETE
12	0.10720973782771535	2020-04-05 13:38:54.654538	2020-04-05 13:39:12.775113	128	256	0.014810101432624963	0.9878960298278372	0.012172284644194757	0.10720973782771535	0.030430711610486893	0.05056179775280899	47.70552434456929	0.05474491420634324	0.012172284644194757	0.10720973782771535	0.030430711610486893	0.05056179775280899	47.70552434456929	0.05474491420634324	2716305361	150.0	0.012172284644194757	0.10720973782771535	0.030430711610486893	0.05056179775280899	47.70552434456929	0.05474491420634324	12	COMPLETE
13	0.10205992509363296	2020-04-05 13:39:12.786743	2020-04-05 13:39:38.756378	64	128	0.3084646513028138	1.0088004959940784	0.011235955056179775	0.10205992509363296	0.02855805243445693	0.04447565543071161	48.57116104868914	0.05262685872127616	0.011235955056179775	0.10205992509363296	0.02855805243445693	0.04447565543071161	48.57116104868914	0.05262685872127616	866068796	150.0	0.011235955056179775	0.10205992509363296	0.02855805243445693	0.04447565543071161	48.57116104868914	0.05262685872127616	13	COMPLETE
14	0.1104868913857678	2020-04-05 13:39:38.769862	2020-04-05 13:40:03.663042	64	128	0.06851583211285657	0.9796596625122183	0.012640449438202247	0.1104868913857678	0.032303370786516857	0.0552434456928839	47.25046816479401	0.057383614820815484	0.012640449438202247	0.1104868913857678	0.032303370786516857	0.0552434456928839	47.25046816479401	0.057383614820815484	3704318552	150.0	0.012640449438202247	0.1104868913857678	0.032303370786516857	0.0552434456928839	47.25046816479401	0.057383614820815484	14	COMPLETE
15	0.10346441947565543	2020-04-05 13:40:03.673221	2020-04-05 13:40:21.464025	128	256	0.6000519312694449	0.9958662002431125	0.009831460674157303	0.10346441947565543	0.03417602996254682	0.04962546816479401	48.06273408239701	0.053494981855467735	0.009831460674157303	0.10346441947565543	0.03417602996254682	0.04962546816479401	48.06273408239701	0.053494981855467735	3066155645	150.0	0.009831460674157303	0.10346441947565543	0.03417602996254682	0.04962546816479401	48.06273408239701	0.053494981855467735	15	COMPLETE
16	0.10580524344569288	2020-04-05 13:40:21.475736	2020-04-05 13:40:57.040016	256	256	0.002991067261847025	0.9968965170226559	0.009831460674157303	0.10580524344569288	0.031835205992509365	0.054775280898876406	48.11610486891386	0.05451550704742274	0.009831460674157303	0.10580524344569288	0.031835205992509365	0.054775280898876406	48.11610486891386	0.05451550704742274	914865903	250.0	0.009831460674157303	0.10580524344569288	0.031835205992509365	0.054775280898876406	48.11610486891386	0.05451550704742274	16	COMPLETE
17	0.10955056179775281	2020-04-05 13:40:57.051747	2020-04-05 13:41:15.064626	128	256	0.0016355936903847334	0.9924366587209638	0.011235955056179775	0.10955056179775281	0.02762172284644195	0.04728464419475655	47.92088014981273	0.054293004280068224	0.011235955056179775	0.10955056179775281	0.02762172284644195	0.04728464419475655	47.92088014981273	0.054293004280068224	3952922525	150.0	0.011235955056179775	0.10955056179775281	0.02762172284644195	0.04728464419475655	47.92088014981273	0.054293004280068224	17	COMPLETE
18	0.10720973782771535	2020-04-05 13:41:15.078069	2020-04-05 13:41:33.465890	256	256	0.6380657046982033	0.9985168297628589	0.011235955056179775	0.10720973782771535	0.030430711610486893	0.056179775280898875	48.190074906367045	0.05468138344816868	0.011235955056179775	0.10720973782771535	0.030430711610486893	0.056179775280898875	48.190074906367045	0.05468138344816868	2646528705	150.0	0.011235955056179775	0.10720973782771535	0.030430711610486893	0.056179775280898875	48.190074906367045	0.05468138344816868	18	COMPLETE
19	0.10486891385767791	2020-04-05 13:41:33.477573	2020-04-05 13:41:52.079823	256	256	0.8420119938086582	0.9864343405188469	0.008426966292134831	0.10486891385767791	0.0299625468164794	0.052434456928838954	47.6123595505618	0.0533117834627812	0.008426966292134831	0.10486891385767791	0.0299625468164794	0.052434456928838954	47.6123595505618	0.0533117834627812	4145414384	150.0	0.008426966292134831	0.10486891385767791	0.0299625468164794	0.052434456928838954	47.6123595505618	0.0533117834627812	19	COMPLETE
20	0.17696629213483145	2020-04-05 13:41:52.090294	2020-04-05 13:44:05.396467	64	128	0.0503182007707147	0.806889242662661	0.026217228464419477	0.17696629213483145	0.06741573033707865	0.10440074906367042	38.940074906367045	0.08630000859016382	0.026217228464419477	0.17696629213483145	0.06741573033707865	0.10440074906367042	38.940074906367045	0.08630000859016382	4118648311	600.0	0.026217228464419477	0.17696629213483145	0.06741573033707865	0.10440074906367042	38.940074906367045	0.08630000859016382	20	COMPLETE
21	0.0997191011235955	2020-04-05 13:44:05.414183	2020-04-05 13:44:21.341736	256	512	0.001229890990215181	0.9860599672200319	0.01451310861423221	0.0997191011235955	0.03277153558052434	0.05290262172284644	47.54119850187266	0.05660275065437282	0.01451310861423221	0.0997191011235955	0.03277153558052434	0.05290262172284644	47.54119850187266	0.05660275065437282	899835782	150.0	0.01451310861423221	0.0997191011235955	0.03277153558052434	0.05290262172284644	47.54119850187266	0.05660275065437282	21	COMPLETE
