number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0030099150141643057	2020-05-05 16:24:27.015457	2020-05-05 17:45:04.880051	0.24799643489279283	0.1810712816088357	0.11933032483903167	128	256	0.0035930432951429897	128	0.27789145590863934	0.8185100934564636	0.0005311614730878187	0.0030099150141643057	0.0012393767705382436	0.00141643059490085	16592.46388101983	0.0016256060462658246	0.0005311614730878187	0.0030099150141643057	0.0012393767705382436	0.00141643059490085	16592.461933427763	0.0016256060766067395	773156230	150	0.0005311614730878187	0.0030099150141643057	0.0012393767705382436	0.00141643059490085	16592.465828611897	0.001625606015932566	0	COMPLETE
1	0.0047804532577903685	2020-05-05 17:45:04.932249	2020-05-05 18:26:59.830076	0.22013012229570894	0.4463300348009671	0.4740517734937212	64	64	0.00796955944917666	128	0.016535570992904647	0.7764872706129351	0.0003541076487252125	0.0047804532577903685	0.0010623229461756375	0.0017705382436260624	15740.135357648725	0.0025812759534872575	0.0003541076487252125	0.0047804532577903685	0.0010623229461756375	0.0017705382436260624	15740.132259206799	0.002581275980846153	3565337291	150	0.0003541076487252125	0.0047804532577903685	0.0010623229461756375	0.0017705382436260624	15740.138456090652	0.002581275926133323	1	COMPLETE
2	0.0010623229461756375	2020-05-05 18:26:59.881530	2020-05-05 20:02:48.685201	0.3325592174660085	0.31966773868339327	0.1743636959671777	128	64	0.030943702721915472	128	0.08510946458222704	0.816729339060879	0.0	0.0010623229461756375	0.0005311614730878187	0.000708215297450425	16555.51345609065	0.0009798951310686602	0.0	0.0010623229461756375	0.0005311614730878187	0.000708215297450425	16555.512039660058	0.0009798951760532373	459995878	200	0.0	0.0010623229461756375	0.0005311614730878187	0.000708215297450425	16555.514872521246	0.0009798950860993511	2	COMPLETE
3	0.4151912181303116	2020-05-05 20:02:48.726510	2020-05-05 22:37:26.614334	0.12352480223084444	0.4506300721320499	0.26187324854204946	64	256	0.0032191971640985664	256	0.0016589793391418165	0.2064281708794051	0.23601274787535412	0.4151912181303116	0.33693342776203966	0.37110481586402266	4183.923512747875	0.3004049241783237	0.23601274787535412	0.4151912181303116	0.33693342776203966	0.37110481586402266	4183.923158640227	0.3004049241857093	1415812350	400	0.23601274787535412	0.4151912181303116	0.33693342776203966	0.37110481586402266	4183.9238668555245	0.3004049241709401	3	COMPLETE
4	0.0026558073654390935	2020-05-05 22:37:26.668511	2020-05-05 23:22:27.251622	0.1290177245100106	0.3431496468745532	0.18376184315760705	64	256	0.01636500576930285	256	0.03307561470540049	0.8226275847432022	0.00017705382436260624	0.0026558073654390935	0.0003541076487252125	0.0010623229461756375	16675.588349858357	0.0012732936689982338	0.00017705382436260624	0.0026558073654390935	0.0003541076487252125	0.0010623229461756375	16675.587110481585	0.0012732936833490089	2954125300	150	0.00017705382436260624	0.0026558073654390935	0.0003541076487252125	0.0010623229461756375	16675.58958923513	0.0012732936546519219	4	COMPLETE
5	0.5035410764872521	2020-05-05 23:22:27.292675	2020-05-06 05:17:35.626236	0.4066068791161488	0.49653076624180625	0.3971567750866426	256	128	0.0014145008598932863	256	0.0018900373923601528	0.17354249818708214	0.4206798866855524	0.5035410764872521	0.4622875354107649	0.47875354107648727	3517.2880665722378	0.4506395880984867	0.4206798866855524	0.5035410764872521	0.4622875354107649	0.47875354107648727	3517.2873583569403	0.45063958810796073	1374275926	300	0.4206798866855524	0.5035410764872521	0.4622875354107649	0.47875354107648727	3517.288774787535	0.4506395880890143	5	COMPLETE
6	0.4798158640226629	2020-05-06 05:17:35.676090	2020-05-06 13:02:03.776684	0.11121663681161637	0.10938550136154204	0.498592831480434	256	256	0.002597083174679281	512	0.010598652226851624	0.262249858677359	0.41041076487252126	0.4798158640226629	0.4475920679886686	0.46175637393767704	5316.21998937677	0.4358291414463903	0.41041076487252126	0.4798158640226629	0.4475920679886686	0.46175637393767704	5316.21795325779	0.43582914149107066	59974299	300	0.41041076487252126	0.4798158640226629	0.4475920679886686	0.46175637393767704	5316.222025495751	0.4358291414017292	6	COMPLETE
7	0.0010623229461756375	2020-05-06 13:02:03.815934	2020-05-06 15:22:16.278951	0.47043059168681595	0.3072714867810588	0.2086535303663274	256	128	0.009048794065829638	128	0.15449418687828828	0.7747569417256723	0.00017705382436260624	0.0010623229461756375	0.000708215297450425	0.000708215297450425	15704.111898016998	0.0009607908370838048	0.00017705382436260624	0.0010623229461756375	0.000708215297450425	0.000708215297450425	15704.110481586402	0.0009607908725406854	2855329105	150	0.00017705382436260624	0.0010623229461756375	0.000708215297450425	0.000708215297450425	15704.113314447592	0.0009607908016379238	7	COMPLETE
8	0.00141643059490085	2020-05-06 15:22:16.312105	2020-05-06 16:03:52.438305	0.16818449858384896	0.22109810851462913	0.3151089674103895	64	128	0.03730968454833588	256	0.042701309330389285	0.8722342906202887	0.0005311614730878187	0.00141643059490085	0.000708215297450425	0.000708215297450425	17681.585074362607	0.0012194791210115654	0.0005311614730878187	0.00141643059490085	0.000708215297450425	0.000708215297450425	17681.58392351275	0.001219479128416829	442373446	150	0.0005311614730878187	0.00141643059490085	0.000708215297450425	0.000708215297450425	17681.586225212464	0.0012194791136074558	8	COMPLETE
9	0.49752124645892354	2020-05-06 16:03:52.478161	2020-05-07 01:16:18.932025	0.43540411617492675	0.3129485640026341	0.22875279525408188	256	128	0.001160502407935446	128	0.0016912650757860634	0.18694621507084305	0.4263456090651558	0.49752124645892354	0.4660056657223796	0.4789305949008499	3789.3255134560904	0.45325423134210074	0.4263456090651558	0.49752124645892354	0.4660056657223796	0.4789305949008499	3789.324716713881	0.4532542315727636	4268487729	450	0.4263456090651558	0.49752124645892354	0.4660056657223796	0.4789305949008499	3789.3263101983002	0.4532542311118052	9	COMPLETE
