number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.033246283648051426	2020-05-21 03:04:50.610249	2020-05-21 04:08:28.194609	128	1	6	0.08099287361515743	1024	1.0820553629814456	0.0004017677782241864	0.033246283648051426	0.03234230614704701	0.03304539975893933	65758.93280433909	0.01517712513359192	0.0004017677782241864	0.033246283648051426	0.03234230614704701	0.03304539975893933	65758.91130976296	0.015177125171719548	3045401738	100	0.0004017677782241864	0.033246283648051426	0.03234230614704701	0.03304539975893933	65758.95429891523	0.01517712509547275	0	COMPLETE
1	0.07251908396946564	2020-05-21 04:08:28.285720	2020-05-21 04:23:26.965255	64	2	4	0.040602866197171676	8192	0.08076940096010184	0.02571313780634793	0.07251908396946564	0.041783848935315386	0.053535556448372844	4790.42547207714	0.04438269897658436	0.02571313780634793	0.07251908396946564	0.041783848935315386	0.053535556448372844	4790.424065889915	0.0443827011726062	2587118632	60	0.02571313780634793	0.07251908396946564	0.041783848935315386	0.053535556448372844	4790.426878264363	0.0443826967908562	1	COMPLETE
2	0.039875451988750504	2020-05-21 04:23:27.054347	2020-05-21 04:41:06.082262	128	1	4	0.020487294656607553	4096	0.3788635224370222	0.02571313780634793	0.039875451988750504	0.03425070309361189	0.03615910004017678	22994.566442346324	0.03194582259728219	0.02571313780634793	0.039875451988750504	0.03425070309361189	0.03615910004017678	22994.5599638409	0.031945823377252644	1090083623	60	0.02571313780634793	0.039875451988750504	0.03425070309361189	0.03615910004017678	22994.572920851748	0.031945821819882814	2	COMPLETE
3	0.038670148654077946	2020-05-21 04:41:06.151906	2020-05-21 05:00:36.440290	128	2	33	0.07072477834526968	8192	0.2301994242020082	0.028224186420249098	0.038670148654077946	0.03284451586982724	0.034150261149055845	13935.75878867015	0.03347563377452774	0.028224186420249098	0.038670148654077946	0.03284451586982724	0.034150261149055845	13935.736139011651	0.03347572720934834	3613120761	60	0.028224186420249098	0.038670148654077946	0.03284451586982724	0.034150261149055845	13935.781438328646	0.03347554190855871	3	COMPLETE
4	0.08808758537565287	2020-05-21 05:00:36.498915	2020-05-21 05:25:39.827082	256	1	17	0.0027951366352542586	4096	0.09322032356677257	0.035154680594616315	0.08808758537565287	0.055745279228605865	0.06739654479710727	5603.964192446766	0.05585443222596551	0.035154680594616315	0.08808758537565287	0.055745279228605865	0.06739654479710727	5603.9624347127365	0.05585443235093015	2198146539	60	0.035154680594616315	0.08808758537565287	0.055745279228605865	0.06739654479710727	5603.9659501807955	0.05585443210108724	4	COMPLETE
5	0.10687022900763359	2020-05-21 05:25:39.921311	2020-05-21 05:59:18.407184	64	1	33	0.006910709645506556	4096	0.03859197232824823	0.03625954198473282	0.10687022900763359	0.06217356368019285	0.07513057452792286	2261.3739955805545	0.0633853614518641	0.03625954198473282	0.10687022900763359	0.06217356368019285	0.07513057452792286	2261.373443149859	0.06338538310132673	2307246575	100	0.03625954198473282	0.10687022900763359	0.06217356368019285	0.07513057452792286	2261.3745480112493	0.06338534024270966	5	COMPLETE
6	0.06980715146645239	2020-05-21 05:59:18.494203	2020-05-21 06:50:59.912761	256	1	15	0.001819306984794943	1024	0.14655333135402257	0.02812374447569305	0.06980715146645239	0.04791080755323423	0.05564483728404982	8886.405082362395	0.045546371135799645	0.02812374447569305	0.06980715146645239	0.04791080755323423	0.05564483728404982	8886.403173965447	0.04554637123802896	1592312275	60	0.02812374447569305	0.06980715146645239	0.04791080755323423	0.05564483728404982	8886.40699075934	0.04554637103364083	6	COMPLETE
7	0.039574126155082365	2020-05-21 06:50:59.973298	2020-05-21 07:11:08.706096	128	1	16	0.04872203299018867	4096	0.6203336097726921	0.0019083969465648854	0.039574126155082365	0.035054238650060264	0.03696263559662515	37479.81478505424	0.01903096434893954	0.0019083969465648854	0.039574126155082365	0.035054238650060264	0.03696263559662515	37479.798111691445	0.019030964618640178	2727261536	60	0.0019083969465648854	0.039574126155082365	0.035054238650060264	0.03696263559662515	37479.83145841704	0.019030964079552043	7	COMPLETE
8	0.0680996384089996	2020-05-21 07:11:08.762081	2020-05-21 07:33:00.286059	128	1	30	0.008113230974387575	4096	0.1346433584839623	0.029128163921253516	0.0680996384089996	0.04700683005222981	0.052531137002812374	8146.946364001607	0.045561805474329066	0.029128163921253516	0.0680996384089996	0.04700683005222981	0.052531137002812374	8146.9443551627155	0.04556180550779181	906291979	60	0.029128163921253516	0.0680996384089996	0.04700683005222981	0.052531137002812374	8146.948372840498	0.04556180544087813	8	COMPLETE
9	0.11480514262756127	2020-05-21 07:33:00.351018	2020-05-21 07:56:23.532013	256	1	9	0.0011956516405490169	4096	0.04473367703146596	0.03937324226597027	0.11480514262756127	0.07030936118923263	0.08567697870630775	2627.846273603857	0.06852227944463556	0.03937324226597027	0.11480514262756127	0.07030936118923263	0.08567697870630775	2627.8456207312174	0.0685222809305755	1383993737	60	0.03937324226597027	0.11480514262756127	0.07030936118923263	0.08567697870630775	2627.8469264764967	0.06852227796633553	9	COMPLETE
