number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.04284702549575071	2020-04-05 22:20:07.059056	2020-04-05 23:16:15.700155	2.0234469021004715	128	64	65	0.016462598798770704	128	0.5656531324577749	0.005842776203966006	0.04284702549575071	0.022485835694050993	0.029745042492917848	11466.351009206799	0.019489906113888372	0.005842776203966006	0.04284702549575071	0.022485835694050993	0.029745042492917848	11466.341890934844	0.019490003088231154	3579720750	200	0.005842776203966006	0.04284702549575071	0.022485835694050993	0.029745042492917848	11466.360127478754	0.019489812260693726	10	COMPLETE
11	0.01593484419263456	2020-04-05 23:16:15.739031	2020-04-05 23:35:55.745874	4.109675899017777	64	64	54	0.007146853147777094	256	0.5553918533636818	0.002478753541076487	0.01593484419263456	0.006196883852691218	0.009206798866855524	11260.28939447592	0.008234461762209693	0.002478753541076487	0.01593484419263456	0.006196883852691218	0.009206798866855524	11259.05400141643	0.008234465045569373	2466976659	150	0.002478753541076487	0.01593484419263456	0.006196883852691218	0.009206798866855524	11261.52478753541	0.008234458482366447	11	COMPLETE
12	0.004072237960339943	2020-04-05 23:35:55.801242	2020-04-06 00:13:41.365006	8.168547838456755	128	128	77	0.0030527825082863245	128	0.8837893897261944	0.000708215297450425	0.004072237960339943	0.0019475920679886685	0.002478753541076487	17917.424840651558	0.0024450819702419207	0.000708215297450425	0.004072237960339943	0.0019475920679886685	0.0026558073654390935	17906.799398016996	0.0024498188479955933	2589585099	150	0.000708215297450425	0.004072237960339943	0.0019475920679886685	0.002478753541076487	17928.05028328612	0.0024409521944056298	12	COMPLETE
13	0.45007082152974504	2020-04-06 00:13:41.419487	2020-04-06 00:53:43.058834	1.6733398555420673	128	64	60	0.0015039326818714965	256	0.08697095962843532	0.034171388101983	0.45007082152974504	0.28594192634560905	0.36880311614730876	1762.5389518413597	0.18422675743742964	0.034171388101983	0.45007082152974504	0.28594192634560905	0.36880311614730876	1762.5375354107648	0.1842267574533886	1219774027	250	0.034171388101983	0.45007082152974504	0.28594192634560905	0.36880311614730876	1762.5403682719548	0.18422675742147376	13	COMPLETE
14	0.2747875354107649	2020-04-06 00:53:43.118520	2020-04-06 01:23:16.764080	3.364962631226262	256	64	19	0.0011657310808858878	256	0.13513466252577339	0.026558073654390935	0.2747875354107649	0.15262039660056656	0.20024787535410765	2739.252567280453	0.11187486668963655	0.026558073654390935	0.2747875354107649	0.15262039660056656	0.20024787535410765	2739.251947592068	0.11187486673032568	832952323	200	0.026558073654390935	0.2747875354107649	0.15262039660056656	0.20024787535410765	2739.2531869688387	0.11187486664896486	14	COMPLETE
15	0.4373229461756374	2020-04-06 01:23:16.804725	2020-04-06 02:18:16.305498	1.6581982606686545	64	64	71	0.0011195978635335584	128	0.09980694367309606	0.02868271954674221	0.4373229461756374	0.2671742209631728	0.3487960339943343	2022.5066395184135	0.1736822208835025	0.02868271954674221	0.4373229461756374	0.2671742209631728	0.3487960339943343	2022.5042492917846	0.1736822209580276	3485154337	200	0.02868271954674221	0.4373229461756374	0.2671742209631728	0.3487960339943343	2022.5090297450424	0.17368222080901147	15	COMPLETE
16	0.33888101983002833	2020-04-06 02:18:16.352919	2020-04-06 03:10:14.437881	1.8569861245730421	64	256	71	0.005753999574489474	256	0.08980411972114452	0.016643059490084985	0.33888101983002833	0.19776912181303116	0.26257082152974504	1819.854550283286	0.1315637312972243	0.016643059490084985	0.33888101983002833	0.19776912181303116	0.26257082152974504	1819.853930594901	0.1315637313084146	981055098	300	0.016643059490084985	0.33888101983002833	0.19776912181303116	0.26257082152974504	1819.8551699716713	0.1315637312860364	16	COMPLETE
17	0.29390934844192634	2020-04-06 03:10:14.476669	2020-04-06 04:18:45.282485	1.0817350468824227	128	64	15	0.00633688894094597	128	0.138119780624751	0.012393767705382436	0.29390934844192634	0.16837818696883852	0.22397308781869688	2799.552407932011	0.11380962592922876	0.012393767705382436	0.29390934844192634	0.16837818696883852	0.22397308781869688	2799.5509915014163	0.11380962599917561	1780341442	250	0.012393767705382436	0.29390934844192634	0.16837818696883852	0.22397308781869688	2799.553824362606	0.11380962585930761	17	COMPLETE
18	0.015580736543909348	2020-04-06 04:18:45.321301	2020-04-06 04:38:14.942870	5.644592573657433	128	128	37	0.015696146795452122	256	0.7720727624852034	0.0056657223796034	0.015580736543909348	0.0084985835694051	0.010977337110481586	15652.490970254958	0.009655186289611383	0.0056657223796034	0.015580736543909348	0.0084985835694051	0.010977337110481586	15650.931657223797	0.009655195358733777	1864710627	150	0.0056657223796034	0.015580736543909348	0.0084985835694051	0.010977337110481586	15654.050283286118	0.009655177230110152	18	COMPLETE
19	0.000708215297450425	2020-04-06 04:38:14.981446	2020-04-06 04:49:43.520572	2.0334389547403418	128	128	36	0.09312085768855216	512	0.9626683218045347	0.00017705382436260624	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	19516.008410056656	0.0007466963641290595	0.00017705382436260624	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	19495.79054532578	0.0007468179068999146	1916479479	150	0.00017705382436260624	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	19536.226274787536	0.0007465753773369401	19	COMPLETE
20	0.012747875354107648	2020-04-06 04:49:43.560854	2020-04-06 05:10:17.784776	7.09675253631311	128	64	68	0.0025044733674030885	256	0.7063002961560554	0.0028328611898017	0.012747875354107648	0.0060198300283286115	0.008852691218130312	14319.067103399433	0.007393657686885922	0.0028328611898017	0.012747875354107648	0.0060198300283286115	0.008852691218130312	14317.996281869688	0.007393662627669411	498812798	150	0.0028328611898017	0.012747875354107648	0.0060198300283286115	0.008852691218130312	14320.137924929179	0.007393652751642885	20	COMPLETE
21	0.0012393767705382436	2020-04-06 05:10:17.823233	2020-04-06 05:47:58.814633	9.568879321434139	256	64	37	0.02921764925070724	128	0.9819087359779135	0.00017705382436260624	0.0012393767705382436	0.0005311614730878187	0.000708215297450425	19906.372255665723	0.0007821495132362511	0.0008852691218130312	0.00141643059490085	0.0008852691218130312	0.0010623229461756375	19255.379603399433	0.0012726331370042957	1814878389	150	0.00017705382436260624	0.0010623229461756375	0.0005311614730878187	0.000708215297450425	20557.364907932013	0.0007007115788807696	21	COMPLETE
22	0.43041784702549574	2020-04-06 05:47:58.853368	2020-04-06 06:31:29.447551	1.3410058038062762	256	128	69	0.0022736591895690275	256	0.10316572341482871	0.012747875354107648	0.43041784702549574	0.2507082152974504	0.3438385269121813	2090.6633321529744	0.15956401191678687	0.012747875354107648	0.43041784702549574	0.2507082152974504	0.3438385269121813	2090.6618271954676	0.1595640119305766	3077916210	250	0.012747875354107648	0.43041784702549574	0.2507082152974504	0.3438385269121813	2090.6648371104816	0.1595640119029992	22	COMPLETE
23	0.001593484419263456	2020-04-06 06:31:29.486406	2020-04-06 06:52:52.991560	9.990203723556512	256	64	63	0.012439052515742467	256	0.891963195263763	0.0	0.001593484419263456	0.0003541076487252125	0.000708215297450425	18083.290014164308	0.0009099805947404902	0.0	0.001593484419263456	0.0003541076487252125	0.000708215297450425	18032.19723796034	0.0009127215054004392	2355986268	150	0.0	0.001593484419263456	0.0003541076487252125	0.000708215297450425	18134.382790368272	0.0009076699529288401	23	COMPLETE
24	0.013279036827195468	2020-04-06 06:52:53.031254	2020-04-06 07:31:32.854136	7.027389844505425	256	64	55	0.0016892430923670268	128	0.7230018250407853	0.0035410764872521247	0.013279036827195468	0.005842776203966006	0.007790368271954674	14658.388633144476	0.007320825314150072	0.0035410764872521247	0.013279036827195468	0.005842776203966006	0.007790368271954674	14657.29585694051	0.007320829606047915	830645188	150	0.0035410764872521247	0.013279036827195468	0.005842776203966006	0.007790368271954674	14659.481409348442	0.00732082102647044	24	COMPLETE
25	0.009383852691218131	2020-04-06 07:31:32.892718	2020-04-06 08:10:45.096709	9.634579964600977	128	64	96	0.00685130367896253	128	0.7165408552275842	0.002478753541076487	0.009383852691218131	0.003718130311614731	0.006373937677053824	14527.366678470255	0.005342192327959567	0.002478753541076487	0.009383852691218131	0.003718130311614731	0.006373937677053824	14526.697769121813	0.0053422931024549175	4185738285	150	0.002478753541076487	0.009383852691218131	0.003718130311614731	0.006373937677053824	14528.035587818697	0.005342093568619808	25	COMPLETE
26	0.00424929178470255	2020-04-06 08:10:45.135362	2020-04-06 08:41:17.289850	6.461984120255138	256	128	36	0.031145575567620275	256	0.9577485849055536	0.0010623229461756375	0.00424929178470255	0.002478753541076487	0.0028328611898017	19416.348353399433	0.0024921414195098477	0.0010623229461756375	0.00424929178470255	0.002478753541076487	0.0028328611898017	19402.511685552407	0.0024921935340923842	433770908	200	0.0010623229461756375	0.00424929178470255	0.002478753541076487	0.0028328611898017	19430.18502124646	0.0024920896174275334	26	COMPLETE
27	0.00141643059490085	2020-04-06 08:41:17.328590	2020-04-06 09:00:57.023813	8.554846927086375	256	128	10	0.03632159765853973	256	0.9842455243406331	0.00017705382436260624	0.00141643059490085	0.0008852691218130312	0.0012393767705382436	19953.633675637393	0.0007690797642041559	0.0003541076487252125	0.0017705382436260624	0.0008852691218130312	0.0012393767705382436	19028.22450424929	0.001021771667455544	3171438410	150	0.00017705382436260624	0.00141643059490085	0.000708215297450425	0.0012393767705382436	20879.042847025496	0.0006962234921390176	27	COMPLETE
28	0.02531869688385269	2020-04-06 09:00:57.064433	2020-04-06 09:38:35.108234	4.133638415123981	256	256	37	0.002034589587965593	128	0.6115162550601785	0.004072237960339943	0.02531869688385269	0.01080028328611898	0.016643059490084985	12398.673689801699	0.011466498454631083	0.004072237960339943	0.02531869688385269	0.01080028328611898	0.016643059490084985	12398.224681303116	0.011466501251906822	1415952615	150	0.004072237960339943	0.02531869688385269	0.01080028328611898	0.016643059490084985	12399.122698300283	0.011466495660418493	28	COMPLETE
29	0.4353753541076487	2020-04-06 09:38:35.148858	2020-04-06 09:57:39.953414	0.8547745381638333	64	128	87	0.01329362190194058	512	0.08562041265470728	0.01221671388101983	0.4353753541076487	0.25336402266288954	0.3415368271954674	1735.2733711048159	0.16059634168237977	0.01221671388101983	0.4353753541076487	0.25336402266288954	0.3415368271954674	1735.272485835694	0.16059634172997705	1611977839	200	0.01221671388101983	0.4353753541076487	0.25336402266288954	0.3415368271954674	1735.2742563739378	0.1605963416348041	29	COMPLETE
30	0.0010623229461756375	2020-04-06 09:57:39.995676	2020-04-06 10:16:21.344497	8.986156688235415	64	256	13	0.001201379050427823	256	0.7855711024669055	0.0003541076487252125	0.0010623229461756375	0.0003541076487252125	0.0005311614730878187	15926.569316572239	0.0010099323706546177	0.0003541076487252125	0.0012393767705382436	0.0003541076487252125	0.0005311614730878187	15921.480701133145	0.0010115675442371804	2274131010	150	0.0003541076487252125	0.0010623229461756375	0.0003541076487252125	0.0005311614730878187	15931.65793201133	0.0010084547498353036	30	COMPLETE
31	0.002301699716713881	2020-04-06 10:16:21.387796	2020-04-06 10:37:04.967074	4.773263370771134	128	64	74	0.05797429963025976	256	0.9410990379948526	0.0008852691218130312	0.002301699716713881	0.0010623229461756375	0.002124645892351275	19078.778682719545	0.0018474535147428707	0.0008852691218130312	0.002301699716713881	0.0010623229461756375	0.002124645892351275	19038.834985835692	0.0018475604608173392	3893126308	150	0.0008852691218130312	0.002301699716713881	0.0010623229461756375	0.002124645892351275	19118.722379603398	0.0018473476584718001	31	COMPLETE
32	0.002124645892351275	2020-04-06 10:37:05.008760	2020-04-06 11:00:22.829021	9.311664332236033	256	256	69	0.0020383965975098615	256	0.9411119927994577	0.0005311614730878187	0.002124645892351275	0.0008852691218130312	0.0008852691218130312	19079.71644830028	0.0012989884287607386	0.0005311614730878187	0.002124645892351275	0.0008852691218130312	0.0008852691218130312	19069.39571529745	0.0013060010416825717	686371156	150	0.0005311614730878187	0.002124645892351275	0.0008852691218130312	0.0008852691218130312	19090.037181303116	0.0012958835281567608	32	COMPLETE
33	0.013987252124645893	2020-04-06 11:00:22.868268	2020-04-06 11:39:34.985995	7.066948544067121	128	64	96	0.005804053479024811	128	0.7344642820305787	0.0017705382436260624	0.013987252124645893	0.006196883852691218	0.009383852691218131	14890.566041076487	0.006747513861247628	0.0017705382436260624	0.013987252124645893	0.006196883852691218	0.009383852691218131	14889.436614730877	0.006747518865280744	1777956950	150	0.0017705382436260624	0.013987252124645893	0.006196883852691218	0.009383852691218131	14891.695467422096	0.006747508863095989	33	COMPLETE
34	0.02443342776203966	2020-04-06 11:39:35.025949	2020-04-06 12:10:24.511842	7.099304070927865	64	128	87	0.0010489349529074034	256	0.7144321586596556	0.003895184135977337	0.02443342776203966	0.009029745042492918	0.015757790368271955	14484.823831444759	0.010721440225412283	0.003895184135977337	0.02443342776203966	0.009029745042492918	0.015757790368271955	14483.298158640227	0.01072145401494481	1769014882	200	0.003895184135977337	0.02443342776203966	0.009029745042492918	0.015757790368271955	14486.349504249292	0.010721426457429527	34	COMPLETE
35	0.025849858356940508	2020-04-06 12:10:24.551106	2020-04-06 12:54:56.250269	4.636253093807332	64	256	4	0.0014183875936459552	128	0.6441951359484369	0.004603399433427762	0.025849858356940508	0.009915014164305949	0.01504957507082153	13061.500708215297	0.011787824331327773	0.004603399433427762	0.025849858356940508	0.009915014164305949	0.01504957507082153	13061.213349858357	0.011787825926429043	1713194689	200	0.004603399433427762	0.025849858356940508	0.009915014164305949	0.01504957507082153	13061.788066572239	0.011787822736935948	35	COMPLETE
36	0.3902266288951841	2020-04-06 12:54:56.291580	2020-04-06 13:17:02.601391	2.5874900406665997	128	128	27	0.0020019757982066015	512	0.10007713556697848	0.03169263456090651	0.3902266288951841	0.25194759206798867	0.3155099150141643	2028.0515226628895	0.16345953346224812	0.03169263456090651	0.3902266288951841	0.25194759206798867	0.3155099150141643	2028.0506373937676	0.16345953431200805	2542477887	250	0.03169263456090651	0.3902266288951841	0.25194759206798867	0.3155099150141643	2028.0524079320114	0.16345953261465088	36	COMPLETE
37	0.20697592067988668	2020-04-06 13:17:02.640087	2020-04-06 13:35:42.761571	2.550678629082921	128	128	9	0.0063712110603505595	256	0.14724085771391857	0.01788243626062323	0.20697592067988668	0.11986543909348442	0.15492209631728046	2984.882790368272	0.08711062617352966	0.01788243626062323	0.20697592067988668	0.11986543909348442	0.15492209631728046	2984.881373937677	0.08711066943436752	2145915582	150	0.01788243626062323	0.20697592067988668	0.11986543909348442	0.15492209631728046	2984.8842067988667	0.08711058385262575	37	COMPLETE
38	0.1280099150141643	2020-04-06 13:35:42.802901	2020-04-06 13:52:40.677810	3.2392688959751106	128	64	38	0.006409583865374007	512	0.21457625171274103	0.015403682719546742	0.1280099150141643	0.0709985835694051	0.09755665722379603	4349.8613668555245	0.0559134223213657	0.015403682719546742	0.1280099150141643	0.0709985835694051	0.09755665722379603	4349.858888101983	0.05591342244907535	3937132098	200	0.015403682719546742	0.1280099150141643	0.0709985835694051	0.09755665722379603	4349.863845609065	0.05591342219374249	38	COMPLETE
39	0.0005311614730878187	2020-04-06 13:52:40.720174	2020-04-06 14:26:27.675043	8.73976873787815	64	256	12	0.006480378355689994	128	0.8720938303014877	0.0	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	17680.30187677054	0.0004634163126834023	0.0	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	17425.76097733711	0.00047376153053711864	2373782876	150	0.0	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	17934.842776203965	0.0004567643529953485	39	COMPLETE
40	0.011154390934844192	2020-04-06 14:26:27.717035	2020-04-06 14:38:00.035959	7.504207711973481	128	64	43	0.010630486899040094	512	0.6267407398442677	0.0008852691218130312	0.011154390934844192	0.0030099150141643057	0.005134560906515581	12706.624026203966	0.004625562044848379	0.0008852691218130312	0.011154390934844192	0.0030099150141643057	0.005134560906515581	12705.649610481587	0.0046255711793824275	894717574	150	0.0008852691218130312	0.011154390934844192	0.0030099150141643057	0.005134560906515581	12707.598441926346	0.004625552920640409	40	COMPLETE
41	0.00017705382436260624	2020-04-06 14:38:00.076108	2020-04-06 14:58:07.799447	4.284085249893313	128	64	51	0.07885404546984387	256	0.9514222635111313	0.0	0.00017705382436260624	0.0	0.0	19288.125265580737	0.00033650751232202237	0.0	0.00017705382436260624	0.0	0.0	19050.583038243625	0.00033717490201938354	1642597357	150	0.0	0.00017705382436260624	0.0	0.0	19525.667492917848	0.0003358708256357405	41	COMPLETE
42	0.0169971671388102	2020-04-06 14:58:07.846671	2020-04-06 15:17:11.350943	6.744358640027618	128	64	93	0.001277892604549061	512	0.5730401455085122	0.002478753541076487	0.0169971671388102	0.008852691218130312	0.0113314447592068	11618.289925637393	0.009410996425084863	0.002478753541076487	0.0169971671388102	0.008852691218130312	0.0113314447592068	11617.196883852692	0.009411010671647036	2479179024	200	0.002478753541076487	0.0169971671388102	0.008852691218130312	0.0113314447592068	11619.382967422096	0.009410982203981195	42	COMPLETE
43	0.0033640226628895184	2020-04-06 15:17:11.393194	2020-04-06 15:37:46.133368	8.52640506080156	64	64	85	0.036889185379732306	256	0.9533775613467104	0.000708215297450425	0.0033640226628895184	0.002124645892351275	0.0026558073654390935	19327.813739376772	0.002096231272338165	0.0019475920679886685	0.005134560906515581	0.0028328611898017	0.0033640226628895184	18382.663420679888	0.0032438832212472075	3739473710	150	0.000708215297450425	0.0028328611898017	0.00141643059490085	0.002301699716713881	20272.964058073656	0.0017374448449269104	43	COMPLETE
44	0.017705382436260624	2020-04-06 15:37:46.175597	2020-04-06 15:58:50.865993	6.88744015832889	128	64	86	0.0024893349085316004	256	0.5918739188059532	0.002124645892351275	0.017705382436260624	0.004426345609065156	0.007613314447592068	12000.14164305949	0.00760154241408819	0.002124645892351275	0.017705382436260624	0.004426345609065156	0.007613314447592068	11998.704674220964	0.007601546069514873	2945750935	150	0.002124645892351275	0.017705382436260624	0.004426345609065156	0.007613314447592068	12001.578611898018	0.007601538762988053	44	COMPLETE
45	0.0060198300283286115	2020-04-06 15:58:50.908449	2020-04-06 16:10:30.506997	7.825215173535988	256	256	13	0.006131040811005288	512	0.7275591954161287	0.0012393767705382436	0.0060198300283286115	0.002124645892351275	0.003186968838526912	14750.957330028328	0.00383667997040311	0.0012393767705382436	0.0060198300283286115	0.002124645892351275	0.003186968838526912	14750.266820113315	0.00383668472561984	1615358427	150	0.0012393767705382436	0.0060198300283286115	0.002124645892351275	0.003186968838526912	14751.647839943344	0.003836675219417854	45	COMPLETE
46	0.136685552407932	2020-04-06 16:10:30.546104	2020-04-06 16:22:47.342152	2.6412710255858634	256	256	25	0.008957923732057674	512	0.18712013630472618	0.012393767705382436	0.136685552407932	0.07064447592067989	0.09737960339943343	3793.2746104815865	0.056602815662767564	0.012393767705382436	0.136685552407932	0.07064447592067989	0.09737960339943343	3793.27354815864	0.05660283444233402	1534505067	150	0.012393767705382436	0.136685552407932	0.07064447592067989	0.09737960339943343	3793.2756728045324	0.05660279714724309	46	COMPLETE
47	0.18148016997167138	2020-04-06 16:22:47.385025	2020-04-06 16:42:27.366760	2.8306153645681773	128	256	33	0.0065366883845055955	256	0.1314876230005724	0.014695467422096316	0.18148016997167138	0.09737960339943343	0.13243626062322947	2665.52354815864	0.07394391018176394	0.014695467422096316	0.18148016997167138	0.09737960339943343	0.13243626062322947	2665.5230169971674	0.07394402113126397	2064377020	150	0.014695467422096316	0.18148016997167138	0.09737960339943343	0.13243626062322947	2665.5240793201133	0.07394380305764635	47	COMPLETE
48	0.010446175637393768	2020-04-06 16:42:27.406547	2020-04-06 16:55:27.407653	7.405899939605474	256	64	65	0.00834618096189366	512	0.6549360696911114	0.002301699716713881	0.010446175637393768	0.004957507082152974	0.007259206798866855	13278.076752832862	0.0058147442460412145	0.002301699716713881	0.010446175637393768	0.004957507082152974	0.007259206798866855	13277.376062322946	0.005814748292475663	1868990107	150	0.002301699716713881	0.010446175637393768	0.004957507082152974	0.007259206798866855	13278.777443342777	0.0058147402025947054	48	COMPLETE
49	0.001593484419263456	2020-04-06 16:55:27.448380	2020-04-06 17:06:46.734937	8.43974673656755	64	128	36	0.029256041057422057	512	0.963028570681019	0.0003541076487252125	0.001593484419263456	0.0008852691218130312	0.0012393767705382436	19523.557453966005	0.001218633037978008	0.0003541076487252125	0.001593484419263456	0.0008852691218130312	0.0012393767705382436	19438.185552407933	0.0012592230385065689	2727065604	150	0.0003541076487252125	0.001593484419263456	0.0008852691218130312	0.0012393767705382436	19608.92935552408	0.0011971387298353674	49	COMPLETE
50	0.010092067988668555	2020-04-06 17:06:46.776895	2020-04-06 17:44:03.008645	4.634851804470142	64	64	78	0.027091386074052256	128	0.9136998050310972	0.002478753541076487	0.010092067988668555	0.0047804532577903685	0.007259206798866855	18523.22043201133	0.005370375095957243	0.002478753541076487	0.010092067988668555	0.0047804532577903685	0.007259206798866855	18517.653151558072	0.005370401452213314	1888013894	150	0.002478753541076487	0.010092067988668555	0.0047804532577903685	0.007259206798866855	18528.78771246459	0.005370348809212766	50	COMPLETE
