number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
16	0.21676029962546817	2020-04-11 06:40:23.001671	2020-04-11 06:46:45.838131	128	2	58	128	0.764281511250081	0.031835205992509365	0.21676029962546817	0.07631086142322098	0.1198501872659176	36.84503745318352	0.0988187195532818	0.031835205992509365	0.21676029962546817	0.07631086142322098	0.1198501872659176	36.84503745318352	0.0988187195532818	1486820036		0.031835205992509365	0.21676029962546817	0.07631086142322098	0.1198501872659176	36.84503745318352	0.0988187195532818	16	COMPLETE
17	0.47097378277153557	2020-04-11 06:46:45.873007	2020-04-11 06:47:10.576865	64	1	2	256	0.4501404067900813	0.09878277153558053	0.47097378277153557	0.25234082397003743	0.33941947565543074	21.87687265917603	0.2229524269391116	0.09878277153558053	0.47097378277153557	0.25234082397003743	0.33941947565543074	21.87687265917603	0.2229524269391116	290937066	200.0	0.09878277153558053	0.47097378277153557	0.25234082397003743	0.33941947565543074	21.87687265917603	0.2229524269391116	17	COMPLETE
18	0.6661985018726592	2020-04-11 06:47:10.625873	2020-04-11 06:48:34.359085	128	1	24	256	0.2598532469828059	0.1544943820224719	0.6661985018726592	0.39653558052434457	0.5196629213483146	12.641385767790263	0.3217557862720278	0.1544943820224719	0.6661985018726592	0.39653558052434457	0.5196629213483146	12.641385767790263	0.3217557862720278	4091262646	450.0	0.1544943820224719	0.6661985018726592	0.39653558052434457	0.5196629213483146	12.641385767790263	0.3217557862720278	18	COMPLETE
19	0.23267790262172286	2020-04-11 06:48:34.412608	2020-04-11 06:53:04.387471	128	2	14	128	0.7522436407392963	0.04681647940074907	0.23267790262172286	0.10440074906367042	0.14279026217228463	36.2626404494382	0.11559856810729509	0.04681647940074907	0.23267790262172286	0.10440074906367042	0.14279026217228463	36.2626404494382	0.11559856810729509	4243745128	700.0	0.04681647940074907	0.23267790262172286	0.10440074906367042	0.14279026217228463	36.2626404494382	0.11559856810729509	19	COMPLETE
20	0.21816479400749064	2020-04-11 06:53:04.437543	2020-04-11 06:54:59.086581	64	2	7	256	0.7554633591868235	0.047752808988764044	0.21816479400749064	0.10112359550561797	0.14185393258426968	36.41058052434457	0.11547971666836754	0.047752808988764044	0.21816479400749064	0.10112359550561797	0.14185393258426968	36.41058052434457	0.11547971666836754	800799446	600.0	0.047752808988764044	0.21816479400749064	0.10112359550561797	0.14185393258426968	36.41058052434457	0.11547971666836754	20	COMPLETE
21	0.6582397003745318	2020-04-11 06:54:59.148531	2020-04-11 06:56:45.130252	128	1	43	128	0.24721330463753713	0.14372659176029962	0.6582397003745318	0.3857677902621723	0.5163857677902621	12.016385767790263	0.31389229617313996	0.14372659176029962	0.6582397003745318	0.3857677902621723	0.5163857677902621	12.016385767790263	0.31389229617313996	182458283	300.0	0.14372659176029962	0.6582397003745318	0.3857677902621723	0.5163857677902621	12.016385767790263	0.31389229617313996	21	COMPLETE
22	0.07958801498127341	2020-04-11 06:56:45.180752	2020-04-11 06:57:00.290699	128	2	87	512	1.0481111563790995	0.0014044943820224719	0.07958801498127341	0.016853932584269662	0.03464419475655431	50.59503745318352	0.04085312638440274	0.0014044943820224719	0.07958801498127341	0.016853932584269662	0.03464419475655431	50.59503745318352	0.04085312638440274	985885965	150.0	0.0014044943820224719	0.07958801498127341	0.016853932584269662	0.03464419475655431	50.59503745318352	0.04085312638440274	22	COMPLETE
23	0.7209737827715356	2020-04-11 06:57:00.317372	2020-04-11 06:58:30.271511	256	1	73	256	0.21452826297709418	0.15917602996254682	0.7209737827715356	0.42790262172284643	0.552434456928839	10.424625468164795	0.3428004162804723	0.15917602996254682	0.7209737827715356	0.42790262172284643	0.552434456928839	10.424625468164795	0.3428004162804723	6620278	450.0	0.15917602996254682	0.7209737827715356	0.42790262172284643	0.552434456928839	10.424625468164795	0.3428004162804723	23	COMPLETE
24	0.576310861423221	2020-04-11 06:58:30.324879	2020-04-11 06:59:15.038684	256	1	5	512	0.33010873335155516	0.13295880149812733	0.576310861423221	0.3202247191011236	0.41853932584269665	16.051966292134832	0.2766697279015571	0.13295880149812733	0.576310861423221	0.3202247191011236	0.41853932584269665	16.051966292134832	0.2766697279015571	1028565097	400.0	0.13295880149812733	0.576310861423221	0.3202247191011236	0.41853932584269665	16.051966292134832	0.2766697279015571	24	COMPLETE
25	0.6629213483146067	2020-04-11 06:59:15.085503	2020-04-11 07:01:33.067997	128	1	83	256	0.25576847492828825	0.12640449438202248	0.6629213483146067	0.37265917602996257	0.5028089887640449	12.410580524344569	0.3007715086467811	0.12640449438202248	0.6629213483146067	0.37265917602996257	0.5028089887640449	12.410580524344569	0.3007715086467811	212538778	650.0	0.12640449438202248	0.6629213483146067	0.37265917602996257	0.5028089887640449	12.410580524344569	0.3007715086467811	25	COMPLETE
26	0.700374531835206	2020-04-11 07:01:33.107474	2020-04-11 07:03:26.497677	256	1	70	128	0.22346938779221825	0.15308988764044945	0.700374531835206	0.41853932584269665	0.5411985018726592	10.855571161048688	0.3314514181996983	0.15308988764044945	0.700374531835206	0.41853932584269665	0.5411985018726592	10.855337078651685	0.33145486058788953	188486366	350.0	0.15308988764044945	0.700374531835206	0.41853932584269665	0.5411985018726592	10.855805243445692	0.33144835829908387	26	COMPLETE
27	0.23314606741573032	2020-04-11 07:03:26.541476	2020-04-11 07:08:04.840680	128	2	11	128	0.7517685010612416	0.04915730337078652	0.23314606741573032	0.1104868913857678	0.15683520599250936	36.245318352059925	0.11952292674344697	0.04915730337078652	0.23314606741573032	0.1104868913857678	0.15683520599250936	36.245318352059925	0.11952292674344697	583826810	800.0	0.04915730337078652	0.23314606741573032	0.1104868913857678	0.15683520599250936	36.245318352059925	0.11952292674344697	27	COMPLETE
28	0.6395131086142322	2020-04-11 07:08:04.890939	2020-04-11 07:09:37.640739	128	1	18	128	0.27302700590188805	0.14794007490636704	0.6395131086142322	0.3618913857677903	0.4897003745318352	13.258895131086142	0.307722987563185	0.14794007490636704	0.6395131086142322	0.3618913857677903	0.4897003745318352	13.258895131086142	0.307722987563185	110459889	300.0	0.14794007490636704	0.6395131086142322	0.3618913857677903	0.4897003745318352	13.258895131086142	0.307722987563185	28	COMPLETE
29	0.17743445692883894	2020-04-11 07:09:37.691393	2020-04-11 07:11:47.665906	256	2	34	512	0.8011666333105778	0.0149812734082397	0.17743445692883894	0.060861423220973786	0.09737827715355805	38.59784644194757	0.0791933299039007	0.0149812734082397	0.17743445692883894	0.060861423220973786	0.09737827715355805	38.59784644194757	0.0791933299039007	2519742782	950.0	0.0149812734082397	0.17743445692883894	0.060861423220973786	0.09737827715355805	38.59784644194757	0.0791933299039007	29	COMPLETE
30	0.6558988764044944	2020-04-11 07:11:47.713834	2020-04-11 07:13:12.697184	128	1	38	256	0.2571689464554735	0.13810861423220974	0.6558988764044944	0.3815543071161049	0.49719101123595505	12.497659176029963	0.30829652980511346	0.13810861423220974	0.6558988764044944	0.3815543071161049	0.49719101123595505	12.497659176029963	0.30829652980511346	1832320582	450.0	0.13810861423220974	0.6558988764044944	0.3815543071161049	0.49719101123595505	12.497659176029963	0.30829652980511346	30	COMPLETE
31	0.7102059925093633	2020-04-11 07:13:12.744550	2020-04-11 07:15:08.757903	256	1	68	128	0.21223659941068526	0.17837078651685392	0.7102059925093633	0.4508426966292135	0.5777153558052435	10.323033707865168	0.35569750487598034	0.17837078651685392	0.7102059925093633	0.4508426966292135	0.5777153558052435	10.323033707865168	0.35569750487598034	1449321358	350.0	0.17837078651685392	0.7102059925093633	0.4508426966292135	0.5777153558052435	10.323033707865168	0.35569750487598034	31	COMPLETE
32	0.6161048689138576	2020-04-11 07:15:08.805404	2020-04-11 07:16:50.913522	64	1	54	512	0.30706718371752023	0.10299625468164794	0.6161048689138576	0.33146067415730335	0.4438202247191011	14.896535580524345	0.26699895902875714	0.10299625468164794	0.6161048689138576	0.33146067415730335	0.4438202247191011	14.896535580524345	0.26699895902875714	3375593097	850.0	0.10299625468164794	0.6161048689138576	0.33146067415730335	0.4438202247191011	14.896535580524345	0.26699895902875714	32	COMPLETE
33	0.08099250936329588	2020-04-11 07:16:50.959441	2020-04-11 07:17:06.673500	256	2	52	512	1.0423322489523514	0.0	0.08099250936329588	0.013576779026217229	0.02949438202247191	50.34737827715356	0.039186268028243085	0.0	0.08099250936329588	0.013576779026217229	0.02949438202247191	50.34737827715356	0.039186268028243085	805346566	150.0	0.0	0.08099250936329588	0.013576779026217229	0.02949438202247191	50.34737827715356	0.039186268028243085	33	COMPLETE
34	0.17322097378277154	2020-04-11 07:17:06.701639	2020-04-11 07:20:45.134895	128	2	94	256	0.8203099306126924	0.016853932584269662	0.17322097378277154	0.056179775280898875	0.09316479400749064	39.5313670411985	0.07741267378140711	0.016853932584269662	0.17322097378277154	0.056179775280898875	0.09316479400749064	39.53089887640449	0.07741287588738002	3382333301		0.016853932584269662	0.17322097378277154	0.056179775280898875	0.09316479400749064	39.53183520599251	0.07741247586092177	34	COMPLETE
35	0.600187265917603	2020-04-11 07:20:45.171301	2020-04-11 07:23:23.524976	64	1	24	128	0.3242342161234426	0.13389513108614232	0.600187265917603	0.3249063670411985	0.4499063670411985	15.753511235955056	0.2798417848241636	0.13389513108614232	0.600187265917603	0.3249063670411985	0.450374531835206	15.753277153558052	0.27985029691132735	2309800476	450.0	0.13389513108614232	0.600187265917603	0.3249063670411985	0.4499063670411985	15.75374531835206	0.2798346914181938	35	COMPLETE
36	0.6235955056179775	2020-04-11 07:23:23.571075	2020-04-11 07:25:36.254993	64	1	74	512	0.29220519010640317	0.09878277153558053	0.6235955056179775	0.31741573033707865	0.44897003745318353	14.15121722846442	0.26384185195973814	0.09878277153558053	0.6235955056179775	0.31741573033707865	0.44897003745318353	14.15121722846442	0.26384185195973814	804994864		0.09878277153558053	0.6235955056179775	0.31741573033707865	0.44897003745318353	14.15121722846442	0.26384185195973814	36	COMPLETE
37	0.6690074906367042	2020-04-11 07:25:36.288703	2020-04-11 07:27:11.366846	128	1	64	256	0.2550714351542029	0.11423220973782772	0.6690074906367042	0.3684456928838951	0.4957865168539326	12.37125468164794	0.2931416627500672	0.11423220973782772	0.6690074906367042	0.3684456928838951	0.4957865168539326	12.37125468164794	0.2931416627500672	816823507	500.0	0.11423220973782772	0.6690074906367042	0.3684456928838951	0.4957865168539326	12.37125468164794	0.2931416627500672	37	COMPLETE
38	0.6212546816479401	2020-04-11 07:27:11.411643	2020-04-11 07:28:24.852768	64	1	13	128	0.30478050190631006	0.14232209737827714	0.6212546816479401	0.3506554307116105	0.45880149812734083	14.820224719101123	0.2947216169890231	0.14232209737827714	0.6212546816479401	0.3506554307116105	0.45880149812734083	14.820224719101123	0.2947216169890231	3282607154	250.0	0.14232209737827714	0.6212546816479401	0.3506554307116105	0.45880149812734083	14.820224719101123	0.2947216169890231	38	COMPLETE
39	0.6306179775280899	2020-04-11 07:28:24.900412	2020-04-11 07:31:27.871495	64	1	100	256	0.294832921702038	0.09363295880149813	0.6306179775280899	0.3403558052434457	0.46207865168539325	14.314138576779026	0.26707879714751154	0.09363295880149813	0.6306179775280899	0.3403558052434457	0.46207865168539325	14.314138576779026	0.26707879714751154	689962617	950.0	0.09363295880149813	0.6306179775280899	0.3403558052434457	0.46207865168539325	14.314138576779026	0.26707879714751154	39	COMPLETE
40	0.5987827715355806	2020-04-11 07:31:27.919340	2020-04-11 07:33:24.663021	64	1	75	256	0.31226038122689176	0.10955056179775281	0.5987827715355806	0.3291198501872659	0.4517790262172285	15.138576779026216	0.27209021738890027	0.10955056179775281	0.5987827715355806	0.3291198501872659	0.4517790262172285	15.138576779026216	0.27209021738890027	3304871666	600.0	0.10955056179775281	0.5987827715355806	0.3291198501872659	0.4517790262172285	15.138576779026216	0.27209021738890027	40	COMPLETE
41	0.672752808988764	2020-04-11 07:33:24.716705	2020-04-11 07:35:09.962837	128	1	90	512	0.2507603633442496	0.11235955056179775	0.672752808988764	0.3937265917602996	0.5201310861423221	12.17134831460674	0.29892737470311387	0.11235955056179775	0.672752808988764	0.3937265917602996	0.5201310861423221	12.17134831460674	0.29892737470311387	3254278945	800.0	0.11235955056179775	0.672752808988764	0.3937265917602996	0.5201310861423221	12.17134831460674	0.29892737470311387	41	COMPLETE
42	0.6123595505617978	2020-04-11 07:35:10.012571	2020-04-11 07:36:25.896141	64	1	10	512	0.32010999293683956	0.14185393258426968	0.6123595505617978	0.33801498127340823	0.450374531835206	15.545411985018726	0.2911488394248113	0.14185393258426968	0.6123595505617978	0.33801498127340823	0.450374531835206	15.545411985018726	0.2911488394248113	2776900704	650.0	0.14185393258426968	0.6123595505617978	0.33801498127340823	0.450374531835206	15.545411985018726	0.2911488394248113	42	COMPLETE
43	0.6985018726591761	2020-04-11 07:36:25.944887	2020-04-11 07:38:18.395668	256	1	60	128	0.22357034129055725	0.15823970037453183	0.6985018726591761	0.43726591760299627	0.5557116104868914	10.875	0.34108474362161256	0.15823970037453183	0.6985018726591761	0.43726591760299627	0.5557116104868914	10.875	0.34108474362161256	536813246	350.0	0.15823970037453183	0.6985018726591761	0.43726591760299627	0.5557116104868914	10.875	0.34108474362161256	43	COMPLETE
44	0.16292134831460675	2020-04-11 07:38:18.441484	2020-04-11 07:41:54.567657	128	2	85	256	0.8309514529127557	0.014044943820224719	0.16292134831460675	0.04868913857677903	0.0852059925093633	40.06554307116105	0.07182333437804402	0.014044943820224719	0.16292134831460675	0.04868913857677903	0.0852059925093633	40.06554307116105	0.07182333437804402	3951716657		0.014044943820224719	0.16292134831460675	0.04868913857677903	0.0852059925093633	40.06554307116105	0.07182333437804402	44	COMPLETE
45	0.20926966292134833	2020-04-11 07:41:54.605686	2020-04-11 07:43:56.809420	256	2	10	512	0.7607780059534457	0.03885767790262172	0.20926966292134833	0.09082397003745318	0.12687265917602997	36.67462546816479	0.10593350855394802	0.03885767790262172	0.20926966292134833	0.09082397003745318	0.12687265917602997	36.67462546816479	0.10593350855394802	758359587	1000.0	0.03885767790262172	0.20926966292134833	0.09082397003745318	0.12687265917602997	36.67462546816479	0.10593350855394802	45	COMPLETE
46	0.6427902621722846	2020-04-11 07:43:56.867266	2020-04-11 07:45:00.311104	128	1	12	512	0.2860523465896995	0.15262172284644196	0.6427902621722846	0.38717228464419473	0.5093632958801498	13.905898876404494	0.31672396889642723	0.15262172284644196	0.6427902621722846	0.38717228464419473	0.5093632958801498	13.905898876404494	0.31672396889642723	4068041305	550.0	0.15262172284644196	0.6427902621722846	0.38717228464419473	0.5093632958801498	13.905898876404494	0.31672396889642723	46	COMPLETE
47	0.6264044943820225	2020-04-11 07:45:00.358973	2020-04-11 07:47:14.854944	64	1	37	512	0.3101335625070032	0.12874531835205993	0.6264044943820225	0.35252808988764045	0.4606741573033708	15.01685393258427	0.2889730288804439	0.12874531835205993	0.6264044943820225	0.35252808988764045	0.4606741573033708	15.01685393258427	0.2889730288804439	1689545518		0.12874531835205993	0.6264044943820225	0.35252808988764045	0.4606741573033708	15.01685393258427	0.2889730288804439	47	COMPLETE
48	0.20646067415730338	2020-04-11 07:47:14.893635	2020-04-11 07:50:05.562781	256	2	31	256	0.7719119483359116	0.03464419475655431	0.20646067415730338	0.07397003745318352	0.11844569288389513	37.22003745318352	0.09842226018713521	0.03464419475655431	0.20646067415730338	0.07397003745318352	0.11844569288389513	37.22003745318352	0.09842226018713521	2792183565	850.0	0.03464419475655431	0.20646067415730338	0.07397003745318352	0.11844569288389513	37.22003745318352	0.09842226018713521	48	COMPLETE
49	0.15215355805243447	2020-04-11 07:50:05.602306	2020-04-11 07:52:45.288081	256	2	68	512	0.8448361372618766	0.008895131086142321	0.15215355805243447	0.04447565543071161	0.07771535580524344	40.72846441947566	0.06727819599950911	0.008895131086142321	0.15215355805243447	0.04447565543071161	0.07771535580524344	40.72846441947566	0.06727819599950911	3821254015		0.008895131086142321	0.15215355805243447	0.04447565543071161	0.07771535580524344	40.72846441947566	0.06727819599950911	49	COMPLETE
50	0.20599250936329588	2020-04-11 07:52:45.333508	2020-04-11 07:54:41.014239	256	2	17	256	0.7666206292080787	0.03838951310861423	0.20599250936329588	0.07958801498127341	0.12125468164794008	36.954588014981276	0.10288297904455881	0.03838951310861423	0.20599250936329588	0.07958801498127341	0.12125468164794008	36.954588014981276	0.10288297904455881	4082648626	600.0	0.03838951310861423	0.20599250936329588	0.07958801498127341	0.12125468164794008	36.954588014981276	0.10288297904455881	50	COMPLETE
51	0.20973782771535582	2020-04-11 07:54:41.060936	2020-04-11 07:56:42.696606	128	2	17	256	0.7613776622336595	0.03277153558052434	0.20973782771535582	0.08192883895131087	0.1203183520599251	36.686797752808985	0.09936127353935964	0.03277153558052434	0.20973782771535582	0.08192883895131087	0.1203183520599251	36.686797752808985	0.09936127353935964	2016092183	550.0	0.03277153558052434	0.20973782771535582	0.08192883895131087	0.1203183520599251	36.686797752808985	0.09936127353935964	51	COMPLETE
52	0.21816479400749064	2020-04-11 07:56:42.769908	2020-04-11 08:00:06.092374	128	2	27	256	0.7563339403441546	0.037921348314606744	0.21816479400749064	0.0847378277153558	0.12219101123595505	36.450842696629216	0.10472594309213858	0.037921348314606744	0.21816479400749064	0.0847378277153558	0.12219101123595505	36.450842696629216	0.10472594309213858	2977195161	1000.0	0.037921348314606744	0.21816479400749064	0.0847378277153558	0.12219101123595505	36.450842696629216	0.10472594309213858	52	COMPLETE
53	0.09035580524344569	2020-04-11 08:00:06.139456	2020-04-11 08:00:20.212914	64	2	60	512	1.0122858583935874	0.006554307116104869	0.09035580524344569	0.02247191011235955	0.04868913857677903	48.91807116104869	0.04830126844020621	0.006554307116104869	0.09035580524344569	0.02247191011235955	0.04868913857677903	48.91807116104869	0.04830126844020621	233400010	150.0	0.006554307116104869	0.09035580524344569	0.02247191011235955	0.04868913857677903	48.91807116104869	0.04830126844020621	53	COMPLETE
54	0.18820224719101122	2020-04-11 08:00:20.242053	2020-04-11 08:07:01.458288	128	2	92	128	0.7953501174501963	0.024344569288389514	0.18820224719101122	0.06788389513108614	0.10627340823970037	38.36516853932584	0.0880213813888039	0.024344569288389514	0.18820224719101122	0.06788389513108614	0.10627340823970037	38.36516853932584	0.0880213813888039	1795253709		0.024344569288389514	0.18820224719101122	0.06788389513108614	0.10627340823970037	38.36516853932584	0.0880213813888039	54	COMPLETE
55	0.62312734082397	2020-04-11 08:07:01.491388	2020-04-11 08:09:39.034128	64	1	90	256	0.2913967420561553	0.09644194756554307	0.62312734082397	0.3291198501872659	0.45131086142322097	14.157771535580524	0.2656986004853674	0.09644194756554307	0.62312734082397	0.3291198501872659	0.45131086142322097	14.157771535580524	0.2656986004853674	4168861457	850.0	0.09644194756554307	0.62312734082397	0.3291198501872659	0.45131086142322097	14.157771535580524	0.2656986004853674	55	COMPLETE
