number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.05240793201133145	2020-05-06 00:35:34.597688	2020-05-06 00:49:57.183690	3.98662721421367	64	64	1	20	0.003041882852592583	512	0.5396172303888355	0.0033640226628895184	0.05240793201133145	0.018413597733711047	0.02868271954674221	10938.739199716714	0.020827272064539284	0.0033640226628895184	0.05240793201133145	0.018413597733711047	0.02868271954674221	10938.725035410765	0.02082727217895559	2691394892	150	0.0033640226628895184	0.05240793201133145	0.018413597733711047	0.02868271954674221	10938.753364022663	0.020827271950180175	10	COMPLETE
11	0.0012393767705382436	2020-05-06 00:49:57.244931	2020-05-06 01:15:03.781221	6.181214801513555	128	64	1	15	0.001730731608360927	256	0.8096349874470455	0.0003541076487252125	0.0012393767705382436	0.0003541076487252125	0.0005311614730878187	16414.324451133143	0.00131297209386223	0.0003541076487252125	0.0012393767705382436	0.0003541076487252125	0.0005311614730878187	16414.314624645893	0.0013129724309682209	106554401	150	0.0003541076487252125	0.0012393767705382436	0.0003541076487252125	0.0005311614730878187	16414.334277620397	0.0013129717571089556	11	COMPLETE
12	0.0	2020-05-06 01:15:03.817400	2020-05-06 01:38:45.459559	5.092201197556027	256	64	1	31	0.014424494406030983	512	0.7445197816254552	0.0	0.0	0.0	0.0	15094.003364022663	0.0004233640798795441	0.0	0.0	0.0	0.0	15093.982471671388	0.0004233646753451275	1668062802	150	0.0	0.0	0.0	0.0	15094.024256373938	0.00042336348541414373	12	COMPLETE
13	0.0008852691218130312	2020-05-06 01:38:45.504764	2020-05-06 02:19:09.117600	8.230862520954709	256	128	2	42	0.034333605238767426	512	0.8318985162945883	0.0003541076487252125	0.0008852691218130312	0.0003541076487252125	0.000708215297450425	16865.315509915014	0.0007460129341312479	0.0003541076487252125	0.0008852691218130312	0.0003541076487252125	0.000708215297450425	16865.179709631728	0.0007460268879624487	1500774860	150	0.0003541076487252125	0.0008852691218130312	0.0003541076487252125	0.000708215297450425	16865.4513101983	0.0007459990445715146	13	COMPLETE
14	0.000708215297450425	2020-05-06 02:19:09.155150	2020-05-06 03:03:12.596992	5.97391395792631	256	64	2	85	0.05695833662931051	512	0.8572415614068294	0.0	0.000708215297450425	0.00017705382436260624	0.00017705382436260624	17379.424840651558	0.000487329162794861	0.0	0.000708215297450425	0.00017705382436260624	0.00017705382436260624	17379.413243626062	0.00048732922680444317	3584967095	150	0.0	0.000708215297450425	0.00017705382436260624	0.00017705382436260624	17379.436437677054	0.00048732909880163386	14	COMPLETE
15	0.0003541076487252125	2020-05-06 03:03:12.635788	2020-05-06 03:23:32.970001	9.175292610807785	64	128	2	41	0.021558992363674687	512	0.7777222339903967	0.0	0.0003541076487252125	0.0	0.0	15767.443254249292	0.0004414530549400486	0.0	0.0003541076487252125	0.0	0.0	15767.367032577904	0.0004414833260715226	39465386	150	0.0	0.0003541076487252125	0.0	0.0	15767.51947592068	0.00044142324111097226	15	COMPLETE
16	0.0010623229461756375	2020-05-06 03:23:33.011000	2020-05-06 03:40:06.627683	7.444703672340598	256	64	1	10	0.0027191475956199963	512	0.6937192259387168	0.00017705382436260624	0.0010623229461756375	0.0008852691218130312	0.0008852691218130312	14063.157312322946	0.0013415237176660417	0.00017705382436260624	0.0010623229461756375	0.0008852691218130312	0.0008852691218130312	14063.117386685552	0.0013415442044356343	1175972351	150	0.00017705382436260624	0.0010623229461756375	0.0008852691218130312	0.0008852691218130312	14063.19723796034	0.0013415033274744926	16	COMPLETE
17	0.0047804532577903685	2020-05-06 03:40:06.671446	2020-05-06 04:16:31.946173	2.505303796365838	256	64	2	38	0.01683670672405882	256	0.5997778775743416	0.000708215297450425	0.0047804532577903685	0.0017705382436260624	0.002478753541076487	12159.492652266288	0.002874686428756001	0.000708215297450425	0.0047804532577903685	0.0017705382436260624	0.002478753541076487	12159.490439093484	0.002874703910492569	203905401	150	0.000708215297450425	0.0047804532577903685	0.0017705382436260624	0.002478753541076487	12159.494865439094	0.0028746691892420993	17	COMPLETE
18	0.0010623229461756375	2020-05-06 04:16:31.992654	2020-05-06 05:27:25.239950	6.5336827006667715	128	128	2	69	0.02586034828216791	128	0.8984424626779238	0.0	0.0010623229461756375	0.0	0.0003541076487252125	18214.71644830028	0.00048654173044015086	0.0	0.0010623229461756375	0.0	0.0003541076487252125	18214.702726628897	0.0004865467220200016	2348314835	150	0.0	0.0010623229461756375	0.0	0.0003541076487252125	18214.73016997167	0.00048653676557754686	18	COMPLETE
19	0.0005311614730878187	2020-05-06 05:27:25.277801	2020-05-06 06:14:02.548478	7.525030311748442	64	256	2	14	0.01219586109455046	128	0.7802456587900098	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	15818.362960339944	0.0004900742622139931	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	15818.33764164306	0.0004900959878567519	1972342210	150	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	15818.388279036828	0.0004900527006951007	19	COMPLETE
20	0.001593484419263456	2020-05-06 06:14:02.593602	2020-05-06 07:22:09.328265	8.382533537627848	128	128	1	67	0.0035006901092190378	128	0.7196405759048106	0.0	0.001593484419263456	0.0003541076487252125	0.0005311614730878187	14589.692457507083	0.0009187936568231967	0.0	0.001593484419263456	0.0003541076487252125	0.0005311614730878187	14589.539305949009	0.0009188049002560161	1223953779	150	0.0	0.001593484419263456	0.0003541076487252125	0.0005311614730878187	14589.845609065156	0.0009187826081173665	20	COMPLETE
21	0.0028328611898017	2020-05-06 07:22:09.370322	2020-05-06 07:48:08.617578	9.952485141000974	256	64	2	38	0.002197928567406396	512	0.7534777367598614	0.0005311614730878187	0.0028328611898017	0.0008852691218130312	0.001593484419263456	15275.242829320114	0.0019205963779370993	0.0005311614730878187	0.0028328611898017	0.0008852691218130312	0.001593484419263456	15275.18059490085	0.0019205975037971431	3262347980	150	0.0005311614730878187	0.0028328611898017	0.0008852691218130312	0.001593484419263456	15275.305063739377	0.0019205952526209495	21	COMPLETE
22	0.10711756373937677	2020-05-06 07:48:08.660566	2020-05-06 08:39:46.153927	2.774894310511055	128	128	1	80	0.001098634649540761	256	0.586684768204565	0.0028328611898017	0.10711756373937677	0.024610481586402267	0.051699716713881017	11890.690864022663	0.03447750356188672	0.0028328611898017	0.10711756373937677	0.024610481586402267	0.051699716713881017	11890.687677053824	0.034477520097641344	2872767053	150	0.0028328611898017	0.10711756373937677	0.024610481586402267	0.051699716713881017	11890.694050991502	0.0344774872491081	22	COMPLETE
23	0.0008852691218130312	2020-05-06 08:39:46.210590	2020-05-06 09:02:06.058484	4.730353107327644	128	64	1	50	0.05689445828085351	512	0.8206328086359157	0.00017705382436260624	0.0008852691218130312	0.00017705382436260624	0.00017705382436260624	16637.19033286119	0.0006568682496443725	0.00017705382436260624	0.0008852691218130312	0.00017705382436260624	0.00017705382436260624	16637.175814447593	0.0006568683114454569	3430165727	150	0.00017705382436260624	0.0008852691218130312	0.00017705382436260624	0.00017705382436260624	16637.204851274786	0.0006568681878538413	23	COMPLETE
24	0.002301699716713881	2020-05-06 09:02:06.100536	2020-05-06 09:52:30.118253	7.735305077490866	256	64	1	73	0.0016218905172266933	256	0.7091532453847835	0.0003541076487252125	0.002301699716713881	0.0005311614730878187	0.0012393767705382436	14376.332684135978	0.0016677520413913643	0.0003541076487252125	0.002301699716713881	0.0005311614730878187	0.0012393767705382436	14376.052230878187	0.0016677988214912989	1406649429	150	0.0003541076487252125	0.002301699716713881	0.0005311614730878187	0.0012393767705382436	14376.613137393768	0.00166770548239637	24	COMPLETE
25	0.0019475920679886685	2020-05-06 09:52:30.163364	2020-05-06 11:35:31.515900	5.706048012355673	256	256	1	61	0.0017495970803639233	256	0.713964106086162	0.00017705382436260624	0.0019475920679886685	0.0008852691218130312	0.0010623229461756375	14474.007790368272	0.0016802381765390114	0.00017705382436260624	0.0019475920679886685	0.0008852691218130312	0.0010623229461756375	14473.985481586402	0.0016802387819757829	3440047630	150	0.00017705382436260624	0.0019475920679886685	0.0008852691218130312	0.0010623229461756375	14474.03009915014	0.001680237571493568	25	COMPLETE
26	0.0003541076487252125	2020-05-06 11:35:31.556763	2020-05-06 12:11:21.188915	8.415753516312376	128	128	2	39	0.00978149414111118	256	0.7627342462247305	0.0	0.0003541076487252125	0.0	0.0	15463.637659348442	0.00048285284773901097	0.0	0.0003541076487252125	0.0	0.0	15463.599327195467	0.00048285467194772707	2596828847	150	0.0	0.0003541076487252125	0.0	0.0	15463.675991501417	0.00048285102954686063	26	COMPLETE
27	0.006728045325779037	2020-05-06 12:11:21.228401	2020-05-06 13:01:11.118084	2.5077953640750166	128	128	1	58	0.02570431060934656	512	0.48497803754932994	0.0008852691218130312	0.006728045325779037	0.0026558073654390935	0.003718130311614731	9832.154036827196	0.003974915234181821	0.0008852691218130312	0.006728045325779037	0.0026558073654390935	0.003718130311614731	9832.15297450425	0.003974915320609305	899995408	200	0.0008852691218130312	0.006728045325779037	0.0026558073654390935	0.003718130311614731	9832.15509915014	0.003974915147826965	27	COMPLETE
28	0.0017705382436260624	2020-05-06 13:01:11.157927	2020-05-06 13:51:00.150719	3.668558554016951	64	256	1	20	0.010701678019615062	128	0.5706200779160587	0.0003541076487252125	0.0017705382436260624	0.0005311614730878187	0.0012393767705382436	11568.339854815864	0.0015876582880463357	0.0003541076487252125	0.0017705382436260624	0.0005311614730878187	0.0012393767705382436	11568.335516997167	0.0015876592119458	957470662	150	0.0003541076487252125	0.0017705382436260624	0.0005311614730878187	0.0012393767705382436	11568.34419263456	0.00158765736658273	28	COMPLETE
29	0.000708215297450425	2020-05-06 13:51:00.223739	2020-05-06 14:15:17.047131	6.549659278411099	64	128	1	56	0.00776562286323066	512	0.7189881527054192	0.0	0.000708215297450425	0.00017705382436260624	0.00017705382436260624	14576.590651558074	0.0008596288278827059	0.0	0.000708215297450425	0.00017705382436260624	0.00017705382436260624	14576.540368271955	0.0008609382119082248	244945027	150	0.0	0.000708215297450425	0.00017705382436260624	0.00017705382436260624	14576.640934844192	0.0008584641500058785	29	COMPLETE
30	0.0005311614730878187	2020-05-06 14:15:17.086822	2020-05-06 15:13:07.731560	6.131239398528316	64	64	2	90	0.03589591049611433	128	0.8957345315158829	0.0	0.0005311614730878187	0.0	0.0003541076487252125	18159.675460339942	0.000389660840099459	0.0	0.0005311614730878187	0.0	0.0003541076487252125	18159.65952549575	0.00038966112140476387	1019257093	150	0.0	0.0005311614730878187	0.0	0.0003541076487252125	18159.691395184134	0.0003896605591671868	30	COMPLETE
31	0.007259206798866855	2020-05-06 15:13:07.771023	2020-05-06 16:23:34.782571	1.0327472722536688	128	128	2	68	0.06486853083596134	256	0.7898123815348982	0.0012393767705382436	0.007259206798866855	0.0035410764872521247	0.0047804532577903685	16012.193342776203	0.004084966621063443	0.0012393767705382436	0.007259206798866855	0.0035410764872521247	0.0047804532577903685	16012.188562322946	0.004084966936098701	2469825804	200	0.0012393767705382436	0.007259206798866855	0.0035410764872521247	0.0047804532577903685	16012.198123229462	0.0040849663064360065	31	COMPLETE
