number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	regularizer.weight	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.0003138194682186466	2020-01-21 10:17:34.723628	2020-01-21 17:22:16.595714	250.0	91.0	0.0013497334447744337	0.08268282688673013	600.0	1.0038833752165797	2.8529042565331506e-05	0.0003138194682186466	0.00014264521282665753	0.00014264521282665753	7174.396995891818	0.00046643879486232755	2.8529042565331506e-05	0.0003138194682186466	0.00014264521282665753	0.00014264521282665753	7174.396867511126	0.00046643879664727295	4023714864	2.8529042565331506e-05	0.0003138194682186466	0.00014264521282665753	0.00014264521282665753	7174.397124272509	0.00046643879307760793	0
1	TrialState.COMPLETE	0.0024534976606185098	2020-01-21 17:22:16.596534	2020-01-22 03:24:40.311959	350.0	1.0	0.0020221315878867457	0.017601750120053203	1000.0	0.9951069056092541	0.0011411617026132602	0.0024534976606185098	0.0015690973410932329	0.001797329681615885	7110.384428848568	0.0019927375067909374	0.0011411617026132602	0.0024534976606185098	0.0015690973410932329	0.001797329681615885	7110.384314732398	0.001992737510748443	3468844709	0.0011411617026132602	0.0024534976606185098	0.0015690973410932329	0.001797329681615885	7110.384542964738	0.0019927375028344126	1
2	TrialState.COMPLETE	0.0005991098938719617	2020-01-22 03:24:40.312769	2020-01-22 08:43:41.515374	50.0	61.0	0.002518376746834667	0.006233987905404237	500.0	1.0021316481557736	0.0003138194682186466	0.0005991098938719617	0.0004279356384799726	0.0004564646810453041	7159.079125299555	0.0008231762790964061	0.0003138194682186466	0.0005991098938719617	0.0004279356384799726	0.0004564646810453041	7159.079025447906	0.000823176283669402	3495597864	0.0003138194682186466	0.0005991098938719617	0.0004279356384799726	0.0004564646810453041	7159.079225151204	0.0008231762745247472	2
3	TrialState.COMPLETE	0.005563163300239644	2020-01-22 08:43:41.516193	2020-01-22 17:36:02.674844	250.0	1.0	0.08159722268271716	0.007182350433103997	900.0	0.990214632119271	0.005049640534063677	0.005563163300239644	0.005192285746890335	0.005306401917151661	7073.883145041653	0.0056038969397508775	0.005049640534063677	0.005563163300239644	0.005192285746890335	0.005306401917151661	7073.883059454524	0.005603896941341752	792980580	0.005049640534063677	0.005563163300239644	0.005192285746890335	0.005306401917151661	7073.88323062878	0.00560389693816026	3
