number	value	datetime_start	datetime_complete	params_loss.margin	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9410112359550562	2020-05-26 05:49:37.325941	2020-05-26 06:28:55.191215	6.256391455264938	0.1926131637024657	0.11862792073505934	0.10141566827490399	128	64	19	256	0.07714665923110639	0.46207865168539325	0.9410112359550562	0.8043071161048689	0.8923220973782772	3.7593632958801497	0.6426736674435664	0.46207865168539325	0.9410112359550562	0.8043071161048689	0.8923220973782772	3.7593632958801497	0.6426736674435664	3061287932	250	0.46207865168539325	0.9410112359550562	0.8043071161048689	0.8923220973782772	3.7593632958801497	0.6426736674435664	0	COMPLETE
1	0.9775280898876404	2020-05-26 06:28:55.276898	2020-05-26 06:59:11.699709	9.771399515949756	0.4058296077086274	0.2650446240638762	0.12357949212284912	64	64	35	256	0.06283320651009455	0.5056179775280899	0.9775280898876404	0.8398876404494382	0.924625468164794	3.034644194756554	0.6819725880170965	0.5056179775280899	0.9775280898876404	0.8398876404494382	0.924625468164794	3.034644194756554	0.6819725880170965	3237970026	350	0.5056179775280899	0.9775280898876404	0.8398876404494382	0.924625468164794	3.034644194756554	0.6819725880170965	1	COMPLETE
2	0.9648876404494382	2020-05-26 06:59:11.778410	2020-05-27 04:58:32.171980	5.758876620213008	0.4380797328238992	0.23044830570948058	0.3002674573168349	256	256	24	512	0.06275164168014118	0.5098314606741573	0.9648876404494382	0.8469101123595506	0.9232209737827716	3.037921348314607	0.687246224851308	0.5098314606741573	0.9648876404494382	0.8469101123595506	0.9232209737827716	3.037921348314607	0.687246224851308	3067248562	400	0.5098314606741573	0.9648876404494382	0.8469101123595506	0.9232209737827716	3.037921348314607	0.687246224851308	2	COMPLETE
3	0.9667602996254682	2020-05-27 04:58:32.252178	2020-05-27 05:26:40.648775	9.705416990201549	0.4368350848121275	0.10193170424664469	0.28803369530834433	64	128	24	256	0.06368756201205433	0.49250936329588013	0.9667602996254682	0.8389513108614233	0.9185393258426966	3.077247191011236	0.6747629750549275	0.49250936329588013	0.9667602996254682	0.8389513108614233	0.9185393258426966	3.077247191011236	0.6747629750549275	1025430062	250	0.49250936329588013	0.9667602996254682	0.8389513108614233	0.9185393258426966	3.077247191011236	0.6747629750549275	3	COMPLETE
4	0.9644194756554307	2020-05-27 05:26:40.730719	2020-05-27 11:04:50.088123	2.442558996762254	0.43179762700455515	0.4162426216667273	0.36716326664976773	64	256	88	128	0.06975251029608318	0.4616104868913858	0.9644194756554307	0.7888576779026217	0.8932584269662921	3.3717228464419478	0.6420672861449958	0.4616104868913858	0.9644194756554307	0.7888576779026217	0.8932584269662921	3.3717228464419478	0.6420672861449958	1285152013	400	0.4616104868913858	0.9644194756554307	0.7888576779026217	0.8932584269662921	3.3717228464419478	0.6420672861449958	4	COMPLETE
