number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.060393258426966294	2020-05-18 10:12:57.096841	2020-05-18 10:14:46.267240	0.8403658070122598	11.529904915755454	64	128	2	28	512	1.1496170521888198	0.0046816479400749065	0.060393258426966294	0.017790262172284643	0.026685393258426966	55.443820224719104	0.03785808626287771	0.0046816479400749065	0.060393258426966294	0.017790262172284643	0.026685393258426966	55.443820224719104	0.03785808626287771	4213924645	150.0	0.0046816479400749065	0.060393258426966294	0.017790262172284643	0.026685393258426966	55.443820224719104	0.03785808626287771	10	COMPLETE
11	0.060861423220973786	2020-05-18 10:14:46.277764	2020-05-18 10:19:07.524658	0.5734478200495506	8.933751931942757	128	128	2	41	512	1.194235178186778	0.005149812734082397	0.060861423220973786	0.020131086142322098	0.03136704119850187	57.65074906367041	0.03806376750455147	0.005149812734082397	0.060861423220973786	0.020131086142322098	0.03136704119850187	57.65074906367041	0.03806376750455147	160797477	200.0	0.005149812734082397	0.060861423220973786	0.020131086142322098	0.03136704119850187	57.65074906367041	0.03806376750455147	11	COMPLETE
12	0.06835205992509363	2020-05-18 10:19:07.537469	2020-05-18 10:23:30.702724	0.7081631679461794	15.264497401344347	128	64	2	99	256	1.1760759768616897	0.006554307116104869	0.06835205992509363	0.020131086142322098	0.030430711610486893	56.747191011235955	0.03950877221701483	0.006554307116104869	0.06835205992509363	0.020131086142322098	0.030430711610486893	56.747191011235955	0.03950877221701483	7197615	150.0	0.006554307116104869	0.06835205992509363	0.020131086142322098	0.030430711610486893	56.747191011235955	0.03950877221701483	12	COMPLETE
13	0.10159176029962547	2020-05-18 10:23:30.716376	2020-05-18 10:35:10.959459	0.3130736486393985	4.0062934720721275	64	128	1	45	512	0.6068250934466064	0.00046816479400749064	0.10159176029962547	0.02200374531835206	0.039794007490636704	29.32818352059925	0.05525205581426949	0.00046816479400749064	0.10159176029962547	0.02200374531835206	0.039794007490636704	29.32818352059925	0.05525205581426949	735876619	600.0	0.00046816479400749064	0.10159176029962547	0.02200374531835206	0.039794007490636704	29.32818352059925	0.05525205581426949	13	COMPLETE
14	0.6638576779026217	2020-05-18 10:35:10.972020	2020-05-18 11:25:09.343503	0.5831954940618219	1.9334794912387965	256	64	1	87	256	0.21321637816430672	0.10205992509363296	0.6638576779026217	0.2649812734082397	0.4044943820224719	10.194288389513108	0.25671497540979094	0.10205992509363296	0.6638576779026217	0.2649812734082397	0.4044943820224719	10.194288389513108	0.25671497540979094	3630867179	900.0	0.10205992509363296	0.6638576779026217	0.2649812734082397	0.4044943820224719	10.194288389513108	0.25671497540979094	14	COMPLETE
15	0.06273408239700375	2020-05-18 11:25:09.362453	2020-05-18 11:27:12.019715	0.4089056878574616	19.69258267530981	64	128	2	36	512	1.1475893313000642	0.005149812734082397	0.06273408239700375	0.02294007490636704	0.03464419475655431	55.34784644194757	0.039888424915078505	0.005149812734082397	0.06273408239700375	0.02294007490636704	0.03464419475655431	55.34784644194757	0.039888424915078505	1955475726	150.0	0.005149812734082397	0.06273408239700375	0.02294007490636704	0.03464419475655431	55.34784644194757	0.039888424915078505	15	COMPLETE
16	0.06975655430711611	2020-05-18 11:27:12.032427	2020-05-18 11:31:42.156970	0.41519542803076026	9.451552739480496	256	64	1	74	512	1.1989900303885954	0.005149812734082397	0.06975655430711611	0.018726591760299626	0.033707865168539325	57.883426966292134	0.03844064305474552	0.005149812734082397	0.06975655430711611	0.018726591760299626	0.033707865168539325	57.883426966292134	0.03844064305474552	1682356137	150.0	0.005149812734082397	0.06975655430711611	0.018726591760299626	0.033707865168539325	57.883426966292134	0.03844064305474552	16	COMPLETE
17	0.06835205992509363	2020-05-18 11:31:42.169345	2020-05-18 11:34:06.893133	0.834190399190605	21.820792388319326	128	64	2	55	512	1.170329063393922	0.006086142322097378	0.06835205992509363	0.019662921348314606	0.031835205992509365	56.46301498127341	0.03986041814535182	0.006086142322097378	0.06835205992509363	0.019662921348314606	0.031835205992509365	56.46301498127341	0.03986041814535182	3770723793	150.0	0.006086142322097378	0.06835205992509363	0.019662921348314606	0.031835205992509365	56.46301498127341	0.03986041814535182	17	COMPLETE
18	0.06882022471910113	2020-05-18 11:34:06.905807	2020-05-18 11:41:38.165969	0.9804471377856656	19.783131476714534	256	64	2	13	128	1.2057721492448954	0.005149812734082397	0.06882022471910113	0.019194756554307114	0.03698501872659176	58.228932584269664	0.03853442631281417	0.005149812734082397	0.06882022471910113	0.019194756554307114	0.03698501872659176	58.228932584269664	0.03853442631281417	2810469782	200.0	0.005149812734082397	0.06882022471910113	0.019194756554307114	0.03698501872659176	58.228932584269664	0.03853442631281417	18	COMPLETE
19	0.06601123595505617	2020-05-18 11:41:38.178431	2020-05-18 11:46:07.643725	0.19538868386925395	21.32669891701733	128	256	1	27	256	1.1476848498265841	0.006086142322097378	0.06601123595505617	0.020131086142322098	0.031835205992509365	55.359082397003746	0.040260422030845226	0.006086142322097378	0.06601123595505617	0.020131086142322098	0.031835205992509365	55.359082397003746	0.040260422030845226	2092725850	150.0	0.006086142322097378	0.06601123595505617	0.020131086142322098	0.031835205992509365	55.359082397003746	0.040260422030845226	19	COMPLETE
20	0.1544943820224719	2020-05-18 11:46:07.657336	2020-05-18 11:59:43.437910	0.6061399359686028	2.8456428394928555	128	256	1	53	128	0.4755376375050106	0.0	0.1544943820224719	0.046348314606741575	0.08192883895131087	22.839653558052433	0.07471951806113847	0.0	0.1544943820224719	0.046348314606741575	0.08192883895131087	22.83941947565543	0.07472136851486971	1003612609	200.0	0.0	0.1544943820224719	0.046348314606741575	0.08192883895131087	22.839887640449437	0.07471782181188481	20	COMPLETE
21	0.06367041198501873	2020-05-18 11:59:43.451685	2020-05-18 12:17:14.930429	0.14261196281933824	27.707466294552056	256	128	2	87	128	1.1838329545229198	0.0056179775280898875	0.06367041198501873	0.02153558052434457	0.02855805243445693	57.1310861423221	0.03894733994959912	0.0056179775280898875	0.06367041198501873	0.02153558052434457	0.02855805243445693	57.1310861423221	0.03894733994959912	3365016826	200.0	0.0056179775280898875	0.06367041198501873	0.02153558052434457	0.02855805243445693	57.1310861423221	0.03894733994959912	21	COMPLETE
22	0.07116104868913857	2020-05-18 12:17:14.943003	2020-05-18 12:24:20.857017	0.8657997768881001	29.084923820277428	64	128	2	40	512	1.158338064433351	0.00749063670411985	0.07116104868913857	0.024344569288389514	0.03698501872659176	55.87640449438202	0.041257602768716276	0.00749063670411985	0.07116104868913857	0.024344569288389514	0.03698501872659176	55.87640449438202	0.041257602768716276	99657519	400.0	0.00749063670411985	0.07116104868913857	0.024344569288389514	0.03698501872659176	55.87640449438202	0.041257602768716276	22	COMPLETE
23	0.06601123595505617	2020-05-18 12:24:20.870702	2020-05-18 12:29:01.954371	0.9590064659948379	28.834622023950864	256	256	1	19	512	1.1548558693877962	0.005149812734082397	0.06601123595505617	0.019194756554307114	0.031835205992509365	55.70505617977528	0.03911958062018035	0.005149812734082397	0.06601123595505617	0.019194756554307114	0.031835205992509365	55.70505617977528	0.03911958062018035	2969297886	150.0	0.005149812734082397	0.06601123595505617	0.019194756554307114	0.031835205992509365	55.70505617977528	0.03911958062018035	23	COMPLETE
24	0.06741573033707865	2020-05-18 12:29:01.970044	2020-05-18 12:33:25.461803	0.23593464169507303	25.442075729548115	128	64	1	2	128	1.1843462393659234	0.005149812734082397	0.06741573033707865	0.019194756554307114	0.03464419475655431	57.15566479400749	0.038680427065142624	0.005149812734082397	0.06741573033707865	0.019194756554307114	0.03464419475655431	57.155430711610485	0.038680463413340915	3481451173	150.0	0.005149812734082397	0.06741573033707865	0.019194756554307114	0.03464419475655431	57.15589887640449	0.03868039116568752	24	COMPLETE
25	0.06460674157303371	2020-05-18 12:33:25.474479	2020-05-18 12:40:07.538260	0.19367725956191895	11.906965370453827	256	128	2	32	128	1.1821099012743068	0.0056179775280898875	0.06460674157303371	0.018726591760299626	0.02902621722846442	57.04213483146067	0.03850918744258209	0.0056179775280898875	0.06460674157303371	0.018726591760299626	0.02902621722846442	57.04213483146067	0.03850918744258209	2922644472	150.0	0.0056179775280898875	0.06460674157303371	0.018726591760299626	0.02902621722846442	57.04213483146067	0.03850918744258209	25	COMPLETE
26	0.07069288389513109	2020-05-18 12:40:07.550850	2020-05-18 12:45:02.896435	0.7198419263169783	26.578883185827642	256	128	1	33	256	1.1710900794906536	0.006554307116104869	0.07069288389513109	0.019194756554307114	0.032303370786516857	56.49812734082397	0.040184573012743925	0.006554307116104869	0.07069288389513109	0.019194756554307114	0.032303370786516857	56.49812734082397	0.040184573012743925	822155356	150.0	0.006554307116104869	0.07069288389513109	0.019194756554307114	0.032303370786516857	56.49812734082397	0.040184573012743925	26	COMPLETE
27	0.5697565543071161	2020-05-18 12:45:02.909909	2020-05-18 13:17:52.019388	0.8576141222782874	1.2757932639757636	64	64	2	94	256	0.2490596115276957	0.10908239700374532	0.5697565543071161	0.24719101123595505	0.35159176029962547	11.970505617977528	0.2430491372849035	0.10908239700374532	0.5697565543071161	0.24719101123595505	0.35159176029962547	11.970505617977528	0.2430491372849035	2605096764		0.10908239700374532	0.5697565543071161	0.24719101123595505	0.35159176029962547	11.970505617977528	0.2430491372849035	27	COMPLETE
28	0.05945692883895131	2020-05-18 13:17:52.031889	2020-05-18 13:20:31.437158	0.5400731768912604	22.279880982285224	64	128	2	65	512	1.1496722031775373	0.007022471910112359	0.05945692883895131	0.019194756554307114	0.03464419475655431	55.45505617977528	0.04026954195296738	0.007022471910112359	0.05945692883895131	0.019194756554307114	0.03464419475655431	55.45505617977528	0.04026954195296738	2806245803	150.0	0.007022471910112359	0.05945692883895131	0.019194756554307114	0.03464419475655431	55.45505617977528	0.04026954195296738	28	COMPLETE
29	0.075374531835206	2020-05-18 13:20:31.449869	2020-05-18 13:37:58.425769	0.3908683056697424	23.53187211289189	128	64	1	36	128	1.2021271681608388	0.006086142322097378	0.075374531835206	0.019194756554307114	0.035580524344569285	58.07326779026217	0.03991617808773615	0.006086142322097378	0.075374531835206	0.019194756554307114	0.035580524344569285	58.07303370786517	0.03991621731394427	2309749375	400.0	0.006086142322097378	0.075374531835206	0.019194756554307114	0.035580524344569285	58.07350187265918	0.03991613936442812	29	COMPLETE
30	0.060861423220973786	2020-05-18 13:37:58.439470	2020-05-18 13:44:41.172948	0.30934863488613634	20.666938063515353	128	128	2	56	128	1.1691533142390351	0.006086142322097378	0.060861423220973786	0.02153558052434457	0.027153558052434457	56.40308988764045	0.03910152508956405	0.006086142322097378	0.060861423220973786	0.02153558052434457	0.027153558052434457	56.40308988764045	0.03910152508956405	3260041433	150.0	0.006086142322097378	0.060861423220973786	0.02153558052434457	0.027153558052434457	56.40308988764045	0.03910152508956405	30	COMPLETE
31	0.06554307116104868	2020-05-18 13:44:41.187805	2020-05-18 13:46:52.007138	0.13310245569102086	25.442971350954128	128	64	1	48	512	1.176172630601538	0.004213483146067416	0.06554307116104868	0.019662921348314606	0.03277153558052434	56.74485018726592	0.03792923705994357	0.004213483146067416	0.06554307116104868	0.019662921348314606	0.03277153558052434	56.74485018726592	0.03792923705994357	272000277	150.0	0.004213483146067416	0.06554307116104868	0.019662921348314606	0.03277153558052434	56.74485018726592	0.03792923705994357	31	COMPLETE
32	0.06788389513108614	2020-05-18 13:46:52.019509	2020-05-18 13:54:04.033853	0.13169064952856102	26.327197528554674	128	128	2	64	128	1.159644065181505	0.008895131086142321	0.06788389513108614	0.02294007490636704	0.0351123595505618	55.94241573033708	0.04275025092214574	0.008895131086142321	0.06788389513108614	0.02294007490636704	0.0351123595505618	55.94241573033708	0.04275025092214574	4239594306	150.0	0.008895131086142321	0.06788389513108614	0.02294007490636704	0.0351123595505618	55.94241573033708	0.04275025092214574	32	COMPLETE
33	0.0650749063670412	2020-05-18 13:54:04.046468	2020-05-18 13:57:04.038932	0.8710625782405368	22.01640416165593	64	64	1	62	256	1.1664913517304378	0.0056179775280898875	0.0650749063670412	0.016853932584269662	0.0299625468164794	56.274812734082396	0.03873985240452921	0.0056179775280898875	0.0650749063670412	0.016853932584269662	0.0299625468164794	56.274812734082396	0.03873985240452921	4216912390	150.0	0.0056179775280898875	0.0650749063670412	0.016853932584269662	0.0299625468164794	56.274812734082396	0.03873985240452921	33	COMPLETE
34	0.06554307116104868	2020-05-18 13:57:04.051035	2020-05-18 14:02:16.389313	0.6553271979680534	22.955579077656886	128	64	1	39	128	1.1864363790397299	0.0046816479400749065	0.06554307116104868	0.017790262172284643	0.02855805243445693	57.25234082397004	0.03760984034652322	0.0046816479400749065	0.06554307116104868	0.017790262172284643	0.02855805243445693	57.25234082397004	0.03760984034652322	466119829	150.0	0.0046816479400749065	0.06554307116104868	0.017790262172284643	0.02855805243445693	57.25234082397004	0.03760984034652322	34	COMPLETE
35	0.06835205992509363	2020-05-18 14:02:16.402077	2020-05-18 14:10:32.628333	0.8432242614204515	13.982221074140044	256	64	1	28	128	1.2089837679991757	0.00749063670411985	0.06835205992509363	0.019194756554307114	0.03651685393258427	58.375702247191015	0.040146595425734254	0.00749063670411985	0.06835205992509363	0.019194756554307114	0.03651685393258427	58.37546816479401	0.04014663088470524	2688159002	200.0	0.00749063670411985	0.06835205992509363	0.019194756554307114	0.03651685393258427	58.375936329588015	0.04014656039918974	35	COMPLETE
36	0.06601123595505617	2020-05-18 14:10:32.641307	2020-05-18 14:17:57.712427	0.44708614514458456	19.81397302330585	64	64	2	58	512	1.1723044523193191	0.007022471910112359	0.06601123595505617	0.020599250936329586	0.03604868913857678	56.55945692883895	0.04084695980545083	0.007022471910112359	0.06601123595505617	0.020599250936329586	0.03604868913857678	56.55945692883895	0.04084695980545083	3065502456	450.0	0.007022471910112359	0.06601123595505617	0.020599250936329586	0.03604868913857678	56.55945692883895	0.04084695980545083	36	COMPLETE
37	0.060393258426966294	2020-05-18 14:17:57.725793	2020-05-18 14:30:29.274911	0.6478860392412895	20.946443528630056	256	128	1	96	128	1.177345590337183	0.00749063670411985	0.060393258426966294	0.018258426966292134	0.032303370786516857	56.8066479400749	0.039706768729491325	0.00749063670411985	0.060393258426966294	0.018258426966292134	0.032303370786516857	56.8066479400749	0.039706768729491325	3995022891	150.0	0.00749063670411985	0.060393258426966294	0.018258426966292134	0.032303370786516857	56.8066479400749	0.039706768729491325	37	COMPLETE
38	0.0650749063670412	2020-05-18 14:30:29.287365	2020-05-18 15:16:10.191421	0.914102133164362	10.330361644552934	256	256	1	73	512	1.1775491329970376	0.006086142322097378	0.0650749063670412	0.02153558052434457	0.03417602996254682	56.816947565543074	0.040460903740947324	0.006086142322097378	0.0650749063670412	0.02153558052434457	0.03417602996254682	56.816947565543074	0.040460903740947324	658501261	300.0	0.006086142322097378	0.0650749063670412	0.02153558052434457	0.03417602996254682	56.816947565543074	0.040460903740947324	38	COMPLETE
39	0.06413857677902622	2020-05-18 15:16:10.203958	2020-05-18 15:23:36.783891	0.3184530965630572	21.9949310652529	256	128	1	43	128	1.1790679119952887	0.005149812734082397	0.06413857677902622	0.020131086142322098	0.03464419475655431	56.892322097378276	0.03914425969240056	0.005149812734082397	0.06413857677902622	0.020131086142322098	0.03464419475655431	56.892322097378276	0.03914425969240056	442088088	150.0	0.005149812734082397	0.06413857677902622	0.020131086142322098	0.03464419475655431	56.892322097378276	0.03914425969240056	39	COMPLETE
40	0.06835205992509363	2020-05-18 15:23:36.796330	2020-05-18 15:44:20.130068	0.6130181498725865	27.333666633833662	256	128	1	90	512	1.1764993724798651	0.007958801498127341	0.06835205992509363	0.019662921348314606	0.03323970037453183	56.7560861423221	0.04078985290302566	0.007958801498127341	0.06835205992509363	0.019662921348314606	0.03323970037453183	56.7560861423221	0.04078985290302566	1542576242	250.0	0.007958801498127341	0.06835205992509363	0.019662921348314606	0.03323970037453183	56.7560861423221	0.04078985290302566	40	COMPLETE
41	0.0702247191011236	2020-05-18 15:44:20.146365	2020-05-18 15:48:19.624301	0.5746092033274356	26.336338379514903	128	128	2	44	256	1.1613295191754185	0.008895131086142321	0.0702247191011236	0.02153558052434457	0.03464419475655431	56.017322097378276	0.041894746285107635	0.008895131086142321	0.0702247191011236	0.02153558052434457	0.03464419475655431	56.017322097378276	0.041894746285107635	1671312004	150.0	0.008895131086142321	0.0702247191011236	0.02153558052434457	0.03464419475655431	56.017322097378276	0.041894746285107635	41	COMPLETE
42	0.06132958801498127	2020-05-18 15:48:19.636432	2020-05-18 15:51:38.759593	0.5974933336405498	11.3556749223852	64	64	1	97	256	1.1711876459728423	0.007022471910112359	0.06132958801498127	0.018258426966292134	0.02855805243445693	56.51357677902622	0.039117308835493726	0.007022471910112359	0.06132958801498127	0.018258426966292134	0.02855805243445693	56.51357677902622	0.039117308835493726	3521305037	150.0	0.007022471910112359	0.06132958801498127	0.018258426966292134	0.02855805243445693	56.51357677902622	0.039117308835493726	42	COMPLETE
43	0.0650749063670412	2020-05-18 15:51:38.772352	2020-05-18 15:55:15.804533	0.3869147102692918	14.135146912735427	64	64	1	7	256	1.173024979018875	0.007958801498127341	0.0650749063670412	0.020131086142322098	0.030430711610486893	56.58473782771536	0.04062619605269456	0.007958801498127341	0.0650749063670412	0.020131086142322098	0.030430711610486893	56.58473782771536	0.04062619605269456	534702886	200.0	0.007958801498127341	0.0650749063670412	0.020131086142322098	0.030430711610486893	56.58473782771536	0.04062619605269456	43	COMPLETE
44	0.08239700374531835	2020-05-18 15:55:15.816946	2020-05-18 16:22:35.541708	0.6966352801167048	23.74805552046203	64	128	1	81	128	1.1534981146072865	0.008426966292134831	0.08239700374531835	0.024812734082397005	0.03932584269662921	55.65074906367041	0.04474826130511234	0.008426966292134831	0.08239700374531835	0.024812734082397005	0.03932584269662921	55.647940074906366	0.04474994258423326	1914971707	500.0	0.008426966292134831	0.08239700374531835	0.024812734082397005	0.03932584269662921	55.653558052434455	0.04474666551160543	44	COMPLETE
45	0.07116104868913857	2020-05-18 16:22:35.554417	2020-05-18 16:27:07.284707	0.9007564124777071	19.127493563703936	256	64	1	76	512	1.180677384370938	0.0046816479400749065	0.07116104868913857	0.019662921348314606	0.032303370786516857	56.965823970037455	0.03937676385677576	0.0046816479400749065	0.07116104868913857	0.019662921348314606	0.032303370786516857	56.965823970037455	0.03937676385677576	2164379985	150.0	0.0046816479400749065	0.07116104868913857	0.019662921348314606	0.032303370786516857	56.965823970037455	0.03937676385677576	45	COMPLETE
46	0.075374531835206	2020-05-18 16:27:07.297197	2020-05-18 16:46:22.183514	0.3575876155346175	17.00645648914029	128	64	2	98	128	1.1901265771018361	0.008895131086142321	0.075374531835206	0.024812734082397005	0.03885767790262172	57.4875936329588	0.04365049165534982	0.008895131086142321	0.075374531835206	0.024812734082397005	0.03885767790262172	57.4873595505618	0.04365052463399128	2192308757	350.0	0.008895131086142321	0.075374531835206	0.024812734082397005	0.03885767790262172	57.487827715355806	0.04365045906469239	46	COMPLETE
47	0.06179775280898876	2020-05-18 16:46:22.196237	2020-05-18 16:51:57.300876	0.23728694009063006	19.33072596167502	64	64	1	91	128	1.1769898373586534	0.0046816479400749065	0.06179775280898876	0.019662921348314606	0.03089887640449438	56.78464419475655	0.03811250665955779	0.0046816479400749065	0.06179775280898876	0.019662921348314606	0.03089887640449438	56.78464419475655	0.03811250665955779	2470093571	150.0	0.0046816479400749065	0.06179775280898876	0.019662921348314606	0.03089887640449438	56.78464419475655	0.03811250665955779	47	COMPLETE
48	0.06273408239700375	2020-05-18 16:51:57.313523	2020-05-18 17:01:53.416102	0.21266509964632338	18.532767936268073	256	128	1	66	128	1.1733887848036175	0.00749063670411985	0.06273408239700375	0.017322097378277154	0.02949438202247191	56.60674157303371	0.03972111545617421	0.00749063670411985	0.06273408239700375	0.017322097378277154	0.02949438202247191	56.60674157303371	0.03972111545617421	1128961811	150.0	0.00749063670411985	0.06273408239700375	0.017322097378277154	0.02949438202247191	56.60674157303371	0.03972111545617421	48	COMPLETE
49	0.06554307116104868	2020-05-18 17:01:53.428646	2020-05-18 17:30:40.303757	0.5408313578645163	22.915724705217112	256	256	1	75	256	1.160985433121564	0.0056179775280898875	0.06554307116104868	0.019662921348314606	0.0299625468164794	56.008426966292134	0.0393920174307202	0.0056179775280898875	0.06554307116104868	0.019662921348314606	0.0299625468164794	56.008426966292134	0.0393920174307202	4087900755	200.0	0.0056179775280898875	0.06554307116104868	0.019662921348314606	0.0299625468164794	56.008426966292134	0.0393920174307202	49	COMPLETE
50	0.06975655430711611	2020-05-18 17:30:40.315841	2020-05-18 17:38:23.442740	0.44163348578078954	17.078240572058522	128	128	1	41	256	1.1689543362283095	0.006554307116104869	0.06975655430711611	0.021067415730337078	0.03277153558052434	56.401685393258425	0.03991022126108749	0.006554307116104869	0.06975655430711611	0.021067415730337078	0.03277153558052434	56.401685393258425	0.03991022126108749	3791229231	250.0	0.006554307116104869	0.06975655430711611	0.021067415730337078	0.03277153558052434	56.401685393258425	0.03991022126108749	50	COMPLETE
