number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.38987252124645894	2020-04-03 18:34:39.677208	2020-04-03 18:38:52.304688	0.8368012175453701	29.013624232844585	256	1	45	0.001140003689606425	512	0.14471798583089968	0.000708215297450425	0.38987252124645894	0.20095609065155806	0.290014164305949	2933.1543909348443	0.13047267752952182	0.000708215297450425	0.38987252124645894	0.20095609065155806	0.290014164305949	2933.1526203966005	0.13047267775683877	987699078	200	0.000708215297450425	0.38987252124645894	0.20095609065155806	0.290014164305949	2933.1561614730876	0.13047267730237208	0	COMPLETE
1	0.40952549575070823	2020-04-03 18:38:52.356123	2020-04-03 18:47:46.185428	0.8471549935324236	17.51155476639437	64	2	31	0.0026142757807019125	512	0.2281004381067345	0.000708215297450425	0.40952549575070823	0.2696529745042493	0.3461402266288952	4621.905718838527	0.14983173842192637	0.000708215297450425	0.40952549575070823	0.2696529745042493	0.3461402266288952	4621.903682719547	0.14983173956462703	2425663972	400	0.000708215297450425	0.40952549575070823	0.2696529745042493	0.3461402266288952	4621.907754957507	0.14983173728171836	1	COMPLETE
2	0.0084985835694051	2020-04-03 18:47:46.232206	2020-04-03 18:50:24.978968	0.3698034766542894	2.886637227527364	64	1	46	0.08484753114457586	512	0.8134358389751863	0.000708215297450425	0.0084985835694051	0.005842776203966006	0.006905099150141643	16488.31807719547	0.004398820163599338	0.000708215297450425	0.0084985835694051	0.005842776203966006	0.006905099150141643	16488.31568696884	0.004398820209325658	2043114292	150	0.000708215297450425	0.0084985835694051	0.005842776203966006	0.006905099150141643	16488.320467422098	0.004398820117885603	2	COMPLETE
3	0.004957507082152974	2020-04-03 18:50:25.020943	2020-04-03 18:56:30.937115	0.11040331187572885	13.369158493801677	128	1	13	0.006201720714341969	128	0.8102799517346104	0.000708215297450425	0.004957507082152974	0.003186968838526912	0.003895184135977337	16424.20042492918	0.002885887659166878	0.000708215297450425	0.004957507082152974	0.003186968838526912	0.003895184135977337	16424.195821529745	0.002885887703666231	3263196754	150	0.000708215297450425	0.004957507082152974	0.003186968838526912	0.003895184135977337	16424.20502832861	0.0028858876146753793	3	COMPLETE
4	0.009737960339943343	2020-04-03 18:56:30.970252	2020-04-03 19:00:39.150052	0.41783541167045263	4.140186113734569	256	1	59	0.0049787449295255705	256	0.7893219018564204	0.000708215297450425	0.009737960339943343	0.006196883852691218	0.007436260623229462	15999.335428470255	0.004813670084881805	0.000708215297450425	0.009737960339943343	0.006196883852691218	0.007436260623229462	15999.332330028328	0.0048136701308417506	3208295895	150	0.000708215297450425	0.009737960339943343	0.006196883852691218	0.007436260623229462	15999.33852691218	0.004813670038931845	4	COMPLETE
5	0.19635269121813032	2020-04-03 19:00:39.186724	2020-04-03 19:08:46.517303	0.3609107549429655	28.60521896648744	64	2	2	0.03324815206255882	128	0.15229891063950743	0.000708215297450425	0.19635269121813032	0.0879957507082153	0.13314447592067988	3086.1814801699716	0.06807011882024054	0.000708215297450425	0.19635269121813032	0.0879957507082153	0.13314447592067988	3086.1804178470256	0.0680701202405984	2998015268	200	0.000708215297450425	0.19635269121813032	0.0879957507082153	0.13314447592067988	3086.182542492918	0.06807011740456743	5	COMPLETE
6	0.009383852691218131	2020-04-03 19:08:46.554801	2020-04-03 19:18:38.933463	0.7199998583970022	25.7345485585101	256	1	99	0.006648041904253918	128	0.7895150646276018	0.000708215297450425	0.009383852691218131	0.005842776203966006	0.007613314447592068	16002.99150141643	0.004803399674331335	0.000708215297450425	0.009383852691218131	0.005842776203966006	0.007613314447592068	16002.987960339944	0.004803399740713538	985255777	200	0.000708215297450425	0.009383852691218131	0.005842776203966006	0.007613314447592068	16002.995042492917	0.004803399607976704	6	COMPLETE
7	0.0084985835694051	2020-04-03 19:18:38.969295	2020-04-03 19:25:12.791993	0.39046386528206084	4.6785509920619655	256	1	45	0.0210524577962977	128	0.778975049484471	0.000708215297450425	0.0084985835694051	0.006373937677053824	0.007082152974504249	15789.347468130312	0.0049262512281762465	0.000708215297450425	0.0084985835694051	0.006373937677053824	0.007082152974504249	15789.344015580737	0.004926251940458006	3053289326	150	0.000708215297450425	0.0084985835694051	0.006373937677053824	0.007082152974504249	15789.350920679886	0.004926250517063541	7	COMPLETE
8	0.007259206798866855	2020-04-03 19:25:12.831441	2020-04-03 19:31:50.315535	0.7920968477068342	20.36358506742979	256	1	78	0.005193521204137711	128	0.7940165269405643	0.000708215297450425	0.007259206798866855	0.005134560906515581	0.006196883852691218	16094.241589943344	0.004142427375106995	0.000708215297450425	0.007259206798866855	0.005134560906515581	0.006196883852691218	16094.237252124645	0.004142427520128987	2285458389	150	0.000708215297450425	0.007259206798866855	0.005134560906515581	0.006196883852691218	16094.24592776204	0.004142427230141438	8	COMPLETE
9	0.4114730878186969	2020-04-03 19:31:50.356723	2020-04-03 19:38:27.076402	0.7349287069655059	19.42149870195891	128	2	60	0.0031411147796046204	512	0.2538401998493257	0.000708215297450425	0.4114730878186969	0.27354815864022664	0.3503895184135977	5142.918909348442	0.15169922462670624	0.000708215297450425	0.4114730878186969	0.27354815864022664	0.3503895184135977	5142.916253541077	0.15169922476328018	1860261763	300	0.000708215297450425	0.4114730878186969	0.27354815864022664	0.3503895184135977	5142.921565155807	0.15169922449023573	9	COMPLETE
