number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.49250936329588013	2020-05-18 16:45:19.411075	2020-05-18 17:04:06.787879	256	64	2	18	512	0.3087247324783062	0.0009363295880149813	0.49250936329588013	0.09082397003745318	0.20131086142322097	14.78066479400749	0.1283624687003127	0.0009363295880149813	0.49250936329588013	0.09082397003745318	0.20131086142322097	14.780430711610487	0.1283628084425435	373405861		0.0009363295880149813	0.49250936329588013	0.09082397003745318	0.20131086142322097	14.780898876404494	0.12836214154112754	10	COMPLETE
11	0.07677902621722846	2020-05-18 17:04:06.798433	2020-05-18 17:06:26.027859	64	64	2	99	512	1.095777296949499	0.0	0.07677902621722846	0.01638576779026217	0.03277153558052434	52.85510299625468	0.03827610311495508	0.0	0.07677902621722846	0.01638576779026217	0.03277153558052434	52.85486891385768	0.03827795356868634	33497978	150.0	0.0	0.07677902621722846	0.01638576779026217	0.03277153558052434	52.85533707865169	0.038274406865701424	11	COMPLETE
12	0.04681647940074907	2020-05-18 17:06:26.038201	2020-05-18 17:35:56.731534	256	256	2	84	512	1.1992811947652882	0.0	0.04681647940074907	0.008426966292134831	0.018726591760299626	57.857209737827716	0.030246919063580832	0.0	0.04681647940074907	0.008426966292134831	0.018726591760299626	57.857209737827716	0.030246919063580832	3934640664	150.0	0.0	0.04681647940074907	0.008426966292134831	0.018726591760299626	57.857209737827716	0.030246919063580832	12	COMPLETE
13	0.5472846441947565	2020-05-18 17:35:56.744728	2020-05-18 18:04:44.378282	256	64	1	18	256	0.28459517194798795	0.00046816479400749064	0.5472846441947565	0.10814606741573034	0.23923220973782772	13.61938202247191	0.1399284296944963	0.00046816479400749064	0.5472846441947565	0.10814606741573034	0.23923220973782772	13.61938202247191	0.1399284296944963	239524659		0.00046816479400749064	0.5472846441947565	0.10814606741573034	0.23923220973782772	13.61938202247191	0.1399284296944963	13	COMPLETE
14	0.20318352059925093	2020-05-18 18:04:44.390828	2020-05-18 18:43:07.098058	128	64	2	56	128	0.6759485138967382	0.0	0.20318352059925093	0.03136704119850187	0.08146067415730338	32.55196629213483	0.06887358161230284	0.0	0.20318352059925093	0.03136704119850187	0.08146067415730338	32.55196629213483	0.06887358161230284	865854505	750.0	0.0	0.20318352059925093	0.03136704119850187	0.08146067415730338	32.55196629213483	0.06887358161230284	14	COMPLETE
15	0.21348314606741572	2020-05-18 18:43:07.110532	2020-05-18 19:25:53.281227	256	128	1	37	512	0.6049785479076542	0.0	0.21348314606741572	0.03417602996254682	0.07397003745318352	29.03230337078652	0.07144091030980564	0.0	0.21348314606741572	0.03417602996254682	0.07397003745318352	29.03230337078652	0.07144091030980564	3511569815		0.0	0.21348314606741572	0.03417602996254682	0.07397003745318352	29.03230337078652	0.07144091030980564	15	COMPLETE
16	0.5411985018726592	2020-05-18 19:25:53.293482	2020-05-18 20:04:46.332088	64	128	1	4	128	0.2645583940785001	0.10674157303370786	0.5411985018726592	0.23361423220973782	0.33848314606741575	12.729868913857677	0.23606153265695612	0.10674157303370786	0.5411985018726592	0.23361423220973782	0.33848314606741575	12.729868913857677	0.23606153265695612	1478602223	1000.0	0.10674157303370786	0.5411985018726592	0.23361423220973782	0.33848314606741575	12.729868913857677	0.23606153265695612	16	COMPLETE
17	0.1647940074906367	2020-05-18 20:04:46.344431	2020-05-18 20:23:28.406982	128	128	2	31	128	0.6735831938704915	0.0	0.1647940074906367	0.03417602996254682	0.07209737827715355	32.37546816479401	0.06554347294421771	0.0	0.1647940074906367	0.03417602996254682	0.07209737827715355	32.37546816479401	0.06554347294421771	1059359313	400.0	0.0	0.1647940074906367	0.03417602996254682	0.07209737827715355	32.37546816479401	0.06554347294421771	17	COMPLETE
18	0.07631086142322098	2020-05-18 20:23:28.419209	2020-05-18 20:26:22.476707	128	128	1	40	512	1.0828744622997326	0.0	0.07631086142322098	0.012640449438202247	0.02949438202247191	52.18539325842696	0.036651732187188354	0.0	0.07631086142322098	0.012640449438202247	0.02949438202247191	52.18539325842696	0.036651732187188354	2362873593	150.0	0.0	0.07631086142322098	0.012640449438202247	0.02949438202247191	52.18539325842696	0.036651732187188354	18	COMPLETE
19	0.04119850187265917	2020-05-18 20:26:22.489101	2020-05-18 20:32:36.152946	64	128	2	89	128	1.25205045314122	0.0	0.04119850187265917	0.009363295880149813	0.020131086142322098	60.429307116104866	0.028562655821657606	0.0	0.04119850187265917	0.009363295880149813	0.020131086142322098	60.429307116104866	0.028562655821657606	3094793764	150.0	0.0	0.04119850187265917	0.009363295880149813	0.020131086142322098	60.429307116104866	0.028562655821657606	19	COMPLETE
20	0.1446629213483146	2020-05-18 20:32:36.165450	2020-05-18 20:47:45.863696	128	256	1	25	128	0.8686274462396956	0.0	0.1446629213483146	0.04915730337078652	0.07771535580524344	41.72284644194757	0.060723596347562234	0.0	0.1446629213483146	0.04915730337078652	0.07771535580524344	41.72284644194757	0.060723596347562234	4175129406	300.0	0.0	0.1446629213483146	0.04915730337078652	0.07771535580524344	41.72284644194757	0.060723596347562234	20	COMPLETE
21	0.05149812734082397	2020-05-18 20:47:45.876110	2020-05-18 20:51:26.263211	64	128	2	65	256	1.1749879598080386	0.0	0.05149812734082397	0.009363295880149813	0.021067415730337078	56.63576779026217	0.03157437544416239	0.0	0.05149812734082397	0.009363295880149813	0.021067415730337078	56.63576779026217	0.03157437544416239	1279851489	150.0	0.0	0.05149812734082397	0.009363295880149813	0.021067415730337078	56.63576779026217	0.03157437544416239	21	COMPLETE
22	0.3955992509363296	2020-05-18 20:51:26.275647	2020-05-18 21:53:05.354020	256	256	2	13	128	0.330182961022572	0.011704119850187267	0.3955992509363296	0.09597378277153558	0.1699438202247191	15.868913857677903	0.12446267338987664	0.011704119850187267	0.3955992509363296	0.09597378277153558	0.1699438202247191	15.868913857677903	0.12446267338987664	3481394574		0.011704119850187267	0.3955992509363296	0.09597378277153558	0.1699438202247191	15.868913857677903	0.12446267338987664	22	COMPLETE
23	0.20177902621722846	2020-05-18 21:53:05.366201	2020-05-18 22:46:40.477575	128	128	1	32	128	0.5129815227812512	0.0	0.20177902621722846	0.04119850187265917	0.08801498127340825	24.68445692883895	0.07643471268376031	0.0	0.20177902621722846	0.04119850187265917	0.08801498127340825	24.68445692883895	0.07643471268376031	3813657969		0.0	0.20177902621722846	0.04119850187265917	0.08801498127340825	24.68445692883895	0.07643471268376031	23	COMPLETE
24	0.17181647940074907	2020-05-18 22:46:40.489713	2020-05-18 23:02:03.389785	128	256	1	19	512	0.7964133648044859	0.0	0.17181647940074907	0.05290262172284644	0.0950374531835206	38.27574906367041	0.06777546892266653	0.0	0.17181647940074907	0.05290262172284644	0.0950374531835206	38.27574906367041	0.06777546892266653	1402531439	600.0	0.0	0.17181647940074907	0.05290262172284644	0.0950374531835206	38.27574906367041	0.06777546892266653	24	COMPLETE
25	0.09035580524344569	2020-05-18 23:02:03.400388	2020-05-19 04:02:29.985328	256	256	2	96	128	1.1503737407373718	0.0	0.09035580524344569	0.01544943820224719	0.03651685393258427	55.38249063670412	0.03936504597714532	0.0	0.09035580524344569	0.01544943820224719	0.03651685393258427	55.38249063670412	0.03936504597714532	1492701709	1000.0	0.0	0.09035580524344569	0.01544943820224719	0.03651685393258427	55.38249063670412	0.03936504597714532	25	COMPLETE
26	0.041666666666666664	2020-05-19 04:02:29.996446	2020-05-19 04:14:32.451400	128	256	2	91	128	1.290701561560331	0.0	0.041666666666666664	0.0056179775280898875	0.013576779026217229	62.22752808988764	0.02705922614905206	0.0	0.041666666666666664	0.0056179775280898875	0.013576779026217229	62.22752808988764	0.02705922614905206	2669069588	150.0	0.0	0.041666666666666664	0.0056179775280898875	0.013576779026217229	62.22752808988764	0.02705922614905206	26	COMPLETE
27	0.0552434456928839	2020-05-19 04:14:32.464648	2020-05-19 04:24:57.902955	256	128	1	90	512	1.158182111394344	0.0	0.0552434456928839	0.012172284644194757	0.02200374531835206	55.879681647940075	0.03294988129735888	0.0	0.0552434456928839	0.012172284644194757	0.02200374531835206	55.879681647940075	0.03294988129735888	2030772337	150.0	0.0	0.0552434456928839	0.012172284644194757	0.02200374531835206	55.879681647940075	0.03294988129735888	27	COMPLETE
28	0.05102996254681648	2020-05-19 04:24:57.915227	2020-05-19 04:35:46.494585	256	128	1	94	512	1.176296887926283	0.0	0.05102996254681648	0.006086142322097378	0.020599250936329586	56.78885767790262	0.03131445938178481	0.0	0.05102996254681648	0.006086142322097378	0.020599250936329586	56.78885767790262	0.03131445938178481	1832929540	150.0	0.0	0.05102996254681648	0.006086142322097378	0.020599250936329586	56.78885767790262	0.03131445938178481	28	COMPLETE
29	0.03136704119850187	2020-05-19 04:35:46.507062	2020-05-19 04:48:26.245025	128	256	1	97	128	1.3032557083387974	0.0	0.03136704119850187	0.007022471910112359	0.01451310861423221	62.93071161048689	0.026001701278148992	0.0	0.03136704119850187	0.007022471910112359	0.01451310861423221	62.93071161048689	0.026001701278148992	799304263	150.0	0.0	0.03136704119850187	0.007022471910112359	0.01451310861423221	62.93071161048689	0.026001701278148992	29	COMPLETE
30	0.62312734082397	2020-05-19 04:48:26.257384	2020-05-19 05:10:57.548329	128	64	1	4	256	0.22716838527516173	0.12078651685393259	0.62312734082397	0.2654494382022472	0.36891385767790263	10.897940074906368	0.26064827969385734	0.12078651685393259	0.62312734082397	0.2654494382022472	0.36891385767790263	10.897940074906368	0.26064827969385734	1750001842		0.12078651685393259	0.62312734082397	0.2654494382022472	0.36891385767790263	10.897940074906368	0.26064827969385734	30	COMPLETE
31	0.2532771535580524	2020-05-19 05:10:57.560603	2020-05-19 05:59:09.256327	256	64	1	66	128	0.6776922274283256	0.0	0.2532771535580524	0.03698501872659176	0.10393258426966293	32.5936329588015	0.0747873235480606	0.0	0.2532771535580524	0.03698501872659176	0.10393258426966293	32.5936329588015	0.0747873235480606	3570632790	750.0	0.0	0.2532771535580524	0.03698501872659176	0.10393258426966293	32.5936329588015	0.0747873235480606	31	COMPLETE
32	0.06554307116104868	2020-05-19 05:59:09.269143	2020-05-19 06:02:15.684532	64	128	2	84	512	1.125992786601423	0.0	0.06554307116104868	0.014044943820224719	0.027153558052434457	54.33239700374532	0.035612134396741754	0.0	0.06554307116104868	0.014044943820224719	0.027153558052434457	54.33239700374532	0.035612134396741754	2584422201	150.0	0.0	0.06554307116104868	0.014044943820224719	0.027153558052434457	54.33239700374532	0.035612134396741754	32	COMPLETE
33	0.5224719101123596	2020-05-19 06:02:15.696329	2020-05-19 06:14:12.755908	64	64	1	4	512	0.27371305219867453	0.10486891385767791	0.5224719101123596	0.2102059925093633	0.2958801498127341	13.190074906367041	0.22468020950266168	0.10486891385767791	0.5224719101123596	0.2102059925093633	0.2958801498127341	13.190074906367041	0.22468020950266168	3202888079		0.10486891385767791	0.5224719101123596	0.2102059925093633	0.2958801498127341	13.190074906367041	0.22468020950266168	33	COMPLETE
34	0.05337078651685393	2020-05-19 06:14:12.768475	2020-05-19 06:23:56.922105	128	256	2	80	512	1.1644595896664742	0.0	0.05337078651685393	0.008895131086142321	0.020131086142322098	56.19873595505618	0.03200062280744903	0.0	0.05337078651685393	0.008895131086142321	0.020131086142322098	56.19850187265918	0.03200068520446276	2359717496	150.0	0.0	0.05337078651685393	0.008895131086142321	0.020131086142322098	56.198970037453186	0.03200056141683875	34	COMPLETE
35	0.06413857677902622	2020-05-19 06:23:56.934724	2020-05-19 06:28:23.835299	64	256	1	70	512	1.144045986843815	0.0	0.06413857677902622	0.008895131086142321	0.02247191011235955	55.300561797752806	0.033616793827628305	0.0	0.06413857677902622	0.008895131086142321	0.02247191011235955	55.300561797752806	0.033616793827628305	558802492	150.0	0.0	0.06413857677902622	0.008895131086142321	0.02247191011235955	55.300561797752806	0.033616793827628305	35	COMPLETE
36	0.20084269662921347	2020-05-19 06:28:23.846590	2020-05-19 07:22:27.858138	256	128	2	57	128	0.7498580402684178	0.0	0.20084269662921347	0.02902621722846442	0.07209737827715355	36.05383895131086	0.06457935081600441	0.0	0.20084269662921347	0.02902621722846442	0.07209737827715355	36.05383895131086	0.06457935081600441	1698765991	650.0	0.0	0.20084269662921347	0.02902621722846442	0.07209737827715355	36.05383895131086	0.06457935081600441	36	COMPLETE
37	0.040262172284644196	2020-05-19 07:22:27.870207	2020-05-19 07:27:39.519907	64	256	2	66	256	1.2139234079661942	0.0	0.040262172284644196	0.006554307116104869	0.013108614232209739	58.577715355805246	0.0279719828591959	0.0	0.040262172284644196	0.006554307116104869	0.013108614232209739	58.577715355805246	0.0279719828591959	1995609076	150.0	0.0	0.040262172284644196	0.006554307116104869	0.013108614232209739	58.577715355805246	0.0279719828591959	37	COMPLETE
38	0.040262172284644196	2020-05-19 07:27:39.532305	2020-05-19 07:33:34.454026	64	128	1	71	128	1.2612908720038831	0.0	0.040262172284644196	0.007022471910112359	0.013576779026217229	60.85159176029963	0.027935943449557972	0.0	0.040262172284644196	0.007022471910112359	0.013576779026217229	60.85159176029963	0.027935943449557972	4120673628	150.0	0.0	0.040262172284644196	0.007022471910112359	0.013576779026217229	60.85159176029963	0.027935943449557972	38	COMPLETE
39	0.22378277153558052	2020-05-19 07:33:34.467118	2020-05-19 07:57:27.950693	128	256	1	15	128	0.5387074240179879	0.0	0.22378277153558052	0.06741573033707865	0.1151685393258427	25.883895131086142	0.08612988090351442	0.0	0.22378277153558052	0.06741573033707865	0.1151685393258427	25.883895131086142	0.08612988090351442	2180461579	500.0	0.0	0.22378277153558052	0.06741573033707865	0.1151685393258427	25.883895131086142	0.08612988090351442	39	COMPLETE
40	0.20037453183520598	2020-05-19 07:57:27.963976	2020-05-19 08:51:44.345966	128	128	1	33	128	0.5239895889465784	0.0	0.20037453183520598	0.03604868913857678	0.07631086142322098	25.237827715355806	0.07433435573685471	0.0	0.20037453183520598	0.03604868913857678	0.07631086142322098	25.237827715355806	0.07433435573685471	2402506918		0.0	0.20037453183520598	0.03604868913857678	0.07631086142322098	25.237827715355806	0.07433435573685471	40	COMPLETE
41	0.06273408239700375	2020-05-19 08:51:44.358317	2020-05-19 08:56:48.809221	256	64	2	89	512	1.1268670121713609	0.0	0.06273408239700375	0.012640449438202247	0.025749063670411985	54.390449438202246	0.03521557457990002	0.0	0.06273408239700375	0.012640449438202247	0.025749063670411985	54.390449438202246	0.03521557457990002	639912121	150.0	0.0	0.06273408239700375	0.012640449438202247	0.025749063670411985	54.390449438202246	0.03521557457990002	41	COMPLETE
42	0.052434456928838954	2020-05-19 08:56:48.821224	2020-05-19 09:00:06.548802	64	128	1	53	256	1.1721609798294914	0.0	0.052434456928838954	0.009363295880149813	0.021067415730337078	56.54634831460674	0.032019935916599795	0.0	0.052434456928838954	0.009363295880149813	0.021067415730337078	56.54634831460674	0.032019935916599795	269932363	150.0	0.0	0.052434456928838954	0.009363295880149813	0.021067415730337078	56.54634831460674	0.032019935916599795	42	COMPLETE
43	0.0898876404494382	2020-05-19 09:00:06.561119	2020-05-19 09:01:43.433358	64	128	2	22	512	1.0137527896743617	0.0	0.0898876404494382	0.019662921348314606	0.03932584269662921	48.83567415730337	0.042885654624652374	0.0	0.0898876404494382	0.019662921348314606	0.03932584269662921	48.83567415730337	0.042885654624652374	3619117229	150.0	0.0	0.0898876404494382	0.019662921348314606	0.03932584269662921	48.83567415730337	0.042885654624652374	43	COMPLETE
44	0.050093632958801496	2020-05-19 09:01:43.445554	2020-05-19 09:06:45.572749	128	128	2	68	256	1.1867406867681707	0.0	0.050093632958801496	0.0046816479400749065	0.017790262172284643	57.21722846441948	0.030408235626367314	0.0	0.050093632958801496	0.0046816479400749065	0.017790262172284643	57.21722846441948	0.030408235626367314	2301699427	150.0	0.0	0.050093632958801496	0.0046816479400749065	0.017790262172284643	57.21722846441948	0.030408235626367314	44	COMPLETE
45	0.0599250936329588	2020-05-19 09:06:45.585333	2020-05-19 09:09:46.912765	64	256	2	41	512	1.1124610075088783	0.0	0.0599250936329588	0.012172284644194757	0.023876404494382022	53.66058052434457	0.034779236147747264	0.0	0.0599250936329588	0.012172284644194757	0.023876404494382022	53.66058052434457	0.034779236147747264	2177078438	150.0	0.0	0.0599250936329588	0.012172284644194757	0.023876404494382022	53.66058052434457	0.034779236147747264	45	COMPLETE
46	0.06179775280898876	2020-05-19 09:09:46.924755	2020-05-19 09:14:33.296146	128	256	2	40	512	1.123008254948613	0.0	0.06179775280898876	0.010767790262172285	0.023876404494382022	54.15683520599251	0.03414331837093074	0.0	0.06179775280898876	0.010767790262172285	0.023876404494382022	54.15683520599251	0.03414331837093074	3060885995	150.0	0.0	0.06179775280898876	0.010767790262172285	0.023876404494382022	54.15683520599251	0.03414331837093074	46	COMPLETE
47	0.05383895131086142	2020-05-19 09:14:33.308585	2020-05-19 09:32:18.561864	256	256	1	67	256	1.2043153071751616	0.0	0.05383895131086142	0.009363295880149813	0.024344569288389514	58.070692883895134	0.031548412140062154	0.0	0.05383895131086142	0.009363295880149813	0.024344569288389514	58.070692883895134	0.031548412140062154	1666056081	150.0	0.0	0.05383895131086142	0.009363295880149813	0.024344569288389514	58.070692883895134	0.031548412140062154	47	COMPLETE
48	0.6015917602996255	2020-05-19 09:32:18.573954	2020-05-19 10:13:58.663229	64	64	1	10	128	0.2412844926689155	0.08426966292134831	0.6015917602996255	0.21956928838951312	0.32397003745318353	11.574906367041198	0.22375044155794152	0.08426966292134831	0.6015917602996255	0.21956928838951312	0.32397003745318353	11.574906367041198	0.22375044155794152	3879469794		0.08426966292134831	0.6015917602996255	0.21956928838951312	0.32397003745318353	11.574906367041198	0.22375044155794152	48	COMPLETE
49	0.06273408239700375	2020-05-19 10:13:58.675249	2020-05-19 10:18:52.113798	64	64	2	64	128	1.1118581100429796	0.0	0.06273408239700375	0.013108614232209739	0.023408239700374533	53.61938202247191	0.035593475933861876	0.0	0.06273408239700375	0.013108614232209739	0.023408239700374533	53.61938202247191	0.035593475933861876	1973102355	150.0	0.0	0.06273408239700375	0.013108614232209739	0.023408239700374533	53.61938202247191	0.035593475933861876	49	COMPLETE
50	0.4302434456928839	2020-05-19 10:18:52.128553	2020-05-19 11:02:33.807753	256	64	2	29	128	0.35543777505354435	0.0	0.4302434456928839	0.06694756554307116	0.18071161048689138	17.01498127340824	0.1140044614035382	0.0	0.4302434456928839	0.06694756554307116	0.18071161048689138	17.01498127340824	0.1140044614035382	3511194960	900.0	0.0	0.4302434456928839	0.06694756554307116	0.18071161048689138	17.01498127340824	0.1140044614035382	50	COMPLETE
51	0.12640449438202248	2020-05-19 11:02:33.818771	2020-05-19 11:32:22.228086	128	256	2	34	128	0.9464720957005599	0.0	0.12640449438202248	0.03089887640449438	0.0599250936329588	45.49625468164794	0.05131065453481703	0.0	0.12640449438202248	0.03089887640449438	0.0599250936329588	45.49625468164794	0.05131065453481703	955155071	500.0	0.0	0.12640449438202248	0.03089887640449438	0.0599250936329588	45.49625468164794	0.05131065453481703	51	COMPLETE
52	0.21207865168539325	2020-05-19 11:32:22.247428	2020-05-19 12:31:26.778838	256	128	2	52	128	0.6718361849324561	0.0	0.21207865168539325	0.03651685393258427	0.07303370786516854	32.32186329588015	0.06930386224166238	0.0	0.21207865168539325	0.03651685393258427	0.07303370786516854	32.32162921348315	0.06930392075494747	2178241566	750.0	0.0	0.21207865168539325	0.03651685393258427	0.07303370786516854	32.32209737827716	0.06930380464264736	52	COMPLETE
53	0.06273408239700375	2020-05-19 12:31:26.791106	2020-05-19 12:35:41.404545	128	128	1	69	512	1.1243462565700324	0.0	0.06273408239700375	0.0149812734082397	0.02949438202247191	54.22425093632959	0.03606525867447686	0.0	0.06273408239700375	0.0149812734082397	0.02949438202247191	54.22425093632959	0.03606525867447686	1652717033	150.0	0.0	0.06273408239700375	0.0149812734082397	0.02949438202247191	54.22425093632959	0.03606525867447686	53	COMPLETE
