number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.04821213338690237	2020-05-23 09:54:01.263233	2020-05-23 10:59:14.214473	128	256	1	0.01078892146620525	2048	0.11291295306407528	0.019686621132985135	0.04821213338690237	0.030132583366813983	0.03595821615106468	6764.224939734833	0.03144891404508622	0.019686621132985135	0.04821213338690237	0.030132583366813983	0.03595821615106468	6764.222679791081	0.03144891410914877	3942030026	60	0.019686621132985135	0.04821213338690237	0.030132583366813983	0.03595821615106468	6764.227199678586	0.031448913981056	0	COMPLETE
1	0.041783848935315386	2020-05-23 10:59:14.604559	2020-05-23 13:02:12.185789	128	128	30	0.0015418499694753527	1024	0.06041747335370371	0.0034150261149055844	0.041783848935315386	0.014564081960626758	0.023804740859783045	3410.265719164323	0.020351081448940437	0.0034150261149055844	0.041783848935315386	0.014564081960626758	0.023804740859783045	3410.263559662515	0.020351086180029836	3223128331	60	0.0034150261149055844	0.041783848935315386	0.014564081960626758	0.023804740859783045	3410.267878666131	0.020351076755715264	1	COMPLETE
2	0.004319003615910004	2020-05-23 13:02:12.257837	2020-05-23 14:55:33.371222	256	128	26	0.03962511085492083	2048	0.43144459593583223	0.0004017677782241864	0.004319003615910004	0.0017075130574527922	0.002812374447569305	25945.315437926878	0.00290084455085143	0.0004017677782241864	0.004319003615910004	0.0017075130574527922	0.002812374447569305	25945.305243069506	0.0029008450307764374	3452864033	60	0.0004017677782241864	0.004319003615910004	0.0017075130574527922	0.002812374447569305	25945.32563278425	0.0029008440715395834	2	COMPLETE
3	0.135797509039775	2020-05-23 14:55:33.439162	2020-05-23 15:52:12.783548	256	64	19	0.0013717410935385832	8192	0.04298356652560635	0.02902772197669747	0.135797509039775	0.060466050622740054	0.08768581759742869	2423.3557151466453	0.06527591715539043	0.02902772197669747	0.135797509039775	0.060466050622740054	0.08768581759742869	2423.354258738449	0.0652761648532671	3620534583	70	0.02902772197669747	0.135797509039775	0.060466050622740054	0.08768581759742869	2423.3571715548414	0.06527568595078331	3	COMPLETE
4	0.004821213338690237	2020-05-23 15:52:12.882327	2020-05-23 17:49:49.862016	128	256	50	0.03740605230130987	4096	0.26006737261316326	0.0	0.004821213338690237	0.0019083969465648854	0.0034150261149055844	15530.32472880675	0.003128652593736851	0.0	0.004821213338690237	0.0019083969465648854	0.0034150261149055844	15530.31568903174	0.0031286542346963247	3013609597	60	0.0	0.004821213338690237	0.0019083969465648854	0.0034150261149055844	15530.33376858176	0.003128650958648244	4	COMPLETE
5	0.0001004419445560466	2020-05-23 17:49:49.935521	2020-05-23 21:44:26.920660	256	256	44	0.07647095535298247	1024	1.0817453090307587	0.0	0.0001004419445560466	0.0	0.0	65598.7983627963	0.00010170631678586936	0.0	0.0001004419445560466	0.0	0.0	65442.89152269988	0.00010201783070455843	204358466	60	0.0	0.0001004419445560466	0.0	0.0	65754.70520289273	0.00010140014157209674	5	COMPLETE
6	0.11068702290076336	2020-05-23 21:44:26.986282	2020-05-23 23:02:10.107575	128	64	23	0.0011214142300043364	2048	0.047127222772717074	0.01627159501807955	0.11068702290076336	0.04630373644033749	0.06870229007633588	2651.7072619525916	0.050309613215995135	0.01627159501807955	0.11068702290076336	0.04630373644033749	0.06870229007633588	2651.705604660506	0.05030968261633559	1277756007	70	0.01627159501807955	0.11068702290076336	0.04630373644033749	0.06870229007633588	2651.7089192446765	0.0503095455926756	6	COMPLETE
7	0.0784451586982724	2020-05-23 23:02:10.174334	2020-05-24 00:46:20.310234	128	64	17	0.0037551981700672263	1024	0.04879426380791604	0.01124949779027722	0.0784451586982724	0.029831257533145843	0.04489754921655283	2738.749246685416	0.03687821954812655	0.01124949779027722	0.0784451586982724	0.029831257533145843	0.04489754921655283	2738.747689835275	0.036878221277371545	2796048146	60	0.01124949779027722	0.0784451586982724	0.029831257533145843	0.04489754921655283	2738.7508035355563	0.036878217825445814	7	COMPLETE
8	0.020289272800321414	2020-05-24 00:46:20.375383	2020-05-24 02:28:28.060969	128	64	23	0.016499134616192762	2048	0.11313790752515732	0.002310164724789072	0.020289272800321414	0.0064282844515869825	0.011450381679389313	6552.612946966653	0.011064848539812855	0.002310164724789072	0.02038971474487746	0.0064282844515869825	0.011450381679389313	6552.609983929289	0.011065327050602288	3717740803	90	0.002310164724789072	0.020289272800321414	0.0064282844515869825	0.011450381679389313	6552.615910004018	0.011064413510577662	8	COMPLETE
9	0.02691844114102049	2020-05-24 02:28:28.136779	2020-05-24 03:48:32.966663	64	256	33	0.02509236994531242	4096	0.11171172269808421	0.001004419445560466	0.02691844114102049	0.011349939734833267	0.01747689835275211	6521.981870229008	0.012950704091368793	0.001004419445560466	0.02691844114102049	0.011349939734833267	0.01747689835275211	6521.978806749698	0.012950718368087972	572072145	60	0.001004419445560466	0.02691844114102049	0.011349939734833267	0.01747689835275211	6521.984933708317	0.01295068998475074	9	COMPLETE
