number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.11470037453183521	2020-03-07 03:19:55.852898	2020-03-07 03:20:08.350399	64	2	0.008562691779016796	0.07473106896695475	256	0.005687402983904885	0.9908028166577192	0.0	0.11470037453183521	0.023876404494382022	0.05196629213483146	47.80149812734082	0.04782306098749876	0.0	0.11470037453183521	0.023876404494382022	0.05196629213483146	47.80149812734082	0.04782306098749876	1234599256	150	0.0	0.11470037453183521	0.023876404494382022	0.05196629213483146	47.80149812734082	0.04782306098749876	0	COMPLETE
1	0.10159176029962547	2020-03-07 03:20:08.368663	2020-03-07 03:20:18.693397	128	1	0.0016055086268384324	0.11694986866891728	512	0.00829518282943473	1.013661140228939	0.0	0.10159176029962547	0.018726591760299626	0.04353932584269663	48.93071161048689	0.04371438746996193	0.0	0.10159176029962547	0.018726591760299626	0.04353932584269663	48.93071161048689	0.04371438746996193	2740133739	150	0.0	0.10159176029962547	0.018726591760299626	0.04353932584269663	48.93071161048689	0.04371438746996193	1	COMPLETE
2	0.0898876404494382	2020-03-07 03:20:18.705544	2020-03-07 03:20:31.148372	64	1	0.018767360675445276	0.2510042601289262	256	0.17355414947269288	1.0268165951259853	0.0	0.0898876404494382	0.020131086142322098	0.037921348314606744	49.54447565543071	0.04262934055698108	0.0	0.0898876404494382	0.020131086142322098	0.037921348314606744	49.54447565543071	0.04262934055698108	1041789480	150	0.0	0.0898876404494382	0.020131086142322098	0.037921348314606744	49.54447565543071	0.04262934055698108	2	COMPLETE
3	0.09691011235955056	2020-03-07 03:20:31.160540	2020-03-07 03:20:41.558064	256	2	0.012283690826790927	0.10890983822131746	512	0.03551431075325308	0.9873404270160092	0.0	0.09691011235955056	0.020599250936329586	0.046348314606741575	47.65215355805243	0.04494470997217212	0.0	0.09691011235955056	0.020599250936329586	0.046348314606741575	47.65215355805243	0.04494470997217212	4241386375	150	0.0	0.09691011235955056	0.020599250936329586	0.046348314606741575	47.65215355805243	0.04494470997217212	3	COMPLETE
4	0.08426966292134831	2020-03-07 03:20:41.570068	2020-03-07 03:20:54.081515	128	1	0.0023180773241651812	0.05354907830719607	256	0.07879203848829579	1.0174574173763673	0.0	0.08426966292134831	0.019662921348314606	0.03698501872659176	49.13810861423221	0.04245128692362488	0.0	0.08426966292134831	0.019662921348314606	0.03698501872659176	49.13810861423221	0.04245128692362488	687869964	150	0.0	0.08426966292134831	0.019662921348314606	0.03698501872659176	49.13810861423221	0.04245128692362488	4	COMPLETE
5	0.11329588014981273	2020-03-07 03:20:54.093562	2020-03-07 03:21:04.301345	64	2	0.00235900757049504	0.21251041448030258	512	0.006259613084227918	1.0005346331047766	0.0	0.11329588014981273	0.025280898876404494	0.050093632958801496	48.249063670411985	0.04699921258212266	0.0	0.11329588014981273	0.025280898876404494	0.050093632958801496	48.249063670411985	0.04699921258212266	3309713520	150	0.0	0.11329588014981273	0.025280898876404494	0.050093632958801496	48.249063670411985	0.04699921258212266	5	COMPLETE
6	0.09410112359550561	2020-03-07 03:21:04.313321	2020-03-07 03:21:14.532214	128	2	0.0016784624616858678	0.025905063251059818	512	0.977472417819203	1.0382622163673019	0.0	0.09410112359550561	0.024812734082397005	0.04868913857677903	50.090823970037455	0.04419047418595687	0.0	0.09410112359550561	0.024812734082397005	0.04868913857677903	50.090823970037455	0.04419047418595687	1299161618	150	0.0	0.09410112359550561	0.024812734082397005	0.04868913857677903	50.090823970037455	0.04419047418595687	6	COMPLETE
7	0.09410112359550561	2020-03-07 03:21:14.544080	2020-03-07 03:21:32.661526	64	1	0.0318289377789835	0.11393907601483612	128	0.07810468548874325	1.0324846210240732	0.0	0.09410112359550561	0.018258426966292134	0.041666666666666664	49.80898876404494	0.04284175716672305	0.0	0.09410112359550561	0.018258426966292134	0.041666666666666664	49.80898876404494	0.04284175716672305	2061106441	150	0.0	0.09410112359550561	0.018258426966292134	0.041666666666666664	49.80898876404494	0.04284175716672305	7	COMPLETE
8	0.09363295880149813	2020-03-07 03:21:32.673588	2020-03-07 03:21:45.304290	256	2	0.001404756328947107	0.010435185144577856	256	0.03201128859722557	1.0312986468114935	0.0	0.09363295880149813	0.020599250936329586	0.04400749063670412	49.77902621722846	0.04296118871426031	0.0	0.09363295880149813	0.020599250936329586	0.04400749063670412	49.77902621722846	0.04296118871426031	3393961692	150	0.0	0.09363295880149813	0.020599250936329586	0.04400749063670412	49.77902621722846	0.04296118871426031	8	COMPLETE
9	0.09410112359550561	2020-03-07 03:21:45.316350	2020-03-07 03:22:03.423020	64	1	0.001670644195939992	0.0817311301026028	128	0.010053908667073024	1.0033569501866395	0.0	0.09410112359550561	0.02200374531835206	0.03885767790262172	48.431179775280896	0.04344780945972132	0.0	0.09410112359550561	0.02200374531835206	0.03885767790262172	48.43071161048689	0.04344857909050541	2011973342	150	0.0	0.09410112359550561	0.02200374531835206	0.03885767790262172	48.4316479400749	0.04344707793765715	9	COMPLETE
10	0.08801498127340825	2020-03-07 03:22:03.435011	2020-03-07 03:22:16.094722	128	2	0.006224122641653341	0.11836390615482413	256	0.5184570396246686	1.0177443756648663	0.0	0.08801498127340825	0.015917602996254682	0.03417602996254682	49.09176029962547	0.0413800438079442	0.0	0.08801498127340825	0.015917602996254682	0.03417602996254682	49.09176029962547	0.0413800438079442	165127978	150	0.0	0.08801498127340825	0.015917602996254682	0.03417602996254682	49.09176029962547	0.0413800438079442	10	COMPLETE
11	0.09597378277153558	2020-03-07 03:22:16.106823	2020-03-07 03:22:28.643677	64	2	0.002872814899651578	0.20275081857988442	256	0.0142348685340404	1.0185738099958705	0.0	0.09597378277153558	0.018726591760299626	0.039794007490636704	49.18773408239701	0.043141173007932195	0.0	0.09597378277153558	0.018726591760299626	0.039794007490636704	49.18773408239701	0.043141173007932195	1656764082	150	0.0	0.09597378277153558	0.018726591760299626	0.039794007490636704	49.18773408239701	0.043141173007932195	11	COMPLETE
12	0.09737827715355805	2020-03-07 03:22:28.655807	2020-03-07 03:22:38.823532	128	2	0.016572529277225495	0.026497770025112066	512	0.06643877768522774	1.0022058967633474	0.0	0.09737827715355805	0.020131086142322098	0.04260299625468165	48.37640449438202	0.043963066580179753	0.0	0.09737827715355805	0.020131086142322098	0.04260299625468165	48.37640449438202	0.043963066580179753	2416015267	150	0.0	0.09737827715355805	0.020131086142322098	0.04260299625468165	48.37640449438202	0.043963066580179753	12	COMPLETE
13	0.0945692883895131	2020-03-07 03:22:38.835817	2020-03-07 03:22:49.168846	128	1	0.0037316949067567108	0.02334623639146478	512	0.002482730229864105	1.0271962470800549	0.0	0.0945692883895131	0.019194756554307114	0.03932584269662921	49.528558052434455	0.042308022709641076	0.0	0.0945692883895131	0.019194756554307114	0.03932584269662921	49.528558052434455	0.042308022709641076	3531083440	150	0.0	0.0945692883895131	0.019194756554307114	0.03932584269662921	49.528558052434455	0.042308022709641076	13	COMPLETE
14	0.09316479400749064	2020-03-07 03:22:49.180921	2020-03-07 03:23:01.921060	256	2	0.004054760834537438	0.08319112826326752	256	0.015871510305674453	1.0145750704992298	0.0	0.09316479400749064	0.02294007490636704	0.04588014981273408	48.96535580524345	0.04422203354956941	0.0	0.09316479400749064	0.02294007490636704	0.04588014981273408	48.96535580524345	0.04422203354956941	1797369057	150	0.0	0.09316479400749064	0.02294007490636704	0.04588014981273408	48.96535580524345	0.04422203354956941	14	COMPLETE
15	0.10065543071161048	2020-03-07 03:23:01.933026	2020-03-07 03:23:21.777363	128	2	0.059148741116604474	0.10875536750353382	512	0.005328863904059006	0.9995286878065838	0.0	0.10065543071161048	0.023408239700374533	0.04307116104868914	48.23314606741573	0.04472975345753627	0.0	0.10065543071161048	0.023408239700374533	0.04307116104868914	48.23314606741573	0.04472975345753627	1314750732	250	0.0	0.10065543071161048	0.023408239700374533	0.04307116104868914	48.23314606741573	0.04472975345753627	15	COMPLETE
16	0.09363295880149813	2020-03-07 03:23:21.789600	2020-03-07 03:23:39.956569	128	2	0.013499526115444287	0.10528383072381542	128	0.009511255832612303	1.0116125470836566	0.0	0.09363295880149813	0.026685393258426966	0.04073033707865169	48.73923220973783	0.04464375830079589	0.0	0.09363295880149813	0.026685393258426966	0.04073033707865169	48.73923220973783	0.04464375830079589	2731829747	150	0.0	0.09363295880149813	0.026685393258426966	0.04073033707865169	48.73923220973783	0.04464375830079589	16	COMPLETE
17	0.09269662921348315	2020-03-07 03:23:39.968751	2020-03-07 03:23:52.692348	64	2	0.05484747587183582	0.2656659033105018	256	0.003421441228377312	1.0069956360088332	0.0	0.09269662921348315	0.02294007490636704	0.04400749063670412	48.57911985018727	0.0437340428079219	0.0	0.09269662921348315	0.02294007490636704	0.04400749063670412	48.57911985018727	0.0437340428079219	1803613487	150	0.0	0.09269662921348315	0.02294007490636704	0.04400749063670412	48.57911985018727	0.0437340428079219	17	COMPLETE
18	0.08661048689138577	2020-03-07 03:23:52.704586	2020-03-07 03:24:03.005575	128	1	0.006157715650795951	0.1324068833534042	512	0.4845260412830708	1.0282957980475538	0.0	0.08661048689138577	0.01638576779026217	0.03323970037453183	49.61610486891386	0.040995889897794215	0.0	0.08661048689138577	0.01638576779026217	0.03323970037453183	49.61610486891386	0.040995889897794215	2917554663	150	0.0	0.08661048689138577	0.01638576779026217	0.03323970037453183	49.61610486891386	0.040995889897794215	18	COMPLETE
19	0.10393258426966293	2020-03-07 03:24:03.017322	2020-03-07 03:24:21.533198	256	2	0.002976071967777565	0.06021079714799977	128	0.31840272111004597	0.9996878049102671	0.0	0.10393258426966293	0.023876404494382022	0.04728464419475655	48.278558052434455	0.04577951080338688	0.0	0.10393258426966293	0.023876404494382022	0.04728464419475655	48.278558052434455	0.04577951080338688	1751425549	150	0.0	0.10393258426966293	0.023876404494382022	0.04728464419475655	48.278558052434455	0.04577951080338688	19	COMPLETE
20	0.10065543071161048	2020-03-07 03:24:21.545304	2020-03-07 03:24:33.986571	64	2	0.002249880017879202	0.14625747968235644	256	0.007113892012540432	0.9958839933771626	0.0	0.10065543071161048	0.023876404494382022	0.05056179775280899	48.034176029962545	0.04566655973173105	0.0	0.10065543071161048	0.023876404494382022	0.05056179775280899	48.034176029962545	0.04566655973173105	2336860988	150	0.0	0.10065543071161048	0.023876404494382022	0.05056179775280899	48.034176029962545	0.04566655973173105	20	COMPLETE
21	0.10908239700374532	2020-03-07 03:24:33.998879	2020-03-07 03:24:52.323695	256	1	0.060875762454205944	0.03093878083594701	128	0.003972942973777333	0.9949579013769658	0.0	0.10908239700374532	0.02762172284644195	0.05337078651685393	47.9747191011236	0.04826610892992357	0.0	0.10908239700374532	0.02762172284644195	0.05337078651685393	47.9747191011236	0.04826610892992357	2503085896	150	0.0	0.10908239700374532	0.02762172284644195	0.05337078651685393	47.9747191011236	0.04826610892992357	21	COMPLETE
22	0.09269662921348315	2020-03-07 03:24:52.335994	2020-03-07 03:25:05.094936	256	2	0.04835895737848983	0.09948368024872402	256	0.11244768114274035	0.9996811320816867	0.0	0.09269662921348315	0.017790262172284643	0.03464419475655431	48.30149812734082	0.04221485627634191	0.0	0.09269662921348315	0.017790262172284643	0.03464419475655431	48.30149812734082	0.04221485627634191	2275857842	150	0.0	0.09269662921348315	0.017790262172284643	0.03464419475655431	48.30149812734082	0.04221485627634191	22	COMPLETE
23	0.10767790262172285	2020-03-07 03:25:05.107160	2020-03-07 03:25:15.480693	64	1	0.0014366987646253974	0.031580653075699294	512	0.5196773735155712	0.9910025992936521	0.0	0.10767790262172285	0.018726591760299626	0.03838951310861423	47.87102059925093	0.04435193301491173	0.0	0.10767790262172285	0.018726591760299626	0.03838951310861423	47.87078651685393	0.044352819690657956	3723300908	150	0.0	0.10767790262172285	0.018726591760299626	0.03838951310861423	47.87125468164794	0.04435109849656234	23	COMPLETE
24	0.09784644194756555	2020-03-07 03:25:15.492753	2020-03-07 03:25:28.193372	128	2	0.005077650564962372	0.012216852853678671	256	0.15065385522441735	0.9998001228697068	0.0	0.09784644194756555	0.020599250936329586	0.041666666666666664	48.201310861423224	0.04345840366823767	0.0	0.09784644194756555	0.020599250936329586	0.041666666666666664	48.201310861423224	0.04345840366823767	2296211423	150	0.0	0.09784644194756555	0.020599250936329586	0.041666666666666664	48.201310861423224	0.04345840366823767	24	COMPLETE
25	0.08707865168539326	2020-03-07 03:25:28.205567	2020-03-07 03:25:46.547506	256	1	0.09302337864601089	0.0887074799854548	128	0.021161248776096993	1.0176489382602052	0.0	0.08707865168539326	0.021067415730337078	0.04073033707865169	49.125	0.04279925552574622	0.0	0.08707865168539326	0.021067415730337078	0.04073033707865169	49.125	0.04279925552574622	3224488473	150	0.0	0.08707865168539326	0.021067415730337078	0.04073033707865169	49.125	0.04279925552574622	25	COMPLETE
26	0.10065543071161048	2020-03-07 03:25:46.559523	2020-03-07 03:25:57.152171	256	1	0.08084077947164375	0.18110927448650196	512	0.26028544173942575	1.0038318436449805	0.0	0.10065543071161048	0.02200374531835206	0.046348314606741575	48.49250936329588	0.04526074672914674	0.0	0.10065543071161048	0.02200374531835206	0.046348314606741575	48.49250936329588	0.04526074672914674	2032518848	150	0.0	0.10065543071161048	0.02200374531835206	0.046348314606741575	48.49250936329588	0.04526074672914674	26	COMPLETE
27	0.09410112359550561	2020-03-07 03:25:57.164396	2020-03-07 03:26:07.762742	256	1	0.09464230569888332	0.22379523540965496	512	0.2791498638541342	0.9933302673103099	0.0	0.09410112359550561	0.018726591760299626	0.041666666666666664	47.95037453183521	0.04362866976571545	0.0	0.09410112359550561	0.018726591760299626	0.041666666666666664	47.95037453183521	0.04362866976571545	2497531294	150	0.0	0.09410112359550561	0.018726591760299626	0.041666666666666664	47.95037453183521	0.04362866976571545	27	COMPLETE
28	0.08801498127340825	2020-03-07 03:26:07.774064	2020-03-07 03:26:18.104171	64	2	0.012661879512049022	0.04191157151019371	512	0.0015766686580529245	1.0017994301365722	0.0	0.08801498127340825	0.02153558052434457	0.03838951310861423	48.37453183520599	0.04321704570455194	0.0	0.08801498127340825	0.02153558052434457	0.03838951310861423	48.37453183520599	0.04321704570455194	2910525489	150	0.0	0.08801498127340825	0.02153558052434457	0.03838951310861423	48.37453183520599	0.04321704570455194	28	COMPLETE
29	0.10393258426966293	2020-03-07 03:26:18.116281	2020-03-07 03:26:36.356412	64	1	0.004599347986978972	0.13506306039876145	128	0.007968979771115641	1.0008747431184497	0.0	0.10393258426966293	0.02200374531835206	0.041666666666666664	48.272940074906366	0.045251627692391896	0.0	0.10393258426966293	0.02200374531835206	0.041666666666666664	48.272940074906366	0.045251627692391896	74669823	150	0.0	0.10393258426966293	0.02200374531835206	0.041666666666666664	48.272940074906366	0.045251627692391896	29	COMPLETE
30	0.09222846441947566	2020-03-07 03:26:36.367553	2020-03-07 03:26:49.134704	64	2	0.0011303234325856155	0.03261264026932383	256	0.0011483838970392534	1.00766472018425	0.0	0.09222846441947566	0.023408239700374533	0.046348314606741575	48.62546816479401	0.044254793877397613	0.0	0.09222846441947566	0.023408239700374533	0.046348314606741575	48.62546816479401	0.044254793877397613	4025832371	150	0.0	0.09222846441947566	0.023408239700374533	0.046348314606741575	48.62546816479401	0.044254793877397613	30	COMPLETE
