number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9250936329588015	2020-04-16 06:35:47.304062	2020-04-16 06:40:50.007929	6.27465511099168	256	23	256	0.08852547191760123	0.3707865168539326	0.9250936329588015	0.6802434456928839	0.8019662921348315	4.291666666666667	0.5561825253716509	0.3707865168539326	0.9250936329588015	0.6802434456928839	0.8019662921348315	4.291666666666667	0.5561825253716509	1597583235		0.3707865168539326	0.9250936329588015	0.6802434456928839	0.8019662921348315	4.291666666666667	0.5561825253716509	0	COMPLETE
1	0.8927902621722846	2020-04-16 06:40:50.040852	2020-04-16 06:42:12.289770	6.016121559700661	64	7	256	0.10315086863837326	0.3211610486891386	0.8927902621722846	0.6058052434456929	0.7368913857677902	5.013576779026217	0.5011506164557883	0.3211610486891386	0.8927902621722846	0.6058052434456929	0.7368913857677902	5.013576779026217	0.5011506164557883	3420601695	350.0	0.3211610486891386	0.8927902621722846	0.6058052434456929	0.7368913857677902	5.013576779026217	0.5011506164557883	1	COMPLETE
2	0.9058988764044944	2020-04-16 06:42:12.310960	2020-04-16 06:44:03.150728	4.640019956302629	256	59	512	0.09725730554183268	0.32303370786516855	0.9058988764044944	0.6282771535580525	0.7635767790262172	4.713483146067416	0.5134572150336689	0.32303370786516855	0.9058988764044944	0.6282771535580525	0.7635767790262172	4.713483146067416	0.5134572150336689	601882353	400.0	0.32303370786516855	0.9058988764044944	0.6282771535580525	0.7635767790262172	4.713483146067416	0.5134572150336689	2	COMPLETE
3	0.9648876404494382	2020-04-16 06:44:03.177986	2020-04-16 06:49:24.129873	1.3977674387319432	128	100	128	0.06848058955262551	0.4700374531835206	0.9648876404494382	0.8108614232209738	0.898876404494382	3.3103932584269664	0.6529584734545496	0.4700374531835206	0.9648876404494382	0.8108614232209738	0.898876404494382	3.3103932584269664	0.6529584734545496	1957643533	550.0	0.4700374531835206	0.9648876404494382	0.8108614232209738	0.898876404494382	3.3103932584269664	0.6529584734545496	3	COMPLETE
4	0.9569288389513109	2020-04-16 06:49:24.164537	2020-04-16 06:57:31.552867	5.8944148802643905	256	10	128	0.07353522732055115	0.4049625468164794	0.9569288389513109	0.7588951310861424	0.8693820224719101	3.553370786516854	0.6012116478499991	0.4049625468164794	0.9569288389513109	0.7588951310861424	0.8693820224719101	3.553370786516854	0.6012116478499991	3452716335		0.4049625468164794	0.9569288389513109	0.7588951310861424	0.8693820224719101	3.553370786516854	0.6012116478499991	4	COMPLETE
5	0.9630149812734082	2020-04-16 06:57:31.580443	2020-04-16 07:04:38.246283	2.6741556598028584	128	63	128	0.06791765817479416	0.4658239700374532	0.9630149812734082	0.7991573033707865	0.8909176029962547	3.2865168539325844	0.6465478490558996	0.4658239700374532	0.9630149812734082	0.7991573033707865	0.8909176029962547	3.2865168539325844	0.6465478490558996	3813508397	800.0	0.4658239700374532	0.9630149812734082	0.7991573033707865	0.8909176029962547	3.2865168539325844	0.6465478490558996	5	COMPLETE
6	0.8876404494382022	2020-04-16 07:04:38.272866	2020-04-16 07:06:12.156085	5.508190810435038	128	59	512	0.1007942278443902	0.31788389513108617	0.8876404494382022	0.6100187265917603	0.75	4.897471910112359	0.5043759720343631	0.31788389513108617	0.8876404494382022	0.6100187265917603	0.75	4.897471910112359	0.5043759720343631	2860555696	450.0	0.31788389513108617	0.8876404494382022	0.6100187265917603	0.75	4.897471910112359	0.5043759720343631	6	COMPLETE
7	0.9119850187265918	2020-04-16 07:06:12.182973	2020-04-16 07:10:37.888338	6.9132737779398274	64	80	256	0.09376349134286971	0.34925093632958804	0.9119850187265918	0.6484082397003745	0.7762172284644194	4.551029962546816	0.5356484465488203	0.34925093632958804	0.9119850187265918	0.6484082397003745	0.7762172284644194	4.551029962546816	0.5356484465488203	3587875528	850.0	0.34925093632958804	0.9119850187265918	0.6484082397003745	0.7762172284644194	4.551029962546816	0.5356484465488203	7	COMPLETE
8	0.9021535580524345	2020-04-16 07:10:37.915589	2020-04-16 07:13:32.734957	5.49416737665793	64	96	512	0.09983835414083403	0.33380149812734083	0.9021535580524345	0.6245318352059925	0.7556179775280899	4.848314606741573	0.5161659935516462	0.33380149812734083	0.9021535580524345	0.6245318352059925	0.7556179775280899	4.848314606741573	0.5161659935516462	3418412399	800.0	0.33380149812734083	0.9021535580524345	0.6245318352059925	0.7556179775280899	4.848314606741573	0.5161659935516462	8	COMPLETE
9	0.8979400749063671	2020-04-16 07:13:32.761672	2020-04-16 07:15:28.409254	8.747161737398851	256	39	512	0.1007766270371719	0.32303370786516855	0.8979400749063671	0.6114232209737828	0.7434456928838952	4.891385767790262	0.5076132026145693	0.32303370786516855	0.8979400749063671	0.6114232209737828	0.7434456928838952	4.891385767790262	0.5076132026145693	954086227	500.0	0.32303370786516855	0.8979400749063671	0.6114232209737828	0.7434456928838952	4.891385767790262	0.5076132026145693	9	COMPLETE
