number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.2217562478603218	2020-03-15 16:33:43.596457	2020-03-15 18:49:13.882460	8.24940799562891	0.031459383308083656	64	0.03495973538302128	512	0.02291008741352003	0.42304724181165093	0.1100079881319183	0.2217562478603218	0.15993381262124842	0.18503937007874016	2969.7246376811595	0.14780853728461477	0.1100079881319183	0.2217562478603218	0.15993381262124842	0.18503937007874016	2969.7230685838185	0.14780853780457753	2010123626	300	0.1100079881319183	0.2217562478603218	0.15993381262124842	0.18503937007874016	2969.7262067785005	0.1478085367659753	0	COMPLETE
1	0.21801894328426338	2020-03-15 18:49:13.932019	2020-03-15 22:03:05.169434	3.830259831542925	0.015757312742549327	128	0.018317066206063704	256	0.0010924614740808782	0.3947344631764174	0.10544334132146525	0.21801894328426338	0.15328654570352618	0.17979002624671916	2773.2348510783977	0.14322156674437125	0.10544334132146525	0.21801894328426338	0.15328654570352618	0.17979002624671916	2773.232226406482	0.14322193381987577	614441275	250	0.10544334132146525	0.21801894328426338	0.15328654570352618	0.17979002624671916	2773.237475750314	0.14322125192485907	1	COMPLETE
2	0.21807600136939403	2020-03-15 22:03:05.201179	2020-03-16 04:08:44.240584	7.66978409240801	0.012762636653029447	256	0.0032157149601986013	128	0.34190924336037837	0.4467876108737553	0.1062992125984252	0.21807600136939403	0.15071893187264634	0.17796416752253794	3150.0145070181443	0.14322849419112524	0.1062992125984252	0.21807600136939403	0.15071893187264634	0.17796416752253794	3150.001454981171	0.1432285210374941	3325372123	250	0.1062992125984252	0.21807600136939403	0.15071893187264634	0.17796416752253794	3150.027559055118	0.14322846763160355	2	COMPLETE
3	0.22010156339153258	2020-03-16 04:08:44.272515	2020-03-16 13:09:09.027730	7.800977145635644	0.01037969020857825	256	0.0700358455469361	512	0.012190114491741856	0.40422010630058747	0.1051295218532466	0.22010156339153258	0.15431359123587812	0.1809882460344631	2849.863488531325	0.14354253737207673	0.1051295218532466	0.22010156339153258	0.15431359123587812	0.1809882460344631	2849.857497432386	0.14354254325461405	2605369400	350	0.1051295218532466	0.22010156339153258	0.15431359123587812	0.1809882460344631	2849.8694796302634	0.1435425315257929	3	COMPLETE
4	0.2160504393472555	2020-03-16 13:09:09.059035	2020-03-16 15:37:38.879458	7.455399071577645	0.010922774547452064	128	0.00498869116272894	128	0.029484874911373176	0.447097114270587	0.10361748259728404	0.2160504393472555	0.15251626155426223	0.1788200387994979	3150.843047472327	0.1413994106007542	0.10361748259728404	0.2160504393472555	0.15251626155426223	0.1788200387994979	3150.838668264293	0.14139943135885255	3883224823	200	0.10361748259728404	0.2160504393472555	0.15251626155426223	0.1788200387994979	3150.8474266803605	0.14139939053332437	4	COMPLETE
5	0.21978774392331393	2020-03-16 15:37:38.914802	2020-03-16 18:06:04.553836	3.611700925063076	0.06034853823533426	128	0.025519006176788175	128	0.00257388419338917	0.4056183708463103	0.10627068355585986	0.21978774392331393	0.15562592719388338	0.1827285176309483	2854.236634143558	0.14425911770638494	0.10627068355585986	0.21978774392331393	0.15562592719388338	0.1827285176309483	2854.2334246262694	0.14425912116873113	1650752699	200	0.10627068355585986	0.21978774392331393	0.15562592719388338	0.1827285176309483	2854.239843660847	0.1442591142739552	5	COMPLETE
