number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.25	2020-04-05 17:25:33.719400	2020-04-05 17:59:42.812686	128	256	62	0.005197156695302792	128	0.21155251554687918	0.025672804532577902	0.25	0.12570821529745044	0.18006373937677053	4288.056037535411	0.1011616723098565	0.025672804532577902	0.25	0.12570821529745044	0.18006373937677053	4288.053824362606	0.10116167265191982	456003244	150	0.025672804532577902	0.25	0.12570821529745044	0.18006373937677053	4288.058250708215	0.1011616719683425	0	COMPLETE
1	0.37836402266288954	2020-04-05 17:59:42.859268	2020-04-05 18:27:51.688516	128	256	48	0.00155346319611732	256	0.13244145049734135	0.02160056657223796	0.37836402266288954	0.23176345609065155	0.2965651558073654	2684.2351274787534	0.14836996681533107	0.02160056657223796	0.37836402266288954	0.23176345609065155	0.2965651558073654	2684.232471671388	0.1483699983772615	3046276847	200	0.02160056657223796	0.37836402266288954	0.23176345609065155	0.2965651558073654	2684.237783286119	0.14836993583208358	1	COMPLETE
2	0.32754957507082155	2020-04-05 18:27:51.735884	2020-04-05 19:12:47.090564	64	64	45	0.003495973582743322	256	0.14683862545389315	0.03346317280453258	0.32754957507082155	0.17935552407932012	0.2388456090651558	2976.2499114730876	0.1331776778145186	0.03346317280453258	0.32754957507082155	0.17935552407932012	0.2388456090651558	2976.248406515581	0.13317767798708907	3911617033	300	0.03346317280453258	0.32754957507082155	0.17935552407932012	0.2388456090651558	2976.251416430595	0.13317767764210658	2	COMPLETE
3	0.34826487252124644	2020-04-05 19:12:47.122919	2020-04-05 20:01:41.958887	128	256	68	0.001922989243584882	256	0.2374366397109697	0.049043909348441925	0.34826487252124644	0.19759206798866855	0.26788243626062325	4813.218838526912	0.14925439147464017	0.049043909348441925	0.34826487252124644	0.19759206798866855	0.26788243626062325	4813.216005665722	0.14925439152233186	3755919722	300	0.049043909348441925	0.34826487252124644	0.19759206798866855	0.26788243626062325	4813.221671388102	0.1492543914269618	3	COMPLETE
4	0.4281161473087819	2020-04-05 20:01:41.991602	2020-04-05 20:50:50.104522	64	128	14	0.0017219847649972409	128	0.09160471218706656	0.0339943342776204	0.4281161473087819	0.2760269121813031	0.3526912181303116	1856.4802584985837	0.17881087848651667	0.0339943342776204	0.4281161473087819	0.2760269121813031	0.3526912181303116	1856.4791076487252	0.1788108788346864	2607523537	200	0.0339943342776204	0.4281161473087819	0.2760269121813031	0.3526912181303116	1856.481409348442	0.1788108781389738	4	COMPLETE
5	0.40138101983002833	2020-04-05 20:50:50.153807	2020-04-05 21:14:57.036437	64	128	1	0.0015881379927625704	256	0.13522838349964877	0.008852691218130312	0.40138101983002833	0.2584985835694051	0.33162181303116145	2740.749468838527	0.15420203007446542	0.008852691218130312	0.40138101983002833	0.2584985835694051	0.33162181303116145	2740.748583569405	0.154202030132813	3876627383	200	0.008852691218130312	0.40138101983002833	0.2584985835694051	0.33162181303116145	2740.750354107649	0.15420203001614158	5	COMPLETE
6	0.2834631728045326	2020-04-05 21:14:57.070554	2020-04-05 21:42:19.287263	64	64	66	0.004279987198038307	256	0.2553322814492379	0.061260623229461755	0.2834631728045326	0.1566926345609065	0.20839235127478753	5175.777266288952	0.13488913901400149	0.061260623229461755	0.2834631728045326	0.1566926345609065	0.20839235127478753	5175.774610481586	0.1348891397902708	3082805635	200	0.061260623229461755	0.2834631728045326	0.1566926345609065	0.20839235127478753	5175.779922096317	0.13488913823952284	6	COMPLETE
7	0.35924220963172804	2020-04-05 21:42:19.320555	2020-04-05 22:02:09.754253	64	256	73	0.001985908819713858	512	0.2724756439125948	0.024256373937677055	0.35924220963172804	0.20573654390934845	0.2827549575070821	5523.79789305949	0.13832241461704356	0.024256373937677055	0.35924220963172804	0.20573654390934845	0.2827549575070821	5523.793201133144	0.1383224170017664	847289168	200	0.024256373937677055	0.35924220963172804	0.20573654390934845	0.2827549575070821	5523.802584985836	0.13832241224339645	7	COMPLETE
8	0.1221671388101983	2020-04-05 22:02:09.795750	2020-04-05 22:51:20.794089	64	64	18	0.007724450446733624	128	0.15119087588041574	0.009915014164305949	0.1221671388101983	0.053824362606232294	0.07808073654390935	3064.5896777620396	0.04925178561597719	0.009915014164305949	0.1221671388101983	0.053824362606232294	0.07808073654390935	3064.5881728045324	0.04925248728720392	201581768	200	0.009915014164305949	0.1221671388101983	0.053824362606232294	0.07808073654390935	3064.591182719547	0.049251142268517636	8	COMPLETE
9	0.0005311614730878187	2020-04-05 22:51:20.833289	2020-04-05 23:25:02.431491	128	128	64	0.0778180412986388	128	1.0009282414990626	0.0	0.0005311614730878187	0.0	0.0	20292.14128895184	0.0004928401500664236	0.0	0.0005311614730878187	0.0	0.0	20263.179709631728	0.0004933979721379425	2196251383	150	0.0	0.0005311614730878187	0.0	0.0	20321.102868271955	0.0004922885485241572	9	COMPLETE
