number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
					loss.margin	model.embedding_dim	model.scoring_fct_norm	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101	151	201	251	301	351	401	451	501	551
0	TrialState.COMPLETE	0.3991184525847313	2020-01-19 00:37:35.569116	2020-01-19 01:42:34.360847	7.041046096480309	450.0	1	46.0	0.0012007683280538823	1400.0	0.03426660389328988	0.14836813876526303	0.3991184525847313	0.25293563847997264	0.311226178249458	232.33663842291452	0.23139590998137383	0.14836813876526303	0.3991184525847313	0.2529413442884857	0.311226178249458	232.33605500399406	0.2313962941836223	0.14836813876526303	0.3991184525847313	0.25293563847997264	0.311226178249458	232.33722184183497	0.2313956109427234	0							0.39757717106013923	0.3984334385738015			
1	TrialState.COMPLETE	0.2352932785575716	2020-01-19 01:42:34.361770	2020-01-19 01:56:38.380151	2.8603936815019435	250.0	2	46.0	0.0030883331683233123	1700.0	0.08228226149933887	0.07689290197420974	0.2352932785575716	0.13963539883601506	0.1753751569097341	574.2287458632889	0.13082721176653717	0.07689290197420974	0.2352932785575716	0.13963539883601506	0.1753751569097341	574.228603218076	0.13082723149216996	0.07689290197420974	0.2352932785575716	0.13963539883601506	0.1753751569097341	574.2288885085017	0.13082719300526113	1	0.24109893871961657	0.2372284986115866									
2	TrialState.COMPLETE	0.17784291909163527	2020-01-19 01:56:38.381066	2020-01-19 02:10:10.759824	8.337431111359763	450.0	2	11.0	0.012826749329237292	1900.0	0.15628644824858154	0.052621819011753966	0.17784291909163527	0.09680617368481113	0.1271468104530412	1102.507060938035	0.09441563251829181	0.052621819011753966	0.17784291909163527	0.09680617368481113	0.1271468104530412	1102.5065545475293	0.09441564642823315	0.052621819011753966	0.17784291909163527	0.09680617368481113	0.1271468104530412	1102.5075673285405	0.09441561892508597	2	0.18528186694054546	0.18032256837460534									
3	TrialState.COMPLETE	0.22248373844573777	2020-01-19 02:10:10.760690	2020-01-19 02:21:42.653795	3.169153861630003	50.0	2	16.0	0.0059366394022497045	900.0	0.08078265105750315	0.07045960287572749	0.22248373844573777	0.13038485678420633	0.16475522081478947	563.7525569154399	0.12288546471420546	0.07045960287572749	0.22248373844573777	0.13038485678420633	0.16475522081478947	563.7523893073148	0.12288547166067934	0.07045960287572749	0.22248373844573777	0.13038485678420633	0.16475522081478947	563.752724523565	0.12288545791595744	3	0.23245463882232112	0.22580737190459887									
4	TrialState.COMPLETE	0.13331051009928108	2020-01-19 02:21:42.654690	2020-01-19 02:45:07.787917	5.55909953821905	450.0	1	36.0	0.041556837079288526	1100.0	0.3695668884550522	0.0401289512723953	0.13331051009928108	0.07342804975465024	0.09489900718931872	2612.4059910989386	0.07429429625522434	0.0401289512723953	0.13331051009928108	0.07342804975465024	0.09489900718931872	2612.38576400776	0.07429437193444945	0.0401289512723953	0.13331051009928108	0.07342804975465024	0.09489900718931872	2612.4262181901177	0.0742942251093544	4		0.1348282551637567	0.13387966449845942								
5	TrialState.COMPLETE	0.23299669063106243	2020-01-19 02:45:07.788766	2020-01-19 02:58:13.483560	4.145737202977571	350.0	2	16.0	0.0019161663675492104	1100.0	0.07856999576041443	0.08012381604473354	0.23299669063106243	0.14067670888964967	0.1750684697021568	547.3401838696793	0.13297950181686233	0.08012381604473354	0.23299669063106243	0.14067670888964967	0.1750684697021568	547.3400661873787	0.13297952002010732	0.08012381604473354	0.23299669063106243	0.14067670888964967	0.1750684697021568	547.3403015519799	0.1329794844268498	5	0.24455095287002168	0.23684811137738218									
6	TrialState.COMPLETE	0.032351934269085926	2020-01-19 02:58:13.484705	2020-01-19 03:08:46.536881	2.9375158227807785	250.0	1	1.0	0.07480942677567132	800.0	0.5839451305235286	0.001504906995321237	0.032351934269085926	0.009186351706036745	0.016175967134542963	4135.083686380235	0.015053592979130772	0.002788713910761155	0.0328440602533379	0.010327513408650006	0.017210144927536232	4135.050360892388	0.016073167636285784	0.001504906995321237	0.03172429533264864	0.008772680588839439	0.015926338012096315	4135.117011868082	0.014821204399990092	6	0.03220928905625927	0.032304385864810374									
7	TrialState.COMPLETE	0.14253822891703755	2020-01-19 03:08:46.538010	2020-01-19 03:22:40.936205	9.386063795117439	450.0	2	11.0	0.043162148444800895	1700.0	0.29873481955910874	0.044790596827570466	0.14253822891703755	0.08375413671117198	0.10649891589638252	2110.737778871391	0.07907277674004264	0.0447977290882118	0.14255249343832022	0.08375413671117198	0.10649891589638252	2110.729894157252	0.07908172956134446	0.044790596827570466	0.14253822891703755	0.08375413671117198	0.10649891589638252	2110.74566358553	0.07906691930531055	7	0.1501626155426224	0.14507969112556582									
8	TrialState.COMPLETE	0.302086899463654	2020-01-19 03:22:40.937071	2020-01-19 03:35:40.538309	4.098194996330289	450.0	1	6.0	0.0016070458464906086	600.0	0.050083087513883975	0.0957791281524592	0.302086899463654	0.18061736848111376	0.22572891703754422	343.4501490642474	0.1663013130128207	0.0957791281524592	0.302086899463654	0.18061736848111376	0.22572891703754422	343.4497175624786	0.1663013217437781	0.0957791281524592	0.302086899463654	0.18061736848111376	0.22572891703754422	343.4505805660162	0.1663013045405983	8	0.3093832020997375	0.3045190003423485									
