number	value	datetime_start	datetime_complete	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.2916666666666667	2020-03-15 00:32:01.388877	2020-03-15 00:46:32.384203	8.88717362121499	2.2788174041892533	0.03502090849440062	128	82	0.004119317811599404	128	0.5670188810259509	0.039794007490636704	0.2916666666666667	0.09784644194756555	0.16385767790262173	27.06928838951311	0.12296450800265882	0.039794007490636704	0.2916666666666667	0.09784644194756555	0.16385767790262173	27.06928838951311	0.12296450800265882	3280432364		0.039794007490636704	0.2916666666666667	0.09784644194756555	0.16385767790262173	27.06928838951311	0.12296450800265882	0	COMPLETE
1	0.7715355805243446	2020-03-15 00:46:32.400676	2020-03-15 00:54:33.213388	3.0885025173016123	6.292021416654844	0.013589847869552196	64	25	0.08651600593215018	128	0.1785015779859578	0.1853932584269663	0.7715355805243446	0.4204119850187266	0.5706928838951311	8.56999063670412	0.35782977295052354	0.1853932584269663	0.7715355805243446	0.4204119850187266	0.5706928838951311	8.569756554307116	0.357830404751865	3278265441	650.0	0.1853932584269663	0.7715355805243446	0.4204119850187266	0.5706928838951311	8.570224719101123	0.3578291727392492	1	COMPLETE
2	0.2804307116104869	2020-03-15 00:54:33.227962	2020-03-15 00:59:07.310413	7.27960930675049	6.742256327893448	0.031074880037702757	256	40	0.006397024076910705	512	0.5598593271958331	0.0351123595505618	0.2804307116104869	0.0945692883895131	0.14747191011235955	26.71067415730337	0.11827249968162795	0.0351123595505618	0.2804307116104869	0.0945692883895131	0.14747191011235955	26.71067415730337	0.11827249968162795	1789771809		0.0351123595505618	0.2804307116104869	0.0945692883895131	0.14747191011235955	26.71067415730337	0.11827249968162795	2	COMPLETE
3	0.5154494382022472	2020-03-15 00:59:07.322848	2020-03-15 01:06:17.598928	2.545808152526561	4.113674058182472	0.07757128505888984	128	31	0.019734187448650728	256	0.3419228073737971	0.07584269662921349	0.5154494382022472	0.20880149812734083	0.30852059925093633	16.31811797752809	0.20473240543875776	0.07584269662921349	0.5154494382022472	0.20880149812734083	0.30852059925093633	16.317883895131086	0.2047330372400992	2244288855		0.07584269662921349	0.5154494382022472	0.20880149812734083	0.30852059925093633	16.318352059925093	0.2047318052274834	3	COMPLETE
4	0.10580524344569288	2020-03-15 01:06:17.609710	2020-03-15 01:07:21.124537	9.591112750831492	9.441910164415773	0.07544016276964564	256	63	0.003049139637731407	512	0.9434711985265634	0.013108614232209739	0.10580524344569288	0.03838951310861423	0.05149812734082397	45.5187265917603	0.05833854543239071	0.013108614232209739	0.10580524344569288	0.03838951310861423	0.05149812734082397	45.5187265917603	0.05833854543239071	2278186391	250.0	0.013108614232209739	0.10580524344569288	0.03838951310861423	0.05149812734082397	45.5187265917603	0.05833854543239071	4	COMPLETE
5	0.11797752808988764	2020-03-15 01:07:21.134410	2020-03-15 01:09:17.073994	4.372319584987155	5.994719710069125	0.026276401378295542	128	82	0.004954492123770221	512	0.8613408041763911	0.011704119850187267	0.11797752808988764	0.032303370786516857	0.05945692883895131	41.38202247191011	0.060604985330921825	0.011704119850187267	0.11797752808988764	0.032303370786516857	0.05945692883895131	41.38202247191011	0.060604985330921825	3307299646	450.0	0.011704119850187267	0.11797752808988764	0.032303370786516857	0.05945692883895131	41.38202247191011	0.060604985330921825	5	COMPLETE
6	0.11891385767790262	2020-03-15 01:09:17.085322	2020-03-15 01:10:37.439135	0.600671954857063	8.15412368608111	0.03631547165756104	64	21	0.0013294430942303744	128	0.9727830866888891	0.008895131086142321	0.11891385767790262	0.03136704119850187	0.05898876404494382	46.88576779026217	0.055680171819030976	0.008895131086142321	0.11891385767790262	0.03136704119850187	0.05898876404494382	46.88576779026217	0.055680171819030976	2304800052	150.0	0.008895131086142321	0.11891385767790262	0.03136704119850187	0.05898876404494382	46.88576779026217	0.055680171819030976	6	COMPLETE
7	0.10861423220973783	2020-03-15 01:10:37.449508	2020-03-15 01:11:24.951558	6.5438061500859614	3.841418331516554	0.0291709553936306	256	47	0.0011608498766769377	256	0.9764823261596095	0.013108614232209739	0.10861423220973783	0.03417602996254682	0.05945692883895131	47.12125468164794	0.058267384150255064	0.013108614232209739	0.10861423220973783	0.03417602996254682	0.05945692883895131	47.12125468164794	0.058267384150255064	3356282227	150.0	0.013108614232209739	0.10861423220973783	0.03417602996254682	0.05945692883895131	47.12125468164794	0.058267384150255064	7	COMPLETE
8	0.30290262172284643	2020-03-15 01:11:24.963196	2020-03-15 01:20:41.152941	4.393344267460985	8.884552353465068	0.030779432345067144	256	100	0.005588266283967969	256	0.5454102936375202	0.04447565543071161	0.30290262172284643	0.11376404494382023	0.17462546816479402	26.003277153558052	0.13065241058214264	0.04447565543071161	0.30290262172284643	0.11376404494382023	0.17462546816479402	26.002808988764045	0.13065299802686564	413447155		0.04447565543071161	0.30290262172284643	0.11376404494382023	0.17462546816479402	26.00374531835206	0.13065184787287107	8	COMPLETE
9	0.10486891385767791	2020-03-15 01:20:41.163687	2020-03-15 01:21:46.843737	4.4940306743233425	9.896952468594371	0.07044463205777475	256	24	0.0017288670489175515	256	0.9752352375620872	0.01451310861423221	0.10486891385767791	0.031835205992509365	0.05196629213483146	46.99297752808989	0.05637114377860969	0.01451310861423221	0.10486891385767791	0.031835205992509365	0.05196629213483146	46.99297752808989	0.05637114377860969	393006639	200.0	0.01451310861423221	0.10486891385767791	0.031835205992509365	0.05196629213483146	46.99297752808989	0.05637114377860969	9	COMPLETE
10	0.10814606741573034	2020-03-15 01:21:46.854878	2020-03-15 01:24:31.171743	7.495831147697975	7.6795135408090305	0.041528519653676536	64	42	0.0037885506530012246	128	0.9101729097545901	0.006554307116104869	0.10814606741573034	0.033707865168539325	0.05898876404494382	43.79494382022472	0.05563882019721031	0.006554307116104869	0.10814606741573034	0.033707865168539325	0.05898876404494382	43.79494382022472	0.05563882019721031	1633027757	250.0	0.006554307116104869	0.10814606741573034	0.033707865168539325	0.05898876404494382	43.79494382022472	0.05563882019721031	10	COMPLETE
11	0.10955056179775281	2020-03-15 01:24:31.181603	2020-03-15 01:24:56.034616	4.469618349036994	7.603122778073362	0.016093471730156312	128	32	0.006365555000291781	512	0.9302818250549392	0.012172284644194757	0.10955056179775281	0.035580524344569285	0.054775280898876406	44.79634831460674	0.058850425818530845	0.012172284644194757	0.10955056179775281	0.035580524344569285	0.054775280898876406	44.79634831460674	0.058850425818530845	1367540836	150.0	0.012172284644194757	0.10955056179775281	0.035580524344569285	0.054775280898876406	44.79634831460674	0.058850425818530845	11	COMPLETE
12	0.11329588014981273	2020-03-15 01:24:56.045872	2020-03-15 01:25:22.324780	7.137607799907104	4.211470849352289	0.07257932471188012	256	30	0.0011473608507305004	512	0.9949896108081795	0.006554307116104869	0.11329588014981273	0.02855805243445693	0.05290262172284644	47.97284644194757	0.052383894399637324	0.006554307116104869	0.11329588014981273	0.02855805243445693	0.05290262172284644	47.97284644194757	0.052383894399637324	3131795231	150.0	0.006554307116104869	0.11329588014981273	0.02855805243445693	0.05290262172284644	47.97284644194757	0.052383894399637324	12	COMPLETE
