number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.08146067415730338	2020-03-12 19:13:21.121275	2020-03-12 19:18:54.224587	128	128	58	0.004644473737312585	128	0.9635557069038547	0.0	0.08146067415730338	0.011235955056179775	0.02762172284644195	46.39934456928839	0.04194722979742776	0.0	0.08146067415730338	0.011235955056179775	0.02762172284644195	46.39934456928839	0.04194722979742776	2976807260	200	0.0	0.08146067415730338	0.011235955056179775	0.02762172284644195	46.39934456928839	0.04194722979742776	0	COMPLETE
1	0.07724719101123595	2020-03-12 19:18:54.239940	2020-03-12 19:21:49.288764	256	64	73	0.00665587602561266	256	1.0308273010817444	0.0	0.07724719101123595	0.012172284644194757	0.03089887640449438	49.683052434456926	0.03976819622286887	0.0	0.07724719101123595	0.012172284644194757	0.03089887640449438	49.683052434456926	0.03976819622286887	2338524084	200	0.0	0.07724719101123595	0.012172284644194757	0.03089887640449438	49.683052434456926	0.03976819622286887	1	COMPLETE
2	0.0552434456928839	2020-03-12 19:21:49.300649	2020-03-12 19:25:51.150384	256	128	78	0.0011151752969117547	256	1.0718280584778122	0.0	0.0552434456928839	0.009363295880149813	0.020599250936329586	51.74812734082397	0.034726935526993644	0.0	0.0552434456928839	0.009363295880149813	0.020599250936329586	51.74812734082397	0.034726935526993644	2748829505	250	0.0	0.0552434456928839	0.009363295880149813	0.020599250936329586	51.74812734082397	0.034726935526993644	2	COMPLETE
3	0.08333333333333333	2020-03-12 19:25:51.161265	2020-03-12 19:36:50.114279	128	256	84	0.0013731387202400133	256	1.0502519559198886	0.0	0.08333333333333333	0.01544943820224719	0.03651685393258427	50.60440074906367	0.040798661202980896	0.0	0.08333333333333333	0.01544943820224719	0.03651685393258427	50.60440074906367	0.040798661202980896	2046514167	550	0.0	0.08333333333333333	0.01544943820224719	0.03651685393258427	50.60440074906367	0.040798661202980896	3	COMPLETE
4	0.08192883895131087	2020-03-12 19:36:50.129282	2020-03-12 19:38:31.802809	128	64	56	0.06941898353205687	512	1.0687222639133644	0.0	0.08192883895131087	0.011704119850187267	0.030430711610486893	51.32677902621723	0.03933634268190411	0.0	0.08192883895131087	0.011704119850187267	0.030430711610486893	51.32677902621723	0.03933634268190411	3739640771	200	0.0	0.08192883895131087	0.011704119850187267	0.030430711610486893	51.32677902621723	0.03933634268190411	4	COMPLETE
5	0.11423220973782772	2020-03-12 19:38:31.814982	2020-03-12 19:40:09.037271	256	64	46	0.04432313782827617	512	0.9359761884415083	0.0	0.11423220973782772	0.01638576779026217	0.04307116104868914	44.86001872659176	0.046867493019629405	0.0	0.11423220973782772	0.01638576779026217	0.04307116104868914	44.86001872659176	0.046867493019629405	2780182999	200	0.0	0.11423220973782772	0.01638576779026217	0.04307116104868914	44.86001872659176	0.046867493019629405	5	COMPLETE
6	0.12078651685393259	2020-03-12 19:40:09.052356	2020-03-12 19:43:54.388985	64	64	50	0.001273317976683014	256	0.8871131156281697	0.0	0.12078651685393259	0.017322097378277154	0.05102996254681648	42.48689138576779	0.051146099163441504	0.0	0.12078651685393259	0.017322097378277154	0.05102996254681648	42.48689138576779	0.051146099163441504	2127686469	250	0.0	0.12078651685393259	0.017322097378277154	0.05102996254681648	42.48689138576779	0.051146099163441504	6	COMPLETE
7	0.18398876404494383	2020-03-12 19:43:54.407137	2020-03-12 19:45:30.816050	64	128	27	0.010204981412378453	512	0.7301418161671958	0.0	0.18398876404494383	0.04541198501872659	0.08146067415730338	35.51451310861423	0.06772626106150251	0.0	0.18398876404494383	0.04541198501872659	0.08146067415730338	35.51451310861423	0.06772626106150251	3384461728	200	0.0	0.18398876404494383	0.04541198501872659	0.08146067415730338	35.51451310861423	0.06772626106150251	7	COMPLETE
8	0.0800561797752809	2020-03-12 19:45:30.832274	2020-03-12 19:49:20.551788	128	256	99	0.006809735273144616	256	1.097330336251439	0.0	0.0800561797752809	0.017790262172284643	0.03136704119850187	52.80524344569288	0.03904369606374676	0.0	0.0800561797752809	0.017790262172284643	0.03136704119850187	52.80524344569288	0.03904369606374676	4145458432	200	0.0	0.0800561797752809	0.017790262172284643	0.03136704119850187	52.80524344569288	0.03904369606374676	8	COMPLETE
9	0.06179775280898876	2020-03-12 19:49:20.562028	2020-03-12 19:53:16.731381	128	256	39	0.07039022168539373	128	1.106811446929525	0.0	0.06179775280898876	0.008895131086142321	0.023408239700374533	53.41573033707865	0.034135156053945445	0.0	0.06179775280898876	0.008895131086142321	0.023408239700374533	53.41573033707865	0.034135156053945445	3908193122	150	0.0	0.06179775280898876	0.008895131086142321	0.023408239700374533	53.41573033707865	0.034135156053945445	9	COMPLETE
10	0.12406367041198502	2020-03-12 19:53:16.742515	2020-03-12 20:00:21.490474	128	64	49	0.003788967962334674	256	0.8912644281648519	0.0	0.12406367041198502	0.021067415730337078	0.052434456928838954	42.69288389513109	0.05180431631912423	0.0	0.12406367041198502	0.021067415730337078	0.052434456928838954	42.69288389513109	0.05180431631912423	859641239	400	0.0	0.12406367041198502	0.021067415730337078	0.052434456928838954	42.69288389513109	0.05180431631912423	10	COMPLETE
11	0.02902621722846442	2020-03-12 20:00:21.502809	2020-03-12 20:02:06.209887	128	256	96	0.09046361642388458	512	1.373339964265234	0.0	0.02902621722846442	0.004213483146067416	0.011235955056179775	66.34410112359551	0.023517426632606444	0.0	0.02902621722846442	0.004213483146067416	0.011235955056179775	66.34410112359551	0.023517426632606444	1723165657	150	0.0	0.02902621722846442	0.004213483146067416	0.011235955056179775	66.34410112359551	0.023517426632606444	11	COMPLETE
12	0.0847378277153558	2020-03-12 20:02:06.222505	2020-03-12 20:05:31.673484	256	64	100	0.0029412414787317437	512	1.0554929526857613	0.0	0.0847378277153558	0.01638576779026217	0.03838951310861423	50.90941011235955	0.04127646120358704	0.0	0.0847378277153558	0.01638576779026217	0.03838951310861423	50.909176029962545	0.04127649943360452	2417806708	300	0.0	0.0847378277153558	0.01638576779026217	0.03838951310861423	50.90964419475655	0.04127642345749384	12	COMPLETE
13	0.03464419475655431	2020-03-12 20:05:31.684052	2020-03-12 20:09:24.525656	128	128	47	0.045219468828292225	128	1.2086973206614482	0.0	0.03464419475655431	0.0028089887640449437	0.007022471910112359	58.28838951310861	0.02704144332572963	0.0	0.03464419475655431	0.0028089887640449437	0.007022471910112359	58.28838951310861	0.02704144332572963	1638231195	150	0.0	0.03464419475655431	0.0028089887640449437	0.007022471910112359	58.28838951310861	0.02704144332572963	13	COMPLETE
14	0.09222846441947566	2020-03-12 20:09:24.537428	2020-03-12 20:12:31.411049	256	64	73	0.0019926710903871514	256	0.9861376817505597	0.0	0.09222846441947566	0.019194756554307114	0.041666666666666664	47.478932584269664	0.044159580134088806	0.0	0.09222846441947566	0.019194756554307114	0.041666666666666664	47.478932584269664	0.044159580134088806	455822607	200	0.0	0.09222846441947566	0.019194756554307114	0.041666666666666664	47.478932584269664	0.044159580134088806	14	COMPLETE
15	0.09316479400749064	2020-03-12 20:12:31.421996	2020-03-12 20:21:30.784578	256	256	93	0.004363811764864076	256	1.0501310167422566	0.0	0.09316479400749064	0.018258426966292134	0.03838951310861423	50.62172284644195	0.04171732078452871	0.0	0.09316479400749064	0.018258426966292134	0.03838951310861423	50.62172284644195	0.04171732078452871	3844972691	400	0.0	0.09316479400749064	0.018258426966292134	0.03838951310861423	50.62172284644195	0.04171732078452871	15	COMPLETE
16	0.23595505617977527	2020-03-12 20:21:30.796874	2020-03-12 20:26:40.356370	256	128	1	0.008212160117093383	128	0.7282026237843049	0.025280898876404494	0.23595505617977527	0.08099250936329588	0.12734082397003746	35.11563670411985	0.0990495137155008	0.025280898876404494	0.23595505617977527	0.08099250936329588	0.12734082397003746	35.11563670411985	0.0990495137155008	723977870	200	0.025280898876404494	0.23595505617977527	0.08099250936329588	0.12734082397003746	35.11563670411985	0.0990495137155008	16	COMPLETE
17	0.07209737827715355	2020-03-12 20:26:40.372182	2020-03-12 20:28:23.181641	64	128	49	0.06771108634111193	512	1.0586194614583297	0.0	0.07209737827715355	0.012172284644194757	0.019662921348314606	50.82911985018727	0.03707033160224602	0.0	0.07209737827715355	0.012172284644194757	0.019662921348314606	50.82911985018727	0.03707033160224602	2287608054	200	0.0	0.07209737827715355	0.012172284644194757	0.019662921348314606	50.82911985018727	0.03707033160224602	17	COMPLETE
