number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.2406367041198502	2020-04-09 16:57:28.116060	2020-04-09 17:00:12.074212	256	64	512	0.0036026003207710925	0.5970763563874355	0.0023408239700374533	0.2406367041198502	0.06694756554307116	0.11797752808988764	28.45880149812734	0.08591069659018674	0.0023408239700374533	0.2406367041198502	0.06694756554307116	0.11797752808988764	28.45880149812734	0.08591069659018674	3646656191		0.0023408239700374533	0.2406367041198502	0.06694756554307116	0.11797752808988764	28.45880149812734	0.08591069659018674	10	COMPLETE
11	0.2443820224719101	2020-04-09 17:00:12.101037	2020-04-09 17:02:18.162170	256	64	128	0.007504626810320615	0.5837912364568115	0.0014044943820224719	0.2443820224719101	0.05805243445692884	0.10861423220973783	27.77762172284644	0.0838127608703989	0.0014044943820224719	0.2443820224719101	0.05805243445692884	0.10861423220973783	27.77762172284644	0.0838127608703989	747566522	450.0	0.0014044943820224719	0.2443820224719101	0.05805243445692884	0.10861423220973783	27.77762172284644	0.0838127608703989	11	COMPLETE
12	0.24719101123595505	2020-04-09 17:02:18.189023	2020-04-09 17:05:42.139051	64	128	128	0.039664927726103284	0.6287009289482964	0.003745318352059925	0.24719101123595505	0.05805243445692884	0.11657303370786516	30.230337078651687	0.08464379666830156	0.003745318352059925	0.24719101123595505	0.05805243445692884	0.11657303370786516	30.230337078651687	0.08464379666830156	675342310	650.0	0.003745318352059925	0.24719101123595505	0.05805243445692884	0.11657303370786516	30.230337078651687	0.08464379666830156	12	COMPLETE
13	0.1352996254681648	2020-04-09 17:05:42.160498	2020-04-09 17:06:54.466915	256	256	512	0.03978890270534104	0.8220786215242152	0.0	0.1352996254681648	0.033707865168539325	0.05898876404494382	39.52013108614232	0.05722395512030047	0.0	0.1352996254681648	0.033707865168539325	0.05898876404494382	39.52013108614232	0.05722395512030047	3739970069	400.0	0.0	0.1352996254681648	0.033707865168539325	0.05898876404494382	39.52013108614232	0.05722395512030047	13	COMPLETE
14	0.10955056179775281	2020-04-09 17:06:54.488531	2020-04-09 17:07:54.520217	128	64	512	0.4910195157021587	0.9717855720121539	0.0	0.10955056179775281	0.03136704119850187	0.05805243445692884	46.8876404494382	0.049051152021890865	0.0	0.10955056179775281	0.03136704119850187	0.05805243445692884	46.8876404494382	0.049051152021890865	2404900452	400.0	0.0	0.10955056179775281	0.03136704119850187	0.05805243445692884	46.8876404494382	0.049051152021890865	14	COMPLETE
15	0.3267790262172285	2020-04-09 17:07:54.546795	2020-04-09 17:13:07.621115	256	256	128	0.0014060208110784405	0.5154616152440382	0.009831460674157303	0.3267790262172285	0.11329588014981273	0.18071161048689138	24.758895131086142	0.11615818501204905	0.009831460674157303	0.3267790262172285	0.11329588014981273	0.18071161048689138	24.758895131086142	0.11615818501204905	4216519723		0.009831460674157303	0.3267790262172285	0.11329588014981273	0.18071161048689138	24.758895131086142	0.11615818501204905	15	COMPLETE
16	0.22846441947565543	2020-04-09 17:13:07.646625	2020-04-09 17:16:46.414294	256	64	256	0.1119572741013726	0.6125385785355034	0.0014044943820224719	0.22846441947565543	0.060393258426966294	0.10393258426966293	29.175093632958802	0.08119124794103873	0.0014044943820224719	0.22846441947565543	0.060393258426966294	0.10393258426966293	29.175093632958802	0.08119124794103873	4012244403		0.0014044943820224719	0.22846441947565543	0.060393258426966294	0.10393258426966293	29.175093632958802	0.08119124794103873	16	COMPLETE
17	0.28651685393258425	2020-04-09 17:16:46.437488	2020-04-09 17:20:16.866140	256	64	256	0.0011240399754619205	0.5384789192063685	0.006086142322097378	0.28651685393258425	0.09269662921348315	0.15683520599250936	25.997191011235955	0.1030643094501581	0.006086142322097378	0.28651685393258425	0.09269662921348315	0.15683520599250936	25.997191011235955	0.1030643094501581	379768925		0.006086142322097378	0.28651685393258425	0.09269662921348315	0.15683520599250936	25.997191011235955	0.1030643094501581	17	COMPLETE
18	0.10627340823970037	2020-04-09 17:20:16.889352	2020-04-09 17:21:22.140779	64	64	256	0.9343259782550902	0.9738884328494777	0.0	0.10627340823970037	0.027153558052434457	0.050093632958801496	46.91760299625468	0.048009318869419844	0.0	0.10627340823970037	0.027153558052434457	0.050093632958801496	46.91760299625468	0.048009318869419844	3377859374	350.0	0.0	0.10627340823970037	0.027153558052434457	0.050093632958801496	46.91760299625468	0.048009318869419844	18	COMPLETE
19	0.1441947565543071	2020-04-09 17:21:22.168022	2020-04-09 17:23:17.382453	64	256	128	0.14029436314732527	0.8088431839259125	0.0	0.1441947565543071	0.03698501872659176	0.0749063670411985	38.86516853932584	0.05943643044699118	0.0	0.1441947565543071	0.03698501872659176	0.0749063670411985	38.86516853932584	0.05943643044699118	3556954243	400.0	0.0	0.1441947565543071	0.03698501872659176	0.0749063670411985	38.86516853932584	0.05943643044699118	19	COMPLETE
20	0.22565543071161048	2020-04-09 17:23:17.410030	2020-04-09 17:28:34.140207	64	128	128	0.11086367287221723	0.6111612413470958	0.0014044943820224719	0.22565543071161048	0.06179775280898876	0.10720973782771535	29.068352059925093	0.08215806317343739	0.0014044943820224719	0.22565543071161048	0.06179775280898876	0.10720973782771535	29.068352059925093	0.08215806317343739	1174851231		0.0014044943820224719	0.22565543071161048	0.06179775280898876	0.10720973782771535	29.068352059925093	0.08215806317343739	20	COMPLETE
21	0.0997191011235955	2020-04-09 17:28:34.166926	2020-04-09 17:29:00.583138	128	64	512	0.3378107352898699	0.9713091001870313	0.0	0.0997191011235955	0.027153558052434457	0.05056179775280899	46.822565543071164	0.04756719920693801	0.0	0.0997191011235955	0.027153558052434457	0.05056179775280899	46.822565543071164	0.04756719920693801	348855335	200.0	0.0	0.0997191011235955	0.027153558052434457	0.05056179775280899	46.822565543071164	0.04756719920693801	21	COMPLETE
22	0.13389513108614232	2020-04-09 17:29:00.609776	2020-04-09 17:30:27.418973	128	256	512	0.20327157302439788	0.8502622633764332	0.0	0.13389513108614232	0.032303370786516857	0.06367041198501873	40.93352059925093	0.05553969979240815	0.0	0.13389513108614232	0.032303370786516857	0.06367041198501873	40.93352059925093	0.05553969979240815	71074455	500.0	0.0	0.13389513108614232	0.032303370786516857	0.06367041198501873	40.93352059925093	0.05553969979240815	22	COMPLETE
23	0.20926966292134833	2020-04-09 17:30:27.445862	2020-04-09 17:33:17.241727	256	128	512	0.005546090593108021	0.655578716489755	0.00046816479400749064	0.20926966292134833	0.052434456928838954	0.09691011235955056	31.27059925093633	0.07582982576787797	0.00046816479400749064	0.20926966292134833	0.052434456928838954	0.09691011235955056	31.27059925093633	0.07582982576787797	1069586879		0.00046816479400749064	0.20926966292134833	0.052434456928838954	0.09691011235955056	31.27059925093633	0.07582982576787797	23	COMPLETE
24	0.11235955056179775	2020-04-09 17:33:17.268041	2020-04-09 17:34:19.273865	128	128	256	0.8486284858899974	0.9838273158917824	0.0	0.11235955056179775	0.02762172284644195	0.04868913857677903	47.44101123595506	0.04781759942410333	0.0	0.11235955056179775	0.02762172284644195	0.04868913857677903	47.44101123595506	0.04781759942410333	3240358523	350.0	0.0	0.11235955056179775	0.02762172284644195	0.04868913857677903	47.44101123595506	0.04781759942410333	24	COMPLETE
25	0.1352996254681648	2020-04-09 17:34:19.300822	2020-04-09 17:35:13.454456	64	128	256	0.0015372634944898983	0.8184273880173902	0.0	0.1352996254681648	0.03277153558052434	0.0599250936329588	39.34737827715356	0.05770965380211208	0.0	0.1352996254681648	0.03277153558052434	0.0599250936329588	39.34737827715356	0.05770965380211208	356983384	300.0	0.0	0.1352996254681648	0.03277153558052434	0.0599250936329588	39.34737827715356	0.05770965380211208	25	COMPLETE
26	0.14747191011235955	2020-04-09 17:35:13.481468	2020-04-09 17:36:31.222500	64	128	256	0.014777486205198415	0.8102170018861174	0.00046816479400749064	0.14747191011235955	0.037921348314606744	0.06975655430711611	38.916666666666664	0.060830580584174426	0.00046816479400749064	0.14747191011235955	0.037921348314606744	0.06975655430711611	38.916666666666664	0.060830580584174426	960119501	400.0	0.00046816479400749064	0.14747191011235955	0.037921348314606744	0.06975655430711611	38.916666666666664	0.060830580584174426	26	COMPLETE
27	0.2631086142322097	2020-04-09 17:36:31.249635	2020-04-09 17:41:29.754274	128	64	128	0.03871900356112479	0.5807160063191537	0.0028089887640449437	0.2631086142322097	0.08333333333333333	0.13295880149812733	27.584269662921347	0.09481193805938051	0.0028089887640449437	0.2631086142322097	0.08333333333333333	0.13295880149812733	27.584269662921347	0.09481193805938051	3080816186	950.0	0.0028089887640449437	0.2631086142322097	0.08333333333333333	0.13295880149812733	27.584269662921347	0.09481193805938051	27	COMPLETE
28	0.2340823970037453	2020-04-09 17:41:29.780079	2020-04-09 17:44:32.519190	256	128	128	0.005690573252481183	0.5918517934144492	0.0009363295880149813	0.2340823970037453	0.05898876404494382	0.10720973782771535	28.1437265917603	0.08266985450209066	0.0009363295880149813	0.2340823970037453	0.05898876404494382	0.10720973782771535	28.1437265917603	0.08266985450209066	3946308555	600.0	0.0009363295880149813	0.2340823970037453	0.05898876404494382	0.10720973782771535	28.1437265917603	0.08266985450209066	28	COMPLETE
29	0.2663857677902622	2020-04-09 17:44:32.540700	2020-04-09 17:50:08.791253	256	256	128	0.0014829347356333353	0.5720996386458755	0.0032771535580524347	0.2663857677902622	0.07771535580524344	0.1301498127340824	27.18071161048689	0.09417336940865606	0.0032771535580524347	0.2663857677902622	0.07771535580524344	0.1301498127340824	27.18071161048689	0.09417336940865606	554367037		0.0032771535580524347	0.2663857677902622	0.07771535580524344	0.1301498127340824	27.18071161048689	0.09417336940865606	29	COMPLETE
30	0.09550561797752809	2020-04-09 17:50:08.820785	2020-04-09 17:51:15.371586	64	128	256	0.607917023276792	0.9927561627596282	0.0	0.09550561797752809	0.020599250936329586	0.03698501872659176	47.85135767790262	0.043620779730687884	0.0	0.09550561797752809	0.020599250936329586	0.03745318352059925	47.85112359550562	0.043629291817851655	1569037984	350.0	0.0	0.09550561797752809	0.020599250936329586	0.03698501872659176	47.85159176029963	0.04361368632471808	30	COMPLETE
31	0.25280898876404495	2020-04-09 17:51:15.392910	2020-04-09 17:54:40.693555	128	64	256	0.009132896596836205	0.5795703893265781	0.0023408239700374533	0.25280898876404495	0.07724719101123595	0.1151685393258427	27.554775280898877	0.09050273431781192	0.0023408239700374533	0.25280898876404495	0.07724719101123595	0.1151685393258427	27.554775280898877	0.09050273431781192	1722698520	1000.0	0.0023408239700374533	0.25280898876404495	0.07724719101123595	0.1151685393258427	27.554775280898877	0.09050273431781192	31	COMPLETE
32	0.13717228464419476	2020-04-09 17:54:40.779204	2020-04-09 17:55:48.834319	64	256	256	0.03851914721079918	0.8276613228849732	0.0	0.13717228464419476	0.032303370786516857	0.060861423220973786	39.82677902621723	0.05792122549978118	0.0	0.13717228464419476	0.032303370786516857	0.060861423220973786	39.82677902621723	0.05792122549978118	2074137945	350.0	0.0	0.13717228464419476	0.032303370786516857	0.060861423220973786	39.82677902621723	0.05792122549978118	32	COMPLETE
33	0.13904494382022473	2020-04-09 17:55:48.861984	2020-04-09 17:56:53.818381	128	128	128	0.08026216497937053	0.8129146156522135	0.0	0.13904494382022473	0.027153558052434457	0.060861423220973786	39.05945692883895	0.057266580271595986	0.0	0.13904494382022473	0.027153558052434457	0.060861423220973786	39.05945692883895	0.057266580271595986	639087789	250.0	0.0	0.13904494382022473	0.027153558052434457	0.060861423220973786	39.05945692883895	0.057266580271595986	33	COMPLETE
34	0.23127340823970038	2020-04-09 17:56:53.861951	2020-04-09 18:00:36.997473	128	256	256	0.004779821559720603	0.6030359750601362	0.0023408239700374533	0.23127340823970038	0.07069288389513109	0.12780898876404495	28.72612359550562	0.08798998214695578	0.0023408239700374533	0.23127340823970038	0.07069288389513109	0.12780898876404495	28.72612359550562	0.08798998214695578	326545831		0.0023408239700374533	0.23127340823970038	0.07069288389513109	0.12780898876404495	28.72612359550562	0.08798998214695578	34	COMPLETE
35	0.10112359550561797	2020-04-09 18:00:37.096409	2020-04-09 18:00:55.549639	64	128	512	0.08596418653734943	1.0026709777739053	0.0	0.10112359550561797	0.024344569288389514	0.05149812734082397	48.31460674157304	0.04632430438692816	0.0	0.10112359550561797	0.024344569288389514	0.05149812734082397	48.31460674157304	0.04632430438692816	22143293	150.0	0.0	0.10112359550561797	0.024344569288389514	0.05149812734082397	48.31460674157304	0.04632430438692816	35	COMPLETE
36	0.27668539325842695	2020-04-09 18:00:55.571095	2020-04-09 18:04:46.150964	256	256	128	0.004880862356214714	0.5655697363774094	0.0032771535580524347	0.27668539325842695	0.08333333333333333	0.13623595505617977	26.899812734082396	0.09655197416556562	0.0032771535580524347	0.27668539325842695	0.08333333333333333	0.13623595505617977	26.899812734082396	0.09655197416556562	2602074224	800.0	0.0032771535580524347	0.27668539325842695	0.08333333333333333	0.13623595505617977	26.899812734082396	0.09655197416556562	36	COMPLETE
37	0.2495318352059925	2020-04-09 18:04:46.177500	2020-04-09 18:07:29.858881	256	64	128	0.005195274434329373	0.579679881815523	0.0032771535580524347	0.2495318352059925	0.06694756554307116	0.12125468164794008	27.575374531835205	0.0893939530547853	0.0032771535580524347	0.2495318352059925	0.06694756554307116	0.12125468164794008	27.575374531835205	0.0893939530547853	3395156135	550.0	0.0032771535580524347	0.2495318352059925	0.06694756554307116	0.12125468164794008	27.575374531835205	0.0893939530547853	37	COMPLETE
38	0.25046816479400746	2020-04-09 18:07:29.885664	2020-04-09 18:10:35.639911	128	64	256	0.008864094630949587	0.572675699112616	0.0018726591760299626	0.25046816479400746	0.06975655430711611	0.12265917602996254	27.24438202247191	0.08896187246166411	0.0018726591760299626	0.25046816479400746	0.06975655430711611	0.12265917602996254	27.24438202247191	0.08896187246166411	1247518721	900.0	0.0018726591760299626	0.25046816479400746	0.06975655430711611	0.12265917602996254	27.24438202247191	0.08896187246166411	38	COMPLETE
39	0.24672284644194756	2020-04-09 18:10:35.684113	2020-04-09 18:15:38.198172	256	256	128	0.004031591342892227	0.5858136948157967	0.0023408239700374533	0.24672284644194756	0.07069288389513109	0.11470037453183521	27.829119850187265	0.08823509586672532	0.0023408239700374533	0.24672284644194756	0.07069288389513109	0.11470037453183521	27.829119850187265	0.08823509586672532	2731483337	950.0	0.0023408239700374533	0.24672284644194756	0.07069288389513109	0.11470037453183521	27.829119850187265	0.08823509586672532	39	COMPLETE
40	0.14185393258426968	2020-04-09 18:15:38.219545	2020-04-09 18:17:15.545107	64	256	512	0.043492242535722286	0.8329916056803661	0.0	0.14185393258426968	0.02949438202247191	0.060393258426966294	40.0936329588015	0.05635153894330198	0.0	0.14185393258426968	0.02949438202247191	0.060393258426966294	40.0936329588015	0.05635153894330198	42176400	550.0	0.0	0.14185393258426968	0.02949438202247191	0.060393258426966294	40.0936329588015	0.05635153894330198	40	COMPLETE
41	0.26591760299625467	2020-04-09 18:17:15.566352	2020-04-09 18:22:34.076220	128	128	128	0.1321399344314511	0.5948528872945865	0.0032771535580524347	0.26591760299625467	0.07677902621722846	0.13155430711610486	28.64513108614232	0.09353573326279623	0.0032771535580524347	0.26591760299625467	0.07677902621722846	0.13155430711610486	28.64513108614232	0.09353573326279623	1071738028		0.0032771535580524347	0.26591760299625467	0.07677902621722846	0.13155430711610486	28.64513108614232	0.09353573326279623	41	COMPLETE
42	0.272940074906367	2020-04-09 18:22:34.097781	2020-04-09 18:25:45.723708	128	128	256	0.022744634363678636	0.5991327623855881	0.0056179775280898875	0.272940074906367	0.07677902621722846	0.14279026217228463	28.76451310861423	0.09501734526590219	0.0056179775280898875	0.272940074906367	0.07677902621722846	0.14279026217228463	28.76451310861423	0.09501734526590219	2572921544	950.0	0.0056179775280898875	0.272940074906367	0.07677902621722846	0.14279026217228463	28.76451310861423	0.09501734526590219	42	COMPLETE
43	0.13904494382022473	2020-04-09 18:25:45.745103	2020-04-09 18:27:12.559244	256	128	512	0.13189253431121367	0.8377386814119357	0.0	0.13904494382022473	0.03417602996254682	0.0650749063670412	40.33005617977528	0.05732348769052424	0.0	0.13904494382022473	0.03417602996254682	0.0650749063670412	40.33005617977528	0.05732348769052424	3570801249	550.0	0.0	0.13904494382022473	0.03417602996254682	0.0650749063670412	40.33005617977528	0.05732348769052424	43	COMPLETE
44	0.25187265917602997	2020-04-09 18:27:12.580994	2020-04-09 18:31:23.877129	128	128	128	0.0015295034663317614	0.5794224333426172	0.0023408239700374533	0.25187265917602997	0.075374531835206	0.11563670411985019	27.51825842696629	0.08997916315138008	0.0023408239700374533	0.25187265917602997	0.075374531835206	0.11563670411985019	27.51825842696629	0.08997916315138008	462616089	850.0	0.0023408239700374533	0.25187265917602997	0.075374531835206	0.11563670411985019	27.51825842696629	0.08997916315138008	44	COMPLETE
45	0.12593632958801498	2020-04-09 18:31:23.923072	2020-04-09 18:32:30.389263	256	64	256	0.3797731545644768	0.943456773649664	0.0	0.12593632958801498	0.0299625468164794	0.060393258426966294	45.41713483146067	0.051052164242780265	0.0	0.12593632958801498	0.0299625468164794	0.060393258426966294	45.41713483146067	0.051052164242780265	3669736945	350.0	0.0	0.12593632958801498	0.0299625468164794	0.060393258426966294	45.41713483146067	0.051052164242780265	45	COMPLETE
46	0.14887640449438203	2020-04-09 18:32:30.415822	2020-04-09 18:33:56.250402	128	128	512	0.05211105701215339	0.8056072381077412	0.0	0.14887640449438203	0.03745318352059925	0.06741573033707865	38.72237827715356	0.06076185563725343	0.0	0.14887640449438203	0.03745318352059925	0.06741573033707865	38.72237827715356	0.06076185563725343	2878011534	550.0	0.0	0.14887640449438203	0.03745318352059925	0.06741573033707865	38.72237827715356	0.06076185563725343	46	COMPLETE
47	0.11938202247191011	2020-04-09 18:33:56.276925	2020-04-09 18:35:23.990335	64	128	256	0.31719713550363215	0.9088164923105682	0.0	0.11938202247191011	0.024812734082397005	0.0449438202247191	43.75374531835206	0.04972892498339445	0.0	0.11938202247191011	0.024812734082397005	0.0449438202247191	43.75374531835206	0.04972892498339445	3421880716	450.0	0.0	0.11938202247191011	0.024812734082397005	0.0449438202247191	43.75374531835206	0.04972892498339445	47	COMPLETE
48	0.2612359550561798	2020-04-09 18:35:24.016996	2020-04-09 18:40:38.587049	128	256	128	0.013889696929344105	0.6024711299748666	0.006554307116104869	0.2612359550561798	0.06788389513108614	0.13155430711610486	28.93937265917603	0.09142802043570995	0.006554307116104869	0.2612359550561798	0.06835205992509363	0.13155430711610486	28.939138576779026	0.09145031399732935	887579200		0.006554307116104869	0.2612359550561798	0.06788389513108614	0.13155430711610486	28.939606741573034	0.09141130026449538	48	COMPLETE
49	0.33848314606741575	2020-04-09 18:40:38.614025	2020-04-09 18:44:14.334729	128	64	256	0.008425730826420185	0.5470329901937758	0.010299625468164793	0.33848314606741575	0.12172284644194757	0.20926966292134833	26.029962546816478	0.12067436686507982	0.010299625468164793	0.33848314606741575	0.12172284644194757	0.20926966292134833	26.029962546816478	0.12067436686507982	3466057530		0.010299625468164793	0.33848314606741575	0.12172284644194757	0.20926966292134833	26.029962546816478	0.12067436686507982	49	COMPLETE
50	0.09831460674157304	2020-04-09 18:44:14.361921	2020-04-09 18:44:34.709301	64	256	512	0.3851556177832266	0.9955755976126407	0.0	0.09831460674157304	0.030430711610486893	0.047752808988764044	48.026685393258425	0.046921751059501686	0.0	0.09831460674157304	0.030430711610486893	0.047752808988764044	48.026685393258425	0.046921751059501686	1654693300	150.0	0.0	0.09831460674157304	0.030430711610486893	0.047752808988764044	48.026685393258425	0.046921751059501686	50	COMPLETE
51	0.2448501872659176	2020-04-09 18:44:34.748603	2020-04-09 18:48:05.929951	256	64	256	0.185110979146005	0.6537484349682927	0.0	0.2448501872659176	0.060861423220973786	0.11797752808988764	31.51123595505618	0.08124275288334769	0.0	0.2448501872659176	0.060861423220973786	0.11797752808988764	31.51123595505618	0.08124275288334769	2371584978		0.0	0.2448501872659176	0.060861423220973786	0.11797752808988764	31.51123595505618	0.08124275288334769	51	COMPLETE
52	0.24250936329588016	2020-04-09 18:48:05.969434	2020-04-09 18:51:50.061678	256	64	128	0.09133118605409955	0.5867482453056224	0.0014044943820224719	0.24250936329588016	0.06928838951310862	0.12078651685393259	27.915262172284645	0.08754387732849897	0.0014044943820224719	0.24250936329588016	0.06928838951310862	0.12078651685393259	27.915262172284645	0.08754387732849897	3959145220	750.0	0.0014044943820224719	0.24250936329588016	0.06928838951310862	0.12078651685393259	27.915262172284645	0.08754387732849897	52	COMPLETE
53	0.2720037453183521	2020-04-09 18:51:50.085911	2020-04-09 18:54:55.257029	128	128	128	0.0014944785042990758	0.5696080795773532	0.0028089887640449437	0.2720037453183521	0.07911985018726592	0.1343632958801498	27.09550561797753	0.09499048534390325	0.0028089887640449437	0.2720037453183521	0.07911985018726592	0.1343632958801498	27.09550561797753	0.09499048534390325	3440773745	650.0	0.0028089887640449437	0.2720037453183521	0.07911985018726592	0.1343632958801498	27.09550561797753	0.09499048534390325	53	COMPLETE
54	0.13810861423220974	2020-04-09 18:54:55.278827	2020-04-09 18:56:12.409905	128	256	512	0.1847146286250205	0.8508742087004421	0.0	0.13810861423220974	0.031835205992509365	0.05945692883895131	40.98876404494382	0.05664061984856731	0.0	0.13810861423220974	0.031835205992509365	0.05945692883895131	40.98876404494382	0.05664061984856731	2452715504	450.0	0.0	0.13810861423220974	0.031835205992509365	0.05945692883895131	40.98876404494382	0.05664061984856731	54	COMPLETE
